centroid_edge_spearman,model_a,model_b,period_start,stage
0.9251030360232816,specter,scincl,pooled_equal_five_periods,common_paired
0.8138014087707339,specter,scibert,pooled_equal_five_periods,common_paired
0.626328981175607,specter,bert,pooled_equal_five_periods,common_paired
0.7154751542481604,specter,mpnet,pooled_equal_five_periods,common_paired
0.6889406253823432,specter,minilm,pooled_equal_five_periods,common_paired
0.706018911785783,specter,pubmedbert,pooled_equal_five_periods,common_paired
0.6798262632618461,specter,biobert,pooled_equal_five_periods,common_paired
0.762804257773583,specter,simcse,pooled_equal_five_periods,common_paired
0.9541520283851572,specter2,scincl,pooled_equal_five_periods,common_paired
0.8825357873210634,specter2,scibert,pooled_equal_five_periods,common_paired
0.7665020187719576,specter2,bert,pooled_equal_five_periods,common_paired
0.849319210668904,specter2,mpnet,pooled_equal_five_periods,common_paired
0.8424340621886635,specter2,minilm,pooled_equal_five_periods,common_paired
0.8274857112893924,specter2,pubmedbert,pooled_equal_five_periods,common_paired
0.8099348050268297,specter2,biobert,pooled_equal_five_periods,common_paired
0.8676849667033716,specter2,simcse,pooled_equal_five_periods,common_paired
0.8635387062380928,scincl,scibert,pooled_equal_five_periods,common_paired
0.7136654256899656,scincl,bert,pooled_equal_five_periods,common_paired
0.7998828937479245,scincl,mpnet,pooled_equal_five_periods,common_paired
0.7896380193312711,scincl,minilm,pooled_equal_five_periods,common_paired
0.8016262038347928,scincl,pubmedbert,pooled_equal_five_periods,common_paired
0.7817090521385,scincl,biobert,pooled_equal_five_periods,common_paired
0.8323926380368099,scincl,simcse,pooled_equal_five_periods,common_paired
0.90326953664377,scibert,bert,pooled_equal_five_periods,common_paired
0.8169611801513643,scibert,mpnet,pooled_equal_five_periods,common_paired
0.8500466677153795,scibert,minilm,pooled_equal_five_periods,common_paired
0.9493324943631692,scibert,pubmedbert,pooled_equal_five_periods,common_paired
0.9500176533305368,scibert,biobert,pooled_equal_five_periods,common_paired
0.9257329627881776,scibert,simcse,pooled_equal_five_periods,common_paired
0.8373628371174384,bert,mpnet,pooled_equal_five_periods,common_paired
0.8644007480817297,bert,minilm,pooled_equal_five_periods,common_paired
0.9170796846870467,bert,pubmedbert,pooled_equal_five_periods,common_paired
0.9145379546606542,bert,biobert,pooled_equal_five_periods,common_paired
0.8978431475363992,bert,simcse,pooled_equal_five_periods,common_paired
0.9650743712093406,mpnet,minilm,pooled_equal_five_periods,common_paired
0.8187523814517681,mpnet,pubmedbert,pooled_equal_five_periods,common_paired
0.7955447188576025,mpnet,biobert,pooled_equal_five_periods,common_paired
0.8324160592872251,mpnet,simcse,pooled_equal_five_periods,common_paired
0.8640525754636185,minilm,pubmedbert,pooled_equal_five_periods,common_paired
0.8515571635817035,minilm,biobert,pooled_equal_five_periods,common_paired
0.8797157988569033,minilm,simcse,pooled_equal_five_periods,common_paired
0.9890661213360601,pubmedbert,biobert,pooled_equal_five_periods,common_paired
0.9300610001223499,pubmedbert,simcse,pooled_equal_five_periods,common_paired
0.9174355478649957,biobert,simcse,pooled_equal_five_periods,common_paired
