field_id,period_start,model_a,model_b,k,queries,mean_overlap
30,2015,biobert,simcse,10,100,0.10700000000000001
30,2015,biobert,simcse,25,100,0.1232
30,2015,biobert,simcse,50,100,0.14880000000000002
30,2020,specter,specter2,10,100,0.22000000000000003
30,2020,specter,specter2,25,100,0.2568
30,2020,specter,specter2,50,100,0.2758
30,2020,specter,scincl,10,100,0.3
30,2020,specter,scincl,25,100,0.332
30,2020,specter,scincl,50,100,0.353
30,2020,specter,scibert,10,100,0.092
30,2020,specter,scibert,25,100,0.11720000000000001
30,2020,specter,scibert,50,100,0.1412
30,2020,specter,bert,10,100,0.074
30,2020,specter,bert,25,100,0.0984
30,2020,specter,bert,50,100,0.11460000000000001
30,2020,specter,mpnet,10,100,0.252
30,2020,specter,mpnet,25,100,0.2956
30,2020,specter,mpnet,50,100,0.3124
30,2020,specter,minilm,10,100,0.195
30,2020,specter,minilm,25,100,0.24719999999999998
30,2020,specter,minilm,50,100,0.2704
30,2020,specter,pubmedbert,10,100,0.10300000000000001
30,2020,specter,pubmedbert,25,100,0.1144
30,2020,specter,pubmedbert,50,100,0.13699999999999998
30,2020,specter,biobert,10,100,0.11299999999999999
30,2020,specter,biobert,25,100,0.1252
30,2020,specter,biobert,50,100,0.1478
30,2020,specter,simcse,10,100,0.068
30,2020,specter,simcse,25,100,0.0876
30,2020,specter,simcse,50,100,0.09
30,2020,specter2,scincl,10,100,0.302
30,2020,specter2,scincl,25,100,0.31679999999999997
30,2020,specter2,scincl,50,100,0.32780000000000004
30,2020,specter2,scibert,10,100,0.08299999999999999
30,2020,specter2,scibert,25,100,0.10800000000000001
30,2020,specter2,scibert,50,100,0.13119999999999998
30,2020,specter2,bert,10,100,0.062
30,2020,specter2,bert,25,100,0.07719999999999999
30,2020,specter2,bert,50,100,0.09359999999999999
30,2020,specter2,mpnet,10,100,0.27799999999999997
30,2020,specter2,mpnet,25,100,0.302
30,2020,specter2,mpnet,50,100,0.3062
30,2020,specter2,minilm,10,100,0.21800000000000003
30,2020,specter2,minilm,25,100,0.24280000000000002
30,2020,specter2,minilm,50,100,0.25079999999999997
30,2020,specter2,pubmedbert,10,100,0.081
30,2020,specter2,pubmedbert,25,100,0.09720000000000001
30,2020,specter2,pubmedbert,50,100,0.11539999999999999
30,2020,specter2,biobert,10,100,0.081
30,2020,specter2,biobert,25,100,0.10640000000000001
30,2020,specter2,biobert,50,100,0.1266
30,2020,specter2,simcse,10,100,0.05
30,2020,specter2,simcse,25,100,0.0668
30,2020,specter2,simcse,50,100,0.0766
30,2020,scincl,scibert,10,100,0.10500000000000001
30,2020,scincl,scibert,25,100,0.122
30,2020,scincl,scibert,50,100,0.1432
30,2020,scincl,bert,10,100,0.073
30,2020,scincl,bert,25,100,0.0872
30,2020,scincl,bert,50,100,0.10800000000000001
30,2020,scincl,mpnet,10,100,0.321
30,2020,scincl,mpnet,25,100,0.354
30,2020,scincl,mpnet,50,100,0.36060000000000003
30,2020,scincl,minilm,10,100,0.256
30,2020,scincl,minilm,25,100,0.2876
30,2020,scincl,minilm,50,100,0.3106
30,2020,scincl,pubmedbert,10,100,0.096
30,2020,scincl,pubmedbert,25,100,0.11199999999999999
30,2020,scincl,pubmedbert,50,100,0.1258
30,2020,scincl,biobert,10,100,0.095
30,2020,scincl,biobert,25,100,0.11599999999999999
30,2020,scincl,biobert,50,100,0.1376
30,2020,scincl,simcse,10,100,0.068
30,2020,scincl,simcse,25,100,0.0788
30,2020,scincl,simcse,50,100,0.0928
30,2020,scibert,bert,10,100,0.185
30,2020,scibert,bert,25,100,0.2412
30,2020,scibert,bert,50,100,0.2706
30,2020,scibert,mpnet,10,100,0.079
30,2020,scibert,mpnet,25,100,0.1048
30,2020,scibert,mpnet,50,100,0.1222
30,2020,scibert,minilm,10,100,0.065
30,2020,scibert,minilm,25,100,0.08800000000000001
30,2020,scibert,minilm,50,100,0.1036
30,2020,scibert,pubmedbert,10,100,0.375
30,2020,scibert,pubmedbert,25,100,0.41
30,2020,scibert,pubmedbert,50,100,0.43700000000000006
30,2020,scibert,biobert,10,100,0.331
30,2020,scibert,biobert,25,100,0.3824
30,2020,scibert,biobert,50,100,0.418
30,2020,scibert,simcse,10,100,0.095
30,2020,scibert,simcse,25,100,0.1272
30,2020,scibert,simcse,50,100,0.1406
30,2020,bert,mpnet,10,100,0.075
30,2020,bert,mpnet,25,100,0.08199999999999999
30,2020,bert,mpnet,50,100,0.0978
30,2020,bert,minilm,10,100,0.073
30,2020,bert,minilm,25,100,0.0784
30,2020,bert,minilm,50,100,0.09820000000000001
30,2020,bert,pubmedbert,10,100,0.189
30,2020,bert,pubmedbert,25,100,0.21960000000000002
30,2020,bert,pubmedbert,50,100,0.24359999999999998
30,2020,bert,biobert,10,100,0.213
30,2020,bert,biobert,25,100,0.24480000000000002
30,2020,bert,biobert,50,100,0.2764
30,2020,bert,simcse,10,100,0.16399999999999998
30,2020,bert,simcse,25,100,0.1864
30,2020,bert,simcse,50,100,0.2126
30,2020,mpnet,minilm,10,100,0.39
30,2020,mpnet,minilm,25,100,0.4188
30,2020,mpnet,minilm,50,100,0.4364
30,2020,mpnet,pubmedbert,10,100,0.08
30,2020,mpnet,pubmedbert,25,100,0.0984
30,2020,mpnet,pubmedbert,50,100,0.1184
30,2020,mpnet,biobert,10,100,0.089
30,2020,mpnet,biobert,25,100,0.102
30,2020,mpnet,biobert,50,100,0.12960000000000002
30,2020,mpnet,simcse,10,100,0.067
30,2020,mpnet,simcse,25,100,0.07919999999999999
30,2020,mpnet,simcse,50,100,0.09519999999999999
30,2020,minilm,pubmedbert,10,100,0.074
30,2020,minilm,pubmedbert,25,100,0.0808
30,2020,minilm,pubmedbert,50,100,0.10439999999999999
30,2020,minilm,biobert,10,100,0.08
30,2020,minilm,biobert,25,100,0.09480000000000001
30,2020,minilm,biobert,50,100,0.1208
30,2020,minilm,simcse,10,100,0.079
30,2020,minilm,simcse,25,100,0.0836
30,2020,minilm,simcse,50,100,0.0968
30,2020,pubmedbert,biobert,10,100,0.377
30,2020,pubmedbert,biobert,25,100,0.418
30,2020,pubmedbert,biobert,50,100,0.4294
30,2020,pubmedbert,simcse,10,100,0.086
30,2020,pubmedbert,simcse,25,100,0.11
30,2020,pubmedbert,simcse,50,100,0.1276
30,2020,biobert,simcse,10,100,0.10400000000000001
30,2020,biobert,simcse,25,100,0.1208
30,2020,biobert,simcse,50,100,0.1366
31,2000,specter,specter2,10,100,0.172
31,2000,specter,specter2,25,100,0.2
31,2000,specter,specter2,50,100,0.2184
31,2000,specter,scincl,10,100,0.29900000000000004
31,2000,specter,scincl,25,100,0.33039999999999997
31,2000,specter,scincl,50,100,0.35979999999999995
31,2000,specter,scibert,10,100,0.13
31,2000,specter,scibert,25,100,0.1592
31,2000,specter,scibert,50,100,0.18420000000000003
31,2000,specter,bert,10,100,0.08399999999999999
31,2000,specter,bert,25,100,0.10800000000000001
31,2000,specter,bert,50,100,0.13019999999999998
31,2000,specter,mpnet,10,100,0.286
31,2000,specter,mpnet,25,100,0.3148
31,2000,specter,mpnet,50,100,0.3452
31,2000,specter,minilm,10,100,0.23500000000000001
31,2000,specter,minilm,25,100,0.2736
31,2000,specter,minilm,50,100,0.3094
31,2000,specter,pubmedbert,10,100,0.1
31,2000,specter,pubmedbert,25,100,0.1252
31,2000,specter,pubmedbert,50,100,0.1492
31,2000,specter,biobert,10,100,0.086
31,2000,specter,biobert,25,100,0.1152
31,2000,specter,biobert,50,100,0.1404
31,2000,specter,simcse,10,100,0.062
31,2000,specter,simcse,25,100,0.0916
31,2000,specter,simcse,50,100,0.1056
31,2000,specter2,scincl,10,100,0.22000000000000003
31,2000,specter2,scincl,25,100,0.22719999999999999
31,2000,specter2,scincl,50,100,0.2532
31,2000,specter2,scibert,10,100,0.10700000000000001
31,2000,specter2,scibert,25,100,0.14279999999999998
31,2000,specter2,scibert,50,100,0.16620000000000001
31,2000,specter2,bert,10,100,0.068
31,2000,specter2,bert,25,100,0.08039999999999999
31,2000,specter2,bert,50,100,0.09720000000000001
31,2000,specter2,mpnet,10,100,0.22200000000000003
31,2000,specter2,mpnet,25,100,0.24359999999999998
31,2000,specter2,mpnet,50,100,0.2662
31,2000,specter2,minilm,10,100,0.188
31,2000,specter2,minilm,25,100,0.21280000000000002
31,2000,specter2,minilm,50,100,0.23879999999999998
31,2000,specter2,pubmedbert,10,100,0.076
31,2000,specter2,pubmedbert,25,100,0.102
31,2000,specter2,pubmedbert,50,100,0.11900000000000001
31,2000,specter2,biobert,10,100,0.072
31,2000,specter2,biobert,25,100,0.0848
31,2000,specter2,biobert,50,100,0.1092
31,2000,specter2,simcse,10,100,0.052000000000000005
31,2000,specter2,simcse,25,100,0.062400000000000004
31,2000,specter2,simcse,50,100,0.0776
31,2000,scincl,scibert,10,100,0.137
31,2000,scincl,scibert,25,100,0.1604
31,2000,scincl,scibert,50,100,0.1886
31,2000,scincl,bert,10,100,0.075
31,2000,scincl,bert,25,100,0.0944
31,2000,scincl,bert,50,100,0.1184
31,2000,scincl,mpnet,10,100,0.323
31,2000,scincl,mpnet,25,100,0.37
31,2000,scincl,mpnet,50,100,0.4022
31,2000,scincl,minilm,10,100,0.282
31,2000,scincl,minilm,25,100,0.3408
31,2000,scincl,minilm,50,100,0.363
31,2000,scincl,pubmedbert,10,100,0.10700000000000001
31,2000,scincl,pubmedbert,25,100,0.11320000000000001
31,2000,scincl,pubmedbert,50,100,0.1392
31,2000,scincl,biobert,10,100,0.086
31,2000,scincl,biobert,25,100,0.10400000000000001
31,2000,scincl,biobert,50,100,0.13119999999999998
31,2000,scincl,simcse,10,100,0.06
31,2000,scincl,simcse,25,100,0.078
31,2000,scincl,simcse,50,100,0.09699999999999999
31,2000,scibert,bert,10,100,0.197
31,2000,scibert,bert,25,100,0.2328
31,2000,scibert,bert,50,100,0.261
31,2000,scibert,mpnet,10,100,0.10500000000000001
31,2000,scibert,mpnet,25,100,0.1492
31,2000,scibert,mpnet,50,100,0.17379999999999998
31,2000,scibert,minilm,10,100,0.11699999999999999
31,2000,scibert,minilm,25,100,0.1368
31,2000,scibert,minilm,50,100,0.17059999999999997
31,2000,scibert,pubmedbert,10,100,0.335
31,2000,scibert,pubmedbert,25,100,0.3556
31,2000,scibert,pubmedbert,50,100,0.38780000000000003
31,2000,scibert,biobert,10,100,0.266
31,2000,scibert,biobert,25,100,0.306
31,2000,scibert,biobert,50,100,0.3538
31,2000,scibert,simcse,10,100,0.093
31,2000,scibert,simcse,25,100,0.128
31,2000,scibert,simcse,50,100,0.1482
31,2000,bert,mpnet,10,100,0.064
31,2000,bert,mpnet,25,100,0.10679999999999999
31,2000,bert,mpnet,50,100,0.1264
31,2000,bert,minilm,10,100,0.079
31,2000,bert,minilm,25,100,0.10439999999999999
31,2000,bert,minilm,50,100,0.1316
31,2000,bert,pubmedbert,10,100,0.20099999999999998
31,2000,bert,pubmedbert,25,100,0.2452
31,2000,bert,pubmedbert,50,100,0.2642
31,2000,bert,biobert,10,100,0.20600000000000002
31,2000,bert,biobert,25,100,0.24719999999999998
31,2000,bert,biobert,50,100,0.2866
31,2000,bert,simcse,10,100,0.155
31,2000,bert,simcse,25,100,0.2004
31,2000,bert,simcse,50,100,0.2298
31,2000,mpnet,minilm,10,100,0.442
31,2000,mpnet,minilm,25,100,0.4804
31,2000,mpnet,minilm,50,100,0.5058
31,2000,mpnet,pubmedbert,10,100,0.077
31,2000,mpnet,pubmedbert,25,100,0.1208
31,2000,mpnet,pubmedbert,50,100,0.1426
31,2000,mpnet,biobert,10,100,0.075
31,2000,mpnet,biobert,25,100,0.10880000000000001
31,2000,mpnet,biobert,50,100,0.13019999999999998
31,2000,mpnet,simcse,10,100,0.064
31,2000,mpnet,simcse,25,100,0.0928
31,2000,mpnet,simcse,50,100,0.1128
31,2000,minilm,pubmedbert,10,100,0.08199999999999999
31,2000,minilm,pubmedbert,25,100,0.114
31,2000,minilm,pubmedbert,50,100,0.1454
31,2000,minilm,biobert,10,100,0.078
31,2000,minilm,biobert,25,100,0.09720000000000001
31,2000,minilm,biobert,50,100,0.1306
31,2000,minilm,simcse,10,100,0.08399999999999999
31,2000,minilm,simcse,25,100,0.0992
31,2000,minilm,simcse,50,100,0.1106
31,2000,pubmedbert,biobert,10,100,0.324
31,2000,pubmedbert,biobert,25,100,0.37
31,2000,pubmedbert,biobert,50,100,0.39159999999999995
31,2000,pubmedbert,simcse,10,100,0.095
31,2000,pubmedbert,simcse,25,100,0.1204
31,2000,pubmedbert,simcse,50,100,0.1432
31,2000,biobert,simcse,10,100,0.088
31,2000,biobert,simcse,25,100,0.1144
31,2000,biobert,simcse,50,100,0.14400000000000002
31,2005,specter,specter2,10,100,0.197
31,2005,specter,specter2,25,100,0.20800000000000002
31,2005,specter,specter2,50,100,0.2314
31,2005,specter,scincl,10,100,0.286
31,2005,specter,scincl,25,100,0.3208
31,2005,specter,scincl,50,100,0.34700000000000003
31,2005,specter,scibert,10,100,0.10700000000000001
31,2005,specter,scibert,25,100,0.1376
31,2005,specter,scibert,50,100,0.16519999999999999
31,2005,specter,bert,10,100,0.065
31,2005,specter,bert,25,100,0.0984
31,2005,specter,bert,50,100,0.11560000000000001
31,2005,specter,mpnet,10,100,0.29300000000000004
31,2005,specter,mpnet,25,100,0.3032
31,2005,specter,mpnet,50,100,0.33299999999999996
31,2005,specter,minilm,10,100,0.265
31,2005,specter,minilm,25,100,0.2816
31,2005,specter,minilm,50,100,0.299
31,2005,specter,pubmedbert,10,100,0.087
31,2005,specter,pubmedbert,25,100,0.10640000000000001
31,2005,specter,pubmedbert,50,100,0.1364
31,2005,specter,biobert,10,100,0.081
31,2005,specter,biobert,25,100,0.10800000000000001
31,2005,specter,biobert,50,100,0.1352
31,2005,specter,simcse,10,100,0.059
31,2005,specter,simcse,25,100,0.07519999999999999
31,2005,specter,simcse,50,100,0.0916
31,2005,specter2,scincl,10,100,0.22200000000000003
31,2005,specter2,scincl,25,100,0.2584
31,2005,specter2,scincl,50,100,0.2804
31,2005,specter2,scibert,10,100,0.11699999999999999
31,2005,specter2,scibert,25,100,0.14279999999999998
31,2005,specter2,scibert,50,100,0.15839999999999999
31,2005,specter2,bert,10,100,0.066
31,2005,specter2,bert,25,100,0.08439999999999999
31,2005,specter2,bert,50,100,0.095
31,2005,specter2,mpnet,10,100,0.24500000000000002
31,2005,specter2,mpnet,25,100,0.25120000000000003
31,2005,specter2,mpnet,50,100,0.2792
31,2005,specter2,minilm,10,100,0.211
31,2005,specter2,minilm,25,100,0.2256
31,2005,specter2,minilm,50,100,0.2466
31,2005,specter2,pubmedbert,10,100,0.079
31,2005,specter2,pubmedbert,25,100,0.0964
31,2005,specter2,pubmedbert,50,100,0.11699999999999999
31,2005,specter2,biobert,10,100,0.075
31,2005,specter2,biobert,25,100,0.1008
31,2005,specter2,biobert,50,100,0.1184
31,2005,specter2,simcse,10,100,0.061
31,2005,specter2,simcse,25,100,0.068
31,2005,specter2,simcse,50,100,0.07339999999999999
31,2005,scincl,scibert,10,100,0.11499999999999999
31,2005,scincl,scibert,25,100,0.1576
31,2005,scincl,scibert,50,100,0.18239999999999998
31,2005,scincl,bert,10,100,0.08
31,2005,scincl,bert,25,100,0.1008
31,2005,scincl,bert,50,100,0.11539999999999999
31,2005,scincl,mpnet,10,100,0.32999999999999996
31,2005,scincl,mpnet,25,100,0.3864
31,2005,scincl,mpnet,50,100,0.4056
31,2005,scincl,minilm,10,100,0.29100000000000004
31,2005,scincl,minilm,25,100,0.33880000000000005
31,2005,scincl,minilm,50,100,0.3592
31,2005,scincl,pubmedbert,10,100,0.086
31,2005,scincl,pubmedbert,25,100,0.1128
31,2005,scincl,pubmedbert,50,100,0.1422
31,2005,scincl,biobert,10,100,0.075
31,2005,scincl,biobert,25,100,0.11599999999999999
31,2005,scincl,biobert,50,100,0.14279999999999998
31,2005,scincl,simcse,10,100,0.065
31,2005,scincl,simcse,25,100,0.0824
31,2005,scincl,simcse,50,100,0.0888
31,2005,scibert,bert,10,100,0.181
31,2005,scibert,bert,25,100,0.20879999999999999
31,2005,scibert,bert,50,100,0.23260000000000003
31,2005,scibert,mpnet,10,100,0.12
31,2005,scibert,mpnet,25,100,0.1416
31,2005,scibert,mpnet,50,100,0.1698
31,2005,scibert,minilm,10,100,0.10900000000000001
31,2005,scibert,minilm,25,100,0.142
31,2005,scibert,minilm,50,100,0.172
31,2005,scibert,pubmedbert,10,100,0.307
31,2005,scibert,pubmedbert,25,100,0.3448
31,2005,scibert,pubmedbert,50,100,0.37200000000000005
31,2005,scibert,biobert,10,100,0.282
31,2005,scibert,biobert,25,100,0.30920000000000003
31,2005,scibert,biobert,50,100,0.3418
31,2005,scibert,simcse,10,100,0.096
31,2005,scibert,simcse,25,100,0.11560000000000001
31,2005,scibert,simcse,50,100,0.1338
31,2005,bert,mpnet,10,100,0.101
31,2005,bert,mpnet,25,100,0.1128
31,2005,bert,mpnet,50,100,0.1306
31,2005,bert,minilm,10,100,0.094
31,2005,bert,minilm,25,100,0.12119999999999999
31,2005,bert,minilm,50,100,0.1426
31,2005,bert,pubmedbert,10,100,0.185
31,2005,bert,pubmedbert,25,100,0.2132
31,2005,bert,pubmedbert,50,100,0.23620000000000002
31,2005,bert,biobert,10,100,0.21200000000000002
31,2005,bert,biobert,25,100,0.2248
31,2005,bert,biobert,50,100,0.26
31,2005,bert,simcse,10,100,0.181
31,2005,bert,simcse,25,100,0.2028
31,2005,bert,simcse,50,100,0.2242
31,2005,mpnet,minilm,10,100,0.485
31,2005,mpnet,minilm,25,100,0.4976
31,2005,mpnet,minilm,50,100,0.5078
31,2005,mpnet,pubmedbert,10,100,0.09
31,2005,mpnet,pubmedbert,25,100,0.1128
31,2005,mpnet,pubmedbert,50,100,0.1378
31,2005,mpnet,biobert,10,100,0.09
31,2005,mpnet,biobert,25,100,0.11720000000000001
31,2005,mpnet,biobert,50,100,0.1408
31,2005,mpnet,simcse,10,100,0.08299999999999999
31,2005,mpnet,simcse,25,100,0.10039999999999999
31,2005,mpnet,simcse,50,100,0.1096
31,2005,minilm,pubmedbert,10,100,0.093
31,2005,minilm,pubmedbert,25,100,0.11599999999999999
31,2005,minilm,pubmedbert,50,100,0.13720000000000002
31,2005,minilm,biobert,10,100,0.09
31,2005,minilm,biobert,25,100,0.11960000000000001
31,2005,minilm,biobert,50,100,0.1462
31,2005,minilm,simcse,10,100,0.078
31,2005,minilm,simcse,25,100,0.102
31,2005,minilm,simcse,50,100,0.1152
31,2005,pubmedbert,biobert,10,100,0.29700000000000004
31,2005,pubmedbert,biobert,25,100,0.34840000000000004
31,2005,pubmedbert,biobert,50,100,0.38060000000000005
31,2005,pubmedbert,simcse,10,100,0.10400000000000001
31,2005,pubmedbert,simcse,25,100,0.1168
31,2005,pubmedbert,simcse,50,100,0.1282
31,2005,biobert,simcse,10,100,0.099
31,2005,biobert,simcse,25,100,0.1148
31,2005,biobert,simcse,50,100,0.1318
31,2010,specter,specter2,10,100,0.193
31,2010,specter,specter2,25,100,0.2112
31,2010,specter,specter2,50,100,0.2396
31,2010,specter,scincl,10,100,0.296
31,2010,specter,scincl,25,100,0.3156
31,2010,specter,scincl,50,100,0.34759999999999996
31,2010,specter,scibert,10,100,0.129
31,2010,specter,scibert,25,100,0.1516
31,2010,specter,scibert,50,100,0.1726
31,2010,specter,bert,10,100,0.087
31,2010,specter,bert,25,100,0.10439999999999999
31,2010,specter,bert,50,100,0.1208
31,2010,specter,mpnet,10,100,0.29500000000000004
31,2010,specter,mpnet,25,100,0.306
31,2010,specter,mpnet,50,100,0.3408
31,2010,specter,minilm,10,100,0.257
31,2010,specter,minilm,25,100,0.2772
31,2010,specter,minilm,50,100,0.3016
31,2010,specter,pubmedbert,10,100,0.09
31,2010,specter,pubmedbert,25,100,0.1204
31,2010,specter,pubmedbert,50,100,0.14400000000000002
31,2010,specter,biobert,10,100,0.093
31,2010,specter,biobert,25,100,0.1204
31,2010,specter,biobert,50,100,0.14279999999999998
31,2010,specter,simcse,10,100,0.077
31,2010,specter,simcse,25,100,0.0924
31,2010,specter,simcse,50,100,0.1038
31,2010,specter2,scincl,10,100,0.233
31,2010,specter2,scincl,25,100,0.252
31,2010,specter2,scincl,50,100,0.2788
31,2010,specter2,scibert,10,100,0.136
31,2010,specter2,scibert,25,100,0.146
31,2010,specter2,scibert,50,100,0.17
31,2010,specter2,bert,10,100,0.074
31,2010,specter2,bert,25,100,0.084
31,2010,specter2,bert,50,100,0.0944
31,2010,specter2,mpnet,10,100,0.255
31,2010,specter2,mpnet,25,100,0.2596
31,2010,specter2,mpnet,50,100,0.2862
31,2010,specter2,minilm,10,100,0.22400000000000003
31,2010,specter2,minilm,25,100,0.23399999999999999
31,2010,specter2,minilm,50,100,0.2528
31,2010,specter2,pubmedbert,10,100,0.091
31,2010,specter2,pubmedbert,25,100,0.10400000000000001
31,2010,specter2,pubmedbert,50,100,0.1278
31,2010,specter2,biobert,10,100,0.08299999999999999
31,2010,specter2,biobert,25,100,0.10400000000000001
31,2010,specter2,biobert,50,100,0.12119999999999999
31,2010,specter2,simcse,10,100,0.057999999999999996
31,2010,specter2,simcse,25,100,0.07
31,2010,specter2,simcse,50,100,0.0808
31,2010,scincl,scibert,10,100,0.156
31,2010,scincl,scibert,25,100,0.1628
31,2010,scincl,scibert,50,100,0.192
31,2010,scincl,bert,10,100,0.089
31,2010,scincl,bert,25,100,0.10880000000000001
31,2010,scincl,bert,50,100,0.1202
31,2010,scincl,mpnet,10,100,0.359
31,2010,scincl,mpnet,25,100,0.396
31,2010,scincl,mpnet,50,100,0.4086
31,2010,scincl,minilm,10,100,0.335
31,2010,scincl,minilm,25,100,0.3504
31,2010,scincl,minilm,50,100,0.3666
31,2010,scincl,pubmedbert,10,100,0.101
31,2010,scincl,pubmedbert,25,100,0.13
31,2010,scincl,pubmedbert,50,100,0.1464
31,2010,scincl,biobert,10,100,0.11100000000000002
31,2010,scincl,biobert,25,100,0.1244
31,2010,scincl,biobert,50,100,0.1442
31,2010,scincl,simcse,10,100,0.09
31,2010,scincl,simcse,25,100,0.10039999999999999
31,2010,scincl,simcse,50,100,0.10439999999999999
31,2010,scibert,bert,10,100,0.19
