field_id,period_start,cka_biased,cka_debiased,model_a,model_b,n,procrustes_angle_degrees,procrustes_similarity
14,2015,0.014861946021725997,-0.0003014912368094,biobert/mean,simcse/cls,2660,78.5335283126849,0.198794468515946
14,2020,0.009448414433053685,-0.0002542422658494173,specter/cls,specter2/cls,4040,81.55368293408937,0.14688269395531658
14,2020,0.00870816232800861,0.0006510909508532365,specter/cls,scincl/cls,4040,81.93571190034619,0.1402841325217497
14,2020,0.0076562763111953265,-0.0005917916377217963,specter/cls,scibert/mean,4040,81.5631305155959,0.1467195889812314
14,2020,0.007013520327283309,-0.0003773032412560495,specter/cls,bert/mean,4040,81.63683931590371,0.14544692859338007
14,2020,0.010833472425101945,0.0003521457868084538,specter/cls,mpnet/mean,4040,80.832280596178,0.15932500712132855
14,2020,0.010868709402556742,-0.0003816573236262706,specter/cls,minilm/mean,4040,81.27678436912947,0.15166133486324673
14,2020,0.007156422927063039,1.0430096955411602e-05,specter/cls,pubmedbert/mean,4040,81.777913736359,0.1430104600809429
14,2020,0.008295244241624278,-8.792320207104117e-05,specter/cls,biobert/mean,4040,81.52789197874262,0.147327933923777
14,2020,0.0077906312529232085,-0.0005009362317758634,specter/cls,simcse/cls,4040,81.53929258878395,0.1471311241360458
14,2020,0.011142025902921507,0.0004960478004740718,specter2/cls,scincl/cls,4040,81.2248784991782,0.1525567215267283
14,2020,0.010728262371477091,-0.00013979729824164635,specter2/cls,scibert/mean,4040,80.7830909935909,0.160172502242694
14,2020,0.009923521830735972,0.000185220175037555,specter2/cls,bert/mean,4040,80.84550341821668,0.1590971690630976
14,2020,0.014020921433038258,0.00017598308363121984,specter2/cls,mpnet/mean,4040,80.0053532680292,0.17355616420061915
14,2020,0.01520661908039614,0.0003649908412322481,specter2/cls,minilm/mean,4040,80.38048731376826,0.16710452846090917
