field_id,period_start,k,mean_chance_adjusted_overlap,mean_overlap,median_overlap,model_a,model_b,q05_overlap,q95_overlap,queries
13,2005,10,0.18217138404163533,0.184180790960452,0.2,specter2,pubmedbert,0.0,0.5,4071
13,2005,25,0.2056537619187724,0.21053303856546307,0.2,specter2,pubmedbert,0.04,0.44,4071
13,2005,50,0.2218429346756759,0.23140260378285435,0.22,specter2,pubmedbert,0.08,0.44,4071
13,2005,10,0.19066683365339124,0.19265536723163845,0.2,specter2,biobert,0.0,0.5,4071
13,2005,25,0.21776450694851185,0.22256939326946698,0.2,specter2,biobert,0.04,0.44,4071
13,2005,50,0.23683427617500805,0.24620977646769837,0.24,specter2,biobert,0.08,0.44,4071
13,2005,10,0.1110066032359123,0.11319086219602063,0.1,specter2,simcse,0.0,0.4,4071
13,2005,25,0.12765067760477727,0.13300908867600097,0.12,specter2,simcse,0.0,0.32,4071
13,2005,50,0.14102697028246144,0.15157946450503565,0.14,specter2,simcse,0.04,0.34,4071
13,2005,10,0.2161285579970305,0.21805453205600592,0.2,scincl,scibert,0.0,0.5,4071
13,2005,25,0.2531476550802976,0.25773520019651197,0.24,scincl,scibert,0.04,0.52,4071
13,2005,50,0.2753720711109156,0.28427413411938096,0.26,scincl,scibert,0.1,0.52,4071
13,2005,10,0.15244962264630396,0.1545320560058954,0.1,scincl,bert,0.0,0.4,4071
13,2005,25,0.1804831849018609,0.18551707197248837,0.16,scincl,bert,0.04,0.44,4071
13,2005,50,0.20345441791289193,0.21323999017440437,0.2,scincl,bert,0.06,0.44,4071
13,2005,10,0.46658426234824474,0.46789486612625897,0.5,scincl,mpnet,0.2,0.8,4071
13,2005,25,0.4965093690819839,0.49960206337509216,0.52,scincl,mpnet,0.24,0.76,4071
13,2005,50,0.5095632864906614,0.5155883075411447,0.52,scincl,mpnet,0.3,0.72,4071
13,2005,10,0.4030284494556596,0.4044952100221076,0.4,scincl,minilm,0.1,0.7,4071
13,2005,25,0.4289264686548013,0.4324342913289118,0.44,scincl,minilm,0.2,0.68,4071
13,2005,50,0.44030667101730353,0.4471825104396954,0.46,scincl,minilm,0.22,0.66,4071
13,2005,10,0.2013538630200638,0.20331613854089906,0.2,scincl,pubmedbert,0.0,0.5,4071
13,2005,25,0.23037945442438737,0.23510685335298456,0.2,scincl,pubmedbert,0.04,0.52,4071
13,2005,50,0.2498360567587022,0.2590518300171948,0.24,scincl,pubmedbert,0.08,0.5,4071
13,2005,10,0.21689191723750714,0.21881601572095308,0.2,scincl,biobert,0.0,0.5,4071
13,2005,25,0.24743336069075517,0.2520560058953575,0.24,scincl,biobert,0.04,0.52,4071
13,2005,50,0.2698560134723093,0.2788258413166298,0.26,scincl,biobert,0.1,0.51,4071
13,2005,10,0.1266924044031253,0.12883812331122574,0.1,scincl,simcse,0.0,0.4,4071
13,2005,25,0.14939070072346872,0.15461557356914765,0.12,scincl,simcse,0.0,0.36,4071
13,2005,50,0.1670106358406934,0.17724392041267506,0.16,scincl,simcse,0.04,0.38,4071
13,2005,10,0.3261754110838043,0.32783099975436014,0.3,scibert,bert,0.1,0.6,4071
13,2005,25,0.3647444631584189,0.3686465241955294,0.36,scibert,bert,0.16,0.64,4071
13,2005,50,0.39251741782367944,0.3999803488086466,0.4,scibert,bert,0.2,0.62,4071
13,2005,10,0.20039350784656096,0.2023581429624171,0.2,scibert,mpnet,0.0,0.5,4071
13,2005,25,0.23971214283914172,0.24438221567182516,0.24,scibert,mpnet,0.04,0.52,4071
13,2005,50,0.2662698299218719,0.27528371407516583,0.26,scibert,mpnet,0.08,0.52,4071
13,2005,10,0.19443438087251771,0.1964136575779907,0.2,scibert,minilm,0.0,0.5,4071
13,2005,25,0.2293710495321152,0.23410464259395727,0.2,scibert,minilm,0.04,0.48,4071
13,2005,50,0.25696365873897525,0.26609186931957757,0.24,scibert,minilm,0.08,0.5,4071
13,2005,10,0.5212752582546498,0.5224514861213461,0.5,scibert,pubmedbert,0.2,0.8,4071
13,2005,25,0.5559261671462566,0.5586538933922869,0.56,scibert,pubmedbert,0.36,0.76,4071
13,2005,50,0.5778947561382476,0.5830803242446574,0.58,scibert,pubmedbert,0.4,0.76,4071
13,2005,10,0.5051215917464996,0.506337509211496,0.5,scibert,biobert,0.2,0.8,4071
13,2005,25,0.5420358840713309,0.5448489314664702,0.56,scibert,biobert,0.32,0.76,4071
13,2005,50,0.5633460919426448,0.5687103905674282,0.58,scibert,biobert,0.38,0.76,4071
13,2005,10,0.1979310586837332,0.19990174404323263,0.2,scibert,simcse,0.0,0.5,4071
13,2005,25,0.23376057671024117,0.23846720707442892,0.2,scibert,simcse,0.04,0.48,4071
13,2005,50,0.2607637200878438,0.2698452468680914,0.26,scibert,simcse,0.1,0.48,4071
13,2005,10,0.1625210397222696,0.16457872758535985,0.1,bert,mpnet,0.0,0.4,4071
13,2005,25,0.1942548321071075,0.19920412675018426,0.16,bert,mpnet,0.04,0.44,4071
13,2005,50,0.22231545539313996,0.2318693195774994,0.22,bert,mpnet,0.06,0.46,4071
13,2005,10,0.16426937862787733,0.1663227708179809,0.1,bert,minilm,0.0,0.4,4071
13,2005,25,0.19693402549736005,0.2018668631785802,0.2,bert,minilm,0.04,0.44,4071
13,2005,50,0.2266924894075435,0.23619258167526408,0.22,bert,minilm,0.08,0.46,4071
13,2005,10,0.31514363883433577,0.31682633259641363,0.3,bert,pubmedbert,0.1,0.6,4071
13,2005,25,0.3518724712982387,0.3558535986244167,0.36,bert,pubmedbert,0.12,0.6,4071
13,2005,50,0.3821567793554947,0.38974699091132403,0.38,bert,pubmedbert,0.2,0.62,4071
13,2005,10,0.34653986566039013,0.3481454188160157,0.3,bert,biobert,0.1,0.7,4071
13,2005,25,0.3866327811142092,0.3904003930238271,0.4,bert,biobert,0.16,0.64,4071
13,2005,50,0.41682487831048637,0.42398919184475564,0.42,bert,biobert,0.22,0.64,4071
13,2005,10,0.2813834608119669,0.2831491034143945,0.3,bert,simcse,0.0,0.6,4071
13,2005,25,0.32910427064232856,0.33322525178088924,0.32,bert,simcse,0.12,0.56,4071
13,2005,50,0.3665486739723148,0.37433063129452226,0.36,bert,simcse,0.18,0.58,4071
13,2005,10,0.5091353838819089,0.5103414394497666,0.5,mpnet,minilm,0.2,0.8,4071
13,2005,25,0.5309038849664439,0.5337853107344632,0.52,mpnet,minilm,0.28,0.76,4071
13,2005,50,0.5413365743133998,0.5469712601326456,0.56,mpnet,minilm,0.34,0.74,4071
13,2005,10,0.19544398502927712,0.1974207811348563,0.2,mpnet,pubmedbert,0.0,0.5,4071
13,2005,25,0.22871855224888027,0.2334561532792926,0.2,mpnet,pubmedbert,0.04,0.48,4071
13,2005,50,0.2518057220651838,0.26099729796118887,0.24,mpnet,pubmedbert,0.08,0.5,4071
13,2005,10,0.21477421095747523,0.21670351265045446,0.2,mpnet,biobert,0.0,0.5,4071
13,2005,25,0.25060687020467054,0.2552100221075903,0.24,mpnet,biobert,0.04,0.52,4071
13,2005,50,0.27561579232308125,0.2845148612134611,0.28,mpnet,biobert,0.1,0.52,4071
13,2005,10,0.13464611519905906,0.13677229182019163,0.1,mpnet,simcse,0.0,0.4,4071
13,2005,25,0.16190678497461167,0.16705477769589785,0.16,mpnet,simcse,0.0,0.4,4071
13,2005,50,0.18370305192289596,0.19373126995824125,0.18,mpnet,simcse,0.04,0.4,4071
13,2005,10,0.1869977844007778,0.18899533284205358,0.2,minilm,pubmedbert,0.0,0.5,4071
13,2005,25,0.21681541999107923,0.22162613608450016,0.2,minilm,pubmedbert,0.04,0.48,4071
13,2005,50,0.23968432218665942,0.24902480962908374,0.22,minilm,pubmedbert,0.08,0.48,4071
13,2005,10,0.20494903879779236,0.20690248096290836,0.2,minilm,biobert,0.0,0.5,4071
13,2005,25,0.24024600425269757,0.244912797838369,0.24,minilm,biobert,0.04,0.52,4071
13,2005,50,0.26490698069465984,0.2739376074674527,0.26,minilm,biobert,0.1,0.5,4071
13,2005,10,0.1409253605642699,0.14303610906411202,0.1,minilm,simcse,0.0,0.4,4071
13,2005,25,0.16890630128567738,0.17401129943502827,0.16,minilm,simcse,0.0,0.4,4071
13,2005,50,0.19241235483110117,0.20233357897322526,0.18,minilm,simcse,0.06,0.4,4071
13,2005,10,0.5057864530204631,0.5070007369196757,0.5,pubmedbert,biobert,0.2,0.8,4071
13,2005,25,0.5409088433093796,0.543728813559322,0.56,pubmedbert,biobert,0.32,0.76,4071
13,2005,50,0.5656987477253869,0.5710341439449768,0.56,pubmedbert,biobert,0.4,0.76,4071
13,2005,10,0.1924397970506272,0.19442397445345125,0.2,pubmedbert,simcse,0.0,0.5,4071
13,2005,25,0.22799685070833253,0.2327388847948907,0.2,pubmedbert,simcse,0.04,0.48,4071
13,2005,50,0.25765503115715943,0.2667747482191108,0.26,pubmedbert,simcse,0.1,0.48,4071
13,2005,10,0.2050229122726772,0.20697617293048395,0.2,biobert,simcse,0.0,0.5,4071
13,2005,25,0.24099736476066505,0.24565954310980107,0.24,biobert,simcse,0.04,0.52,4071
13,2005,50,0.26899055447400677,0.2779710144927536,0.26,biobert,simcse,0.1,0.5,4071
13,2010,10,0.34543002350697294,0.3466768234621977,0.3,specter,specter2,0.1,0.6,5251
13,2010,25,0.3828314315158926,0.38577032946105505,0.36,specter,specter2,0.16,0.64,5251
13,2010,50,0.4077128166063607,0.41335364692439536,0.4,specter,specter2,0.22,0.62,5251
13,2010,10,0.4558479228238605,0.4568844029708626,0.5,specter,scincl,0.1,0.8,5251
13,2010,25,0.49611128980672625,0.4985107598552657,0.48,specter,scincl,0.24,0.76,5251
13,2010,50,0.5187339774108961,0.5233174633403161,0.52,specter,scincl,0.3,0.76,5251
13,2010,10,0.22499494825413113,0.22647114835269475,0.2,specter,scibert,0.0,0.5,5251
13,2010,25,0.26316044608500183,0.26666920586554943,0.24,specter,scibert,0.08,0.52,5251
13,2010,50,0.28967376177431403,0.29643877356693965,0.28,specter,scibert,0.1,0.52,5251
13,2010,10,0.16447212526585267,0.16606360693201294,0.1,specter,bert,0.0,0.4,5251
13,2010,25,0.19537622817800024,0.19920776994858122,0.2,specter,bert,0.04,0.44,5251
13,2010,50,0.2211868069085742,0.22860407541420683,0.22,specter,bert,0.06,0.44,5251
13,2010,10,0.4087767360924346,0.40990287564273475,0.4,specter,mpnet,0.1,0.7,5251
13,2010,25,0.44969716408540095,0.4523176537802323,0.44,specter,mpnet,0.2,0.72,5251
13,2010,50,0.47750336932159443,0.4824795277090078,0.48,specter,mpnet,0.26,0.72,5251
13,2010,10,0.3671816055393302,0.36838697390973146,0.4,specter,minilm,0.1,0.7,5251
13,2010,25,0.3998234102595177,0.4026813940201867,0.4,specter,minilm,0.16,0.68,5251
13,2010,50,0.42535945534183967,0.4308322224338222,0.42,specter,minilm,0.22,0.68,5251
13,2010,10,0.2133559438333084,0.21485431346410214,0.2,specter,pubmedbert,0.0,0.5,5251
13,2010,25,0.24481370146857426,0.24840982669967626,0.24,specter,pubmedbert,0.04,0.52,5251
13,2010,50,0.26888925918872597,0.2758522186250238,0.26,specter,pubmedbert,0.08,0.52,5251
13,2010,10,0.233676500731958,0.23513616454008762,0.2,specter,biobert,0.0,0.5,5251
13,2010,25,0.268303963974964,0.27178823081317843,0.24,specter,biobert,0.04,0.52,5251
13,2010,50,0.29426904032931456,0.3009902875642735,0.3,specter,biobert,0.1,0.54,5251
13,2010,10,0.13285600997847008,0.13450771281660634,0.1,specter,simcse,0.0,0.4,5251
13,2010,25,0.1590501330801424,0.16305465625595125,0.16,specter,simcse,0.0,0.4,5251
13,2010,50,0.18215577985145687,0.18994477242430016,0.18,specter,simcse,0.04,0.4,5251
13,2010,10,0.4002669066306526,0.40140925537992767,0.4,specter2,scincl,0.1,0.7,5251
13,2010,25,0.43217705627271724,0.43488097505237105,0.44,specter2,scincl,0.2,0.68,5251
13,2010,50,0.4521197427596208,0.457337649971434,0.46,specter2,scincl,0.26,0.66,5251
13,2010,10,0.19303538693465874,0.19457246238811657,0.2,specter2,scibert,0.0,0.5,5251
13,2010,25,0.22463764022163926,0.22832984193486955,0.2,specter2,scibert,0.04,0.44,5251
13,2010,50,0.24739719906830931,0.25456484479146824,0.24,specter2,scibert,0.1,0.46,5251
13,2010,10,0.12862017558269526,0.13027994667682347,0.1,specter2,bert,0.0,0.4,5251
13,2010,25,0.15184002318082043,0.15587888021329271,0.12,specter2,bert,0.0,0.36,5251
13,2010,50,0.16974275962087806,0.1776499714340126,0.16,specter2,bert,0.04,0.36,5251
13,2010,10,0.3664374724698022,0.36764425823652636,0.4,specter2,mpnet,0.1,0.7,5251
13,2010,25,0.39378436916549964,0.3966711102647115,0.4,specter2,mpnet,0.16,0.64,5251
13,2010,50,0.4142115787469054,0.41979051609217294,0.42,specter2,mpnet,0.22,0.64,5251
13,2010,10,0.32688393777412084,0.328166063606932,0.3,specter2,minilm,0.1,0.6,5251
13,2010,25,0.35029408843519444,0.3533879261093125,0.36,specter2,minilm,0.12,0.6,5251
13,2010,50,0.36830493825351945,0.374321081698724,0.36,specter2,minilm,0.18,0.6,5251
13,2010,10,0.17227598232833877,0.17385259950485624,0.2,specter2,pubmedbert,0.0,0.4,5251
13,2010,25,0.19838426765829065,0.20220148543134644,0.2,specter2,pubmedbert,0.04,0.44,5251
13,2010,50,0.21945636728535226,0.2268901161683489,0.22,specter2,pubmedbert,0.06,0.44,5251
13,2010,10,0.18599474327681675,0.18754522948009905,0.2,specter2,biobert,0.0,0.4,5251
13,2010,25,0.21461849599848376,0.21835840792230055,0.2,specter2,biobert,0.04,0.44,5251
13,2010,50,0.23622240452368048,0.2434964768615502,0.24,specter2,biobert,0.08,0.46,5251
13,2010,10,0.10751732494428544,0.10921729194439155,0.1,specter2,simcse,0.0,0.3,5251
13,2010,25,0.1268112977341295,0.13096933917349077,0.12,specter2,simcse,0.0,0.32,5251
13,2010,50,0.14300169931002155,0.15116358788802134,0.14,specter2,simcse,0.04,0.32,5251
13,2010,10,0.21081825926286668,0.21232146257855647,0.2,scincl,scibert,0.0,0.5,5251
13,2010,25,0.24858714539677565,0.2521653018472672,0.24,scincl,scibert,0.04,0.52,5251
13,2010,50,0.27432283960564285,0.28123405065701773,0.26,scincl,scibert,0.08,0.52,5251
13,2010,10,0.1504289986204009,0.15204722909921922,0.1,scincl,bert,0.0,0.4,5251
13,2010,25,0.17873633548041432,0.1826471148352695,0.16,scincl,bert,0.0,0.4,5251
13,2010,50,0.20299411833643405,0.21058465054275374,0.2,scincl,bert,0.04,0.42,5251
13,2010,10,0.4673342845637545,0.46834888592649015,0.5,scincl,mpnet,0.2,0.8,5251
13,2010,25,0.4971675479448436,0.4995619881927252,0.52,scincl,mpnet,0.24,0.76,5251
13,2010,50,0.5195915063797372,0.524166825366597,0.52,scincl,mpnet,0.3,0.74,5251
13,2010,10,0.4101314398856779,0.41125499904780044,0.4,scincl,minilm,0.1,0.7,5251
13,2010,25,0.4361341972684174,0.4388192725195201,0.44,scincl,minilm,0.2,0.72,5251
13,2010,50,0.4545115948610521,0.4597067225290421,0.46,scincl,minilm,0.24,0.68,5251
13,2010,10,0.19557307150510042,0.19710531327366215,0.2,scincl,pubmedbert,0.0,0.5,5251
13,2010,25,0.22751556094578476,0.23119405827461437,0.2,scincl,pubmedbert,0.04,0.48,5251
13,2010,50,0.25021973836485356,0.2573605027613788,0.24,scincl,pubmedbert,0.08,0.5,5251
13,2010,10,0.2140809965677203,0.21557798514568655,0.2,scincl,biobert,0.0,0.5,5251
13,2010,25,0.2474466927693882,0.2510302799466768,0.24,scincl,biobert,0.04,0.52,5251
13,2010,50,0.2719655962966761,0.2788992572843268,0.26,scincl,biobert,0.08,0.52,5251
13,2010,10,0.12476594788924247,0.12643306036945345,0.1,scincl,simcse,0.0,0.4,5251
13,2010,25,0.14793646049647413,0.15199390592268142,0.12,scincl,simcse,0.0,0.36,5251
13,2010,50,0.168819858488493,0.1767358598362217,0.16,scincl,simcse,0.04,0.38,5251
13,2010,10,0.3155311383800396,0.3168348885926491,0.3,scibert,bert,0.1,0.6,5251
13,2010,25,0.35477935849995307,0.35785183774519136,0.36,scibert,bert,0.12,0.6,5251
13,2010,50,0.38473257840997316,0.390592268139402,0.38,scibert,bert,0.18,0.6,5251
13,2010,10,0.19582111586160977,0.19735288516473057,0.2,scibert,mpnet,0.0,0.5,5251
13,2010,25,0.23413630942021527,0.23778327937535707,0.24,scibert,mpnet,0.04,0.48,5251
13,2010,50,0.2624750963186499,0.2694991430203771,0.26,scibert,mpnet,0.08,0.5,5251
13,2010,10,0.1901542563321272,0.19169681965339935,0.2,scibert,minilm,0.0,0.5,5251
13,2010,25,0.22528823400236364,0.22897733764997147,0.2,scibert,minilm,0.04,0.48,5251
13,2010,50,0.251800206554063,0.2589259188725957,0.24,scibert,minilm,0.08,0.49,5251
13,2010,10,0.5053041514447993,0.5062464292515712,0.5,scibert,pubmedbert,0.2,0.8,5251
13,2010,25,0.5418901298362855,0.5440716054084936,0.56,scibert,pubmedbert,0.32,0.76,5251
13,2010,50,0.5677554092260815,0.5718720243763092,0.56,scibert,pubmedbert,0.38,0.76,5251
13,2010,10,0.49856879314881497,0.4995239002094839,0.5,scibert,biobert,0.2,0.8,5251
13,2010,25,0.5354301162959163,0.5376423538373644,0.52,scibert,biobert,0.32,0.76,5251
13,2010,50,0.5612220382930724,0.5654008760236146,0.56,scibert,biobert,0.36,0.76,5251
13,2010,10,0.19175700448187988,0.19329651494953343,0.2,scibert,simcse,0.0,0.5,5251
13,2010,25,0.22487491560049172,0.22856598743096554,0.2,scibert,simcse,0.04,0.48,5251
13,2010,50,0.25060812592473225,0.2577451913921158,0.24,scibert,simcse,0.08,0.46,5251
13,2010,10,0.15708803557592083,0.15869358217482382,0.1,bert,mpnet,0.0,0.4,5251
13,2010,25,0.18938311135085686,0.19324319177299562,0.16,bert,mpnet,0.04,0.44,5251
13,2010,50,0.2178489811464483,0.22529803846886307,0.2,bert,mpnet,0.06,0.44,5251
13,2010,10,0.15911055109822775,0.16071224528661207,0.1,bert,minilm,0.0,0.4,5251
13,2010,25,0.19377653288186622,0.19761569224909542,0.16,bert,minilm,0.04,0.44,5251
13,2010,50,0.22273651172670408,0.2301390211388307,0.22,bert,minilm,0.06,0.46,5251
13,2010,10,0.2981489530892698,0.29948581222624265,0.3,bert,pubmedbert,0.0,0.6,5251
13,2010,25,0.3388512919389244,0.34199961912016763,0.32,bert,pubmedbert,0.12,0.6,5251
13,2010,50,0.3697969617508753,0.375798895448486,0.36,bert,pubmedbert,0.18,0.6,5251
13,2010,10,0.33543192790613496,0.3366977718529804,0.3,bert,biobert,0.1,0.6,5251
13,2010,25,0.37905798758769116,0.3820148543134641,0.36,bert,biobert,0.16,0.64,5251
13,2010,50,0.41015850460718106,0.4157760426585412,0.42,bert,biobert,0.22,0.64,5251
13,2010,10,0.27053970817626893,0.2719291563511712,0.3,bert,simcse,0.0,0.6,5251
13,2010,25,0.31935644065063024,0.3225976004570558,0.32,bert,simcse,0.12,0.56,5251
13,2010,50,0.35927973426307075,0.36538183203199387,0.36,bert,simcse,0.18,0.56,5251
13,2010,10,0.5082234427175631,0.5091601599695296,0.5,mpnet,minilm,0.2,0.8,5251
13,2010,25,0.5331645191300997,0.5353875452294801,0.52,mpnet,minilm,0.28,0.76,5251
13,2010,50,0.5502395148176904,0.5545229480099029,0.56,mpnet,minilm,0.34,0.76,5251
13,2010,10,0.18866599019307118,0.19021138830698917,0.2,mpnet,pubmedbert,0.0,0.5,5251
13,2010,25,0.2230532530144634,0.22675299942868027,0.2,mpnet,pubmedbert,0.04,0.48,5251
13,2010,50,0.24913532953430118,0.25628642163397447,0.24,mpnet,pubmedbert,0.08,0.49,5251
13,2010,10,0.21123802663542096,0.21274043039421064,0.2,mpnet,biobert,0.0,0.5,5251
13,2010,25,0.2469874501006416,0.25057322414778144,0.24,mpnet,biobert,0.04,0.48,5251
13,2010,50,0.27479967185737514,0.28170634164920966,0.28,mpnet,biobert,0.08,0.52,5251
13,2010,10,0.132283599924987,0.13393639306798705,0.1,mpnet,simcse,0.0,0.4,5251
13,2010,25,0.1589047062350393,0.16290992191963435,0.16,mpnet,simcse,0.0,0.4,5251
13,2010,50,0.1821519344300719,0.18994096362597604,0.18,mpnet,simcse,0.04,0.4,5251
13,2010,10,0.1821023549131318,0.18366025518948773,0.2,minilm,pubmedbert,0.0,0.5,5251
13,2010,25,0.2121998179430849,0.21595124738145116,0.2,minilm,pubmedbert,0.04,0.44,5251
13,2010,50,0.2364531298067767,0.24372500476099793,0.22,minilm,pubmedbert,0.06,0.48,5251
13,2010,10,0.20400657962641794,0.20552275756998667,0.2,minilm,biobert,0.0,0.5,5251
13,2010,25,0.23923390304330275,0.24285659874309656,0.24,minilm,biobert,0.04,0.48,5251
13,2010,50,0.264505478809897,0.27151018853551706,0.26,minilm,biobert,0.08,0.5,5251
13,2010,10,0.13814126280563063,0.13978289849552467,0.1,minilm,simcse,0.0,0.4,5251
13,2010,25,0.16467585577228852,0.16865358979242048,0.16,minilm,simcse,0.0,0.4,5251
13,2010,50,0.1911425296280562,0.19884593410778897,0.18,minilm,simcse,0.04,0.4,5251
13,2010,10,0.4987214358297439,0.499676252142449,0.5,pubmedbert,biobert,0.2,0.8,5251
13,2010,25,0.5355525810075821,0.5377642353837364,0.52,pubmedbert,biobert,0.32,0.76,5251
13,2010,50,0.562044958469449,0.5662159588649781,0.56,pubmedbert,biobert,0.38,0.76,5251
13,2010,10,0.18643359098448714,0.18798324128737384,0.2,pubmedbert,simcse,0.0,0.5,5251
13,2010,25,0.21948646828719795,0.22320319939059227,0.2,pubmedbert,simcse,0.04,0.44,5251
13,2010,50,0.24770867820048928,0.25487335745572276,0.24,pubmedbert,simcse,0.08,0.48,5251
13,2010,10,0.19895029082065066,0.2004760997905161,0.2,biobert,simcse,0.0,0.5,5251
13,2010,25,0.23346275350605356,0.23711293087031043,0.2,biobert,simcse,0.04,0.48,5251
13,2010,50,0.2631211271113194,0.2701390211388307,0.26,biobert,simcse,0.1,0.5,5251
13,2015,10,0.3544573659532996,0.3556111508220157,0.3,specter,specter2,0.1,0.6,5596
13,2015,25,0.3856537883561353,0.3883988563259472,0.4,specter,specter2,0.16,0.64,5596
13,2015,50,0.4116831486615134,0.41694067190850603,0.42,specter,specter2,0.22,0.64,5596
13,2015,10,0.46056194698476915,0.4615260900643317,0.5,specter,scincl,0.2,0.8,5596
13,2015,25,0.4937565496257265,0.4960185847033596,0.52,specter,scincl,0.24,0.76,5596
13,2015,50,0.518488225197568,0.5227912794853466,0.52,specter,scincl,0.3,0.74,5596
13,2015,10,0.21002480989426517,0.21143674052894926,0.2,specter,scibert,0.0,0.5,5596
13,2015,25,0.2492616488053149,0.2526161543959972,0.24,specter,scibert,0.04,0.52,5596
13,2015,50,0.27861044956109965,0.28505718370264477,0.26,specter,scibert,0.1,0.54,5596
13,2015,10,0.16052604718935318,0.16202644746247322,0.1,specter,bert,0.0,0.4,5596
13,2015,25,0.19349423735599808,0.19709792709077914,0.16,specter,bert,0.04,0.44,5596
13,2015,50,0.21800811606383796,0.22499642601858474,0.2,specter,bert,0.06,0.46,5596
13,2015,10,0.41369476406923217,0.41474267333809856,0.4,specter,mpnet,0.1,0.7,5596
13,2015,25,0.45168866451158374,0.45413867047891354,0.44,specter,mpnet,0.2,0.72,5596
13,2015,50,0.47884156917442644,0.48349892780557546,0.48,specter,mpnet,0.26,0.7,5596
