work_id,row_index,cohort,field_id,period_start,flags
W4297215897,5831,base,32,2020,abstract_50_79
W1964873724,5841,base,20,2010,abstract_50_79
W2353963596,5843,base,27,2010,abstract_50_79
W4321493183,5847,base,23,2020,abstract_50_79
W2599860283,5854,base,27,2015,abstract_50_79
W4327811117,5857,base,13,2020,language_ambiguous
W2115322696,5874,base,16,2000,abstract_50_79
W2739390631,5882,base,27,2005,language_ambiguous;possible_mixed_language
W2898285691,5892,base,33,2015,abstract_50_79
W4236165204,5898,base,12,2005,language_ambiguous
W1981087976,5902,base,33,2010,abstract_50_79
W2019708466,5908,base,27,2010,abstract_50_79
W1941155620,5927,base,16,2015,language_ambiguous
W4230196356,5956,base,22,2000,abstract_50_79
W4281393077,5965,base,22,2020,abstract_50_79
W4376619606,5974,base,12,2020,abstract_50_79
W2390856696,5990,base,17,2010,abstract_50_79
W2619941983,6008,base,33,2015,abstract_50_79
W2360881285,6019,base,17,2005,abstract_50_79
W2369978685,6038,base,12,2010,abstract_50_79
W2385901480,6058,base,13,2005,abstract_50_79
W2139534559,6062,base,17,2005,abstract_50_79
W4378834682,6076,base,16,2020,abstract_50_79
W2610594572,6096,base,22,2015,abstract_50_79
W2183066135,6097,base,33,2000,abstract_50_79
W2353195129,6100,base,22,2005,abstract_50_79
W4409671305,6103,base,13,2020,abstract_50_79
W1494839693,6104,base,12,2005,language_ambiguous
W2930778386,6107,base,11,2015,abstract_50_79
W2998288987,6118,base,22,2015,language_ambiguous
W2352160932,6125,base,33,2010,language_ambiguous;abstract_50_79
W2365614407,6126,base,36,2005,abstract_50_79
W2129408222,6135,base,31,2010,abstract_50_79
W4244229256,6137,base,33,2020,language_ambiguous
W3170031805,6142,base,27,2020,abstract_50_79
W2589379684,6143,base,27,2015,abstract_50_79
W2367502713,6159,base,17,2000,abstract_50_79
W2573869067,6165,base,22,2010,abstract_50_79
W3118601315,6172,base,27,2020,abstract_50_79
W1999709769,6176,base,27,2010,language_ambiguous;possible_mixed_language
W2390714384,6192,base,11,2005,abstract_50_79
W2361641481,6209,base,22,2010,abstract_50_79
W2728269763,6213,base,13,2015,abstract_50_79
W98093883,6216,base,22,2005,abstract_50_79
W2570079308,6218,base,19,2015,abstract_50_79
W2944484174,6222,base,11,2015,language_ambiguous;possible_mixed_language
W2384411456,6224,base,17,2005,abstract_50_79
W939747798,6225,base,33,2000,abstract_50_79
W2363917501,6228,base,22,2005,abstract_50_79
W2371301871,6232,base,12,2000,abstract_50_79
W2144286028,6236,base,11,2005,abstract_50_79
W2795310952,6238,base,33,2015,language_ambiguous
W2029235603,6278,base,31,2010,abstract_50_79
W2583286468,6310,base,12,2015,abstract_50_79
W1481703528,6327,base,16,2010,abstract_50_79
W7208933352,6348,base,20,2005,language_ambiguous;abstract_50_79
W2887177074,6368,base,27,2015,abstract_50_79
W2900132014,6385,base,14,2015,abstract_50_79
W4211062150,6433,base,11,2020,language_ambiguous
W7208968656,6455,base,31,2010,language_ambiguous;abstract_50_79
W2000689058,6459,base,22,2000,abstract_50_79
W2008002963,6467,base,20,2010,abstract_50_79
W2165613234,6474,base,22,2005,abstract_50_79
W2356719894,6475,base,22,2015,language_ambiguous
W2385584808,6497,base,22,2000,abstract_50_79
W2394157299,6500,base,22,2010,abstract_50_79
W2366983345,6514,base,23,2010,abstract_50_79
W2093399696,6525,base,22,2010,abstract_50_79
W2547420847,6536,base,17,2015,abstract_50_79
W3145458585,6542,base,11,2020,language_ambiguous;abstract_50_79
W4381415041,6550,base,26,2020,abstract_50_79
W890546978,6552,base,27,2000,abstract_50_79
W2135811837,6555,base,26,2010,abstract_50_79
W3035723810,6558,base,36,2020,abstract_50_79
W2001022371,6560,base,17,2010,abstract_50_79
W2516499334,6585,base,19,2000,language_ambiguous
W2592630151,6589,base,33,2015,abstract_50_79
W2366650696,6595,base,25,2005,abstract_50_79
W3124503614,6599,base,14,2015,abstract_50_79
W120380704,6616,base,17,2000,abstract_50_79
W2904079416,6623,base,24,2015,abstract_50_79
W7211797338,6625,base,27,2005,language_ambiguous
W4296422547,6628,base,17,2020,abstract_50_79
W1487477646,6637,base,17,2000,abstract_50_79
W2333648639,6644,base,27,2015,abstract_50_79
W4386439289,6654,base,27,2010,abstract_50_79
W2503816552,6662,base,12,2000,language_ambiguous
W1997317119,6685,base,12,2005,abstract_50_79
W1030820152,6713,base,25,2010,abstract_50_79
W1993847218,6723,base,12,2005,abstract_50_79
W2098463178,6724,base,23,2005,abstract_50_79
W1991518423,6735,base,22,2010,abstract_50_79
W2318897500,6752,base,19,2000,language_ambiguous;abstract_50_79
W2392295142,6757,base,23,2000,abstract_50_79
W3158140829,6766,base,13,2020,language_ambiguous
W2506282995,6771,base,16,2015,language_ambiguous
W2785970282,6783,base,33,2015,language_ambiguous;possible_mixed_language
W2727850703,6799,base,17,2015,abstract_50_79
W2963492612,6800,base,26,2010,language_ambiguous
W2360215657,6808,base,17,2005,abstract_50_79
W2936224727,6812,base,27,2015,abstract_50_79
W2038215983,6816,base,13,2005,language_ambiguous
W2374128675,6828,base,27,2010,abstract_50_79
W1991902244,6839,base,27,2005,abstract_50_79
W2140400415,6841,base,13,2005,abstract_50_79
W4312914363,6849,base,33,2020,language_ambiguous
W4410880566,6854,base,17,2010,language_ambiguous
W2388718484,6879,base,22,2005,abstract_50_79
W2922165709,6894,base,23,2015,abstract_50_79
W2622156689,6898,base,26,2010,content_review_flag;abstract_50_79
W4301357536,6903,base,27,2000,abstract_50_79
W4308056708,6918,base,28,2020,abstract_50_79
W1915226962,6927,base,23,2010,abstract_50_79
W2096037360,6929,base,27,2005,language_ambiguous
W2173091204,6932,base,22,2015,abstract_50_79
W2591401873,6934,base,25,2015,abstract_50_79
W2332907599,6943,base,27,2010,abstract_50_79
W1541065005,6944,base,25,2000,language_ambiguous
W2365137283,6965,base,12,2010,abstract_50_79
W9132390,6974,base,22,2010,abstract_50_79
W2553987848,6976,base,16,2015,abstract_50_79
W4206449353,7003,base,17,2020,abstract_50_79
W2118947418,7006,base,13,2005,abstract_50_79
W2171963998,7014,base,22,2010,abstract_50_79
W2478660331,7018,base,31,2015,abstract_50_79
W2138998240,7022,base,11,2010,language_ambiguous
W3046716095,7030,base,22,2020,abstract_50_79
W4206267892,7033,base,27,2020,abstract_50_79
W4393035293,7034,base,22,2020,abstract_50_79
W3122432613,7064,base,18,2000,abstract_50_79
W2030855128,7066,base,36,2005,language_ambiguous;possible_mixed_language
W2464092086,7068,base,27,2000,abstract_50_79
W2355637035,7091,base,22,2010,abstract_50_79
W3043380967,7108,base,12,2020,language_ambiguous;possible_mixed_language
W1975605676,7112,base,22,2010,abstract_50_79
W2369122149,7118,base,33,2005,abstract_50_79
W2898749287,7122,base,31,2015,abstract_50_79
W2121514211,7139,base,22,2005,abstract_50_79
W2146481043,7140,base,22,2010,language_ambiguous;possible_mixed_language
W2066688142,7141,base,11,2005,abstract_50_79
W2328009179,7143,base,27,2010,abstract_50_79
W4414182833,7155,base,32,2020,abstract_50_79
W2361810682,7176,base,17,2005,abstract_50_79
W2393240808,7205,base,23,2005,abstract_50_79
W3128842539,7207,base,33,2020,language_ambiguous
W4299555276,7210,base,27,2005,abstract_50_79
W2361445687,7212,base,14,2005,abstract_50_79
W3162922849,7229,base,33,2020,language_ambiguous;abstract_50_79
W2097247424,7237,base,27,2010,abstract_50_79
W2579564224,7260,base,12,2015,abstract_50_79
W2608855153,7277,base,22,2015,abstract_50_79
W4310768954,7304,base,12,2020,content_review_flag
W2365428317,7361,base,12,2000,abstract_50_79
W2359701168,7363,base,33,2005,abstract_50_79
W4225369418,7365,base,33,2020,language_ambiguous;possible_mixed_language
W2936938883,7385,base,27,2015,abstract_50_79
W2353946391,7391,base,33,2010,abstract_50_79
W2169160607,7394,base,16,2010,abstract_50_79
W4229336813,7411,base,16,2020,abstract_50_79
W4245386489,7423,base,12,2020,language_ambiguous
W1573304026,7428,base,36,2005,abstract_50_79
W2391986566,7430,base,11,2010,abstract_50_79
W4307336958,7440,base,16,2020,abstract_50_79
W2948108213,7442,base,27,2010,abstract_50_79
W4397011675,7450,base,17,2020,language_ambiguous;possible_mixed_language
W4304145127,7455,base,11,2020,abstract_50_79
W2994350018,7457,base,11,2005,abstract_50_79
W4292983898,7464,base,33,2020,language_ambiguous;possible_mixed_language
W2353333803,7471,base,33,2015,abstract_50_79
W2531679913,7479,base,33,2005,abstract_50_79
W4382541908,7480,base,22,2020,abstract_50_79
W4223928516,7499,base,27,2020,language_ambiguous;possible_mixed_language
W3029967687,7502,base,27,2000,language_ambiguous;possible_mixed_language;abstract_50_79
W1561715489,7517,base,17,2010,abstract_50_79
W4246690482,7524,base,23,2010,language_ambiguous
W3030439075,7541,base,27,2000,language_ambiguous;abstract_50_79
W2137911762,7542,base,13,2010,abstract_50_79
W2032026745,7553,base,18,2010,language_ambiguous;possible_mixed_language
W2147303055,7563,base,22,2005,abstract_50_79
W1511815716,7573,base,31,2005,abstract_50_79
W2036543555,7591,base,11,2000,abstract_50_79
W2057915045,7592,base,17,2005,abstract_50_79
W2110021656,7603,base,22,2000,abstract_50_79
W2258283719,7614,base,18,2005,abstract_50_79
W2774661685,7632,base,17,2015,abstract_50_79
W568876105,7633,base,33,2005,abstract_50_79
W2378789856,7644,base,11,2000,abstract_50_79
W2386105543,7657,base,22,2005,abstract_50_79
W1828322619,7664,base,22,2000,abstract_50_79
W2372783854,7699,base,17,2000,abstract_50_79
W2087864918,7706,base,22,2010,abstract_50_79
W2469184385,7710,base,25,2015,abstract_50_79
W3115733424,7717,base,33,2020,abstract_50_79
W2367082101,7719,base,33,2010,abstract_50_79
W2084835942,7722,base,22,2010,language_ambiguous;possible_mixed_language
W2361670136,7741,base,11,2000,abstract_50_79
W4404698447,7748,base,27,2020,language_ambiguous;possible_mixed_language
W2735267789,7751,base,27,2015,abstract_50_79
W22801244,7754,base,17,2010,abstract_50_79
W4386373874,7759,base,26,2020,abstract_50_79
W2348889059,7764,base,12,2005,abstract_50_79
W2388835276,7775,base,17,2000,abstract_50_79
W2380328959,7778,base,22,2005,abstract_50_79
W2071037297,7781,base,22,2015,abstract_50_79
W3093219070,7819,base,27,2020,language_ambiguous
W1967483105,7821,base,22,2010,language_ambiguous;possible_mixed_language
W4300879551,7822,base,23,2000,abstract_50_79
W2364521329,7823,base,27,2000,abstract_50_79
W4399900680,7831,base,23,2020,language_ambiguous;possible_mixed_language
W2358972117,7854,base,22,2010,abstract_50_79
W2352271005,7863,base,32,2005,abstract_50_79
W2070916753,7868,base,22,2010,abstract_50_79
W2360881996,7870,base,33,2010,abstract_50_79
W2394475304,7884,base,33,2005,language_ambiguous;abstract_50_79
W4232714305,7905,base,23,2005,language_ambiguous;possible_mixed_language
W2205941264,7927,base,17,2000,abstract_50_79
W2388456078,7928,base,22,2010,abstract_50_79
W30740653,7931,base,27,2010,abstract_50_79
W2807518582,7933,base,36,2015,abstract_50_79
W2328770380,7978,base,22,2010,abstract_50_79
W2048983279,7985,base,14,2005,abstract_50_79
W2605944167,7995,base,11,2015,language_ambiguous;abstract_50_79
W2963590130,8006,base,27,2015,abstract_50_79
W2176764423,8008,base,22,2005,abstract_50_79
W4391071013,8019,base,11,2020,abstract_50_79
W2523862792,8022,base,26,2015,language_ambiguous;abstract_50_79
W2474113979,8023,base,36,2015,abstract_50_79
W3203267027,8039,base,17,2020,abstract_50_79
W2974173129,8072,base,17,2015,abstract_50_79
W2735637720,8073,base,26,2010,language_ambiguous;abstract_50_79
W2119693736,8100,base,17,2000,abstract_50_79
W2126601568,8120,base,33,2015,abstract_50_79
W2340689407,8143,base,27,2005,abstract_50_79
W2041697532,8150,base,22,2010,abstract_50_79
W2988375426,8160,base,22,2015,abstract_50_79
W2362160963,8169,base,20,2005,abstract_50_79
W3183626414,8181,base,26,2020,abstract_50_79
W2479127231,8187,base,27,2000,abstract_50_79
W3008096993,8190,base,27,2020,abstract_50_79
W1984506330,8196,base,31,2010,abstract_50_79
W4200040968,8198,base,27,2020,abstract_50_79
W3110834733,8208,base,12,2020,abstract_50_79
W2069891024,8211,base,27,2010,abstract_50_79
W2574980128,8213,base,33,2010,language_ambiguous
W3102704847,8218,base,27,2020,abstract_50_79
W4384700500,8219,base,31,2020,abstract_50_79
W2041334269,8224,base,14,2000,language_ambiguous
W2922177052,8225,base,22,2015,abstract_50_79
W2762369160,8236,base,27,2015,abstract_50_79
W2372258639,8237,base,27,2010,abstract_50_79
W2560678633,8242,base,27,2015,abstract_50_79
W2792416718,8247,base,26,2010,abstract_50_79
W2345743102,8260,base,17,2010,language_ambiguous;possible_mixed_language
W2096371808,8269,base,25,2000,abstract_50_79
W2390039711,8274,base,14,2000,abstract_50_79
W3124884557,8279,base,11,2020,abstract_50_79
W2390569216,8297,base,27,2010,abstract_50_79
W2611350597,8317,base,12,2015,abstract_50_79
W4392918293,8330,base,27,2020,abstract_50_79
W4280603604,8354,base,11,2020,language_ambiguous;possible_mixed_language
W228071238,8356,base,13,2005,abstract_50_79
W2616566707,8359,base,20,2015,abstract_50_79
W2148274720,8363,base,33,2000,language_ambiguous
W2165281157,8376,base,22,2000,abstract_50_79
W2353743714,8383,base,17,2005,abstract_50_79
W2008715691,8391,base,17,2010,abstract_50_79
W2892016877,8395,base,18,2015,abstract_50_79
W4391002400,8403,base,33,2015,abstract_50_79
W2388114458,8417,base,17,2005,abstract_50_79
W2057278919,8425,base,16,2000,abstract_50_79
W2376378544,8436,base,22,2005,abstract_50_79
W2966576312,8455,base,22,2015,language_ambiguous;abstract_50_79
W2033287043,8473,base,21,2000,abstract_50_79
W3000730212,8475,base,27,2020,abstract_over_2000
W2810064480,8489,base,14,2015,abstract_50_79
W2358854416,8492,base,22,2000,language_ambiguous;abstract_50_79
W4403008300,8495,base,12,2020,language_ambiguous;possible_mixed_language
W4200182323,8496,base,22,2020,language_ambiguous;possible_mixed_language
W1985178144,8499,base,31,2000,language_ambiguous
W2971472864,8505,base,14,2015,abstract_50_79
W3032087004,8516,base,13,2005,language_ambiguous;abstract_50_79
W2175283242,8522,base,27,2000,abstract_50_79
W2621222891,8529,base,22,2015,abstract_50_79
W2088743065,8546,base,12,2005,abstract_50_79
W2606043816,8547,base,22,2015,abstract_50_79
W2374825602,8553,base,22,2005,abstract_50_79
W2975413324,8555,base,11,2015,abstract_50_79
W2581033744,8559,base,23,2015,language_ambiguous
W4409798082,8565,base,11,2020,language_ambiguous;possible_mixed_language
W2043282380,8568,base,22,2005,abstract_50_79
W3175452370,8574,base,23,2010,abstract_50_79
W4230284596,8577,base,14,2010,abstract_50_79
W2338649097,8593,base,17,2010,abstract_50_79
W2034676022,8617,base,22,2000,abstract_50_79
W4384282589,8644,base,13,2020,abstract_50_79
W631850665,8656,base,33,2005,language_ambiguous
W4402909791,8670,base,27,2020,abstract_50_79
W2143115167,8675,base,22,2005,abstract_50_79
W2370838053,8690,base,13,2010,abstract_50_79
W1497906539,8704,base,31,2005,abstract_50_79
W4387443057,8712,base,21,2020,abstract_50_79
W2380742975,8715,base,14,2005,abstract_50_79
W4390732853,8722,base,27,2020,abstract_over_2000
W2369690392,8725,base,11,2015,abstract_50_79
W2327446314,8733,base,18,2015,language_ambiguous;possible_mixed_language
W7167385703,8754,base,22,2010,language_ambiguous
W1882581446,8755,base,17,2000,abstract_50_79
W1520599319,8758,base,12,2010,abstract_50_79
W2904498857,8759,base,22,2015,abstract_50_79
W2386344486,8767,base,33,2010,abstract_50_79
W2374047756,8776,base,22,2005,abstract_50_79
W2090547990,8797,base,22,2010,abstract_50_79
W2091038035,8804,base,34,2015,abstract_50_79
W2376479288,8809,base,17,2010,abstract_50_79
W4306173987,8837,base,27,2020,abstract_50_79
W2010455888,8840,base,11,2010,language_ambiguous
W4288754174,8841,base,22,2020,abstract_50_79
W2378620111,8848,base,17,2005,abstract_50_79
W2351601805,8853,base,22,2000,abstract_50_79
W2380209420,8859,base,20,2000,abstract_50_79
W1985916904,8861,base,33,2000,abstract_50_79
W2142671195,8867,base,22,2010,language_ambiguous;possible_mixed_language
W2116520904,8879,base,13,2010,abstract_50_79
W2060314527,8885,base,13,2000,abstract_50_79
W2549789943,8887,base,31,2015,abstract_50_79
W1964138714,8890,base,26,2005,abstract_50_79
W2009037511,8896,base,31,2005,abstract_50_79
W4390892074,8904,base,35,2005,abstract_50_79
W2140727340,8911,base,22,2005,abstract_50_79
W2313222436,8930,base,33,2015,abstract_50_79
W2003965044,8931,base,15,2000,abstract_50_79
W4236627307,8932,base,23,2020,language_ambiguous;possible_mixed_language
W4226335968,8944,base,33,2020,abstract_50_79
W4287607359,8947,base,12,2020,language_ambiguous
W4386248916,8976,base,17,2020,abstract_over_2000
W4289109126,8994,base,13,2020,abstract_50_79
W2347821893,9002,base,17,2000,abstract_50_79
W2384489888,9019,base,22,2010,abstract_50_79
W1966428695,9028,base,35,2010,abstract_50_79
W2351967365,9041,base,22,2005,abstract_50_79
W1908952044,9045,base,16,2010,abstract_50_79
W2951849808,9048,base,12,2015,abstract_50_79
W3044763174,9051,base,31,2020,abstract_50_79
W2349775148,9061,base,25,2000,abstract_50_79
W2619072556,9067,base,33,2015,abstract_50_79
W2350656568,9068,base,33,2005,abstract_50_79
W2593296293,9080,base,22,2015,abstract_50_79
W2362468413,9106,base,16,2010,abstract_50_79
W2071366039,9121,base,27,2010,language_ambiguous;possible_mixed_language;abstract_50_79
W2050877709,9124,base,36,2005,abstract_50_79
W598760973,9140,base,15,2010,abstract_50_79
W237686461,9145,base,22,2010,abstract_50_79
