work_id,selection_order,cohort,text_sha256
W2168418503,8944,base,9825e05caa4b3aa8baea2c973fd664f2fe31ad3875377c2339b4e78dc365176a
W2460488403,9022,base,38427c9c813d3f4e7f961c030f41053c483d9cdbaa443faa4de19461c9be52cb
W2039838629,9027,base,74ee944b6f1ec3ba260f5f0046be575aa40202406968bb7fdf2500e31b986628
W2151944747,9053,base,4ccf0f37426e84b343111bcc6fd5e748a64c7a6a06f01a568c76f4a3f5391b94
W4399642070,9165,base,df013ac7e2bec0d292c673dc9922b1915230156464ceee36ec128d997c23ee0f
W2084343559,9201,base,ec065d210dde4fc5f280bc605668d22fac65075c5deba46aabe417c5a6849762
W2037035403,9202,base,09355d79844dbb6362d82c10a0ef3696431fd18693aa1c169b2ddf07c468befd
W1980797407,9215,base,4b68b3adfe4d29c099431b004441905348cf327f0ff96b9247e294807225af75
W1495216747,9221,base,3239d4d79328e485b954d011cd3bc68c5480c8465337fe71345a8b2826965995
W2944164267,9238,base,c3a90cf33883aa17bd7021fc2ee443585aa81caa063f230d7af5721d90e5e002
W2066304644,9263,base,bf2412bab7baac123bc7f1a99be813645d1e9eccf79e2738038e590b9b63f1e6
W2035789005,9279,base,1299039406b51601868118253c299554bb4fe73c7fb2dca375951ce3637eda96
W2925173583,9305,base,4db20bf8163facf05b40629dc07ff80d42ad41498012d441c50f43123b9be93b
W1579108626,9326,base,50d6f3480349fe6930a8cb48f7e20cea7d136567e727a7349246849c03115e64
W4230554722,9374,base,e03512c0907432d21cdf67a6a259480d1423c16c7cb1fe8573e20fabb7722a42
W823736449,9407,base,880bb592ed0d18b67e84a68403e23a4bf1c9941b3328798cef311453e82d3f70
W7134841035,9430,base,8dcbb5aed240c474921eabee50196d2eb8d2248e3038728e69791abd93375e9e
W2777994092,9468,base,b96857cdb2dd4e101e4bbb061ac64eb5a2bf01e214b7403395768140cba73d3c
W2060642365,9597,base,b825b9666754e532e4d19d6528015a5122274005061323129970fd30de62b467
W2092644306,9646,base,d7270d0fcd745c9af2401d9069ee028a1da31f857b05b0deb3d0f8a504d6ef40
W1570372381,9693,base,7ba737d8b41ec6fa5d2adcf3c0660ba18173526820516f97e3abd25a4f3579f7
W2352953537,9705,base,9a8968a4d6e523aac54925695fe8c8bf7124410a68ab3d194325d3684dc7fcc0
W4394786352,9764,base,b6011a11599e992e44f5ac6851645acae8ddb5949c7de442c5e218f67227fb42
W1694395,9814,base,11d292304ff0aad892ef097c1b4c18b5252b544138f103708771bbc1307904ea
W2382840098,9859,base,ecdd7af99170f05fbc27f833b33fbc8b57c725b211a4eabe58e876de389efbd7
W4205227791,9865,base,9fc9ad08d87cdc1f56b1697883a98adb896fb50ff98ba9b6852b5fa63b63932f
W7130969167,9916,base,57d076f463ab3897396290bdbcf02e142e975f3fa127dcb8ec05bfd59f43ec2b
W2031046463,9931,base,834d7957daf31add1a41226655e5968dd26fc21470bc40d1f04af4ddab7752af
W4390632944,9956,base,e5e2caaf039b7466d6ef2765fbd85c6fcc586cf5a0b35fb4ee28d227c987a97d
W4387346648,10137,base,9b411915126c0129c9bcc48eb5be437b142dce80cecca6f7e7018962ca7265f6
W2899979739,10227,base,96f988e8447184a227a45297a233072fa939cba4aad85aa0d05c58ab77b1c915
W2337539509,10276,base,29665a39eb798edd58964c44ce065bab1aa4bb6447f59af8dddfd878305a00bd
W2795976486,10332,base,2582b70f1e54aecbc5f6bb4e61d82c5ee86a184abb546e017903d0c27d6a010b
W2375677244,10349,base,0ba04248a142c5f905f86070bde9934451650171803691de7be4a8f2a6b70580
W2916435785,10405,base,bb7a5b6a718d883821ac0003d23676f6b84b25ea06578ee732fa2dbbffc1f64a
W4213101623,10417,base,2e789657c8d669433d339eead7a33c41c5fdac27890528b569ad68e1cc5eda90
W2957976283,10423,base,deb222bb019e3ff971ac119fe4cf90200a555078fa03e57ec8ec14152352d325
W2071520200,10485,base,4184da2ab9fdf1549f67f20f18847d513b2767838ff2f6a0306248d356faf4e0
W2151778591,10517,base,59e8b3c3191ed587cc056265208de0e2f25ba662f8e884e34729b5e857aec59c
W2028422144,10549,base,e5f3563127f0fa3faab350cbe038abb3b8f94ad600a8739ec306d3e62f88523b
W3006520561,10609,base,2612ddba600be36abdd186090fd2c61363a673813fae514ac128a2b1c603bf0f
W3006219671,10637,base,e43deaf797bf8d5a3912bfaabda93db0f2c899ddde5848f21f1e2c64d6f57e6e
W2145112718,10640,base,376dddebe497f83bf1eaee79be5aa935a792b2dc16b607f4569013d3d7c97209
W2009959130,10644,base,f2f03d4feb87a15053af2c7de80275cd0291da83533ae5b76a3449d391170689
W2358205307,10664,base,b74df63ab3f3daa525ce5df96225e898f006e0f2d0ba615dfc1bb8eef05b4392
W2766723345,10709,base,a98b293524b67010b73c9b2e96648de3184498ebaa1a4d7151ad78620b12f923
W4247407743,10733,base,d86c98897b4e2cc7dcaff5adf0461cbe659c8270b000c107e2b29ba7ad8fa9ee
W2370148896,10752,base,5acbd07aa17f4cb1f9265d21b29fe118819070407996c3a5ce7a7bf7e802b153
W2358848391,10753,base,3d9180bbf5454f686de1e19c425edc9bddfeb52762c1c0a76a1b93aa5e606c67
W1498349539,10767,base,521fe3b28300f378d0346995671de82946ee7f5aafd635faed9db4a98d15f7f2
W2386485687,10768,base,988f8cb39506b47418f6a19ff87302e04e49ccb71a440ad836b782dfba03f7fc
W3030668615,10811,base,743c9c7c4e6e6171692f08a2449218a6c2e7ce3d0488ee90ed2797c7739e8962
W2571463080,10818,base,bbc5f7f74d4bf6daaa944e319a8a4d9c14c2b0f293744c5fa6a0c9cf18bb8851
W3130765908,10888,base,02ff9258b7c214351f0ce09bfea7f135b54ec1ad64dc11dc592cf670f544570e
W4282977500,10889,base,785dd29622c464a98c81b9fdd9545f6c2f63865733f7be5581310b2d34905208
W2349120889,10982,base,b8e69500bff20bd64ba74a449cf65941e798af510b2c0fbcc6f385315ca7ed47
W2593830241,11011,base,99d999f172c8c39eae11f655e272c9b0083c2d167a12c7f6e35808bce673cfe6
W4394584954,11054,base,eab7f4b923fbc12754cdc67cb2bca42b6b1a3af979d0c08ab652869b2ddabe19
W2741838380,11080,base,6d52d1e1ce5a1a3d6d5b7d70df8b210d1fa103b0ca95f2b00639c572aad38d70
W2081251826,11160,base,4bc22bd7cca9015a19fddab999c29e431f5bf5f7a6eeebc2f3ee4eb5f7cf0531
W4378575737,11224,base,966ba81455fa4d3201969fb1e7cbb9873da421768edc3a709c4beaf41eed4031
W2349244490,11230,base,9bc0e93917e83f7ec1cd8a73709bb1a07bed278e67a4fa343d79b3a9a14a0151
W2365856212,11257,base,4018298c56b9a6084565a1f1b7f464a3bc4ca8878125a963260610e32e6227a4
W4312715920,11324,base,6807b2a8ce293d58c4d0e6429fe6b542ac54de24551437e65298f978a468ddb9
W2010402417,11343,base,a2143f410ba3b7eb9bc2969b20bfb3e0ed4a3bb4a335dd543dc6a638dfa8a3eb
W2162707521,11404,base,f47038c84315b004640cf415f96a0444f9fea25658fccda482c011d6393646a8
W601755505,11427,base,de9fbe8f267e738d369314b19df236c3237162d08d98c6f593dcd4adc047e27f
W4406009883,11435,base,83724575e8748b663a96ccd1da5727895bc5de276d450a1293db6e99217cba86
W2319192495,11436,base,26a40cf8a3711f34f35ea7399169e35beab816f6bee021e54888730f4dd07fc1
W2244630034,11463,base,197dbc5df4574b4b91867e0519f89fcb89df8f9d0bed2dd1640991edfb823a4f
W2109558531,11468,base,db028fa7784bab993048213eed81bbacbf78f5e743e0b177c8bf6c3a7248961c
W2503092306,11488,base,651055eeab4f9e256180cffe12d7e5a2e498d43ac4ff026318b8d9515da2e898
W2811440290,11515,base,d2ccc73d75b97f462d0c37e1e45125f463e01abef4b29dcfee25bb4f2c57208c
W2085416559,11546,base,da42c4aeff760d2458e6c923cf85002c999f8c2ada8b8c60e3808122f5dad53e
W2367497194,11606,base,4b3f6676662ac411bb4c627a31fd00395b656c34f4be9c639791dc363462d826
W4399030666,11618,base,289e09027df4b9c90a47b251930cd0a4b5df0a4682bb75a4c552e0175b558d7e
W2770847000,11652,base,a8eda99784ef538e7987250900ad834cd4f499c55a4f9f127a528c11f2a27caf
W1999423990,11655,base,b26ddf894dd2d3c107cd5eb83c8c2e3c907e51b64bfb53e7c957daed52f59d3d
W2384905563,11694,base,759c7545dcdbd7119ccdd4dce21bdecc3c7142f65037b0cf88c1bdb41c0d822f
W2000304180,11787,base,411809777b96dc38f474c37cde5f0160eeeb229a72b9df488402155e4033ffc1
W2043566338,11799,base,7400c1e8868ac059550836aecb4cd4e87ae5fcf0003dc8cbc54ae88610f9f6ea
W4389916401,11815,base,ddf470dd32bd2e5a83afc8403cbb66ead3dcbbcc04297e8e89e81d6c5f3fd836
W2386385207,11819,base,bc8ddd1a209e4a738e420d850c0b397e6f7e824481f125c781c82bc4fc077541
W2088590959,11835,base,7f1572c2d07ffb286e14815957e66d2b516d31b92e7f76626de6167c5e29d82c
W4402381097,11840,base,4c08b35ada857f2e9d43f1b710353ae0bad0c4439182b5e3dfdbee04b0ddd402
W2028929211,11892,base,3b46fa513611bbd85b133e9e95c7d0a04103985dfefe79f23f048b4c65b3065d
W2383290921,11906,base,99a135808d0dedfe9979e796b20cf75fa49e9968a4302d166ceb30fe13078b15
W2367715398,11919,base,04b253cb3374e0cd432c0c69ab136d78beafd98de2273373ebdbf30c87e2dc99
W602867293,11923,base,22788153c6127520c7534f540371abd36cd8949ca7cf63a892f263dc3f9caec6
W2399418323,11934,base,896e80f6471dfb8bb2051430cf78dc5eb8543c2ac412a3c1e4ee7bb96f48ed3f
W2078069935,11939,base,9e898d26c05b914f35585db241eda2d4485d476149aadad074421b850c697b60
W2793499330,11989,base,e3c97a5b229596505aec8795953f7d61c118bf678c580181654f8789cbfb76f2
W1973516508,11991,base,3a68f61c47bf5005548f787c41a3e7f3ec0892a34952386f0b8664099d851c8f
W2960272361,12019,base,4f4e945f9cef9aab76a4e8ac9bf0baeff6cf63077b647a070d1fba8a251beef2
W4280519327,12026,base,e06ec61466828da0e9d2064b64b19fb63489861911c25316e58eb5caf871df06
W2060725345,12182,base,ab63796881ae1cf117e57a66d7dea2f8315838a91d06fb8e776e72e714154c5c
W1973545889,12202,base,6837d04ffcd11fe30f945925751f59e248601fd34fa70660748cb8080e5f2538
W2105166025,12233,base,e1be08fe5e73bcb37b34a4045a43b7760d9bfcfb3cc2d4ef8be2d558713e0914
W2384972105,12242,base,9e601fb3dde874e1917f219af1c2f935659c91a7647c4cbe6a7342e34dfcb501
W3017146942,12253,base,c11fa8732606be37ec98ee86fbcb19be603e0a2918e68c107b70b12d29239513
W3134555628,12285,base,ad4e82d918e619ac241ff969b8c53544a1dee856d6207933422a5cc0ff87759a
W2165648854,12329,base,2ae525e7d59962ba3372325f38dfae53ab132d3479805706fcf0cee4a2466fa5
W1988099310,12348,base,f9ef623029899d8ba885e642509849e2e35349df3da547d16920fe8e8df22990
W4241348457,12363,base,be1b9a4c024fe631ca307e218b02a1a5f4c75ca1ddda6bcc5d36fe11cd300321
W2189151542,12393,base,29e69ff4fbca8804ad6edf44b9ad6545bab96eefbb35c059760af7f818070c34
W2131794335,12403,base,7d6d7cb5a2ca1c6a9f55f6a27372715aefcb7c6c0c97e361da2f5625a6d1f806
W4308919854,12430,base,2895e87e9a3efba9f2a22aa9cb100d149347da608198b03033abb5c3ae0d4003
W4312905019,12455,base,0de3e088bce1a4947c59412e0f8f08337697bc2cfc14a461deb507083be22701
W2067113359,12465,base,0233e1b6b30c6e26267c46cdd92c218a009b2a8c6fa919c0d2b7c2e71200b337
W2217362729,12494,base,0df73eff9163340c46aa3550fafff7353fe392a449c630255f680cd7ae2e2952
W4389457090,12497,base,d1b2f7c5f8f611748a9cc5d2860d00ed08dfe18654b1e50f9a9d1b94654e8954
W2556475445,12541,base,644355b69a7caed95d08496d2dc8e60856670b7e28e6d46a278f84b6a63741c7
W2997135193,12542,base,94b9e2152070eef3b04edc9a332e19115d0520b389700cda48ff79d5a019e9a7
W2786401839,12620,base,a053ee59f3095aed43910db528053d998438964011bc02924aa5790d895c3f31
W2039784403,12683,base,388a06bcc691b89e67c7cb2cc3e5e606514f950e4c59a0c2311ae55a4f1bf8e1
W2104423823,12693,base,2752ef06ee970e2198548f029a1c59d52ec9422c3d6efd6eecdc939b4b69bb7f
W1985728242,12726,base,608d2b494e492cf99b4d13a01cd131b423ceaae6be07d3f17c8c2d9a4e26ecc2
W1980519561,12774,base,3c72345fcc91839731b611c5ee898dcac2c95b51caedace4f9777d1345c05939
W4313333161,12788,base,61923b4264162dcc5e8faed6d1ec6f304500d3d2782a6b6690ff86ea4ce36ddd
W2391886816,12813,base,db909eaa4a06fe584d88233a1abb94046eaf7c176a384266739f4b9af036bef4
W2359161120,12902,base,ffb804f00b5f6fef383c7f17d0ab8a5f3fa8faa2147219aa97fa5c593bf72e0c
W2178705697,12936,base,0379f590ca85fafc6d5646a5c200f058fe6e78a32403e66982c1fedbf5d91d15
W4398793135,12958,base,ebd17b80627d37057d6e8472e407ed97733abcda8e17af47b96ce7f659d988c6
W2586454974,12960,base,6ea88535c63c4a1065a864b288c62f44bf373b6a6683737fcc8d45d3e890dbaf
W2960914664,12988,base,daed6b9402a8e4026b0295da1ea0d071a0d5421f0ef9ebc4dedc6e3b614f18c1
W1997555038,12995,base,5071c51fcc49a8986eeb835ed68dbaf05a77ecce3c77cebdada05d50921cccdd
W4389492803,13027,base,04dbd4876e7931a15bdf6c2a5c8c5ffd58894b4bd1e47e656fe0d38e0b227e34
W2076523976,13035,base,c0407ba9f6cb2bfa1011a3f8bde71344e5a65b7a2aa44a077fe291e7d69680b5
W2357035542,13070,base,1ddd7c841cefb560aee9e20e8b9d4ec03ac12375af7f0bf579c32cbd053eb52a
W2373458514,13071,base,9717121f1319e5387503ed05cd14de5346f3ab6d53f7c9574a2d618115daf410
W2146974643,13109,base,ccace4837b0b7fe6efbf031a6ec953acc43d06672110120131cffd7deda13c9d
W2967389273,13113,base,efcdcb5ffb182f707d2b136131ccd6348d67ad5472b2b8fcc27b84198a670ec1
W2366049885,13149,base,7d21e660f0f7e9603b139920973a560645c93246510aba5b68bb72432f9e4ad7
W4312690942,13208,base,f11cf9782feecc76664519dbe42d2a0dde87d0b4cfa8aa446d9ad6846a96de37
W635278081,13223,base,6901fa4bc3111a76851c3ecc59621f0eabf0cfdab817ab0350e960927eeba658
W3137773655,13238,base,22a34cb7fcbe3b18aa4d6e0bf0253854befb723473cb3a65bbe54bf18fe96cc6
W2368798396,13241,base,33260b72df973ffb1ecdd74cf358dc0af095a0e729bb6a56426b45a395673087
W2367747066,13266,base,6ceb8caab0245803f0b62adf506d4ab9e26b548706da76c6f5495f2a79e1387c
W2748168763,13381,base,3315cfb63f1d5af4cb65927ff8d412abcc8cde7d767b7085cce71b63b0cdb10b
W2004795710,13408,base,f102b5b6dce9361799b64fc4539e24a19312526965026a68aba70b097cdbd922
W4318562118,13420,base,91b3f1b44931f0080b87b53207332edff9446d003eeb2435ea2bc61690bdec38
W7136955904,13425,base,535734fe6e431e754b005c6adba573ba5615b0039731b4af9626162a67674116
W4309288337,13429,base,2d99f9d6dc0165239f0f5bd5c4d391b771cb0ac42f4dac66772c2dd946ee566b
W4210345284,13495,base,14e1be9410318e86c9362b24fe964fc549aa2f5aade348b78d7c0fbfcc906536
W2184886332,13525,base,6891dab4816905ce60e680b23de4996681754a865535468f7de9354cdf86f2ae
W2127034795,13542,base,4481950d32f5a90fe49840a7f399574b8ee2724ff9a7d5c0f652c5c3b8bce962
W2041328429,13545,base,1d6fbdece9dfe15d461691e5aaf55ee3be2b8a31978fcd1c7408b2f2aa5760ac
W2765238466,13637,base,e88130660476c38d553b20812dd73cb76807400baff9c23fb7dd53ea3cb1186d
W2812210787,13654,base,9d57fe16361b7b287a28cdd27dadc02cabcf882369ee3e683b84240fec2cb168
W1996676530,13660,base,7c24e27ea6eed001df37a437ecd7e3a80719d745ac7702426db4a46dbb9362f6
W2361504114,13713,base,b496dc4e9c1920aa1c3ba3b1ded3aa65055103ba91e37392ddcf0e9f4398102a
W2595363665,13715,base,194c78148efabce28476b39f6027f37cffc2212c7302e311b4d11c3243bc044b
W2026086105,13733,base,39e98bae2f31b06c7116bc104ba87e482c89d23a40d696e1938f0ffc87454246
W4399597724,13761,base,eea39a27ece7e9195c8acfd61f981df7c9c81757794b9ea0fb7f134c5f9a121d
W2349421100,13880,base,db9a0cdd4052225c360b1ed13efeca0acb3afcc6c8958fdaf06886acaec0457d
W4303982377,13882,base,de486a5ce6c4cfa2ccfa8dc02383f81c2390a6be806ac0f8fa70a9937d3be9c6
W2074985799,13938,base,f4b037ebbba227c2c32bdbfb1bccf6db01f4c2b9b14cded7c89e51e3b930de56
W2389944894,14014,base,5c905d26408d21c6596dbe1e871f25fbd26bf171c3d4b481c39e781230587769
W2018491267,14032,base,3bba5997d908f05c212ef87bde0a5a94a413eccd78e0e1516b82e4494a050c21
W2358193011,14033,base,1b7e3abd49f1b7727ab2b309caf80a8aa49f44add387b82c5a77aa6423b8490b
W2357866921,14042,base,2394de05e36e14232a9e65e2c3396585843402203a247038aa426b286685c571
W2970524289,14077,base,fd050334f19c5495f63bf4a134176328401f3d78f9d59b4edcb82e53c2ec7693
W2236153914,14166,base,4f97eda90bcca26e65881047e3161c50ef8b3fc49293834af07d25b697f727df
W2010359676,14174,base,1bd2b6f6bf429173d34cf92c2b9e156a620cfa86103cb87955dfdf497af03f49
W2612567089,14189,base,b842d8f22c3e19e31cc7de2b75f75c8097e998f75b84a211c89f15106d1ef62d
W2382685139,14244,base,53d1aacccfac7890e457f534e7e62fd6e18df9feee2c47f15bdf47e044cc5f84
W2392311459,14273,base,328b2078307f10c8a3187fb76a3b5dbcba09165590d7be13200b78a195ee2440
W2060859511,14373,base,c60bb730fe2126e87a31e075046f6ca46fd0cb9dc3694ca9e58dda4583cdc7e3
W2048697774,14410,base,c9c51c9232192b8a5f467807743a34651567c80306aed29fe92297065cdac630
W1902531235,14442,base,a4e327f1cf08d833b6c43802a7cf8325f4ba6045f6528ac69afab1a9ac473e0e
W2904883351,14525,base,bce15d3a1413e1485e1aeb5e5f911cdd3ccd0a038bb106fb18ddd783a0bc6739
W4386888576,14533,base,04395f000bea901b366f89b1ae39060e3c1f7b8ea5b8c3d7bb95008df2733015
W1969041657,14569,base,a5f2688f88e7c994818d0e4f13473c134781b53dbcf1f866d6b1c27f8d8933a8
W2105934655,14619,base,41be2b1410e6f5b5c9bad830fe0147cdd4169197cab89faf4a18c4871b93fdc3
W4396594170,14627,base,15e3fc277b935fba39e35c5a2a8698baa109fdc24d79c08954ebd776973da193
W1578904989,14629,base,e452944a57e2feccf8cd809472ae70246eef3f6cec8977226aca6de0fa9f68e4
W2163446365,14653,base,906d2ca4561af606b3ab415ee119036caee2012aa91e8094a66ed7f2a326e040
W2078364160,14757,base,33527abaa63f4bf5196da4ce6a4de2ad09cb96e78b8fdf0ee09284396785b4d7
W2003905040,14795,base,306b121aed7fa449474ea43c82e2e7bc68268667f3ecaaecf87f22af47f8be6f
W4313037971,14873,base,689e12e5f6d681575aed9318b8d5426666733f141182335a4548e3ef5cfb22a6
W2955706213,14886,base,6e733218e6aef4ac3cf3012ea4e61a62d630553259a3d57bb7b2655f19108e9d
W4249556251,14922,base,cb28868da25fef40a2c46eb3359c294d988cf60640a07e4cf3ce63340cc6aa0b
W2143726839,14967,base,60e1d886049817958756bea887909e31bfddc898c160ac2e81ca8e4aaa795062
W2074091284,15015,base,a0dad74b15542b933839ccb22341dbf8c161b39a6fd662628081f2ba9710d5e8
W2105766474,15076,base,b6a68d155e93be4db450610965e1b2258c96bd880af314f84b3ddfd6af77b5bc
W1966268251,15083,base,4884b0925cf55d174b93b64fb365228eae60420d18fac2413d63fa5081b8dd98
W3098632863,15106,base,b74454fc3c91a760246f47d1905228109bc3bbe2231b1bd4880c8ce7396b5248
W2184549758,15134,base,e3eb69bdb668ae3948557f7b74afe868c8136dc5baeceeb9fbf909762df2aba4
W2893252188,15142,base,7bd2d959ef35d5c4c540b54ebca85f41303fe659dceb16808fe63c60bfdad387
W8982087,15143,base,1afef4037ba8afd8dec443eb21e4c67a65c84a05cf45c8b59904d69e7d1ab73a
W3015885036,15173,base,c3aec2ce906be786405cf25837914950873f9d3534745a4f9b61475c3e04ef3a
W1999151746,15189,base,06e9715cfd9f5a167b6b726f02eb6a0b348cf49eded567f7ad67d4b49213c642
W2779030581,15279,base,19432e475d78aeb4e1523dc44d097467d2fc952a4f8344cbc3d79641a6f5f5ba
W2188861810,15295,base,1051c8393c6a3cc9063e9f75c71cb2819c20b065d17586b25979374809e95f79
W2328780397,15296,base,4de2a0dfdf6872bb9e624101ead495eae4205f05d0055b1cd2af1ed567417e97
W2042112257,15348,base,c66b76c7db31f00a00d19dfac9d97f98edc71954eff3bd865bca1c5d0a2d2122
W3181924693,15359,base,7e2e484a33a27326af29c9955732e40b35b7ea0e9b2238628a7004011206dfa7
W4388039460,15438,base,e598fafd3329d745889f13742620203d49606b2095f69b798da38a6022b797e0
W2184797590,15444,base,2369bc953fb8b142049fca6419775ab8919552b05d527cf24f9924f5c5b1036f
W4378574566,15523,base,19b6811a1f46b40e982ba0dd9ae24e2ac08e12112c881d594d77ff546f5674d0
W4319709598,15583,base,8935d5a96ae286723cdb6b6449246f1416a8376a4c1bb9d74e56590e83cf9a6c
W2188928248,15584,base,ed7ee72ee388dc4f969ce80df15f6e77c9e64fca44db1b1a9c90ff4cddc3bcbc
W4382397583,15608,base,0bd8e018f5e75fae8ef2d08ca10b532e357242026b9c1a8d969f8a64fa0ae86f
W1984649473,15643,base,3bc04a1330c3320cbad71a52544565b41506302a3470143715d7cd11b3a01d3e
W3022152610,15647,base,fde2258d523fcb8c6aa28b634bf6d6b9de2ff63e5f3745917872f77fb798c2f8
W3161210667,15694,base,606513bbe43a4ce79d17ab006269e3468a27a2938793ab8bd106d73366dd98d9
W2359344239,15795,base,481b3a936002b2a4c604243502a1f3693f793847bcdbd2e00c57286bca690bef
W2375587482,15885,base,68bcb46f9ed189694c514527b8facfcef878492b25f9f9d3b89d4d1e3c1b9222
W2275512348,15924,base,728b76c1b44698ae21d6b447dbce2aa68093b0d488e6bb44606500da0031d6e0
W2946944097,15945,base,9baa1ac4de9fa9fa087e6d172822b51301ca5a95d35db8bf137d5b85809517a0
W3003247234,15968,base,ebf2fa912e4572479e29bb69dca1b072953259c3be15dd5d58c252f4d9f0b09f
W2360589976,15998,base,3d285b38348a50e09cf5062febba496b8a3a02eb2aa568062d3e3c9cfae163a0
W4400729648,15999,base,351b17d86a0c419a7d5e9b5d9615e77a2d2a0ac79827fce35d84209072f4bd4f
W2032872711,16049,base,b9efe0b315f5e9f406f26f759362f4e83ab6d28d08b07672b2749c9824ee7920
W2782087011,16064,base,2c9acdeaff31a848148ab2f909fa5f5f2bc40fc9106545e3173ee4c266b3afc0
W2411266107,16071,base,0548936f5f4619b17802582e3bf54d9e213ec5df2a5b0c46051fe3a4cc36ebd1
W4236019947,16081,base,9a62ef94fdde3ef89b2e1242dde552a2d47a9444ec35bee3e1de61128df784fb
W2470673297,16095,base,9ebd241dfa5eaea163499c37ca650f3ed810cea9d6cf6f9686439fc8a34124fe
W3011630799,16155,base,a3ef8b00f71bc19a7d4fda96215a6d6b0a2e6923e1579c1e23307ac4b8658e83
W4392400136,16161,base,885bb73704176490e430934c17ac204ddc310dcf97c04a44b6427491036badfd
W1967730438,16172,base,4bade81266fbab61a9b7e26c79ef400757ccdc7e4d3917a0874518d85cf5904d
W2167342691,16212,base,dd5956b61c2424b39a691a19367d9f6b88e506a9f569157765378930fc436e24
W4392660042,16217,base,80b380d5aa01d9909588ed3f33387c79c3c2ed8bc890b26d83f3a6bc70907eb2
W2145123799,16219,base,2c8293e437990cb03344170c73f4e97dd59cda51866cef574f9adacaf034f6ab
W3033960461,16282,base,6f05656e5aa22b0cfbb54454d086f1e58ecbe84eda10b18502497a83f6eb87b0
W1653382871,16307,base,7985aef8acf5ccc3469655b7d598c2fc4b584a3bdd1c8af9383ab9894c3d9773
W2085186864,16364,base,4943abb47ba907be9eb671f5e19f1be1f729941683fe18734929ac3fa9864a7f
W1996223553,16387,base,4fb2b4be3ad01075cacbf2789b4df22159eddf9a3365d8bf0114de88fbfc1989
W80932038,16454,base,673e6bdc5bfe16a2ef7962f749cf5b790a698dff929b5d7fcb8698734be9ed6f
W2367209682,16477,base,06b5da95c5a84278a086b5ad12a52246a6cbf1056807592220ba95a01ed3bab4
W4323519725,16513,base,3139c37fcf81f8074e43d1c9409f1b7281847c3f99f191921b3382a6ca8ed6d5
W4229046660,16547,base,4b770011235a9b5184f72afd936832ce4f415f7651a5175f5d8311a5348c5912
W2180971252,16563,base,68b64fe4039881aa2194eed7acafabfa1cffac2e09d38b3f9bd9a5b70ee13ee2
W4401030692,16621,base,df8e6cfd7fa138f53cf6b0fe2232ddde520844e165c742bef3c793d7cd508f41
W2995287978,16622,base,185787efea2d3338f94d6ec6f0ea1cca274f28733f6ee7222523523421bab88c
W600823773,16647,base,d1c7e4a0e99a299633562e33d5c1efb03684709cb9136c4978af5511d4bb0cdf
W4280612277,16657,base,fa15c30a4a1e1467b1f85cf29ccb5650bf5d519d1d8dd56cc1ef49d653211ea9
W2318727097,16681,base,ff93b33b055cd208fb201be13ad55b10613a9bb2c63ff98cb10ae5aa92cb8988
W2057707883,16723,base,b4ff9161f2406743dc24e7fc526895c83abe6608875715e2caeb090a771f6b0b
W4298550774,16730,base,90b61d06b04dd6ee69f848fb94d5aba2788844dbe7790c815764af51d7341c28
W3041894074,16781,base,9c6182b534477005bda52d16ad2e5b686f49e0e8c7e14ff33099e6c69b71e924
W2760006662,16800,base,74b10e154ac67aa7b3dfdadd17b38b3b5d9cc11bbcaf8712c8149f2fe45fd0a6
W3198347097,16848,base,0fca775c8b3c9dd5f91949b8765a603ec3b92a7276aa05e82b15472a2202d05e
W2366834484,16902,base,de4e52552e86ab5baba22aca524c4a6a530366a508f04136b1f5dd08ab1fbd28
W2981662431,16903,base,09d01bc340900f9694b9120e6f9fa812913f3b02b9352bd059c38415cbc2d5e1
W2117939414,16912,base,11b4a905621da305904bb0ec427d8c70946fe48dc468d0c5179682d76452283f
W1982205958,16925,base,8b4dd9d221b3045047d540f6e76336a31628bc01c6c219f57f6d19cbd9d75997
W2984037713,16952,base,32894d9fd36b2c3352c88f905b52b90f7d4ae28227f69897ea9b891eb1fb6267
W3081068212,17109,base,7032cd0ecef8e3c10301f05668ba1b9a68815c8f21904ae9003794c67ca76900
