work_id,selection_order,cohort,field_id,period_start,title_language,title_score,abstract_language,abstract_score,text_sha256
W1570754542,1044,base,22,2000,en,0.7133791446685791,en,0.7828875184059143,21224e2da42abaf14a2eb50b3357fd5f52d737bd4dea1da2b3f2a9f923b64cb6
W2441348465,1047,base,27,2000,en,0.5486350655555725,en,0.7567387819290161,acd77664dd314d15c0e24a65287e50c49d18d8c821002416d20ed4a523e95d5b
W3029493479,1088,base,28,2005,en,0.6941070556640625,zh,0.8159912824630737,d482fbea42bab3a37e00318ece6b460e8f210599d7600548bff918b54aa7a38c
W2084850310,1108,base,27,2005,en,0.6859302520751953,en,0.7015088200569153,74f92eb96425e5f0e54266e8f0f6584d8e5e2d730941da39fbabb30f3bbce54c
W2320140927,1140,base,32,2010,en,0.8439537882804871,ru,0.9981606602668762,a254415ca05070a810d6e41b08775da7ec2dc5b13967e68bd6c449858102ae9f
W4285183962,1141,base,27,2020,en,0.7815075516700745,en,0.797152578830719,2d16ec75f96ecdc44bd0c7af84ffdb1b4c7102f224072bf93819190054e1b78a
W2607493141,1149,base,33,2015,en,0.8293534517288208,ko,0.9568331837654114,3978245c1bb0fd87e859e230c55bf357baf4087c79843b1698a2526caef922c2
W4229508185,1211,base,23,2005,en,0.830484926700592,de,0.98749178647995,22d934958b7cb6c3de195b8faf8618e3206f1406fac4cc8bdd764050b6302dc3
W2318791678,1246,base,23,2010,en,0.7509767413139343,zh,0.9182368516921997,eccda2941b00af7d10e7d913fef9e6d09402da16ec62ffffe094eb92bd521993
W2801008720,1250,base,35,2015,en,0.8456005454063416,ko,1.000067949295044,c456a8892cc682759fe63f08aefd78d20f8ae69ff57333064c597519705238b0
W267098132,1254,base,22,2005,en,0.5539525747299194,ko,0.7926222681999207,656127e410ce44d442d74a8682a600ed575908e7bea1ca23d0de553fb6cd7b80
W2938068585,1257,base,11,2015,en,0.9060920476913452,en,0.38237464427948,6f537aa5a92bdb3dffe7b97b79c76081976ce8fb7b0ccda1ece1b1c48281b154
W3209064059,1268,base,17,2020,en,0.848980724811554,ko,1.0000684261322021,0554b1721f87a92e94e85baf0b414c34a3261ff6179ec2e797165be662798f34
W3021418632,1365,base,27,2015,en,0.5211730003356934,pt,0.7363486289978027,39c5b077c61854500920c3b0b172c89e4f4e6a9105291c22a9f423214519d6b7
W2938472396,1407,base,33,2015,en,0.8736515045166016,ru,0.996537983417511,5908c439e266dc27d2b7d81a31823220c19d526710ad3fc3c104c173d0a9cf5d
W2188147055,1447,base,23,2010,en,0.28130272030830383,en,0.4143536686897278,556d6d6a06af130db9fb466cdb80c5c2baa57f98e8ab20ffedbb006d7c97260e
W4307673349,1496,base,17,2020,en,0.8856645226478577,ko,1.0000683069229126,7d7b788891d33074b344eb8c41f41da82111765d6a23662fe579418eec457f10
W2370333928,1501,base,25,2000,en,0.775021493434906,en,0.7410455346107483,e61382dfcce6fec9b1752dabf185eaba1bd41506ace39429e04ef0e90c28696e
W3030554967,1546,base,27,2000,en,0.7975215911865234,zh,0.5466017127037048,7b2a600a7f91805601b40944d48a37aaae75a76cfa97fc08559f0a979b6d5f46
W1532103711,1593,base,27,2005,en,0.9432034492492676,af,0.7907260656356812,035045dd679ffea67e386f09dceffab1b2e39fea978259e2467220f228bb8d63
W2528452503,1630,base,22,2000,en,0.5611701607704163,fr,0.9408033490180969,66845343277976a33864e50b471bce91fc3566653383f71b7b724e3178767790
W2951194521,1652,base,26,2010,en,0.572811484336853,en,0.7754965424537659,dea19853d2f0ea94696d157c29a5e2be7d41bfdb712e3d7379164a49ade743e3
W3140139846,1700,base,11,2010,en,0.8375345468521118,zh,0.8983098864555359,3ba28accc175b933b5ef99eecbf2270d14fee8ab065d6b790880ae549cdc0bc4
W2198028705,1713,base,26,2005,en,0.5718081593513489,en,0.30104437470436096,355fcd86328f41503ddf06008409421ace2a060e3f94d6af8ef807949cebab38
W4376286313,1740,base,33,2020,en,0.782723069190979,en,0.7671947479248047,1c632772c5b0c7f6c13d8762dffa13b4705168f52fc44118f1ec7397370d8ce1
W2100073890,1792,base,27,2000,en,0.5880668759346008,en,0.7836754322052002,dc8a4674586f9a664ce049b20a1fa31c51970e83f22e5652414c4ffe879f9a2d
W2305630927,1844,base,19,2015,en,0.6337839365005493,ko,0.8311542272567749,976bca01fdd62899d689ee2e0bef255d605bad4371ae723d91f257a99b59f499
W2468341536,1894,base,12,2000,en,0.8761582970619202,fr,0.8896070718765259,b4d30e814c80c049007ffeed669babbd874e3e86998057a1c568999459615dbe
W2019205522,1928,base,31,2000,en,0.8106115460395813,en,0.7047380805015564,398b181175abfb79c1438fcbe4332c6514bde8652a26731c0afe37d1193762c9
W3044254843,1963,base,33,2010,en,0.9423136711120605,en,0.4924861192703247,f973423fc8dc14e17bf4edb64c609eeaa32328d67035ba56749cdd4e38f566f2
W228634152,2001,base,27,2010,en,0.796714723110199,tr,0.9982187151908875,6b94f1cd539613def5fb109f52aa6083a65a5e462868908f2ee3b477d59f2bf2
W2566659700,2029,base,22,2015,en,0.8424757719039917,ru,0.994167149066925,f4127ab78b911a1e1146fa4c9d12c227bbd4564579f3d691f5cf6e2380d474e3
W4300259375,2072,base,12,2005,en,0.6583011746406555,en,0.7156203389167786,7fcd3b2159b72cc1620dd00d156bee741fac0f6d5661326f6fbebc2f26b11d1f
W2792564599,2089,base,23,2015,en,0.8667305707931519,hr,0.34362950921058655,6e7f9d796012da5bf68371b82cbe9d4b96ebfeb00b8e96f814f8634694159772
W4254434026,2178,base,12,2015,en,0.9385788440704346,ru,0.9941436648368835,8675642fe8313a818b08c854b222b093fac78558e60ce6ac12ea996b8386042c
W3212014102,2191,base,27,2020,en,0.6739076972007751,ro,0.9577341079711914,03f917511d33a554c1633818427f76882f0cb04f6d055113d032c9a2e21fea08
W3125412158,2229,base,11,2020,en,0.8334909081459045,ko,1.0000691413879395,200b9b12f3eab625b822be62faeaa5236ba9be68fd3df679e50bf57af91e4526
W2296308476,2260,base,33,2010,en,0.764066755771637,ko,1.0000699758529663,b398c0fcdc9086c3e30c4efb694232398e73605014b8ecba3f2e4b0cecb5aed0
W2162235763,2265,base,27,2010,en,0.9094735980033875,en,0.7549198865890503,ebc83a4798ff82ea8bbd5c990646c505caed4607a52ce8bff74649b7f9c26a2d
W2809684890,2266,base,20,2015,en,0.2505517601966858,en,0.5493042469024658,b65666b437f5c8fa20b7b34e8830dc4102dbe15f670e8f58130b237298df2e8c
W4224223871,2273,base,29,2020,en,0.8877860307693481,ko,1.0000648498535156,aa60f05965230604dc5790c10ad0cc52078e47a49a4189d7b6e88385170d0e9c
W2184823729,2284,base,17,2005,en,0.5653533339500427,en,0.7067866325378418,3fe5de45ef8b78849df9c93c86d5a524903a21fdd1a83b19d7dca57bbd6766c1
W3114953235,2289,base,12,2020,it,0.9477367401123047,it,0.6470615267753601,2ea0f80c8b07a3f5db7e799de91b2289ae0c507acf14af28c7e8921554535a9e
W2008786626,2306,base,22,2010,en,0.7453122138977051,ko,0.7515593767166138,48183dc13752ea229204422e25ac736d224375561c00ad4793c6b0c135aad571
W2621308901,2312,base,32,2015,en,0.9308329224586487,ko,1.0000699758529663,b3e914fee95544a07c6a2f0a6b3e5d0c943cac477f976505af0416387abac74a
W4387959068,2319,base,12,2020,en,0.7618536353111267,ko,1.0000699758529663,f3a43cf1e64994aa7fc43a62b367c28f43ba7d0b596d5c1147125f444a8f798e
W2890765559,2320,base,11,2015,en,0.7780091762542725,es,0.9837369322776794,08e03e669bffc24430f06b11ca8b4969d5954bb18d88ac993813bea99a42b37f
W2518450714,2374,base,27,2010,en,0.6865600347518921,ja,0.9988890886306763,e02af65823f12378fdd956187b060fb2a3299b182b17ef7196ad91c5c7a8805e
W1549312164,2436,base,33,2010,en,0.6360443234443665,fr,0.9596333503723145,18f4844052dd5f0c1d12ee66b39590adf013ac9008337886c4945618a3ee01c1
W2071303910,2496,base,22,2000,en,0.8088948130607605,en,0.7299410700798035,da1e7dd4195b53e3b9b60cc70574740680f2d01ab69cb6bf143e90420cfd7f3f
W3134841691,2535,base,11,2020,en,0.661990761756897,fr,0.7751190066337585,aba714afb831dc8e4cd6e2d5b302fdaade130669eaa08d5236e18a40990c562f
W1259566397,2563,base,33,2010,lt,0.8824004530906677,lt,0.9990217685699463,991a92991aaec653cb26b47c624e6cfa7f765726f09de192bea781f547f62eaf
W2954518579,2582,base,33,2015,en,0.8569896817207336,pl,0.9997819662094116,861a63de3750d065aee5f6bc2949682d08d4179d810c1246e9e48b299d715b60
W2531871805,2630,base,33,2015,en,0.5079101324081421,ru,0.9899218082427979,66f87bac47cb1645c0c63d025953049e31247a5eb15cf10d0b5d6cca8212e74c
W2313749914,2672,base,29,2015,en,0.854605495929718,ko,0.9450613260269165,5547d4f4971bdfd415ea87caeda2615756594bee1548eced03d7b8088dff83f1
W3032022543,2684,base,23,2020,en,0.18609094619750977,uk,0.9805419445037842,d8bf05ccdc24fe59cd3e6a09f61e18d063460141789e716a5c8617cf760ca96a
W3129577737,2727,base,12,2020,en,0.5469574928283691,en,0.7189420461654663,8333743f5b3726b64acbc2526d175f559ecca8eea6828376f140452410911d20
W2622770858,2728,base,11,2015,en,0.5016806125640869,en,0.7474876046180725,8250cf7ba80734ba0cf267aa4e913f337194591430a8a2b0832f2a543fb79350
W2139930791,2731,base,27,2010,en,0.6872320771217346,es,0.5184189677238464,74480e05c8cde91ec8af86dedcfe4066db59d2e6e38b476669462f00c558d8c7
W2462045643,2755,base,22,2000,en,0.8333996534347534,fr,0.9342200756072998,c65fc4d1de98d3c1e5fdf58548c0685cb8cb9d29796ff3e6082ee87a56183c17
W2941106650,2792,base,17,2015,id,0.5778122544288635,en,0.3758389949798584,d9a0c91199856726cd29da85e1710a65e5a053ba9b005d876674d9b62f3a2c07
W4293834666,2796,base,11,2020,en,0.7558431625366211,en,0.7558115124702454,901bbae0b48293514338f2c58f320177f4bb094df8cc76610fc2198a57ad7142
W1976112607,2835,base,22,2010,en,0.5230503082275391,en,0.7618117928504944,7ef35aa21137f2b99bb2ed76475daf062f624cc8c51661d8cfb8829c9111f867
W3172494125,2845,base,26,2020,en,0.8749483227729797,en,0.36019444465637207,aeae35f2ce7a107824ac7116032293232399d89bac1d0f073f8c6e5387daccd6
W2252528129,2904,base,31,2005,en,0.6532121896743774,en,0.7785518765449524,b58efde892d08ea09b5b6352212e5e37dd72988e58161f14b40bb8c8c4b0f2dc
W1992445845,2966,base,16,2010,en,0.7519570589065552,en,0.7873865962028503,c53110737d802c15926a67ee0aaf3a190ba8bd51b4f7a4813dd2007b8b096501
W7146213600,3115,base,30,2015,ja,0.9993330240249634,ja,0.5561268329620361,60d270677acfb77150caeb07426d3ad63aac65f1fb284657bb901f5d6c645ad1
W4361293929,3168,base,14,2020,id,0.7448316812515259,en,0.3358367681503296,22c0ca5606fdcca872dd4d3e38b814baa98b68297da4c2f8f248f20a2f5c26ce
W2322551811,3192,base,23,2000,en,0.6617506146430969,en,0.6877926588058472,89ebc742b6bde5c0503d5f44f451c27ef2da3b692fffbfbfe71cb4795824f0a6
W4404168758,3236,base,33,2020,id,0.8462064266204834,en,0.35053256154060364,e399e4942b71bd2aa9a4cef65478a91a62760e026be93b042d4612eaf333fd10
W2765614227,3276,base,14,2015,en,0.9229799509048462,de,0.9965623021125793,ae9e8c6676f6e2d0b771ccc73ebf259d2d91a2536b2027208dcf4de7a240c4aa
W2977645010,3290,base,13,2015,en,0.7442697286605835,es,0.9654349088668823,9d3fe420e8f35e64f4fc3a24f9465adc67f3da8bd1af347248e2261b5fed6b97
W2291814284,3363,base,22,2015,en,0.35229337215423584,fa,0.2322501391172409,30f1a8ce9cc0ae972fe885f761f58237d03bcfba6008eebbbe88e01c8fb5200e
W4298215401,3397,base,12,2000,en,0.42398083209991455,en,0.688427209854126,3bf8c08762bcb9bbd3c5b433c03245402c07cc623cb26cd0538d19fc6a6eceb7
W4395006129,3580,base,22,2020,en,0.4933515191078186,kk,0.726874589920044,9455270ab0947625da70282304f73fc5a4512ae1d62f7835e9bcb2c64a471058
W2013556495,3620,base,17,2000,en,0.5582628846168518,en,0.7341039776802063,5bc13a48e3e80cd71b573cb553a289077bcc2f7749c225b9f872d6dbdf27f1d0
W1578711211,3636,base,33,2005,tr,0.607415497303009,tr,0.99968022108078,63a362102a356abe392d3e7bedfbfabd9fc0eedfb7788d4a4834278dd0b9e135
W2554676111,3641,base,27,2010,uk,0.9037112593650818,uk,0.9999759793281555,e68069f031f1a907de6deb154b956dd01c635442b91c9fb86b20ecfdef6b29b0
W4394834835,3654,base,27,2020,en,0.2934587597846985,en,0.7827759385108948,277657523106eb0265dde102594f1061ce688b84db5b4b88615f69c524c2069a
W4385524141,3824,base,17,2020,en,0.8328551650047302,ko,1.0000662803649902,7cbfb2adfc1f22d94140a514725f2bc35b0f5f1caa69872aac0a01c43619e93d
W2131044978,3833,base,36,2010,en,0.6797091364860535,en,0.5935815572738647,8f7a6c499bc9bd7cbcbfa139762a1e372086bc32449a7612e322b8da9dfba9b9
W2754797061,3844,base,14,2005,en,0.9167532920837402,hr,0.5328176021575928,fd344a6eb8a6c787731b3556c92f734a020bdb7b69d70f12488d576c034832a8
W3011477673,3849,base,33,2015,pl,0.995269238948822,de,0.7905603647232056,ce34c53596d4426950170f2b4a008affa2216fe3d4e3ca0f2ff6b44e33373605
W4224213570,3878,base,12,2020,en,0.3296755254268646,en,0.40106624364852905,8d55efc83e69f27c23bfe785beba24c0f91245c147b90172f0e7769625f54cbc
W2953815090,3884,base,11,2015,en,0.45692750811576843,en,0.7786490321159363,f11fd4662aa136e828f579453ee4e3dc29c7f3278ae53e0e7d7d76a3b0eb00ba
W2085923016,3891,base,20,2000,en,0.7398579716682434,en,0.7935231328010559,8ed3a2e9baaa2ec03b8a5eacdbc44b1a63eb38195e01d35f348fbb13df4efcc0
W2001448142,3933,base,17,2000,en,0.8649083971977234,en,0.7920553088188171,83efc5399119d6d426712e710888683a4516ce8ac0fa85341befeba28c0b6b06
W3108994138,4007,base,33,2020,en,0.8329419493675232,tr,0.999370813369751,81789c49a468c531b6158d8fa39ce9b15d30d74e47b402d9ebe8b2c6e1f40b2f
W3006212050,4127,base,27,2015,en,0.890762448310852,pl,0.9992949366569519,f8122e8c674e6ee790371332082dce42ac89f97614f5862e31030265b0cada76
W4240810392,4141,base,27,2010,en,0.7883560061454773,pt,0.7333846092224121,7bddb8eb0076cb8ad5e056cb95b48c57b1c9bff4144fdd6eee2219e4387a7000
W4406484603,4147,base,23,2020,en,0.7019490599632263,ko,1.0000697374343872,0ce16c7d47ec2037939fe9dd86b10691c2e301a8df3de0dcd93b39dbe72f6ac7
W4280612582,4152,base,12,2020,en,0.5642363429069519,ko,1.0000697374343872,4003b41b5bee346c24b683208a6b6434035af45383e18656f72a26f4a0566270
W7144070027,4162,base,27,2010,en,0.7471265196800232,en,0.6194342970848083,f09afe545bad3ea4ca23f8f9ce47f97cb1c1b12457e03817d3f734a53e1a8c83
W636382339,4282,base,33,2000,en,0.9041305184364319,en,0.7846289873123169,17f7bfed4102aba8111003922c83304c4cae2194728d165c690a131ea34e22c5
W4205460874,4301,base,14,2020,en,0.5724193453788757,ru,0.9941630959510803,6d1270b83c325430e71b82a9f8902f8fd66a6161a243f70d568c09631276278d
W2538623722,4324,base,22,2000,en,0.24501891434192657,en,0.7911584973335266,7e1a9bb131aacf9ae5fb237cfc87dc43442bc399dafbd10dfdd5964d4c10e1ce
W2152092485,4422,base,11,2010,en,0.8249261379241943,ko,0.6950079798698425,a6ee6578b5b34840b296a80e09d202b602f7f1c9be10fe7e67e061b7445f23fb
W2044674512,4427,base,23,2010,en,0.8463844060897827,en,0.7688570618629456,4df0c3127965238e627a11a67790c3ed01aae534a3c72039f22245925cfbe289
W1675047309,4542,base,22,2000,en,0.4719676375389099,en,0.18785624206066132,ba93758b46eb739e86e3d1e91858d4881f6845291f9569f059cbc58a1b16a248
W7210038032,4552,base,23,2010,en,0.7653855085372925,en,0.7976703643798828,bc53a4a3cfbb7c4c8074a2ad58cc32df5dc1832a08551713a7ad3ec9c59ce5bf
W3138914370,4558,base,31,2020,en,0.6343512535095215,en,0.7861664891242981,79098e3307e4a66b4de4d22e0965d1d5b5efa4f857a8b5d3adeac21cf8ee0d82
W4249689553,4574,base,16,2010,en,0.7394199371337891,de,0.9975122809410095,a49a50a3c6b8be6f27e64bd7ec21d843b3d1538bbd5dd78c25be0052442592c1
W2357353632,4589,base,19,2010,en,0.7634989619255066,en,0.7993720769882202,633c9ac1d8e92de1bc0394e72e24ab07ccc2bba4c4cbfe873e219e0f0f63a0d0
W1570479695,4626,base,19,2000,en,0.7791121006011963,en,0.5661932229995728,471977d11266e49e7250eb68f9cc32b7dcf419a27fb57a37ac35eb074b073340
W1999133067,4666,base,33,2005,en,0.7875500321388245,en,0.7011167407035828,923900c346dfc67cc507dc49ef2e02d52b1d714aed417e32fb648b8185821d92
W7211367743,4697,base,33,2020,en,0.6525237560272217,en,0.41867712140083313,cb8f8593c9ee78400096447243548c775ac3397f435de8f1f61bbbd1dc790b6e
W4391296580,4753,base,25,2020,en,0.8153238892555237,en,0.7673448324203491,6253f441330f8b29071fe344b25a05b7f1e2de8f0669609a341e9e5987d018cb
W4250942890,4766,base,27,2010,en,0.7445814609527588,pt,0.5810267925262451,8879eea5af74e7f5b652efd33ec4f544d436955d29f712741a8ed75f38110ed4
W4237322583,4816,base,32,2000,en,0.8039808869361877,en,0.6770232319831848,ed8216ee79866d04fee5a46498807c02b03a0463ce96f453fec77d814b1a0e7f
W3046993645,4826,base,33,2020,id,0.1869991421699524,id,0.5194713473320007,24fcefca99e0c96ff5d4c889d303533e5e44e670e6575796801cae90fb025a16
W2950504300,4842,base,22,2015,en,0.3528613746166229,uk,0.3225949704647064,da5f985620ab7c6fa9ba122883cea5484e96fabbc45585e5558ec3961ebff3f5
W2082231484,4863,base,17,2010,en,0.7313559651374817,ko,0.9561400413513184,fedff9160e6746562e02b99910c0c892447afe2eb9e7a3935f53c5ed22001188
W4323044823,4866,base,11,2020,en,0.8418616652488708,ko,0.9998711347579956,e84d9f2a8934e2b8dba58bde1c8116454c33632651966de89b0ae39527c0dd56
W3155100845,4877,base,27,2020,en,0.825851321220398,tr,0.6154371500015259,ffa2095d407b7d06da9231bd4d8ad59c458280ee467492cc053fb2d54d46d529
W1846055488,4890,base,27,2005,en,0.4583078622817993,de,0.8547177314758301,e3943d460239d2790a3511e02e01e977d1453a00bccc48ec1889aa7d0af928fe
W4307701012,4909,base,27,2020,id,0.31370750069618225,id,0.44721612334251404,d6cd10b9d5182a31e5962c7bd762c88d48907bb539a984279714595afaf77b23
W4230654276,4951,base,33,2015,en,0.7876869440078735,en,0.7846373319625854,04f528c7c33f359ab15bcdc1699b5d0dd8c753100ad7ef3f663689cbb0f3ab77
W4246399897,4952,base,33,2005,en,0.5158565044403076,en,0.6959720849990845,54af0446da9b5e3676f4fedda36591b53ca940ed0a921d6f70c618093016d7e2
W4248830194,4990,base,16,2005,en,0.7484918236732483,de,0.9946408867835999,6711b64748bbee363a3f2f9e6fc3dd062e3ea05253a8c4cddf0e367ad8ab95b4
W3031114787,5005,base,27,2010,ja,0.386576771736145,zh,0.5225918292999268,268a6a6c89a84736de63204b82434887f46c291cfd799bb8722cb8e10f5ee0fa
W2914525122,5050,base,16,2015,en,0.6432014107704163,ko,1.000069499015808,46359d197f9dc0ccb61d5c8de3296d1746e6d3170cacf49eccc7a7b240ad612a
W2531885068,5080,base,33,2015,en,0.8532357215881348,ko,1.0000698566436768,fa1d868e30eaef475668cad36e606501fc0d66f9c9bcfb003c108e0ae457625c
W249786163,5129,base,23,2005,en,0.6505594253540039,en,0.7718566060066223,a9b79a03d3e52c0a642f0e71d60dfff6d8d3a4ce307dcc9743b01d51af061902
W2253758258,5167,base,26,2010,en,0.7851468920707703,en,0.7798938751220703,2c6b7f6a6b45860dca3ec4766dcdd2d2b2ff3f554f8ce644aab6b5277a0f9e3f
W2093388338,5222,base,22,2010,en,0.9032973647117615,en,0.6013525724411011,ae19a487ffed1b216e13dddb0bc756d452376ce41ab3a1281b99468d36409c9e
W2081339366,5223,base,36,2010,en,0.832220196723938,pt,0.5953806638717651,fdfea2d9fee882e3ca9bc482efefe2a8b9a1e97eb7a1f40468e9bfb5dd9c6f22
W4391563189,5281,base,26,2020,en,0.6098901629447937,en,0.0785989835858345,8f1f334ddf4432ad974fae90885b30293333b9545b8fd90f8354ab3430756cad
W4200039219,5323,base,27,2020,id,0.5070833563804626,en,0.3744509518146515,375c507eecc4ef15bf2da3fef3ded3413b550aa57766dc97ece6013d0fae313a
W4206243242,5326,base,33,2020,ku,0.31661561131477356,ar,0.8194316625595093,514ff5e94d1f9da01481e07802cd18b2f7acec8ee63d389900f6cce0ae803434
W2784897874,5405,base,33,2020,id,0.42357924580574036,id,0.41763949394226074,d600a8f777fd87ac012462910e05df080ed8adde0e7dfbca78aa773b7bb85446
W2025445900,5634,base,17,2010,en,0.5106709003448486,ko,0.9178075790405273,1425c7a9f7c938638defe68c9d8e94d013ff43af034a5eac6f401595a86a566e
W1947279152,5645,base,15,2010,en,0.19844280183315277,lt,0.47430479526519775,fb31faf92529aa24a4c9d4350068bcae9707120bcfd015a792dd61b4bb377b16
W2781540876,5655,base,33,2015,en,0.8930045962333679,tr,0.8653343915939331,4dc8f0e1ed0ac03148e1304496f4df42914e9653818dd090951d36d613532812
W4280599700,5699,base,17,2020,en,0.8421238660812378,ko,1.0000699758529663,594ab0e7d9f42d31246f36587f6f2eb14c03865aa643065f2af4eb7397c02a40
W2951033752,5701,base,33,2015,en,0.5085839033126831,en,0.6635303497314453,ec4171abd12e185f10f35ff88ddd82ad75c35bf031918ec276dce0b0edc48464
W4231211199,5809,base,27,2005,en,0.804422914981842,en,0.5445373058319092,ed5856fc11d3e7cf58fe7d4e0028a51dc553038963ea2322de8b5202453bb1bc
W1546385663,5891,base,33,2000,en,0.7267506122589111,fr,0.9776310920715332,b1ddf6ead076819e890370e137231dec86f15ee143031e422bb937f2fd54d815
W1550447757,5893,base,26,2010,en,0.5728157758712769,en,0.7086211442947388,facaa5005506fb2fd411d0b6c7cdcab0f02047e79d0a6ff17f187b44fec16bbd
W4327811117,5923,base,13,2020,en,0.6555914282798767,en,0.7655186057090759,e1f01d3d693fa070d0e3067b8c6f385afd03853c175a638bee90e00cdc6a4287
W2739390631,5948,base,27,2005,en,0.5912560820579529,sh,0.30235132575035095,0918aa6256912748837a5fa97ea9779cb954acf3493498db88c1d19f0ff58bf5
W4407673085,5959,base,33,2020,en,0.22689194977283478,uk,1.0000228881835938,ee8811093371067ff5f37c7117bc8ee8606eb6413caf4b523b962e95c80d8625
W4236165204,5965,base,12,2005,en,0.5989823937416077,en,0.5425813794136047,35440e7c17fbee47930c6c585655077746e4ac599b7bf07567e23e067ffee131
W1941155620,5994,base,16,2015,en,0.6742814183235168,en,0.756210207939148,81324b6ce8bf3bc1884bdfebe42f9e62bb566a0600d5a9e499248f95fcebc7e8
W4312311156,6134,base,27,2020,en,0.8022793531417847,tr,0.9967607259750366,d8c0235ba8013dc49d1c5cbf2b6544d6f99f9195d5f53de53417e25c835b183d
W7208257574,6143,base,27,2000,en,0.9223365187644958,ja,0.9994868040084839,d00e9308bfbacbac5f5cadf08bfb8c47c1968b74cdf88e4a8b36a54a24dc4231
W1494839693,6174,base,12,2005,en,0.6533268094062805,en,0.616619348526001,e3e018437fa401a9cd9c2b7361fc85774f70f2235843fd97a3c0eac3134dc18c
W2998288987,6188,base,22,2015,en,0.6659720540046692,en,0.7720364928245544,28564c6b2af90ab202fa96fa2205be8206ec23552697b1d8cfcef771bba296e8
W2352160932,6195,base,33,2010,en,0.7591313123703003,en,0.5968449115753174,50140fb797e8da8ecbf0a67c4a700d49b9a88494db763c1d7ab20f42f211a646
W4244229256,6207,base,33,2020,id,0.7026115655899048,en,0.3469960391521454,15fe334eaf93e2eb73b8cd48d596993f3cfaca87734a27a3a897fd7c4ade1c2f
W1999709769,6246,base,27,2010,en,0.807614803314209,pt,0.5539149641990662,d484063d425edd9554bf6a4f0fa1aaf1dd7314dbdcb5d4293b41897a6208b65c
W2944484174,6292,base,11,2015,en,0.821049690246582,id,0.3681113123893738,4ae382e10dc6f96a69d11e959915b0ae80b0d75ab4931ecbf64cea12ab343bfc
W2795310952,6308,base,33,2015,en,0.8332335948944092,en,0.7416468858718872,9422c4780cefff5f10a8d211643378a60cda497969e99a4b3956435928acf7d4
W7208933352,6418,base,20,2005,en,0.9381275177001953,en,0.7693434357643127,d39bd8ade0be0d1dd201751aaf9991eaa06805af4ba777cfc57d729f428cabdb
W2331518044,6439,base,14,2000,en,0.6986255645751953,ja,0.9998500347137451,9190fb7b80f5052c05cc9d7d25840fba5bf48a5e11ff9deeb7c332e8baac15f2
W4385550908,6446,base,12,2020,en,0.43804293870925903,ko,1.000061273574829,6949ba327590f83378846930383c8451f90800341ed85f575705a798b77ccdb8
W4381953382,6483,base,36,2020,en,0.7870604991912842,ko,1.000063419342041,1d3f3a8afcc8a8c459539a2846602fde1054bd37277b5f599e9be5c69d069d5b
W4211062150,6506,base,11,2020,en,0.901646077632904,en,0.7920336723327637,f1ecc40e291f159190d95c614d65ed02a22de63be2cce07b2aac27944d01443e
W7208968656,6528,base,31,2010,en,0.1606089472770691,en,0.4265940487384796,95b4b2cf8d9f44d329970a63d6d49348089ac3b75e33de6ed18bee1785a6790a
W2356719894,6548,base,22,2015,en,0.7106976509094238,en,0.7896909713745117,6ec7a41ec7f46560c22c8ef53e0b6f0923c9dcbf27b37f7ab29d8afe72a675a1
W1581125772,6552,base,12,2010,pt,0.19424594938755035,pt,0.9851322174072266,0c5cf4344e90c4ac7a48dc968ca8db12389bea16ef47f88f41f6e3cd821b8d5d
W4398224863,6578,base,12,2020,en,0.7825788855552673,ko,1.0000699758529663,8eeb2e81f9bdab1478afafdef7dbbf98f81bbf26841d19e2b37b3a3e99e351ea
W3145458585,6617,base,11,2020,en,0.8865250945091248,en,0.6394741535186768,6ed7c8715a0394452b238a0028ff07629fb9665ea548c124eceb45dfca49d6c3
W2972244043,6624,base,22,2015,en,0.8487503528594971,ru,0.991621732711792,d1c1d35f39d980b622ab03174666e35d33c4963988af35ad3107422f7cde3719
W2516499334,6661,base,19,2000,en,0.7882376909255981,en,0.789845883846283,379a82038381a78fbea01fad5316d5f0cbe575a68a8a08fb8eef14127cf2e5cd
W2554277187,6675,base,33,2015,en,0.8484357595443726,ko,1.000068187713623,3f0d9fc5ab7334afdf0a155dfa0ad881406c1101e6d5faa7829e1e347dcb436f
W7211797338,6702,base,27,2005,en,0.9702273607254028,en,0.6550301313400269,df75c6fe54828d00857b1a31081ea9d1d369e270e6ab424ef4f0d92e89a4183b
W2503816552,6739,base,12,2000,en,0.7963261008262634,en,0.7815982103347778,e73216da4ac1e6329d1939caeaa5c07f4dda055d5a2bac9e8da22bfa0fb5ba7c
W3128792192,6829,base,33,2015,en,0.8045148849487305,ar,0.9980639219284058,24e1b94b027979d113912201c679b0c4eab9725082dbf3ad6d9167a55d6dcc5f
W2318897500,6830,base,19,2000,en,0.7519018650054932,en,0.6136231422424316,5da246f4927f9ad6067c293fab156bb579dedfea3da698af4814c654a62877cd
W3158140829,6844,base,13,2020,en,0.5343710780143738,en,0.7783408761024475,a541f8b8f723154d689b09460d284bf11e35917cf422a2e2f174747535c5c039
W2506282995,6849,base,16,2015,en,0.7109377384185791,en,0.7327049374580383,6340898a02b89ec53ea9eac92c257d1e002cd883455c50be0d5a1d697e23ae08
W2785970282,6861,base,33,2015,id,0.34638747572898865,id,0.41417330503463745,974304b55a625d7aa1d0314ec712ab387b4270c82adc496a14287b3242fd9428
