field_id,recipe,k,model_a,input_a,model_b,input_b,kind,mean_overlap
11,mean,50,pubmedbert,abstract,pubmedbert,title_abstract,input,0.87346
11,mean,50,biobert,abstract,simcse,abstract,model,0.37308
11,mean,50,biobert,abstract,biobert,title_abstract,input,0.86002
11,mean,50,simcse,abstract,simcse,title_abstract,input,0.79982
11,mean,50,specter,title_abstract,specter2,title_abstract,model,0.47264
11,mean,50,specter,title_abstract,scincl,title_abstract,model,0.59354
11,mean,50,specter,title_abstract,scibert,title_abstract,model,0.3815
11,mean,50,specter,title_abstract,bert,title_abstract,model,0.35074
11,mean,50,specter,title_abstract,mpnet,title_abstract,model,0.54832
11,mean,50,specter,title_abstract,minilm,title_abstract,model,0.49164
11,mean,50,specter,title_abstract,pubmedbert,title_abstract,model,0.35237999999999997
11,mean,50,specter,title_abstract,biobert,title_abstract,model,0.36822000000000005
11,mean,50,specter,title_abstract,simcse,title_abstract,model,0.31944
11,mean,50,specter2,title_abstract,scincl,title_abstract,model,0.50652
11,mean,50,specter2,title_abstract,scibert,title_abstract,model,0.33186
11,mean,50,specter2,title_abstract,bert,title_abstract,model,0.287
11,mean,50,specter2,title_abstract,mpnet,title_abstract,model,0.48826
11,mean,50,specter2,title_abstract,minilm,title_abstract,model,0.43933999999999995
11,mean,50,specter2,title_abstract,pubmedbert,title_abstract,model,0.29832000000000003
11,mean,50,specter2,title_abstract,biobert,title_abstract,model,0.30707999999999996
11,mean,50,specter2,title_abstract,simcse,title_abstract,model,0.27032
11,mean,50,scincl,title_abstract,scibert,title_abstract,model,0.35556
11,mean,50,scincl,title_abstract,bert,title_abstract,model,0.32492
11,mean,50,scincl,title_abstract,mpnet,title_abstract,model,0.56906
11,mean,50,scincl,title_abstract,minilm,title_abstract,model,0.50806
11,mean,50,scincl,title_abstract,pubmedbert,title_abstract,model,0.32234
11,mean,50,scincl,title_abstract,biobert,title_abstract,model,0.3331
11,mean,50,scincl,title_abstract,simcse,title_abstract,model,0.30164
11,mean,50,scibert,title_abstract,bert,title_abstract,model,0.49363999999999997
11,mean,50,scibert,title_abstract,mpnet,title_abstract,model,0.3554
11,mean,50,scibert,title_abstract,minilm,title_abstract,model,0.34152
11,mean,50,scibert,title_abstract,pubmedbert,title_abstract,model,0.6225
11,mean,50,scibert,title_abstract,biobert,title_abstract,model,0.61148
11,mean,50,scibert,title_abstract,simcse,title_abstract,model,0.35522
11,mean,50,bert,title_abstract,mpnet,title_abstract,model,0.35253999999999996
11,mean,50,bert,title_abstract,minilm,title_abstract,model,0.3529
11,mean,50,bert,title_abstract,pubmedbert,title_abstract,model,0.48422
11,mean,50,bert,title_abstract,biobert,title_abstract,model,0.52472
11,mean,50,bert,title_abstract,simcse,title_abstract,model,0.47866
11,mean,50,mpnet,title_abstract,minilm,title_abstract,model,0.60574
11,mean,50,mpnet,title_abstract,pubmedbert,title_abstract,model,0.33602
11,mean,50,mpnet,title_abstract,biobert,title_abstract,model,0.35018
11,mean,50,mpnet,title_abstract,simcse,title_abstract,model,0.32598
11,mean,50,minilm,title_abstract,pubmedbert,title_abstract,model,0.32138
11,mean,50,minilm,title_abstract,biobert,title_abstract,model,0.33802
11,mean,50,minilm,title_abstract,simcse,title_abstract,model,0.33252000000000004
11,mean,50,pubmedbert,title_abstract,biobert,title_abstract,model,0.62542
11,mean,50,pubmedbert,title_abstract,simcse,title_abstract,model,0.3521
11,mean,50,biobert,title_abstract,simcse,title_abstract,model,0.37082
11,cls,10,specter,title,specter2,title,model,0.3075
11,cls,10,specter,title,scincl,title,model,0.38
11,cls,10,specter,title,scibert,title,model,0.1765
11,cls,10,specter,title,bert,title,model,0.1058
11,cls,10,specter,title,mpnet,title,model,0.3194
11,cls,10,specter,title,minilm,title,model,0.2764
11,cls,10,specter,title,pubmedbert,title,model,0.1593
11,cls,10,specter,title,biobert,title,model,0.1564
11,cls,10,specter,title,simcse,title,model,0.1715
11,cls,10,specter,title,specter,abstract,input,0.30110000000000003
11,cls,10,specter,title,specter,title_abstract,input,0.41130000000000005
11,cls,10,specter2,title,scincl,title,model,0.3767
11,cls,10,specter2,title,scibert,title,model,0.152
11,cls,10,specter2,title,bert,title,model,0.09459999999999999
11,cls,10,specter2,title,mpnet,title,model,0.3358
11,cls,10,specter2,title,minilm,title,model,0.2887
11,cls,10,specter2,title,pubmedbert,title,model,0.1342
11,cls,10,specter2,title,biobert,title,model,0.1335
11,cls,10,specter2,title,simcse,title,model,0.15960000000000002
11,cls,10,specter2,title,specter2,abstract,input,0.2827
11,cls,10,specter2,title,specter2,title_abstract,input,0.3901
11,cls,10,scincl,title,scibert,title,model,0.1825
11,cls,10,scincl,title,bert,title,model,0.1051
11,cls,10,scincl,title,mpnet,title,model,0.3514
11,cls,10,scincl,title,minilm,title,model,0.314
11,cls,10,scincl,title,pubmedbert,title,model,0.1522
11,cls,10,scincl,title,biobert,title,model,0.1554
11,cls,10,scincl,title,simcse,title,model,0.1728
11,cls,10,scincl,title,scincl,abstract,input,0.3393
11,cls,10,scincl,title,scincl,title_abstract,input,0.4321
11,cls,10,scibert,title,bert,title,model,0.1787
11,cls,10,scibert,title,mpnet,title,model,0.1472
11,cls,10,scibert,title,minilm,title,model,0.129
11,cls,10,scibert,title,pubmedbert,title,model,0.2593
11,cls,10,scibert,title,biobert,title,model,0.195
11,cls,10,scibert,title,simcse,title,model,0.14479999999999998
11,cls,10,scibert,title,scibert,abstract,input,0.097
11,cls,10,scibert,title,scibert,title_abstract,input,0.10529999999999999
11,cls,10,bert,title,mpnet,title,model,0.1058
11,cls,10,bert,title,minilm,title,model,0.10229999999999999
11,cls,10,bert,title,pubmedbert,title,model,0.1724
11,cls,10,bert,title,biobert,title,model,0.1312
11,cls,10,bert,title,simcse,title,model,0.1877
11,cls,10,bert,title,bert,abstract,input,0.0656
11,cls,10,bert,title,bert,title_abstract,input,0.0727
11,cls,10,mpnet,title,minilm,title,model,0.487
11,cls,10,mpnet,title,pubmedbert,title,model,0.1383
11,cls,10,mpnet,title,biobert,title,model,0.1394
11,cls,10,mpnet,title,simcse,title,model,0.20099999999999998
11,cls,10,mpnet,title,mpnet,abstract,input,0.41369999999999996
11,cls,10,mpnet,title,mpnet,title_abstract,input,0.4894
11,cls,10,minilm,title,pubmedbert,title,model,0.1234
11,cls,10,minilm,title,biobert,title,model,0.1281
11,cls,10,minilm,title,simcse,title,model,0.2042
11,cls,10,minilm,title,minilm,abstract,input,0.3403
11,cls,10,minilm,title,minilm,title_abstract,input,0.40540000000000004
11,cls,10,pubmedbert,title,biobert,title,model,0.1784
11,cls,10,pubmedbert,title,simcse,title,model,0.1405
11,cls,10,pubmedbert,title,pubmedbert,abstract,input,0.0888
11,cls,10,pubmedbert,title,pubmedbert,title_abstract,input,0.0955
11,cls,10,biobert,title,simcse,title,model,0.13899999999999998
11,cls,10,biobert,title,biobert,abstract,input,0.1089
11,cls,10,biobert,title,biobert,title_abstract,input,0.12079999999999999
11,cls,10,simcse,title,simcse,abstract,input,0.1234
11,cls,10,simcse,title,simcse,title_abstract,input,0.1494
11,cls,10,specter,abstract,specter2,abstract,model,0.3577
11,cls,10,specter,abstract,scincl,abstract,model,0.46559999999999996
11,cls,10,specter,abstract,scibert,abstract,model,0.1463
11,cls,10,specter,abstract,bert,abstract,model,0.13520000000000001
11,cls,10,specter,abstract,mpnet,abstract,model,0.4101
11,cls,10,specter,abstract,minilm,abstract,model,0.36469999999999997
11,cls,10,specter,abstract,pubmedbert,abstract,model,0.1427
11,cls,10,specter,abstract,biobert,abstract,model,0.191
11,cls,10,specter,abstract,simcse,abstract,model,0.2091
11,cls,10,specter,abstract,specter,title_abstract,input,0.6675
11,cls,10,specter2,abstract,scincl,abstract,model,0.3967
11,cls,10,specter2,abstract,scibert,abstract,model,0.1251
11,cls,10,specter2,abstract,bert,abstract,model,0.1111
11,cls,10,specter2,abstract,mpnet,abstract,model,0.3811
11,cls,10,specter2,abstract,minilm,abstract,model,0.3324
11,cls,10,specter2,abstract,pubmedbert,abstract,model,0.126
11,cls,10,specter2,abstract,biobert,abstract,model,0.1588
11,cls,10,specter2,abstract,simcse,abstract,model,0.1673
11,cls,10,specter2,abstract,specter2,title_abstract,input,0.6737
11,cls,10,scincl,abstract,scibert,abstract,model,0.1349
11,cls,10,scincl,abstract,bert,abstract,model,0.12689999999999999
11,cls,10,scincl,abstract,mpnet,abstract,model,0.4582
11,cls,10,scincl,abstract,minilm,abstract,model,0.3972
11,cls,10,scincl,abstract,pubmedbert,abstract,model,0.1365
11,cls,10,scincl,abstract,biobert,abstract,model,0.1786
11,cls,10,scincl,abstract,simcse,abstract,model,0.19019999999999998
11,cls,10,scincl,abstract,scincl,title_abstract,input,0.7388
11,cls,10,scibert,abstract,bert,abstract,model,0.1945
11,cls,10,scibert,abstract,mpnet,abstract,model,0.1312
11,cls,10,scibert,abstract,minilm,abstract,model,0.12410000000000002
11,cls,10,scibert,abstract,pubmedbert,abstract,model,0.356
11,cls,10,scibert,abstract,biobert,abstract,model,0.33690000000000003
11,cls,10,scibert,abstract,simcse,abstract,model,0.152
11,cls,10,scibert,abstract,scibert,title_abstract,input,0.6512
11,cls,10,bert,abstract,mpnet,abstract,model,0.1389
11,cls,10,bert,abstract,minilm,abstract,model,0.13340000000000002
11,cls,10,bert,abstract,pubmedbert,abstract,model,0.1843
11,cls,10,bert,abstract,biobert,abstract,model,0.2124
11,cls,10,bert,abstract,simcse,abstract,model,0.2265
11,cls,10,bert,abstract,bert,title_abstract,input,0.5293
11,cls,10,mpnet,abstract,minilm,abstract,model,0.5226
11,cls,10,mpnet,abstract,pubmedbert,abstract,model,0.1361
11,cls,10,mpnet,abstract,biobert,abstract,model,0.1815
11,cls,10,mpnet,abstract,simcse,abstract,model,0.21269999999999997
11,cls,10,mpnet,abstract,mpnet,title_abstract,input,0.8023999999999999
11,cls,10,minilm,abstract,pubmedbert,abstract,model,0.125
11,cls,10,minilm,abstract,biobert,abstract,model,0.1673
11,cls,10,minilm,abstract,simcse,abstract,model,0.2204
11,cls,10,minilm,abstract,minilm,title_abstract,input,0.7554000000000001
11,cls,10,pubmedbert,abstract,biobert,abstract,model,0.3585
11,cls,10,pubmedbert,abstract,simcse,abstract,model,0.1541
11,cls,10,pubmedbert,abstract,pubmedbert,title_abstract,input,0.7525999999999999
11,cls,10,biobert,abstract,simcse,abstract,model,0.2003
11,cls,10,biobert,abstract,biobert,title_abstract,input,0.7396
11,cls,10,simcse,abstract,simcse,title_abstract,input,0.7261
11,cls,10,specter,title_abstract,specter2,title_abstract,model,0.3694
11,cls,10,specter,title_abstract,scincl,title_abstract,model,0.4873
11,cls,10,specter,title_abstract,scibert,title_abstract,model,0.1391
11,cls,10,specter,title_abstract,bert,title_abstract,model,0.1436
11,cls,10,specter,title_abstract,mpnet,title_abstract,model,0.434
11,cls,10,specter,title_abstract,minilm,title_abstract,model,0.37770000000000004
11,cls,10,specter,title_abstract,pubmedbert,title_abstract,model,0.1454
11,cls,10,specter,title_abstract,biobert,title_abstract,model,0.1971
11,cls,10,specter,title_abstract,simcse,title_abstract,model,0.2144
11,cls,10,specter2,title_abstract,scincl,title_abstract,model,0.4141
11,cls,10,specter2,title_abstract,scibert,title_abstract,model,0.1197
11,cls,10,specter2,title_abstract,bert,title_abstract,model,0.1196
11,cls,10,specter2,title_abstract,mpnet,title_abstract,model,0.398
11,cls,10,specter2,title_abstract,minilm,title_abstract,model,0.34740000000000004
11,cls,10,specter2,title_abstract,pubmedbert,title_abstract,model,0.1238
11,cls,10,specter2,title_abstract,biobert,title_abstract,model,0.159
11,cls,10,specter2,title_abstract,simcse,title_abstract,model,0.1769
11,cls,10,scincl,title_abstract,scibert,title_abstract,model,0.1285
11,cls,10,scincl,title_abstract,bert,title_abstract,model,0.13169999999999998
11,cls,10,scincl,title_abstract,mpnet,title_abstract,model,0.4753
11,cls,10,scincl,title_abstract,minilm,title_abstract,model,0.40659999999999996
11,cls,10,scincl,title_abstract,pubmedbert,title_abstract,model,0.1353
11,cls,10,scincl,title_abstract,biobert,title_abstract,model,0.1806
11,cls,10,scincl,title_abstract,simcse,title_abstract,model,0.20099999999999998
11,cls,10,scibert,title_abstract,bert,title_abstract,model,0.1803
11,cls,10,scibert,title_abstract,mpnet,title_abstract,model,0.1223
11,cls,10,scibert,title_abstract,minilm,title_abstract,model,0.1172
11,cls,10,scibert,title_abstract,pubmedbert,title_abstract,model,0.32080000000000003
11,cls,10,scibert,title_abstract,biobert,title_abstract,model,0.3041
11,cls,10,scibert,title_abstract,simcse,title_abstract,model,0.1443
11,cls,10,bert,title_abstract,mpnet,title_abstract,model,0.14350000000000002
11,cls,10,bert,title_abstract,minilm,title_abstract,model,0.133
11,cls,10,bert,title_abstract,pubmedbert,title_abstract,model,0.1803
11,cls,10,bert,title_abstract,biobert,title_abstract,model,0.2102
11,cls,10,bert,title_abstract,simcse,title_abstract,model,0.2231
11,cls,10,mpnet,title_abstract,minilm,title_abstract,model,0.5258
11,cls,10,mpnet,title_abstract,pubmedbert,title_abstract,model,0.13140000000000002
11,cls,10,mpnet,title_abstract,biobert,title_abstract,model,0.17609999999999998
11,cls,10,mpnet,title_abstract,simcse,title_abstract,model,0.2198
11,cls,10,minilm,title_abstract,pubmedbert,title_abstract,model,0.12079999999999999
11,cls,10,minilm,title_abstract,biobert,title_abstract,model,0.1617
11,cls,10,minilm,title_abstract,simcse,title_abstract,model,0.21669999999999998
11,cls,10,pubmedbert,title_abstract,biobert,title_abstract,model,0.3403
11,cls,10,pubmedbert,title_abstract,simcse,title_abstract,model,0.15309999999999999
11,cls,10,biobert,title_abstract,simcse,title_abstract,model,0.19690000000000002
11,cls,25,specter,title,specter2,title,model,0.3624
11,cls,25,specter,title,scincl,title,model,0.43656
11,cls,25,specter,title,scibert,title,model,0.23472
11,cls,25,specter,title,bert,title,model,0.15456
11,cls,25,specter,title,mpnet,title,model,0.37548000000000004
11,cls,25,specter,title,minilm,title,model,0.3328
11,cls,25,specter,title,pubmedbert,title,model,0.21684
11,cls,25,specter,title,biobert,title,model,0.21004
11,cls,25,specter,title,simcse,title,model,0.22032
11,cls,25,specter,title,specter,abstract,input,0.37520000000000003
11,cls,25,specter,title,specter,title_abstract,input,0.48479999999999995
11,cls,25,specter2,title,scincl,title,model,0.429
11,cls,25,specter2,title,scibert,title,model,0.2036
11,cls,25,specter2,title,bert,title,model,0.13212
11,cls,25,specter2,title,mpnet,title,model,0.38332
11,cls,25,specter2,title,minilm,title,model,0.33899999999999997
11,cls,25,specter2,title,pubmedbert,title,model,0.18884
11,cls,25,specter2,title,biobert,title,model,0.1752
11,cls,25,specter2,title,simcse,title,model,0.2022
11,cls,25,specter2,title,specter2,abstract,input,0.34524
11,cls,25,specter2,title,specter2,title_abstract,input,0.45548
11,cls,25,scincl,title,scibert,title,model,0.23976
11,cls,25,scincl,title,bert,title,model,0.14724
11,cls,25,scincl,title,mpnet,title,model,0.3944
11,cls,25,scincl,title,minilm,title,model,0.35496
11,cls,25,scincl,title,pubmedbert,title,model,0.20848
11,cls,25,scincl,title,biobert,title,model,0.20084
11,cls,25,scincl,title,simcse,title,model,0.21532
11,cls,25,scincl,title,scincl,abstract,input,0.4106
11,cls,25,scincl,title,scincl,title_abstract,input,0.49607999999999997
11,cls,25,scibert,title,bert,title,model,0.22352
11,cls,25,scibert,title,mpnet,title,model,0.20076
11,cls,25,scibert,title,minilm,title,model,0.18596000000000001
11,cls,25,scibert,title,pubmedbert,title,model,0.30736
11,cls,25,scibert,title,biobert,title,model,0.24384
11,cls,25,scibert,title,simcse,title,model,0.19296
11,cls,25,scibert,title,scibert,abstract,input,0.13792
11,cls,25,scibert,title,scibert,title_abstract,input,0.14696
11,cls,25,bert,title,mpnet,title,model,0.15039999999999998
11,cls,25,bert,title,minilm,title,model,0.14504
11,cls,25,bert,title,pubmedbert,title,model,0.2134
11,cls,25,bert,title,biobert,title,model,0.1656
11,cls,25,bert,title,simcse,title,model,0.24100000000000002
11,cls,25,bert,title,bert,abstract,input,0.10528
11,cls,25,bert,title,bert,title_abstract,input,0.11016
11,cls,25,mpnet,title,minilm,title,model,0.50964
11,cls,25,mpnet,title,pubmedbert,title,model,0.19132000000000002
11,cls,25,mpnet,title,biobert,title,model,0.18888000000000002
11,cls,25,mpnet,title,simcse,title,model,0.24276
11,cls,25,mpnet,title,mpnet,abstract,input,0.46724
11,cls,25,mpnet,title,mpnet,title_abstract,input,0.53916
11,cls,25,minilm,title,pubmedbert,title,model,0.17544
11,cls,25,minilm,title,biobert,title,model,0.17484000000000002
11,cls,25,minilm,title,simcse,title,model,0.24528
11,cls,25,minilm,title,minilm,abstract,input,0.38264000000000004
11,cls,25,minilm,title,minilm,title_abstract,input,0.45640000000000003
11,cls,25,pubmedbert,title,biobert,title,model,0.22748000000000002
