field_id,recipe,model_a,input_a,model_b,input_b,kind,cka_debiased
11,sep,bert,abstract,bert,title_abstract,input,0.8235020961972932
11,sep,mpnet,abstract,minilm,abstract,model,0.8082082325333786
11,sep,mpnet,abstract,pubmedbert,abstract,model,0.6806755248562611
11,sep,mpnet,abstract,biobert,abstract,model,0.6197135876122759
11,sep,mpnet,abstract,simcse,abstract,model,0.5174691863565272
11,sep,mpnet,abstract,mpnet,title_abstract,input,0.9731433984907635
11,sep,minilm,abstract,pubmedbert,abstract,model,0.6454169810639252
11,sep,minilm,abstract,biobert,abstract,model,0.5984878984352069
11,sep,minilm,abstract,simcse,abstract,model,0.5411186134449025
11,sep,minilm,abstract,minilm,title_abstract,input,0.962614153497239
11,sep,pubmedbert,abstract,biobert,abstract,model,0.8202255663536376
11,sep,pubmedbert,abstract,simcse,abstract,model,0.6372798332672559
11,sep,pubmedbert,abstract,pubmedbert,title_abstract,input,0.9837337579133482
11,sep,biobert,abstract,simcse,abstract,model,0.6337145552914126
11,sep,biobert,abstract,biobert,title_abstract,input,0.9859458422914343
11,sep,simcse,abstract,simcse,title_abstract,input,0.9706574055760971
11,sep,specter,title_abstract,specter2,title_abstract,model,0.7288868130194162
11,sep,specter,title_abstract,scincl,title_abstract,model,0.8339136226399926
11,sep,specter,title_abstract,scibert,title_abstract,model,0.4665835557822444
11,sep,specter,title_abstract,bert,title_abstract,model,0.1450236893148591
11,sep,specter,title_abstract,mpnet,title_abstract,model,0.7820953021537367
11,sep,specter,title_abstract,minilm,title_abstract,model,0.724145185490481
11,sep,specter,title_abstract,pubmedbert,title_abstract,model,0.7171823714437752
11,sep,specter,title_abstract,biobert,title_abstract,model,0.6640132713789126
11,sep,specter,title_abstract,simcse,title_abstract,model,0.5196747812712286
11,sep,specter2,title_abstract,scincl,title_abstract,model,0.7971805857104475
11,sep,specter2,title_abstract,scibert,title_abstract,model,0.4160433375235873
11,sep,specter2,title_abstract,bert,title_abstract,model,0.1414422758382541
11,sep,specter2,title_abstract,mpnet,title_abstract,model,0.7451919352637492
11,sep,specter2,title_abstract,minilm,title_abstract,model,0.6892900431914495
11,sep,specter2,title_abstract,pubmedbert,title_abstract,model,0.6516230611440338
11,sep,specter2,title_abstract,biobert,title_abstract,model,0.5798565592066712
11,sep,specter2,title_abstract,simcse,title_abstract,model,0.45510464688274893
11,sep,scincl,title_abstract,scibert,title_abstract,model,0.43858064220840925
11,sep,scincl,title_abstract,bert,title_abstract,model,0.14092100724508191
11,sep,scincl,title_abstract,mpnet,title_abstract,model,0.7944445863786355
11,sep,scincl,title_abstract,minilm,title_abstract,model,0.7351140377423836
11,sep,scincl,title_abstract,pubmedbert,title_abstract,model,0.6883666218513131
11,sep,scincl,title_abstract,biobert,title_abstract,model,0.62337637124848
11,sep,scincl,title_abstract,simcse,title_abstract,model,0.5006712409983749
11,sep,scibert,title_abstract,bert,title_abstract,model,0.22481257051394604
11,sep,scibert,title_abstract,mpnet,title_abstract,model,0.4251162985148874
11,sep,scibert,title_abstract,minilm,title_abstract,model,0.4028455629712722
11,sep,scibert,title_abstract,pubmedbert,title_abstract,model,0.6244181639729569
11,sep,scibert,title_abstract,biobert,title_abstract,model,0.6371120334443818
11,sep,scibert,title_abstract,simcse,title_abstract,model,0.48076590984692674
11,sep,bert,title_abstract,mpnet,title_abstract,model,0.14941601273266053
11,sep,bert,title_abstract,minilm,title_abstract,model,0.15059228771672487
11,sep,bert,title_abstract,pubmedbert,title_abstract,model,0.2336158320570657
11,sep,bert,title_abstract,biobert,title_abstract,model,0.272683355059501
11,sep,bert,title_abstract,simcse,title_abstract,model,0.2261579763622637
11,sep,mpnet,title_abstract,minilm,title_abstract,model,0.8124618829355557
11,sep,mpnet,title_abstract,pubmedbert,title_abstract,model,0.6841527914086584
11,sep,mpnet,title_abstract,biobert,title_abstract,model,0.6229910455979701
11,sep,mpnet,title_abstract,simcse,title_abstract,model,0.5153698003367438
11,sep,minilm,title_abstract,pubmedbert,title_abstract,model,0.6512983837378884
11,sep,minilm,title_abstract,biobert,title_abstract,model,0.6051747122113595
11,sep,minilm,title_abstract,simcse,title_abstract,model,0.5369178264550193
11,sep,pubmedbert,title_abstract,biobert,title_abstract,model,0.8188308261542993
11,sep,pubmedbert,title_abstract,simcse,title_abstract,model,0.6392776277819687
11,sep,biobert,title_abstract,simcse,title_abstract,model,0.6340922668544441
12,mean,specter,title,specter2,title,model,0.6091081911376561
12,mean,specter,title,scincl,title,model,0.6017027172351704
12,mean,specter,title,scibert,title,model,0.4422456035843773
12,mean,specter,title,bert,title,model,0.39415738562019986
12,mean,specter,title,mpnet,title,model,0.48822578127931665
12,mean,specter,title,minilm,title,model,0.49034295481636103
12,mean,specter,title,pubmedbert,title,model,0.4006649954407563
12,mean,specter,title,biobert,title,model,0.26593084457099525
12,mean,specter,title,simcse,title,model,0.3728015946619893
12,mean,specter,title,specter,abstract,input,0.5118604114965679
12,mean,specter,title,specter,title_abstract,input,0.6433676510615803
12,mean,specter2,title,scincl,title,model,0.7344944404810954
12,mean,specter2,title,scibert,title,model,0.4946779727043915
12,mean,specter2,title,bert,title,model,0.43486262584662705
12,mean,specter2,title,mpnet,title,model,0.5475362051275348
12,mean,specter2,title,minilm,title,model,0.5357090310524173
12,mean,specter2,title,pubmedbert,title,model,0.41940261613370905
12,mean,specter2,title,biobert,title,model,0.2696844610748666
12,mean,specter2,title,simcse,title,model,0.4126469088542447
12,mean,specter2,title,specter2,abstract,input,0.518528908465431
12,mean,specter2,title,specter2,title_abstract,input,0.6938278854409693
12,mean,scincl,title,scibert,title,model,0.46385153397547607
12,mean,scincl,title,bert,title,model,0.4075018793156408
12,mean,scincl,title,mpnet,title,model,0.5131929594376039
12,mean,scincl,title,minilm,title,model,0.5093581949519569
12,mean,scincl,title,pubmedbert,title,model,0.39409119715863083
12,mean,scincl,title,biobert,title,model,0.24964010505004022
12,mean,scincl,title,simcse,title,model,0.38989703698001005
12,mean,scincl,title,scincl,abstract,input,0.5084712044320486
12,mean,scincl,title,scincl,title_abstract,input,0.6069989120075383
12,mean,scibert,title,bert,title,model,0.53535760393559
12,mean,scibert,title,mpnet,title,model,0.3994158456830274
12,mean,scibert,title,minilm,title,model,0.39211413411990137
12,mean,scibert,title,pubmedbert,title,model,0.5980070350390893
12,mean,scibert,title,biobert,title,model,0.41883541679444874
12,mean,scibert,title,simcse,title,model,0.3875446149089388
12,mean,scibert,title,scibert,abstract,input,0.2991258869208855
12,mean,scibert,title,scibert,title_abstract,input,0.3431741117522929
12,mean,bert,title,mpnet,title,model,0.5087070630945719
12,mean,bert,title,minilm,title,model,0.47943721826839225
12,mean,bert,title,pubmedbert,title,model,0.5634543285080265
12,mean,bert,title,biobert,title,model,0.4254940226718561
12,mean,bert,title,simcse,title,model,0.5617852597030472
12,mean,bert,title,bert,abstract,input,0.3735224558382385
12,mean,bert,title,bert,title_abstract,input,0.41984665063077214
12,mean,mpnet,title,minilm,title,model,0.7465041470193025
12,mean,mpnet,title,pubmedbert,title,model,0.3831242362713719
12,mean,mpnet,title,biobert,title,model,0.26870471157271353
12,mean,mpnet,title,simcse,title,model,0.5013758580078186
12,mean,mpnet,title,mpnet,abstract,input,0.6458900286034464
12,mean,mpnet,title,mpnet,title_abstract,input,0.7228002242625463
12,mean,minilm,title,pubmedbert,title,model,0.39366296234726905
12,mean,minilm,title,biobert,title,model,0.276938749710797
12,mean,minilm,title,simcse,title,model,0.49269007572193635
12,mean,minilm,title,minilm,abstract,input,0.567379881763306
12,mean,minilm,title,minilm,title_abstract,input,0.6629789607322903
12,mean,pubmedbert,title,biobert,title,model,0.47217542879140817
12,mean,pubmedbert,title,simcse,title,model,0.40217347823485156
12,mean,pubmedbert,title,pubmedbert,abstract,input,0.2785502338587095
12,mean,pubmedbert,title,pubmedbert,title_abstract,input,0.32777673161870424
12,mean,biobert,title,simcse,title,model,0.29171655103412
12,mean,biobert,title,biobert,abstract,input,0.2010478068926458
12,mean,biobert,title,biobert,title_abstract,input,0.26922302610060106
12,mean,simcse,title,simcse,abstract,input,0.3342675136654138
12,mean,simcse,title,simcse,title_abstract,input,0.40007031729298104
12,mean,specter,abstract,specter2,abstract,model,0.6746913462629529
12,mean,specter,abstract,scincl,abstract,model,0.7507423791471955
12,mean,specter,abstract,scibert,abstract,model,0.46762840148782253
12,mean,specter,abstract,bert,abstract,model,0.4626827764722337
12,mean,specter,abstract,mpnet,abstract,model,0.6082616186297458
12,mean,specter,abstract,minilm,abstract,model,0.5966158278401806
12,mean,specter,abstract,pubmedbert,abstract,model,0.39231340492926975
12,mean,specter,abstract,biobert,abstract,model,0.40386035159906136
12,mean,specter,abstract,simcse,abstract,model,0.4656442193133231
12,mean,specter,abstract,specter,title_abstract,input,0.9299236214832829
12,mean,specter2,abstract,scincl,abstract,model,0.7670684533853509
12,mean,specter2,abstract,scibert,abstract,model,0.5214134114336225
12,mean,specter2,abstract,bert,abstract,model,0.5035058226400219
12,mean,specter2,abstract,mpnet,abstract,model,0.6581813629010979
12,mean,specter2,abstract,minilm,abstract,model,0.6272223108295694
12,mean,specter2,abstract,pubmedbert,abstract,model,0.4127942103670015
12,mean,specter2,abstract,biobert,abstract,model,0.42602501784479224
12,mean,specter2,abstract,simcse,abstract,model,0.4889324163881585
12,mean,specter2,abstract,specter2,title_abstract,input,0.8981729194866273
12,mean,scincl,abstract,scibert,abstract,model,0.5229214372026108
12,mean,scincl,abstract,bert,abstract,model,0.516495636455651
12,mean,scincl,abstract,mpnet,abstract,model,0.6626607046913209
12,mean,scincl,abstract,minilm,abstract,model,0.6430078842729203
12,mean,scincl,abstract,pubmedbert,abstract,model,0.43946196613378374
12,mean,scincl,abstract,biobert,abstract,model,0.437946208277153
12,mean,scincl,abstract,simcse,abstract,model,0.5097149112519405
12,mean,scincl,abstract,scincl,title_abstract,input,0.9577734056143778
12,mean,scibert,abstract,bert,abstract,model,0.7829676862323124
12,mean,scibert,abstract,mpnet,abstract,model,0.47449915282509764
12,mean,scibert,abstract,minilm,abstract,model,0.4774264379281657
12,mean,scibert,abstract,pubmedbert,abstract,model,0.7793719788637438
12,mean,scibert,abstract,biobert,abstract,model,0.8260448344668744
12,mean,scibert,abstract,simcse,abstract,model,0.648356168026423
12,mean,scibert,abstract,scibert,title_abstract,input,0.9797908830539371
12,mean,bert,abstract,mpnet,abstract,model,0.5378651746582023
12,mean,bert,abstract,minilm,abstract,model,0.5325667869254563
12,mean,bert,abstract,pubmedbert,abstract,model,0.7282171624518964
12,mean,bert,abstract,biobert,abstract,model,0.7843672258082652
12,mean,bert,abstract,simcse,abstract,model,0.7939630408997481
12,mean,bert,abstract,bert,title_abstract,input,0.9831499582769768
12,mean,mpnet,abstract,minilm,abstract,model,0.7831786620262158
12,mean,mpnet,abstract,pubmedbert,abstract,model,0.38807292931814436
12,mean,mpnet,abstract,biobert,abstract,model,0.4087206808711409
12,mean,mpnet,abstract,simcse,abstract,model,0.5261263438763476
12,mean,mpnet,abstract,mpnet,title_abstract,input,0.9617363268658772
12,mean,minilm,abstract,pubmedbert,abstract,model,0.3984525532800634
12,mean,minilm,abstract,biobert,abstract,model,0.42650577274712975
12,mean,minilm,abstract,simcse,abstract,model,0.538582829895338
12,mean,minilm,abstract,minilm,title_abstract,input,0.9558322034699774
12,mean,pubmedbert,abstract,biobert,abstract,model,0.8287756981056382
12,mean,pubmedbert,abstract,simcse,abstract,model,0.5872268688711699
12,mean,pubmedbert,abstract,pubmedbert,title_abstract,input,0.9720112327583864
12,mean,biobert,abstract,simcse,abstract,model,0.6372801738555818
12,mean,biobert,abstract,biobert,title_abstract,input,0.9756532414713431
12,mean,simcse,abstract,simcse,title_abstract,input,0.973238952196606
12,mean,specter,title_abstract,specter2,title_abstract,model,0.6779609177032343
12,mean,specter,title_abstract,scincl,title_abstract,model,0.7588206225956221
12,mean,specter,title_abstract,scibert,title_abstract,model,0.4765714309754044
12,mean,specter,title_abstract,bert,title_abstract,model,0.4650217241000451
12,mean,specter,title_abstract,mpnet,title_abstract,model,0.612525831616966
12,mean,specter,title_abstract,minilm,title_abstract,model,0.602609868042671
12,mean,specter,title_abstract,pubmedbert,title_abstract,model,0.4020783567775398
12,mean,specter,title_abstract,biobert,title_abstract,model,0.40590527916945907
12,mean,specter,title_abstract,simcse,title_abstract,model,0.46840148376551183
12,mean,specter2,title_abstract,scincl,title_abstract,model,0.751530529253677
12,mean,specter2,title_abstract,scibert,title_abstract,model,0.5216158527598345
12,mean,specter2,title_abstract,bert,title_abstract,model,0.4983005974092443
12,mean,specter2,title_abstract,mpnet,title_abstract,model,0.6451657554301595
12,mean,specter2,title_abstract,minilm,title_abstract,model,0.6185915913066271
12,mean,specter2,title_abstract,pubmedbert,title_abstract,model,0.41204838303680114
12,mean,specter2,title_abstract,biobert,title_abstract,model,0.4193874862319665
12,mean,specter2,title_abstract,simcse,title_abstract,model,0.48471546009362837
12,mean,scincl,title_abstract,scibert,title_abstract,model,0.5305446474501118
12,mean,scincl,title_abstract,bert,title_abstract,model,0.5172074632221418
12,mean,scincl,title_abstract,mpnet,title_abstract,model,0.6569851405523883
12,mean,scincl,title_abstract,minilm,title_abstract,model,0.644303745729216
12,mean,scincl,title_abstract,pubmedbert,title_abstract,model,0.44307088918180504
12,mean,scincl,title_abstract,biobert,title_abstract,model,0.4349369624116861
12,mean,scincl,title_abstract,simcse,title_abstract,model,0.5133006842869953
12,mean,scibert,title_abstract,bert,title_abstract,model,0.7844650458236833
12,mean,scibert,title_abstract,mpnet,title_abstract,model,0.4723531922074517
12,mean,scibert,title_abstract,minilm,title_abstract,model,0.48194644079980253
12,mean,scibert,title_abstract,pubmedbert,title_abstract,model,0.7791684277354674
12,mean,scibert,title_abstract,biobert,title_abstract,model,0.8149464198166863
12,mean,scibert,title_abstract,simcse,title_abstract,model,0.6503506534239949
12,mean,bert,title_abstract,mpnet,title_abstract,model,0.5372737866852277
12,mean,bert,title_abstract,minilm,title_abstract,model,0.5348890242227251
12,mean,bert,title_abstract,pubmedbert,title_abstract,model,0.7269143582816027
12,mean,bert,title_abstract,biobert,title_abstract,model,0.7722408079699575
12,mean,bert,title_abstract,simcse,title_abstract,model,0.7949085323133102
12,mean,mpnet,title_abstract,minilm,title_abstract,model,0.784507532114284
12,mean,mpnet,title_abstract,pubmedbert,title_abstract,model,0.3821020645687342
12,mean,mpnet,title_abstract,biobert,title_abstract,model,0.3977093019597055
12,mean,mpnet,title_abstract,simcse,title_abstract,model,0.5332998181308285
12,mean,minilm,title_abstract,pubmedbert,title_abstract,model,0.4017933885111588
