field_id,model_a,input_a,model_b,input_b,kind,rows,cka_debiased,rsa_spearman
13,specter,title,minilm,title,model,1000,0.6066894467215099,0.485524923030312
13,specter,title,pubmedbert,title,model,1000,0.5402357104244356,0.25155402320888504
13,specter,title,biobert,title,model,1000,0.3608191563361769,0.15624172480260437
13,specter,title,simcse,title,model,1000,0.42801861505012895,0.2385483257243707
13,specter,title,specter,abstract,input,1000,0.7413710932713811,0.6979950627589865
13,specter,title,specter,title_abstract,input,1000,0.826894421317861,0.7851227904503039
13,specter2,title,scincl,title,model,1000,0.7737804548435548,0.5942807593897018
13,specter2,title,scibert,title,model,1000,0.5087663199569649,0.2928614775121537
13,specter2,title,bert,title,model,1000,0.44213599442299106,0.2820189708660473
13,specter2,title,mpnet,title,model,1000,0.6659176365141134,0.5758217667880544
13,specter2,title,minilm,title,model,1000,0.6039882577573903,0.5235792013944478
13,specter2,title,pubmedbert,title,model,1000,0.49235942250026016,0.2672500379496248
13,specter2,title,biobert,title,model,1000,0.33243817143579785,0.20255382260038468
13,specter2,title,simcse,title,model,1000,0.3823282607883028,0.25271499621478655
13,specter2,title,specter2,abstract,input,1000,0.7152168177738094,0.6713650756544115
13,specter2,title,specter2,title_abstract,input,1000,0.8052173236746286,0.7698228210945541
13,scincl,title,scibert,title,model,1000,0.5350670249129332,0.33421078294952683
13,scincl,title,bert,title,model,1000,0.48026422914814054,0.39171311398478287
13,scincl,title,mpnet,title,model,1000,0.6587494158330598,0.6140957999872391
13,scincl,title,minilm,title,model,1000,0.6022628955402846,0.5533464732753669
13,scincl,title,pubmedbert,title,model,1000,0.5150564754071789,0.2978912666482281
13,scincl,title,biobert,title,model,1000,0.34735463571736075,0.2556380170020924
13,scincl,title,simcse,title,model,1000,0.4024547779507817,0.34575474919988575
13,scincl,title,scincl,abstract,input,1000,0.7644249219386652,0.7271945967494815
13,scincl,title,scincl,title_abstract,input,1000,0.8335750997877716,0.7980969410537383
13,scibert,title,bert,title,model,1000,0.5070402497160827,0.4143594886748991
13,scibert,title,mpnet,title,model,1000,0.4551182060190679,0.3234073028355183
13,scibert,title,minilm,title,model,1000,0.41772674934672865,0.28954244511085603
13,scibert,title,pubmedbert,title,model,1000,0.6211438922696061,0.5051516814343789
13,scibert,title,biobert,title,model,1000,0.36784596383448004,0.3736962582417411
13,scibert,title,simcse,title,model,1000,0.41530792141413253,0.33233103644982726
13,scibert,title,scibert,abstract,input,1000,0.42888403786524676,0.3314699344641725
13,scibert,title,scibert,title_abstract,input,1000,0.47322808272467115,0.3640611756476534
13,bert,title,mpnet,title,model,1000,0.503845606934687,0.48507246119468145
13,bert,title,minilm,title,model,1000,0.5060305502893834,0.49051980479479984
13,bert,title,pubmedbert,title,model,1000,0.5706866239796659,0.6058365353935915
13,bert,title,biobert,title,model,1000,0.3793164576945302,0.5489288647363175
13,bert,title,simcse,title,model,1000,0.6661985712153676,0.6915589142379003
13,bert,title,bert,abstract,input,1000,0.6027688789510666,0.62731645046179
13,bert,title,bert,title_abstract,input,1000,0.6460510954571979,0.6645514425428787
13,mpnet,title,minilm,title,model,1000,0.7487089257693202,0.766947139692367
13,mpnet,title,pubmedbert,title,model,1000,0.47394408071640876,0.3342021338715054
13,mpnet,title,biobert,title,model,1000,0.33441153086195824,0.30057704766744303
13,mpnet,title,simcse,title,model,1000,0.4450252969634503,0.43153480410633943
13,mpnet,title,mpnet,abstract,input,1000,0.7474486931969975,0.7403812090424526
13,mpnet,title,mpnet,title_abstract,input,1000,0.8053368809239115,0.7948603405571558
13,minilm,title,pubmedbert,title,model,1000,0.4406372934887614,0.3125967443729924
13,minilm,title,biobert,title,model,1000,0.3091520721561076,0.28641182089402806
13,minilm,title,simcse,title,model,1000,0.45187136021313395,0.441541686361355
13,minilm,title,minilm,abstract,input,1000,0.6753902584280407,0.6817492141638746
13,minilm,title,minilm,title_abstract,input,1000,0.7506300733676593,0.747477907966195
13,pubmedbert,title,biobert,title,model,1000,0.428977306441929,0.5380014268420042
13,pubmedbert,title,simcse,title,model,1000,0.4473954771511887,0.436531914614334
13,pubmedbert,title,pubmedbert,abstract,input,1000,0.4852183774426917,0.4083808924869516
13,pubmedbert,title,pubmedbert,title_abstract,input,1000,0.5286281617561207,0.4445059821117639
13,biobert,title,simcse,title,model,1000,0.29668392562372264,0.4031291632543232
13,biobert,title,biobert,abstract,input,1000,0.3246393276630916,0.3784636903016595
13,biobert,title,biobert,title_abstract,input,1000,0.39028617648691116,0.4274612751681543
13,simcse,title,simcse,abstract,input,1000,0.4563026995737129,0.46966648776416753
13,simcse,title,simcse,title_abstract,input,1000,0.5158163339247205,0.5210961019807399
13,specter,abstract,specter2,abstract,model,1000,0.7032606860914338,0.6063245606123117
13,specter,abstract,scincl,abstract,model,1000,0.7734974347645621,0.6239337529303342
13,specter,abstract,scibert,abstract,model,1000,0.5275603294669869,0.4738037804125095
13,specter,abstract,bert,abstract,model,1000,0.4922066051321652,0.37298926248397335
13,specter,abstract,mpnet,abstract,model,1000,0.7335225895658538,0.6058953230742379
13,specter,abstract,minilm,abstract,model,1000,0.6768016770718364,0.5798343720080822
13,specter,abstract,pubmedbert,abstract,model,1000,0.4917964175189672,0.3920861580742177
13,specter,abstract,biobert,abstract,model,1000,0.5377173986792071,0.4090583212076474
13,specter,abstract,simcse,abstract,model,1000,0.4480771736846605,0.26844212121360556
13,specter,abstract,specter,title_abstract,input,1000,0.9592782021770531,0.951353296407884
13,specter2,abstract,scincl,abstract,model,1000,0.7760380054993602,0.6090597549616488
13,specter2,abstract,scibert,abstract,model,1000,0.500004949025133,0.3840097926870245
13,specter2,abstract,bert,abstract,model,1000,0.4192961805529643,0.2976708027466769
13,specter2,abstract,mpnet,abstract,model,1000,0.7118332283617036,0.6061451488338621
13,specter2,abstract,minilm,abstract,model,1000,0.6489904717646823,0.5536456904231161
13,specter2,abstract,pubmedbert,abstract,model,1000,0.44042655630020044,0.30571436236278665
13,specter2,abstract,biobert,abstract,model,1000,0.48754910149878683,0.3282518965546282
13,specter2,abstract,simcse,abstract,model,1000,0.37482531326280555,0.17195810965589434
13,specter2,abstract,specter2,title_abstract,input,1000,0.9570494368040512,0.9461165112777942
13,scincl,abstract,scibert,abstract,model,1000,0.5307641134043295,0.38387649229169085
13,scincl,abstract,bert,abstract,model,1000,0.512902927221651,0.39762629699206525
13,scincl,abstract,mpnet,abstract,model,1000,0.7575395971555682,0.7177515592938781
13,scincl,abstract,minilm,abstract,model,1000,0.6964037732169905,0.6431644755089115
13,scincl,abstract,pubmedbert,abstract,model,1000,0.4859602552611075,0.3406864881027179
13,scincl,abstract,biobert,abstract,model,1000,0.5334216239802011,0.3534481493146201
13,scincl,abstract,simcse,abstract,model,1000,0.44976220322037735,0.3232779213506932
13,scincl,abstract,scincl,title_abstract,input,1000,0.9735119619208589,0.9692198978975516
13,scibert,abstract,bert,abstract,model,1000,0.6768207167494542,0.6781079477567699
13,scibert,abstract,mpnet,abstract,model,1000,0.4910466988667965,0.42182185539455475
13,scibert,abstract,minilm,abstract,model,1000,0.4844777787840372,0.45550062672475183
13,scibert,abstract,pubmedbert,abstract,model,1000,0.8448027408060604,0.8411392749718467
13,scibert,abstract,biobert,abstract,model,1000,0.8459241599048942,0.8412792809956964
13,scibert,abstract,simcse,abstract,model,1000,0.5819437015723347,0.4833077525692674
13,scibert,abstract,scibert,title_abstract,input,1000,0.9864018817248175,0.9874712025086775
13,bert,abstract,mpnet,abstract,model,1000,0.5146572386201334,0.5051029886472572
13,bert,abstract,minilm,abstract,model,1000,0.5523113674685757,0.5717393433298483
13,bert,abstract,pubmedbert,abstract,model,1000,0.6779198809022389,0.7283976344969938
13,bert,abstract,biobert,abstract,model,1000,0.7251541976574208,0.775304866204758
13,bert,abstract,simcse,abstract,model,1000,0.7660924476860647,0.7973873426534721
13,bert,abstract,bert,title_abstract,input,1000,0.9895102062681368,0.9917578381873905
13,mpnet,abstract,minilm,abstract,model,1000,0.7958706763173145,0.7953069928057607
13,mpnet,abstract,pubmedbert,abstract,model,1000,0.4618872595087606,0.39400423318451083
13,mpnet,abstract,biobert,abstract,model,1000,0.5146458624717357,0.43094259309635624
13,mpnet,abstract,simcse,abstract,model,1000,0.46390201686565413,0.41795613845038704
13,mpnet,abstract,mpnet,title_abstract,input,1000,0.9794522284946621,0.979865588100166
13,minilm,abstract,pubmedbert,abstract,model,1000,0.4530026304875911,0.4246052025760128
13,minilm,abstract,biobert,abstract,model,1000,0.5077394135981181,0.47110973233677444
13,minilm,abstract,simcse,abstract,model,1000,0.5023256881950358,0.48180556066351415
13,minilm,abstract,minilm,title_abstract,input,1000,0.966134779901074,0.9661862052244656
13,pubmedbert,abstract,biobert,abstract,model,1000,0.8576605708552754,0.8695026185207565
13,pubmedbert,abstract,simcse,abstract,model,1000,0.5748203162646333,0.5576459778636144
13,pubmedbert,abstract,pubmedbert,title_abstract,input,1000,0.9878489166030704,0.989479983316698
13,biobert,abstract,simcse,abstract,model,1000,0.6068202090696498,0.5726592532551479
13,biobert,abstract,biobert,title_abstract,input,1000,0.9832022733468156,0.986876926513188
13,simcse,abstract,simcse,title_abstract,input,1000,0.967307838806967,0.9765878143089698
13,specter,title_abstract,specter2,title_abstract,model,1000,0.7075197599027,0.6149878870154691
13,specter,title_abstract,scincl,title_abstract,model,1000,0.7826641251966509,0.6383807602619516
13,specter,title_abstract,scibert,title_abstract,model,1000,0.5555924829739455,0.49913850531284626
13,specter,title_abstract,bert,title_abstract,model,1000,0.5144584394094187,0.3981884548299693
13,specter,title_abstract,mpnet,title_abstract,model,1000,0.7481925890168413,0.627693058104234
13,specter,title_abstract,minilm,title_abstract,model,1000,0.6945703315536668,0.6089628025304058
13,specter,title_abstract,pubmedbert,title_abstract,model,1000,0.5078298324205663,0.4068598144276467
13,specter,title_abstract,biobert,title_abstract,model,1000,0.5576882740343558,0.43561357860003536
13,specter,title_abstract,simcse,title_abstract,model,1000,0.4606946555067192,0.29232059741280236
13,specter2,title_abstract,scincl,title_abstract,model,1000,0.7740920038298515,0.6043487702148719
13,specter2,title_abstract,scibert,title_abstract,model,1000,0.5177885504518628,0.3958938476307342
13,specter2,title_abstract,bert,title_abstract,model,1000,0.42906686776471675,0.29889155022472863
13,specter2,title_abstract,mpnet,title_abstract,model,1000,0.7117091411635766,0.6017819098934545
13,specter2,title_abstract,minilm,title_abstract,model,1000,0.6518803760098352,0.5617538101038844
13,specter2,title_abstract,pubmedbert,title_abstract,model,1000,0.4473049220184319,0.3081081952432707
13,specter2,title_abstract,biobert,title_abstract,model,1000,0.497663895287725,0.34475625206338867
13,specter2,title_abstract,simcse,title_abstract,model,1000,0.3804829499488848,0.17693161067382862
13,scincl,title_abstract,scibert,title_abstract,model,1000,0.5518647256641941,0.4053816447159545
13,scincl,title_abstract,bert,title_abstract,model,1000,0.5271424917516283,0.4226875964077195
13,scincl,title_abstract,mpnet,title_abstract,model,1000,0.7614775539940919,0.7204865779482161
13,scincl,title_abstract,minilm,title_abstract,model,1000,0.7049136922173203,0.6500685972096717
13,scincl,title_abstract,pubmedbert,title_abstract,model,1000,0.49571957582828274,0.35541847476954636
13,scincl,title_abstract,biobert,title_abstract,model,1000,0.5463681627898336,0.37431141532327855
13,scincl,title_abstract,simcse,title_abstract,model,1000,0.4569146331844047,0.3397398588753498
13,scibert,title_abstract,bert,title_abstract,model,1000,0.6868623955531875,0.6763115310932821
13,scibert,title_abstract,mpnet,title_abstract,model,1000,0.5071327520303889,0.43512977700932304
13,scibert,title_abstract,minilm,title_abstract,model,1000,0.49683736905336984,0.45862288631755854
13,scibert,title_abstract,pubmedbert,title_abstract,model,1000,0.8495806965931231,0.8405758903169337
13,scibert,title_abstract,biobert,title_abstract,model,1000,0.8410712558898971,0.8330805736987015
13,scibert,title_abstract,simcse,title_abstract,model,1000,0.589799531500008,0.48813530561183854
13,bert,title_abstract,mpnet,title_abstract,model,1000,0.5221800308797836,0.5167815913894535
13,bert,title_abstract,minilm,title_abstract,model,1000,0.5541262326719305,0.5617747465879366
13,bert,title_abstract,pubmedbert,title_abstract,model,1000,0.6801548193853661,0.7200130590300332
13,bert,title_abstract,biobert,title_abstract,model,1000,0.7270642926758849,0.7693030773452573
13,bert,title_abstract,simcse,title_abstract,model,1000,0.7635209851040895,0.7931132435697829
13,mpnet,title_abstract,minilm,title_abstract,model,1000,0.7990399461541392,0.7987515439338791
13,mpnet,title_abstract,pubmedbert,title_abstract,model,1000,0.4668379435983622,0.40173806620584496
13,mpnet,title_abstract,biobert,title_abstract,model,1000,0.5243331850446036,0.44495291457688224
13,mpnet,title_abstract,simcse,title_abstract,model,1000,0.46665756206538156,0.4274529422301323
13,minilm,title_abstract,pubmedbert,title_abstract,model,1000,0.4569332680203723,0.4178834421322087
13,minilm,title_abstract,biobert,title_abstract,model,1000,0.5133217538645501,0.4717606744954014
13,minilm,title_abstract,simcse,title_abstract,model,1000,0.4973192610827083,0.46765962028714875
13,pubmedbert,title_abstract,biobert,title_abstract,model,1000,0.8511617479919458,0.8620522645526315
13,pubmedbert,title_abstract,simcse,title_abstract,model,1000,0.577250800365179,0.5550917517077295
13,biobert,title_abstract,simcse,title_abstract,model,1000,0.6047290597681907,0.5683226565003066
14,specter,title,specter2,title,model,1000,0.6660654356282354,0.5107896604144745
14,specter,title,scincl,title,model,1000,0.6719716571417702,0.5601910123179779
14,specter,title,scibert,title,model,1000,0.4505457754972275,0.2881925650324815
14,specter,title,bert,title,model,1000,0.44760717390181,0.30630079843425184
14,specter,title,mpnet,title,model,1000,0.6270493576394289,0.5429365511383414
14,specter,title,minilm,title,model,1000,0.6254721588350062,0.5475585609833961
14,specter,title,pubmedbert,title,model,1000,0.3821095724887848,0.2147222009083055
14,specter,title,biobert,title,model,1000,0.1865088212690506,0.11502510676906336
14,specter,title,simcse,title,model,1000,0.4933019774841798,0.36269896291874726
14,specter,title,specter,abstract,input,1000,0.6250544171861079,0.5854370192575926
14,specter,title,specter,title_abstract,input,1000,0.7351597631114086,0.6943957267384939
14,specter2,title,scincl,title,model,1000,0.7653990681061585,0.6597630371934079
14,specter2,title,scibert,title,model,1000,0.4782793270157641,0.23005620444214034
14,specter2,title,bert,title,model,1000,0.4566263861373411,0.23512698547781738
