field_id,model,input_condition,effect_full1000,median_effect500,absolute_median_change,central95_width500,passes_operational_screen
24,mpnet,abstract,0.3520210281965082,0.3517240064651695,0.00029702173133872023,0.028429296562463235,True
24,minilm,title,0.15856324858306403,0.15722471244563546,0.0013385361374285698,0.02150664625459453,True
24,minilm,abstract,0.34803100220377226,0.34739104557966405,0.0006399566241082066,0.02531745834909238,True
24,pubmedbert,title,-0.12296296035429444,-0.12574733382737152,0.002784373473077084,0.03535996192050059,True
24,pubmedbert,abstract,0.3865809377908056,0.3849600544305545,0.0016208833602511241,0.03169229544228802,True
24,biobert,title,-0.2550463296523793,-0.25607488159269953,0.0010285519403202548,0.028259684802424773,True
24,biobert,abstract,0.3869730115656329,0.3839120885933078,0.0030609229723251308,0.0907540776511988,False
24,simcse,title,-0.03969862759938969,-0.04054435927871286,0.0008457316793231695,0.03744458347520663,True
24,simcse,abstract,0.42177034095730304,0.42211565440204524,0.00034531344474220127,0.022325677618858564,True
24,mean_of_ten_fixed_models,title,0.042232187268725255,0.038807508221970176,0.003424679046755079,0.018983137957881858,True
24,mean_of_ten_fixed_models,abstract,0.36756057947214266,0.3652201050259495,0.002340474446193175,0.03311593311284777,True
25,specter,title,0.14878590960527938,0.14803833030196656,0.0007475793033128175,0.01938023721801821,True
25,specter,abstract,0.3076044876734032,0.3078098931549085,0.00020540548150527194,0.016203174155850153,True
25,specter2,title,0.1686952034677155,0.16875329072811612,5.808726040062995e-05,0.01677450178763748,True
25,specter2,abstract,0.34187496796168626,0.3418044287631626,7.053919852367807e-05,0.013755669167353712,True
25,scincl,title,0.17676524254423398,0.17854741020351977,0.0017821676592857938,0.021637503474331743,True
25,scincl,abstract,0.3345259905861737,0.33503906260628424,0.0005130720201105277,0.016572982725819363,True
25,scibert,title,-0.173300588624276,-0.17298747893932093,0.00031310968495507074,0.02424556104668138,True
25,scibert,abstract,0.33993665194899947,0.3407416251432211,0.0008049731942216254,0.01832748693160935,True
25,bert,title,-0.06984952437422065,-0.07543208662180495,0.0055825622475842995,0.036982872183601696,True
25,bert,abstract,0.3852856129971355,0.38508943162462916,0.00019618137250632106,0.019495633750290342,True
25,mpnet,title,0.17018886173535042,0.1723686777857192,0.0021798160503687936,0.02200951285553307,True
25,mpnet,abstract,0.34498885545462543,0.34578924549951007,0.0008003900448846357,0.01444617449237151,True
25,minilm,title,0.1426348324128519,0.14535685282876407,0.0027220204159121575,0.01902110501832216,True
25,minilm,abstract,0.3556923681791062,0.35643236898632225,0.0007400008072160347,0.01292626062533303,True
25,pubmedbert,title,-0.1414958612611491,-0.1397429987896336,0.001752862471515515,0.04076181991481831,False
25,pubmedbert,abstract,0.35039228327303906,0.34951938448533926,0.0008728987876998051,0.022869282964401938,True
25,biobert,title,-0.24729483825862558,-0.24841748526303187,0.0011226470044062853,0.03477446705521625,True
25,biobert,abstract,0.32177321506112383,0.3227887421286848,0.0010155270675609729,0.017078816594048196,True
25,simcse,title,-0.0807660511182785,-0.08145421900877009,0.0006881678904915867,0.026400866345230548,True
25,simcse,abstract,0.4211387730892582,0.4207532372803964,0.0003855358088618033,0.016927074177534585,True
25,mean_of_ten_fixed_models,title,0.009436318612888133,0.009535451441628826,9.913282874069243e-05,0.01640982401297065,True
25,mean_of_ten_fixed_models,abstract,0.3503213206224551,0.3508856298178587,0.0005643091954036228,0.014198582527656933,True
26,specter,title,0.11588005990189576,0.11615881960895033,0.0002787597070545711,0.03296313099307638,True
26,specter,abstract,0.2862521447732259,0.28721191110628336,0.0009597663330574435,0.03272985754897334,True
26,specter2,title,0.13984768608227355,0.13999236823929856,0.0001446821570250112,0.019773427709334268,True
26,specter2,abstract,0.2866181705398802,0.2842279020392882,0.0023902685005919855,0.02784491724028515,True
26,scincl,title,0.11718239517102458,0.11722836405028286,4.5968879258284634e-05,0.03619417506235746,True
26,scincl,abstract,0.2999796833508773,0.2993776371065364,0.0006020462443409036,0.034671236941743455,True
26,scibert,title,-0.16953915098258482,-0.17235404052695527,0.0028148895443704525,0.04043886799905394,False
26,scibert,abstract,0.28111294846856133,0.28157433667448045,0.0004613882059191221,0.03551292903911779,True
26,bert,title,-0.0004080344235896094,0.0014186398940996825,0.001826674317689292,0.03661632284611564,True
26,bert,abstract,0.3049510795229212,0.3047926189720996,0.00015846055082163746,0.0275621524798646,True
26,mpnet,title,0.1442130844669739,0.14158805740882976,0.0026250270581441304,0.027619929401488247,True
26,mpnet,abstract,0.3281270559335522,0.32495212488378117,0.0031749310497710126,0.02651243123121444,True
26,minilm,title,0.1105694211443578,0.10790239008817076,0.0026670310561870414,0.023623834942782293,True
26,minilm,abstract,0.3277564716571973,0.3248265295485653,0.002929942108632011,0.027399499479076384,True
26,pubmedbert,title,-0.22675470996533142,-0.22833627859901487,0.0015815686336834445,0.04356248140608024,False
26,pubmedbert,abstract,0.3201338662350097,0.3203299104630688,0.00019604422805907795,0.027712349552774296,True
26,biobert,title,-0.29724948364827786,-0.30079533945977477,0.003545855811496912,0.039197549977078305,True
26,biobert,abstract,0.3523612139086869,0.3520809814118203,0.0002802324968665948,0.04317140192713825,False
26,simcse,title,-0.11512862097858145,-0.11816198676482281,0.00303336578624136,0.039201425108814386,True
26,simcse,abstract,0.3174004170510967,0.31662054983814414,0.0007798672129525341,0.025186399067477994,True
26,mean_of_ten_fixed_models,title,-0.01813873532318396,-0.018336838216701335,0.00019810289351737675,0.0183171308731643,True
26,mean_of_ten_fixed_models,abstract,0.31046930514410087,0.30994197405387847,0.0005273310902224049,0.03046057701862459,True
27,specter,title,0.25662307874077483,0.2589089985435092,0.0022859198027343486,0.016775043707304316,True
27,specter,abstract,0.39611315618208953,0.39691477192853364,0.0008016157464441065,0.0191545125570462,True
27,specter2,title,0.2755251523617546,0.27688594569173186,0.001360793329977239,0.016394668974079984,True
27,specter2,abstract,0.4106704959730378,0.4121193477919716,0.0014488518189338384,0.015198309699533397,True
27,scincl,title,0.2636662863954375,0.26566922388091097,0.002002937485473477,0.023218842122078975,True
27,scincl,abstract,0.4108231057402633,0.41229137745959643,0.001468271719333114,0.016646874507240006,True
27,scibert,title,-0.19025801410032872,-0.19012367803927255,0.0001343360610561728,0.02963992557655068,True
27,scibert,abstract,0.4196755622739644,0.41904229449711045,0.000633267776853963,0.015148276068916555,True
27,bert,title,0.020117913818564315,0.018043346494425377,0.0020745673241389373,0.03636478552447617,True
27,bert,abstract,0.4268108785965087,0.42855318459310804,0.0017423059965993581,0.018212768894746434,True
27,mpnet,title,0.25822863479173985,0.2611875880146832,0.0029589532229433724,0.026090804250480076,True
27,mpnet,abstract,0.41203367190792595,0.4136593598028309,0.0016256878949049702,0.015829681485532487,True
27,minilm,title,0.2122698040212489,0.213792973240987,0.0015231692197381075,0.020791427213897706,True
27,minilm,abstract,0.41302337142642936,0.4141232206393751,0.0010998492129457582,0.01495947893131705,True
27,pubmedbert,title,-0.1244718997395336,-0.12174781315492661,0.0027240865846069884,0.038034767243054074,True
27,pubmedbert,abstract,0.45878186940091076,0.4584657937191437,0.00031607568176705847,0.0225638914679111,True
27,biobert,title,-0.26227316983510246,-0.26157645891660397,0.0006967109184984888,0.025831776909551435,True
27,biobert,abstract,0.40983702721520104,0.40900937335552545,0.0008276538596755922,0.019648267743353598,True
27,simcse,title,-0.04167813354000299,-0.04438342425063624,0.0027052907106332458,0.02575044149594714,True
27,simcse,abstract,0.46409278984552266,0.46676096930452715,0.002668179459004494,0.017119400540089258,True
27,mean_of_ten_fixed_models,title,0.06677496529145524,0.06840154471988769,0.0016265794284324453,0.01425439936652527,True
27,mean_of_ten_fixed_models,abstract,0.42218619285618536,0.42239324466985934,0.00020705181367397518,0.014622656972875958,True
28,specter,title,0.14965635967911145,0.15064127778300562,0.0009849181038941723,0.014247102040864518,True
28,specter,abstract,0.30948743556511843,0.31170898234729905,0.0022215467821806167,0.0149252338273268,True
28,specter2,title,0.16101350479562776,0.1608042881614206,0.00020921663420717107,0.015505605058650923,True
28,specter2,abstract,0.31081450024475893,0.3120628902324616,0.0012483899877026583,0.0187076890608745,True
28,scincl,title,0.15234959410670795,0.15314085347577652,0.0007912593690685699,0.013064480019310432,True
28,scincl,abstract,0.30468503941229513,0.30499071474847794,0.00030567533618280907,0.016957455671458177,True
28,scibert,title,-0.18557957754725002,-0.1859980168335384,0.00041843928628837457,0.028903008845822614,True
28,scibert,abstract,0.32979198302600715,0.3315130137708805,0.001721030744873342,0.016675069190391134,True
28,bert,title,0.01106273534602803,0.006065478326131274,0.004997257019896756,0.031005154840771293,True
28,bert,abstract,0.3301918634431466,0.3325273489105512,0.0023354854674045855,0.015359594317397363,True
28,mpnet,title,0.14820388319964228,0.14915063479387677,0.0009467515942344906,0.020265108330852516,True
28,mpnet,abstract,0.30448671720227904,0.3047088323493752,0.00022211514709613578,0.015079360255357444,True
28,minilm,title,0.09957675660076754,0.09939114302859003,0.00018561357217750096,0.01677231470178804,True
28,minilm,abstract,0.3105560304601496,0.3113688287902808,0.0008127983301312036,0.016558489281880306,True
28,pubmedbert,title,-0.08132840432937627,-0.07882726311234134,0.00250114121703493,0.04133272885276941,False
28,pubmedbert,abstract,0.3459020823201302,0.3459297294538135,2.764713368330618e-05,0.017745643818521728,True
28,biobert,title,-0.28686133166941835,-0.2833658752149879,0.0034954564544304456,0.033773974288972664,True
28,biobert,abstract,0.28603036817880517,0.2854727079503454,0.0005576602284597665,0.019858891018263325,True
28,simcse,title,-0.07259738906467722,-0.0720605808536616,0.0005368082110156214,0.02111824396009148,True
28,simcse,abstract,0.3850393506689281,0.3858704119338293,0.0008310612649012339,0.022234532702680165,True
28,mean_of_ten_fixed_models,title,0.009549613111716315,0.009596917671812389,4.7304560096073436e-05,0.01347541128846529,True
28,mean_of_ten_fixed_models,abstract,0.3216985370521618,0.32277405798640446,0.0010755209342426797,0.015904224939518707,True
29,specter,title,0.1728367952358697,0.17030333787018467,0.0025334573656850268,0.02741544186295866,True
29,specter,abstract,0.2749658620176808,0.27401918292377125,0.0009466790939095526,0.02596396151537822,True
29,specter2,title,0.1964588634026777,0.19407292631781828,0.0023859370848594297,0.023898702800888294,True
29,specter2,abstract,0.30219308051642524,0.3007144828639289,0.0014785976524963607,0.02547642457545435,True
29,scincl,title,0.17193936682214017,0.16889010857670034,0.0030492582454398343,0.028983937917872515,True
29,scincl,abstract,0.2929196842463746,0.29205181772312455,0.0008678665232500493,0.023061254168930345,True
29,scibert,title,-0.18145849330687558,-0.180840533073981,0.0006179602328945655,0.022057302900331865,True
29,scibert,abstract,0.32310412216048423,0.32438261729122464,0.001278495130740409,0.029359608583388153,True
29,bert,title,0.005728771493476503,-0.0006981028257078969,0.0064268743191844,0.033977926142712986,True
29,bert,abstract,0.3246564315553494,0.32273870750291866,0.001917724052430736,0.026624606889198432,True
29,mpnet,title,0.18979805122548066,0.1886256312049111,0.0011724200205695534,0.028331362186808096,True
29,mpnet,abstract,0.2875805438939171,0.28585381222761697,0.0017267316663001075,0.023337358069222214,True
29,minilm,title,0.1495102892107278,0.14771277323024337,0.0017975159804844154,0.029199431668192277,True
29,minilm,abstract,0.29552364589031016,0.29325081128382235,0.0022728346064878058,0.022245994068392394,True
29,pubmedbert,title,-0.11544403278864956,-0.11487778339661978,0.0005662493920297884,0.031380634989693415,True
29,pubmedbert,abstract,0.36571314852101255,0.3646518179602945,0.0010613305607180545,0.031176718172217843,True
29,biobert,title,-0.3061749125628213,-0.30508737555952214,0.001087537003299166,0.03057636035259459,True
29,biobert,abstract,0.31484310704473867,0.3079400749450662,0.006903032099672468,0.06166771191080078,False
29,simcse,title,-0.071997077974355,-0.07435066849316896,0.0023535905188139528,0.028117503465706822,True
29,simcse,abstract,0.33960653672544344,0.3365860041652803,0.0030205325601631583,0.03234016283854191,True
29,mean_of_ten_fixed_models,title,0.02111976207576711,0.01966120618337535,0.0014585558923917614,0.019045937052071454,True
29,mean_of_ten_fixed_models,abstract,0.3121106162571736,0.31048045891168025,0.001630157345493377,0.02664369347118195,True
30,specter,title,0.15248263173052684,0.15092038886948572,0.0015622428610411188,0.029315850342289035,True
30,specter,abstract,0.28141212580532377,0.2827397836628086,0.001327657857484843,0.02805822943299635,True
30,specter2,title,0.1889172527946419,0.18903010705924417,0.0001128542646022801,0.018090280730916203,True
30,specter2,abstract,0.32610034816748934,0.3273944538777914,0.0012941057103020848,0.02046869875018581,True
30,scincl,title,0.19358612480813392,0.1923051186863368,0.0012810061217971291,0.02642914912971875,True
30,scincl,abstract,0.3239555315458738,0.32517720965383956,0.0012216781079657513,0.026564492755204394,True
30,scibert,title,-0.14688552746910688,-0.14523306078805703,0.0016524666810498467,0.029713295255899386,True
30,scibert,abstract,0.3215349129819898,0.3260995614644714,0.004564648482481615,0.030796782308696424,True
30,bert,title,0.01931192192593606,0.01811738219203088,0.001194539733905181,0.03966792820913788,True
30,bert,abstract,0.35766334974315334,0.3602777731448501,0.002614423401696764,0.028929642966057878,True
30,mpnet,title,0.18440137452662136,0.18397276889523892,0.0004286056313824449,0.027113020149321182,True
30,mpnet,abstract,0.31236289348341667,0.3127961833285746,0.000433289845157947,0.027369131606788277,True
30,minilm,title,0.13715584499390743,0.13904364324115545,0.0018877982472480237,0.025908449195125777,True
30,minilm,abstract,0.3250767494128206,0.3259519688515402,0.0008752194387195988,0.02434308175708244,True
30,pubmedbert,title,-0.07756484295881144,-0.07928593138472795,0.001721088425916506,0.030652498792686403,True
30,pubmedbert,abstract,0.34131084931409633,0.34678057039418764,0.005469721080091305,0.033722872661433145,True
30,biobert,title,-0.22957608106043037,-0.22888026797437241,0.0006958130860579559,0.030512772996227566,True
30,biobert,abstract,0.30501229821481146,0.30883390198613625,0.0038216037713247886,0.029811418689620894,True
30,simcse,title,-0.04770465136085339,-0.04906202148241362,0.0013573701215602307,0.026409344762167476,True
30,simcse,abstract,0.38206597421982463,0.3853689620073686,0.003302987787543954,0.03002573430239497,True
30,mean_of_ten_fixed_models,title,0.03741240479305655,0.036617748881109496,0.0007946559119470509,0.022166388244872264,True
30,mean_of_ten_fixed_models,abstract,0.32764950328888,0.3308262365879737,0.003176733299093737,0.02671840907211881,True
31,specter,title,0.11286210829830706,0.11597163680436601,0.003109528506058945,0.033263980972837656,True
31,specter,abstract,0.28538791204989017,0.28471773751339835,0.0006701745364918188,0.019470595862079554,True
31,specter2,title,0.13927857279605393,0.1375442993367032,0.0017342734593507325,0.03635793527552862,True
31,specter2,abstract,0.32743069982850725,0.32648016496378374,0.0009505348647235179,0.019446047623003393,True
31,scincl,title,0.1092951656180211,0.10904920962415918,0.00024595599386192935,0.0330214145232056,True
31,scincl,abstract,0.3073642949178952,0.30605784225027766,0.0013064526676175303,0.01933558233698429,True
31,scibert,title,-0.11663488259391336,-0.11280058001028292,0.0038343025836304334,0.03214479836321078,True
31,scibert,abstract,0.29064851646075424,0.28878691826172986,0.0018615981990243724,0.0222680500423455,True
31,bert,title,-0.09872569538619536,-0.0982035809922161,0.0005221143939792561,0.02984808501486577,True
31,bert,abstract,0.31072643104235487,0.310354346000711,0.000372085041643877,0.017723596815702347,True
31,mpnet,title,0.09350991024449024,0.09310492694286496,0.00040498330162527796,0.033919930881563184,True
31,mpnet,abstract,0.30332942105371247,0.3042400589915235,0.000910637937811043,0.019640980808327435,True
31,minilm,title,0.060118210862132926,0.06054046573740185,0.0004222548752689237,0.03458123787566874,True
31,minilm,abstract,0.3189088140743859,0.31869493883261396,0.00021387524177196582,0.018205773839434225,True
31,pubmedbert,title,-0.16960452931670028,-0.17145705753950818,0.0018525282228079032,0.035206959759660233,True
31,pubmedbert,abstract,0.32293056472055565,0.3208618186014681,0.002068746119087528,0.019998915095869374,True
31,biobert,title,-0.2288099076486309,-0.22711624252684423,0.001693665121786675,0.039563905904032415,True
31,biobert,abstract,0.31303441712707775,0.3114688345815496,0.0015655825455281325,0.028365767045476054,True
31,simcse,title,-0.09132120757883544,-0.09088650150589606,0.0004347060729393837,0.030048155588750222,True
31,simcse,abstract,0.3866441355905872,0.38546910795053635,0.0011750276400508408,0.017448445716998162,True
31,mean_of_ten_fixed_models,title,-0.01900322547052701,-0.019138127802592712,0.00013490233206570404,0.01877265675811338,True
31,mean_of_ten_fixed_models,abstract,0.316640520686572,0.3154523472691333,0.0011881734174387093,0.01586833440477481,True
32,specter,title,0.17916573904928867,0.17927584129549134,0.00011010224620267017,0.024082005841318255,True
32,specter,abstract,0.37168138610518064,0.3719265749219569,0.00024518881677626503,0.012808166662158949,True
32,specter2,title,0.1736050593121643,0.17193771300977645,0.001667346302387851,0.017492518062363543,True
32,specter2,abstract,0.3444835557718128,0.34360006049938496,0.0008834952724278144,0.018788964640968187,True
32,scincl,title,0.17154931750396424,0.1726233901850998,0.0010740726811355739,0.027461004725185784,True
32,scincl,abstract,0.3649336401861902,0.3631893601832763,0.0017442800029138783,0.021557077397394764,True
32,scibert,title,-0.21401979808554017,-0.2129871547417187,0.001032643343821471,0.021471619559917166,True
32,scibert,abstract,0.37033605447299434,0.37178105381610915,0.0014449993431148167,0.017378772066571402,True
32,bert,title,-0.09275599680889784,-0.09356581435681849,0.0008098175479206438,0.02525081212555766,True
32,bert,abstract,0.372774976643157,0.37338464960691886,0.0006096729637618536,0.014907949743049598,True
32,mpnet,title,0.18918167252089324,0.18923844628957237,5.677376867913031e-05,0.02405658395149382,True
32,mpnet,abstract,0.3694646307120044,0.369771783832048,0.00030715312004359063,0.012940657680458767,True
32,minilm,title,0.1267583851461896,0.1288844484406438,0.0021260632944542224,0.02147885623662736,True
32,minilm,abstract,0.35673065885679306,0.3568288741099295,9.821525313641333e-05,0.015326651769841937,True
32,pubmedbert,title,-0.09407897785373981,-0.10009344060428052,0.006014462750540711,0.03574129487341396,True
32,pubmedbert,abstract,0.40506169468006353,0.4058863263372058,0.0008246316571422496,0.019363021269290792,True
32,biobert,title,-0.2693191102258511,-0.2700989810072194,0.0007798707813683192,0.02928041877194426,True
32,biobert,abstract,0.35714506169348914,0.3565821497315258,0.0005629119619633416,0.021244947637946265,True
32,simcse,title,-0.11470210607643588,-0.11294241776754499,0.0017596883088908943,0.026707088019511507,True
32,simcse,abstract,0.3921382524970653,0.39157864467353243,0.0005596078235328705,0.012412865350968028,True
32,mean_of_ten_fixed_models,title,0.0055384184482035245,0.004801239757963321,0.0007371786902402033,0.017757639647328443,True
32,mean_of_ten_fixed_models,abstract,0.370474991161875,0.36978684460276157,0.0006881465591134228,0.013932366082185343,True
33,specter,title,0.1304706189011438,0.12831742162651466,0.0021531972746291483,0.037767156922165854,True
33,specter,abstract,0.3686021092896536,0.36885748162779664,0.00025537233814304505,0.017218861658369944,True
33,specter2,title,0.1311382855110813,0.12965139967085063,0.001486885840230684,0.03099215145825321,True
33,specter2,abstract,0.3163550604783716,0.31477708644011776,0.0015779740382538265,0.017025187187686808,True
33,scincl,title,0.054298099156394664,0.054956475180405334,0.0006583760240106706,0.03756335169636707,True
33,scincl,abstract,0.35105288624795167,0.350424767604984,0.0006281186429676899,0.01956272843769935,True
33,scibert,title,-0.2415212784646582,-0.2426796284859865,0.0011583500213283027,0.029527635079282022,True
33,scibert,abstract,0.36411131986722745,0.36251375618461057,0.001597563682616876,0.0272686403015453,True
33,bert,title,-0.17681709019498365,-0.17825659229564594,0.0014395021006622932,0.030535419754950832,True
33,bert,abstract,0.3467665772451483,0.34656002589433543,0.000206551350812878,0.018759656863228447,True
33,mpnet,title,0.141333520816178,0.1414906129994081,0.00015709218323009533,0.023364966237923918,True
33,mpnet,abstract,0.35163576264242946,0.3514409932214472,0.0001947694209822881,0.021658077966564326,True
33,minilm,title,0.09223667612987207,0.09172016520739215,0.0005165109224799236,0.025540950267049764,True
33,minilm,abstract,0.3630590095312438,0.36166876765961153,0.0013902418716322806,0.021296090090747843,True
33,pubmedbert,title,-0.20338576860935764,-0.20389213508897022,0.00050636647961258,0.05774422047643707,False
33,pubmedbert,abstract,0.4067788202046885,0.40573011579720336,0.0010487044074851126,0.04355514605167221,False
33,biobert,title,-0.2995380423072401,-0.30380556094888145,0.004267518641641321,0.02888703736589532,True
33,biobert,abstract,0.3584251253421016,0.3619914369606071,0.0035663116185055133,0.036996545045330065,True
33,simcse,title,-0.15511530718133953,-0.15643541592336907,0.0013201087420295354,0.031121344971658804,True
33,simcse,abstract,0.37333702217002046,0.3723262789624312,0.0010107432075892597,0.018558195256423438,True
33,mean_of_ten_fixed_models,title,-0.05269002862429093,-0.054929023650851526,0.0022389950265605946,0.01882736137990923,True
33,mean_of_ten_fixed_models,abstract,0.36001236930188363,0.35926543161696856,0.0007469376849150722,0.0205655184699442,True
34,specter,title,0.19376974195873264,0.19237532596711218,0.0013944159916204624,0.02214080487302697,True
34,specter,abstract,0.32281043865729686,0.32038570795818133,0.0024247306991155293,0.019862325811007775,True
34,specter2,title,0.23002984228131285,0.22870034806430822,0.0013294942170046231,0.021958814344156086,True
34,specter2,abstract,0.356793536476665,0.3533311719626943,0.003462364513970695,0.022242442500544635,True
34,scincl,title,0.2094378970014228,0.20458745186661648,0.004850445134806314,0.024974125493991833,True
34,scincl,abstract,0.3434079543119509,0.34128152921951704,0.0021264250924338812,0.02414508679077798,True
34,scibert,title,-0.20943913899660938,-0.21213569719659386,0.002696558199984489,0.020317316181268585,True
34,scibert,abstract,0.37466429849895777,0.3733540594088886,0.0013102390900691652,0.024066483221867052,True
34,bert,title,-0.03503421489416497,-0.03864322418472607,0.0036090092905610993,0.03024677583133896,True
34,bert,abstract,0.3716693753960438,0.36845186214098424,0.0032175132550595342,0.01659786475382352,True
34,mpnet,title,0.2351620424605657,0.23359396544835473,0.0015680770122109833,0.036178757369642295,True
34,mpnet,abstract,0.35795350590520614,0.35481379732405827,0.003139708581147871,0.023352183132055893,True
34,minilm,title,0.17856544870534108,0.1759762456706148,0.0025892030347262895,0.03268641254437055,True
34,minilm,abstract,0.35711776628451464,0.354219660207379,0.0028981060771356426,0.021208231386767196,True
34,pubmedbert,title,-0.13923681151488188,-0.1432484803582061,0.004011668843324212,0.0360195262338137,True
34,pubmedbert,abstract,0.42914763088843355,0.4242219841831594,0.004925646705274178,0.03920016009246202,True
34,biobert,title,-0.30024567467110114,-0.3026899696770865,0.002444295005985364,0.03430053703228947,True
34,biobert,abstract,0.3547608269706441,0.3510697907614336,0.0036910362092105187,0.03416284337730047,True
34,simcse,title,-0.07710487643987268,-0.08028477236302006,0.00317989592314738,0.03077047356163158,True
34,simcse,abstract,0.42346812024099095,0.4208021773454172,0.0026659428955737585,0.01846455213225945,True
34,mean_of_ten_fixed_models,title,0.028590425589074497,0.026376233772783038,0.002214191816291459,0.019955696586538008,True
34,mean_of_ten_fixed_models,abstract,0.3691793453630704,0.3672285060435103,0.0019508393195600826,0.021703662933253043,True
35,specter,title,0.15985959354320106,0.16001809264062125,0.00015849909742018942,0.030080994539990302,True
35,specter,abstract,0.31592297315924117,0.3132926538596625,0.0026303192995786873,0.02329799308562258,True
35,specter2,title,0.1947187732401951,0.1941388413175732,0.0005799319226219013,0.01819706257445769,True
35,specter2,abstract,0.330103329382651,0.32909017292814285,0.0010131564545081684,0.02124330531571872,True
35,scincl,title,0.185315321521072,0.18753318142867303,0.0022178599076010386,0.030858617115072262,True
35,scincl,abstract,0.34218441243531406,0.3410597805191278,0.0011246319161862806,0.026804002257592052,True
35,scibert,title,-0.2525230480730603,-0.2532170046302733,0.0006939565572129935,0.031270734347937285,True
35,scibert,abstract,0.36584664576400067,0.3640956272313872,0.0017510185326134464,0.02234943029290315,True
35,bert,title,-0.1094434197201723,-0.10839859307576818,0.001044826644404112,0.030885063262413914,True
35,bert,abstract,0.3603248066073646,0.3625331439965096,0.0022083373891449987,0.02423783623396991,True
35,mpnet,title,0.18315770710330304,0.18555136937427197,0.0023936622709689326,0.024843674342582056,True
35,mpnet,abstract,0.33735448270332324,0.33636359390966336,0.0009908887936598831,0.02272514454866814,True
35,minilm,title,0.14038742462015247,0.14231892816693184,0.0019315035467793729,0.023497925029488498,True
35,minilm,abstract,0.34418316987227987,0.34191308762611217,0.002270082246167704,0.02475207314084632,True
35,pubmedbert,title,-0.14109726975438064,-0.13869343263507788,0.002403837119302754,0.02588641144832729,True
35,pubmedbert,abstract,0.39864542028739525,0.3936741759968156,0.004971244290579657,0.03153387196129731,True
35,biobert,title,-0.2989468830417319,-0.2983793206897378,0.0005675623519940665,0.03285179958059942,True
35,biobert,abstract,0.3482396230646252,0.3479244271804512,0.00031519588417400213,0.03966606383462773,True
35,simcse,title,-0.11814384465214461,-0.1224270479132481,0.004283203261103485,0.0292220180360164,True
35,simcse,abstract,0.39696524755340706,0.3953519180886109,0.0016133294647961427,0.027100292646885293,True
35,mean_of_ten_fixed_models,title,-0.005671564521356609,-0.00466050158915445,0.0010110629322021593,0.017370051998904037,True
35,mean_of_ten_fixed_models,abstract,0.3539770110829602,0.3511885024494493,0.0027885086335108777,0.023351987388672835,True
36,specter,title,0.16686435380270376,0.16578436396422105,0.0010799898384827034,0.031665735322267324,True
36,specter,abstract,0.3854158751416233,0.3850011279739261,0.00041474716769718256,0.01743214069540333,True
36,specter2,title,0.1961441452353192,0.1948198625898408,0.001324282645478403,0.028559873730395008,True
36,specter2,abstract,0.3640644866240689,0.3647706532534173,0.0007061666293484148,0.014461722760606532,True
36,scincl,title,0.19236084768870648,0.19290208279268278,0.0005412351039763008,0.036315284574145595,True
36,scincl,abstract,0.4062652600283891,0.4073821550567683,0.0011168950283791945,0.016622937497062784,True
36,scibert,title,-0.201801580964868,-0.20424412033854844,0.0024425393736804413,0.024167819910288574,True
36,scibert,abstract,0.4084193975047298,0.4094235758085174,0.0010041783037876284,0.012853707132472525,True
36,bert,title,-0.12598982865550484,-0.12668415634742475,0.0006943276919199048,0.04476161174024043,False
36,bert,abstract,0.3943727079687455,0.39427431638871063,9.839158003488446e-05,0.017612614030193208,True
36,mpnet,title,0.19093912999735735,0.19054150935668487,0.0003976206406724747,0.02231305434972139,True
36,mpnet,abstract,0.391926288491748,0.39345949026363725,0.0015332017718892588,0.014552058808754431,True
36,minilm,title,0.12994476864392523,0.13093463691911897,0.0009898682751937338,0.02459980745360861,True
36,minilm,abstract,0.38889512497635914,0.38770093924836424,0.0011941857279949009,0.012112121795600006,True
36,pubmedbert,title,-0.1370398721880215,-0.13683442677894872,0.0002054454090727742,0.037023744936020495,True
36,pubmedbert,abstract,0.43315482163520747,0.4351742310282076,0.00201940939300016,0.01676099889761279,True
36,biobert,title,-0.22044672067851967,-0.2225957588427932,0.0021490381642735312,0.03195320547827671,True
36,biobert,abstract,0.3968204014826353,0.3976941771967162,0.0008737757140808711,0.01960726802168783,True
36,simcse,title,-0.13474522193487665,-0.13369792425961938,0.0010472976752572694,0.02442183551236647,True
36,simcse,abstract,0.4193436937144929,0.41867560836847817,0.0006680853460147573,0.01746604518684275,True
36,mean_of_ten_fixed_models,title,0.005623002094622137,0.005066027063026132,0.0005569750315960048,0.01775954865005219,True
36,mean_of_ten_fixed_models,abstract,0.3988678057568,0.3993123755373228,0.0004445697805228188,0.01337036277941478,True
