outcome,model_a,model_b,observed,descriptive_fit,residual
neighbors_2048_cls_k25,specter,mpnet,0.4495896935096154,0.2746280613136039,0.17496163219601152
neighbors_2048_cls_k25,specter,minilm,0.41472641225961543,0.2746280613136039,0.14009835094601153
neighbors_2048_cls_k25,specter,pubmedbert,0.13822521033653848,0.1631353910510217,-0.024910180714483227
neighbors_2048_cls_k25,specter,biobert,0.17271454326923083,0.1631353910510217,0.009579152218209125
neighbors_2048_cls_k25,specter,simcse,0.21595943509615378,0.1631353910510217,0.05282404404513208
neighbors_2048_cls_k25,specter2,scincl,0.4404867788461538,0.4381997696314113,0.002287009214742508
neighbors_2048_cls_k25,specter2,scibert,0.12377779447115389,0.13679284753269821,-0.013015053061544324
neighbors_2048_cls_k25,specter2,bert,0.11609450120192305,0.1631353910510217,-0.047040889849098655
neighbors_2048_cls_k25,specter2,mpnet,0.4334346454326926,0.2746280613136039,0.1588065841190887
neighbors_2048_cls_k25,specter2,minilm,0.39049053485576907,0.2746280613136039,0.11586247354216517
neighbors_2048_cls_k25,specter2,pubmedbert,0.13199639423076923,0.1631353910510217,-0.03113899682025248
neighbors_2048_cls_k25,specter2,biobert,0.16121905048076926,0.1631353910510217,-0.001916340570252445
neighbors_2048_cls_k25,specter2,simcse,0.19338401442307693,0.1631353910510217,0.030248623372055222
neighbors_2048_cls_k25,scincl,scibert,0.12183668870192302,0.13679284753269821,-0.014956158830775196
neighbors_2048_cls_k25,scincl,bert,0.12022040264423076,0.1631353910510217,-0.04291498840679095
neighbors_2048_cls_k25,scincl,mpnet,0.49778831129807694,0.2746280613136039,0.22316024998447304
neighbors_2048_cls_k25,scincl,minilm,0.4528751502403847,0.2746280613136039,0.17824708892678082
neighbors_2048_cls_k25,scincl,pubmedbert,0.13216902043269232,0.1631353910510217,-0.03096637061832938
neighbors_2048_cls_k25,scincl,biobert,0.1648134014423078,0.1631353910510217,0.0016780103912860944
neighbors_2048_cls_k25,scincl,simcse,0.20871018629807697,0.1631353910510217,0.045574795247055266
neighbors_2048_cls_k25,scibert,bert,0.19565264423076925,0.2761925322931179,-0.08053988806234866
neighbors_2048_cls_k25,scibert,mpnet,0.12036733774038459,0.2746280613136039,-0.1542607235732193
neighbors_2048_cls_k25,scibert,minilm,0.11778275240384617,0.2746280613136039,-0.15684530890975773
neighbors_2048_cls_k25,scibert,pubmedbert,0.34640339543269216,0.2761925322931179,0.07021086313957425
neighbors_2048_cls_k25,scibert,biobert,0.3203524639423079,0.2761925322931179,0.044159931649189965
neighbors_2048_cls_k25,scibert,simcse,0.15540099158653845,0.1631353910510217,-0.00773439946448326
neighbors_2048_cls_k25,bert,mpnet,0.13029131610576927,0.22912163787409276,-0.09883032176832349
neighbors_2048_cls_k25,bert,minilm,0.13128140024038462,0.22912163787409276,-0.09784023763370814
neighbors_2048_cls_k25,bert,pubmedbert,0.1984719050480769,0.2761925322931179,-0.077720627245041
neighbors_2048_cls_k25,bert,biobert,0.21550691105769246,0.29535641221430553,-0.07984950115661307
neighbors_2048_cls_k25,bert,simcse,0.2320692608173076,0.13679284753269821,0.0952764132846094
neighbors_2048_cls_k25,mpnet,minilm,0.5747337740384617,0.5747337740384626,-8.881784197001252e-16
neighbors_2048_cls_k25,mpnet,pubmedbert,0.13434450120192315,0.2746280613136039,-0.14028356011168075
neighbors_2048_cls_k25,mpnet,biobert,0.17106325120192303,0.2746280613136039,-0.10356481011168087
neighbors_2048_cls_k25,mpnet,simcse,0.23183503605769237,0.22912163787409276,0.0027133981835996135
neighbors_2048_cls_k25,minilm,pubmedbert,0.12991556490384618,0.2746280613136039,-0.14471249640975772
neighbors_2048_cls_k25,minilm,biobert,0.16432617187499993,0.2746280613136039,-0.11030188943860397
neighbors_2048_cls_k25,minilm,simcse,0.24191120793269233,0.22912163787409276,0.01278957005859957
