field_id,metric,model_group,n,mean,median,min,max,p025,p975
14,neighbors_k10,all,10,0.004637695312499979,0.004610460069444475,0.0008192274305554859,0.007210286458333298,0.0013228895399305107,0.007149007161458302
14,neighbors_k10,without_biomedical,10,0.004929024832589268,0.005026681082589246,0.002244349888392838,0.007786342075892849,0.002304382324218744,0.007646658761160704
14,neighbors_k10,one_biomedical,10,0.0041986083984375065,0.004354858398437522,-0.0016235351562499667,0.007241821289062478,-0.0005654144287109079,0.0070571136474609185
14,neighbors_k10,both_biomedical,10,0.0035058593749999977,0.0038085937500000056,-0.002392578124999989,0.009472656249999989,-0.0021289062499999915,0.009011230468749997
14,neighbors_k25,all,10,0.004734895833333347,0.004215277777777776,0.0015568576388889088,0.007800781249999944,0.0018549045138889068,0.007760644531249973
14,neighbors_k25,without_biomedical,10,0.005162527901785707,0.004637276785714267,0.0025327845982142105,0.008457031249999969,0.002660226004464232,0.008367885044642852
14,neighbors_k25,one_biomedical,10,0.0040584716796875035,0.004310302734375007,-0.00017700195312500555,0.007266845703124997,0.00042724609375000076,0.006975982666015618
14,neighbors_k25,both_biomedical,10,0.0035839843750000043,0.002363281249999988,0.00031249999999999334,0.010624999999999996,0.00035205078124999484,0.010273437500000003
14,neighbors_k50,all,10,0.004318923611111125,0.003659505208333358,0.0021838107638888493,0.007328342013888878,0.0022055392795138503,0.0072376193576388975
14,neighbors_k50,without_biomedical,10,0.004817766462053558,0.003947405133928522,0.0026171875000001177,0.007381068638392774,0.0027613438197545527,0.007375261579240995
14,neighbors_k50,one_biomedical,10,0.0035637207031250064,0.0030364990234374722,-2.1972656249924505e-05,0.0073651123046875044,0.0003897399902344445,0.007054473876953144
14,neighbors_k50,both_biomedical,10,0.0024345703125000064,0.0010107421875000244,-0.0012890625000000488,0.009931640625000071,-0.0010473632812500438,0.008881347656250054
14,rsa_spearman,all,10,0.00480300154046186,0.0044954644813552935,-0.009091802727329679,0.014751507443112155,-0.007123943024797619,0.01411930161560415
14,rsa_spearman,without_biomedical,10,0.0052675422819672526,0.005102978522579182,-0.007477429164157834,0.01445824116325245,-0.005709125374221411,0.013869505125800284
14,rsa_spearman,one_biomedical,10,0.0044152432592189815,0.0034160664305242783,-0.012066513270541757,0.01600079451484626,-0.009883601401086668,0.015819719147220086
14,rsa_spearman,both_biomedical,10,-0.0020000067218011175,-0.0023809203104555032,-0.0067195238478008346,0.0029743701314375315,-0.006714882088114141,0.0027852309631760776
15,cka_debiased,all,10,-0.020517567189548735,-0.020027120858027103,-0.025639014572139907,-0.016877200290719485,-0.02489293202596677,-0.017172402945997728
15,cka_debiased,without_biomedical,10,-0.023051951433115236,-0.021756792178909745,-0.028482225158925845,-0.02120102047521577,-0.02772479215193192,-0.021213999044290173
15,cka_debiased,one_biomedical,10,-0.017093701140803497,-0.017365571244967126,-0.021968223751973937,-0.010507990722895544,-0.02171562078434041,-0.01119847265304373
15,cka_debiased,both_biomedical,10,-0.004336665149613617,-0.004698442248551593,-0.007360303598358708,0.0038975226081441328,-0.0073461243685623125,0.0022679045302519876
15,neighbors_k10,all,10,0.0007712673611111276,0.0007373046874999956,-0.0020182291666666075,0.005061848958333448,-0.0018448893229166194,0.004333333333333404
15,neighbors_k10,without_biomedical,10,-0.0005093819754464102,-0.0004917689732142627,-0.004370117187499967,0.003165108816964246,-0.003768615722656227,0.0027158464704240986
15,neighbors_k10,one_biomedical,10,0.0024261474609375,0.0024276733398437556,-0.0012603759765625333,0.007565307617187489,-0.0007117462158203357,0.006627349853515626
15,neighbors_k10,both_biomedical,10,0.0101513671875,0.010205078124999961,0.003173828125,0.01811523437500001,0.0035913085937500076,0.017027587890625015
15,neighbors_k25,all,10,0.0010306857638888722,0.0012003038194444149,-0.0024995659722222285,0.0037434895833332593,-0.0022204644097222268,0.003692805989583263
15,neighbors_k25,without_biomedical,10,-0.0007493722098214528,2.197265625000777e-05,-0.0039460100446429,0.001912667410714275,-0.003777605329241082,0.0016987479073660664
15,neighbors_k25,one_biomedical,10,0.003648193359374996,0.0035552978515625,-0.00034423828124996447,0.007999267578124913,-0.00011709594726558997,0.007513671874999944
15,neighbors_k25,both_biomedical,10,0.008992187499999993,0.008886718749999967,0.003515625000000022,0.013535156250000013,0.004337402343750024,0.013227539062499993
15,neighbors_k50,all,10,0.00244431423611115,0.002528103298611112,-0.0012565104166665786,0.005444010416666756,-0.0009046549479165888,0.0054102213541667495
15,neighbors_k50,without_biomedical,10,0.0009208286830357348,0.0011812918526786509,-0.002756696428571459,0.003593052455357182,-0.0024202793666294993,0.003473615373883937
