source,level,group,selection,recipe,metric_a,metric_b,pairs,spearman
field_period_native,field_period_native,30,2015,mean,cka_debiased,rsa_spearman,45,0.8598155467720684
field_period_native,field_period_native,30,2015,mean,procrustes_similarity,rsa_spearman,45,0.7432147562582345
field_period_native,field_period_native,30,2020,mean,cka_debiased,procrustes_similarity,45,0.9173913043478259
field_period_native,field_period_native,30,2020,mean,cka_debiased,rsa_spearman,45,0.8876152832674571
field_period_native,field_period_native,30,2020,mean,procrustes_similarity,rsa_spearman,45,0.8023715415019762
field_period_native,field_period_native,31,2000,mean,cka_debiased,procrustes_similarity,45,0.9271409749670619
field_period_native,field_period_native,31,2000,mean,cka_debiased,rsa_spearman,45,0.8808959156785243
field_period_native,field_period_native,31,2000,mean,procrustes_similarity,rsa_spearman,45,0.8096179183135704
field_period_native,field_period_native,31,2005,mean,cka_debiased,procrustes_similarity,45,0.9167325428194993
field_period_native,field_period_native,31,2005,mean,cka_debiased,rsa_spearman,45,0.8629776021080369
field_period_native,field_period_native,31,2005,mean,procrustes_similarity,rsa_spearman,45,0.7851119894598155
field_period_native,field_period_native,31,2010,mean,cka_debiased,procrustes_similarity,45,0.925296442687747
field_period_native,field_period_native,31,2010,mean,cka_debiased,rsa_spearman,45,0.8658761528326745
field_period_native,field_period_native,31,2010,mean,procrustes_similarity,rsa_spearman,45,0.7889328063241106
field_period_native,field_period_native,31,2015,mean,cka_debiased,procrustes_similarity,45,0.9312252964426877
field_period_native,field_period_native,31,2015,mean,cka_debiased,rsa_spearman,45,0.8595520421607378
field_period_native,field_period_native,31,2015,mean,procrustes_similarity,rsa_spearman,45,0.8191040843214755
field_period_native,field_period_native,31,2020,mean,cka_debiased,procrustes_similarity,45,0.9267457180500658
field_period_native,field_period_native,31,2020,mean,cka_debiased,rsa_spearman,45,0.8434782608695651
field_period_native,field_period_native,31,2020,mean,procrustes_similarity,rsa_spearman,45,0.7727272727272727
field_period_native,field_period_native,32,2000,mean,cka_debiased,procrustes_similarity,45,0.8832674571805006
field_period_native,field_period_native,32,2000,mean,cka_debiased,rsa_spearman,45,0.8584980237154148
field_period_native,field_period_native,32,2000,mean,procrustes_similarity,rsa_spearman,45,0.8168642951251646
field_period_native,field_period_native,32,2005,mean,cka_debiased,procrustes_similarity,45,0.8906455862977601
field_period_native,field_period_native,32,2005,mean,cka_debiased,rsa_spearman,45,0.8462450592885373
field_period_native,field_period_native,32,2005,mean,procrustes_similarity,rsa_spearman,45,0.7978919631093543
field_period_native,field_period_native,32,2010,mean,cka_debiased,procrustes_similarity,45,0.9167325428194993
field_period_native,field_period_native,32,2010,mean,cka_debiased,rsa_spearman,45,0.8573122529644268
field_period_native,field_period_native,32,2010,mean,procrustes_similarity,rsa_spearman,45,0.8081686429512515
field_period_native,field_period_native,32,2015,mean,cka_debiased,procrustes_similarity,45,0.8719367588932805
field_period_native,field_period_native,32,2015,mean,cka_debiased,rsa_spearman,45,0.8936758893280631
field_period_native,field_period_native,32,2015,mean,procrustes_similarity,rsa_spearman,45,0.803425559947299
field_period_native,field_period_native,32,2020,mean,cka_debiased,procrustes_similarity,45,0.8407114624505928
field_period_native,field_period_native,32,2020,mean,cka_debiased,rsa_spearman,45,0.9310935441370223
field_period_native,field_period_native,32,2020,mean,procrustes_similarity,rsa_spearman,45,0.8017127799736495
field_period_native,field_period_native,33,2000,mean,cka_debiased,procrustes_similarity,45,0.9218708827404478
field_period_native,field_period_native,33,2000,mean,cka_debiased,rsa_spearman,45,0.8368906455862978
field_period_native,field_period_native,33,2000,mean,procrustes_similarity,rsa_spearman,45,0.8139657444005269
field_period_native,field_period_native,33,2005,mean,cka_debiased,procrustes_similarity,45,0.8895915678524374
field_period_native,field_period_native,33,2005,mean,cka_debiased,rsa_spearman,45,0.8412384716732542
field_period_native,field_period_native,33,2005,mean,procrustes_similarity,rsa_spearman,45,0.7959156785243742
field_period_native,field_period_native,33,2010,mean,cka_debiased,procrustes_similarity,45,0.9179183135704875
field_period_native,field_period_native,33,2010,mean,cka_debiased,rsa_spearman,45,0.844532279314888
field_period_native,field_period_native,33,2010,mean,procrustes_similarity,rsa_spearman,45,0.8081686429512515
field_period_native,field_period_native,33,2015,mean,cka_debiased,procrustes_similarity,45,0.9281949934123847
field_period_native,field_period_native,33,2015,mean,cka_debiased,rsa_spearman,45,0.875889328063241
field_period_native,field_period_native,33,2015,mean,procrustes_similarity,rsa_spearman,45,0.8051383399209484
field_period_native,field_period_native,33,2020,mean,cka_debiased,procrustes_similarity,45,0.8964426877470356
field_period_native,field_period_native,33,2020,mean,cka_debiased,rsa_spearman,45,0.9127799736495388
field_period_native,field_period_native,33,2020,mean,procrustes_similarity,rsa_spearman,45,0.8001317523056652
field_period_native,field_period_native,34,2000,mean,cka_debiased,procrustes_similarity,45,0.8353096179183135
field_period_native,field_period_native,34,2000,mean,cka_debiased,rsa_spearman,45,0.8932806324110671
field_period_native,field_period_native,34,2000,mean,procrustes_similarity,rsa_spearman,45,0.8158102766798417
field_period_native,field_period_native,34,2005,mean,cka_debiased,procrustes_similarity,45,0.8636363636363635
field_period_native,field_period_native,34,2005,mean,cka_debiased,rsa_spearman,45,0.8824769433465084
field_period_native,field_period_native,34,2005,mean,procrustes_similarity,rsa_spearman,45,0.824901185770751
field_period_native,field_period_native,34,2010,mean,cka_debiased,procrustes_similarity,45,0.8976284584980236
field_period_native,field_period_native,34,2010,mean,cka_debiased,rsa_spearman,45,0.8862977602108036
field_period_native,field_period_native,34,2010,mean,procrustes_similarity,rsa_spearman,45,0.8450592885375493
field_period_native,field_period_native,34,2015,mean,cka_debiased,procrustes_similarity,45,0.8948616600790513
field_period_native,field_period_native,34,2015,mean,cka_debiased,rsa_spearman,45,0.8877470355731225
field_period_native,field_period_native,34,2015,mean,procrustes_similarity,rsa_spearman,45,0.8293807641633728
field_period_native,field_period_native,34,2020,mean,cka_debiased,procrustes_similarity,45,0.872463768115942
field_period_native,field_period_native,34,2020,mean,cka_debiased,rsa_spearman,45,0.8971014492753622
field_period_native,field_period_native,34,2020,mean,procrustes_similarity,rsa_spearman,45,0.8404479578392621
field_period_native,field_period_native,35,2000,mean,cka_debiased,procrustes_similarity,45,0.8621870882740447
field_period_native,field_period_native,35,2000,mean,cka_debiased,rsa_spearman,45,0.8783926218708826
field_period_native,field_period_native,35,2000,mean,procrustes_similarity,rsa_spearman,45,0.7888010540184452
field_period_native,field_period_native,35,2005,mean,cka_debiased,procrustes_similarity,45,0.858893280632411
field_period_native,field_period_native,35,2005,mean,cka_debiased,rsa_spearman,45,0.8761528326745719
field_period_native,field_period_native,35,2005,mean,procrustes_similarity,rsa_spearman,45,0.7877470355731223
field_period_native,field_period_native,35,2010,mean,cka_debiased,procrustes_similarity,45,0.8710144927536231
field_period_native,field_period_native,35,2010,mean,cka_debiased,rsa_spearman,45,0.8671936758893279
field_period_native,field_period_native,35,2010,mean,procrustes_similarity,rsa_spearman,45,0.7945981554677205
field_period_native,field_period_native,35,2015,mean,cka_debiased,procrustes_similarity,45,0.86231884057971
field_period_native,field_period_native,35,2015,mean,cka_debiased,rsa_spearman,45,0.8965744400527007
field_period_native,field_period_native,35,2015,mean,procrustes_similarity,rsa_spearman,45,0.8268774703557312
field_period_native,field_period_native,35,2020,mean,cka_debiased,procrustes_similarity,45,0.8648221343873517
field_period_native,field_period_native,35,2020,mean,cka_debiased,rsa_spearman,45,0.9009222661396573
field_period_native,field_period_native,35,2020,mean,procrustes_similarity,rsa_spearman,45,0.8025032938076415
field_period_native,field_period_native,36,2000,mean,cka_debiased,procrustes_similarity,45,0.9158102766798417
field_period_native,field_period_native,36,2000,mean,cka_debiased,rsa_spearman,45,0.8736495388669302
field_period_native,field_period_native,36,2000,mean,procrustes_similarity,rsa_spearman,45,0.8447957839262186
field_period_native,field_period_native,36,2005,mean,cka_debiased,procrustes_similarity,45,0.8828722002635047
field_period_native,field_period_native,36,2005,mean,cka_debiased,rsa_spearman,45,0.8695652173913042
field_period_native,field_period_native,36,2005,mean,procrustes_similarity,rsa_spearman,45,0.8285902503293807
field_period_native,field_period_native,36,2010,mean,cka_debiased,procrustes_similarity,45,0.8832674571805006
field_period_native,field_period_native,36,2010,mean,cka_debiased,rsa_spearman,45,0.8710144927536231
field_period_native,field_period_native,36,2010,mean,procrustes_similarity,rsa_spearman,45,0.839262187088274
field_period_native,field_period_native,36,2015,mean,cka_debiased,procrustes_similarity,45,0.8723320158102765
field_period_native,field_period_native,36,2015,mean,cka_debiased,rsa_spearman,45,0.9146245059288537
field_period_native,field_period_native,36,2015,mean,procrustes_similarity,rsa_spearman,45,0.8432147562582345
field_period_native,field_period_native,36,2020,mean,cka_debiased,procrustes_similarity,45,0.8677206851119893
field_period_native,field_period_native,36,2020,mean,cka_debiased,rsa_spearman,45,0.9503293807641633
field_period_native,field_period_native,36,2020,mean,procrustes_similarity,rsa_spearman,45,0.8534914361001316
subfield_native,subfield_native,1100,all,mean,cka_debiased,procrustes_similarity,45,0.9516469038208167
subfield_native,subfield_native,1100,all,mean,cka_debiased,rsa_spearman,45,0.9530961791831355
subfield_native,subfield_native,1100,all,mean,procrustes_similarity,rsa_spearman,45,0.8870882740447957
subfield_native,subfield_native,1102,all,mean,cka_debiased,procrustes_similarity,45,0.8275362318840579
subfield_native,subfield_native,1102,all,mean,cka_debiased,rsa_spearman,45,0.8873517786561264
subfield_native,subfield_native,1102,all,mean,procrustes_similarity,rsa_spearman,45,0.8437417654808959
subfield_native,subfield_native,1103,all,mean,cka_debiased,procrustes_similarity,45,0.8814229249011858
subfield_native,subfield_native,1103,all,mean,cka_debiased,rsa_spearman,45,0.9214756258234519
subfield_native,subfield_native,1103,all,mean,procrustes_similarity,rsa_spearman,45,0.8525691699604742
subfield_native,subfield_native,1104,all,mean,cka_debiased,procrustes_similarity,45,0.8757575757575756
subfield_native,subfield_native,1104,all,mean,cka_debiased,rsa_spearman,45,0.8971014492753622
subfield_native,subfield_native,1104,all,mean,procrustes_similarity,rsa_spearman,45,0.8553359683794467
subfield_native,subfield_native,1105,all,mean,cka_debiased,procrustes_similarity,45,0.8847167325428195
subfield_native,subfield_native,1105,all,mean,cka_debiased,rsa_spearman,45,0.9283267457180501
subfield_native,subfield_native,1105,all,mean,procrustes_similarity,rsa_spearman,45,0.7625823451910407
subfield_native,subfield_native,1106,all,mean,cka_debiased,procrustes_similarity,45,0.86798418972332
subfield_native,subfield_native,1106,all,mean,cka_debiased,rsa_spearman,45,0.9068511198945981
subfield_native,subfield_native,1106,all,mean,procrustes_similarity,rsa_spearman,45,0.7747035573122528
subfield_native,subfield_native,1107,all,mean,cka_debiased,procrustes_similarity,45,0.9550724637681158
subfield_native,subfield_native,1107,all,mean,cka_debiased,rsa_spearman,45,0.8967061923583661
subfield_native,subfield_native,1107,all,mean,procrustes_similarity,rsa_spearman,45,0.9218708827404478
subfield_native,subfield_native,1108,all,mean,cka_debiased,procrustes_similarity,45,0.8694334650856388
subfield_native,subfield_native,1108,all,mean,cka_debiased,rsa_spearman,45,0.8562582345191041
subfield_native,subfield_native,1108,all,mean,procrustes_similarity,rsa_spearman,45,0.935177865612648
subfield_native,subfield_native,1109,all,mean,cka_debiased,procrustes_similarity,45,0.9114624505928852
subfield_native,subfield_native,1109,all,mean,cka_debiased,rsa_spearman,45,0.9104084321475626
subfield_native,subfield_native,1109,all,mean,procrustes_similarity,rsa_spearman,45,0.8089591567852438
subfield_native,subfield_native,1110,all,mean,cka_debiased,procrustes_similarity,45,0.8748353096179182
subfield_native,subfield_native,1110,all,mean,cka_debiased,rsa_spearman,45,0.9181818181818181
