field_id,condition,metric,model_group,n,mean,median,min,max,p025,p975
12,equal_subfield_composition,neighbors_k25,both_biomedical,10,0.49466015625,0.493876953125,0.48830078125,0.5091015625,0.4883359375,0.5067900390625001
12,equal_subfield_composition,neighbors_k50,all,10,0.2877771918402777,0.28768554687500003,0.2849055989583333,0.29078168402777776,0.2850928059895833,0.29057460394965273
12,equal_subfield_composition,neighbors_k50,without_biomedical,10,0.28515478515625003,0.28398193359375,0.28254150390625005,0.2881044224330357,0.2826856602260045,0.2880651070731027
12,equal_subfield_composition,neighbors_k50,one_biomedical,10,0.276393798828125,0.2765362548828125,0.2732342529296875,0.27945129394531254,0.2734554901123047,0.2794319305419922
12,equal_subfield_composition,neighbors_k50,both_biomedical,10,0.5433388671875,0.54287109375,0.536240234375,0.55330078125,0.53633251953125,0.55218896484375
12,equal_subfield_composition,rsa_spearman,all,10,0.5194618239328183,0.5179045029013614,0.5144596110641182,0.5282576853739441,0.5149651455686964,0.5278096931984991
12,equal_subfield_composition,rsa_spearman,without_biomedical,10,0.5106600593171041,0.5092387829284273,0.5058694167488745,0.5193461149527935,0.5060054623137511,0.5192074011949579
12,equal_subfield_composition,rsa_spearman,one_biomedical,10,0.5119426555359479,0.5106056908479988,0.5057675954153605,0.5213445034141426,0.5061552087366711,0.5204443668179569
12,equal_subfield_composition,rsa_spearman,both_biomedical,10,0.886217927522738,0.8848802070972005,0.8800660034711701,0.8941516565748786,0.8806242577412399,0.8941304268565207
12,observed_eligible_composition,cka_debiased,all,10,0.5769836757752971,0.5770222579943152,0.5694041971307181,0.584747760405323,0.569713106698853,0.5842084378588187
12,observed_eligible_composition,cka_debiased,without_biomedical,10,0.5946551299387701,0.5949624707130607,0.587412527435751,0.602519404001049,0.5876519718399595,0.6020111671753609
12,observed_eligible_composition,cka_debiased,one_biomedical,10,0.530995268514968,0.5319826169747507,0.5203480421734227,0.5384209576828729,0.5209243582345778,0.5383844715871706
12,observed_eligible_composition,cka_debiased,both_biomedical,10,0.8179974753633135,0.8176022906982262,0.8061892870264246,0.8283705832841967,0.8080199451347091,0.8274799754420757
12,observed_eligible_composition,neighbors_k10,all,10,0.21601746961805554,0.21576985677083332,0.21366319444444445,0.22025933159722225,0.21369175889756944,0.21971318901909723
12,observed_eligible_composition,neighbors_k10,without_biomedical,10,0.21510393415178575,0.21496058872767856,0.2123465401785714,0.2194423130580357,0.2125376238141741,0.21898010253906247
12,observed_eligible_composition,neighbors_k10,one_biomedical,10,0.20366912841796875,0.2044647216796875,0.19953613281250002,0.20775146484375,0.19971260070800784,0.2073724365234375
12,observed_eligible_composition,neighbors_k10,both_biomedical,10,0.43916992187500004,0.4373046875,0.432373046875,0.449169921875,0.432471923828125,0.448818359375
12,observed_eligible_composition,neighbors_k25,all,10,0.256995703125,0.25701280381944447,0.25349913194444446,0.25992491319444444,0.25381797960069447,0.25983751085069445
