metric,model,field_id,condition,reference_kind,n,reference,value,difference,relative_difference,same_ids
gap_25,simcse,34,abstract,half,1000,0.14448686558602897,0.14741079367515966,0.002923928089130695,0.020236635885701033,True
gap_25,simcse,35,abstract,half,1000,0.12567558014509383,0.12685101117562608,0.001175431030532248,0.009352899180375376,True
gap_25,simcse,36,abstract,half,1000,0.15841173869733244,0.15459982431518585,-0.0038119143821465917,-0.024063332764939736,True
angle_p50,specter,11,global_centered,half,1000,55.61338432088777,80.91537978127297,25.301995460385207,0.4549623398999305,True
angle_p50,specter,12,global_centered,half,1000,47.82241075998776,74.69878328079717,26.87637252080941,0.5620037152810464,True
angle_p50,specter,13,global_centered,half,1000,57.62239005672362,85.82201159136937,28.199621534645757,0.48938653025127876,True
angle_p50,specter,14,global_centered,half,1000,52.90541471821988,79.23494844353017,26.32953372531029,0.4976718142281714,True
angle_p50,specter,15,global_centered,half,1000,52.94825036209379,81.09549096556134,28.14724060346755,0.531599069109533,True
angle_p50,specter,16,global_centered,half,1000,52.9277857252365,81.04500484977788,28.117219124541386,0.5312373971302339,True
angle_p50,specter,17,global_centered,half,1000,56.26985854307482,83.97304361465098,27.703185071576158,0.4923272563475391,True
angle_p50,specter,18,global_centered,half,1000,53.07461528095544,83.38289046695726,30.308275186001822,0.5710503039082268,True
angle_p50,specter,19,global_centered,half,1000,51.47016779235925,76.58854497718045,25.1183771848212,0.48801817173306405,True
angle_p50,specter,20,global_centered,half,1000,52.2561168083082,78.03503263948988,25.778915831181685,0.49331862766892576,True
angle_p50,specter,21,global_centered,half,1000,54.22563855545119,81.96002492966227,27.734386374211077,0.5114626053845335,True
angle_p50,specter,22,global_centered,half,1000,56.81156795515334,84.61409169040854,27.8025237352552,0.4893813836858423,True
angle_p50,specter,23,global_centered,half,1000,54.58938109683157,83.2248906005279,28.635509503696326,0.5245619006543081,True
angle_p50,specter,24,global_centered,half,1000,55.70607930927432,79.53523709854568,23.829157789271356,0.4277658396487458,True
angle_p50,specter,25,global_centered,half,1000,50.98314244345868,77.5648169561263,26.58167451266761,0.5213816418269474,True
angle_p50,specter,26,global_centered,half,1000,49.14053957684378,78.1978537689995,29.057314192155715,0.5913104423022704,True
angle_p50,specter,27,global_centered,half,1000,59.24650889659931,84.83694357595199,25.590434679352683,0.4319315206236827,True
angle_p50,specter,28,global_centered,half,1000,54.9070912550609,82.34542877183773,27.438337516776834,0.4997230210086532,True
angle_p50,specter,29,global_centered,half,1000,56.938719825287464,84.46881625448766,27.5300964292002,0.48350395853075734,True
angle_p50,specter,30,global_centered,half,1000,56.46606638519049,83.13286437377603,26.666797988585543,0.4722623638536209,True
angle_p50,specter,31,global_centered,half,1000,52.65372566222503,79.74386962384672,27.090143961621692,0.5144962416412021,True
angle_p50,specter,32,global_centered,half,1000,52.34203636313275,80.21898008284681,27.876943719714063,0.532591883248724,True
angle_p50,specter,33,global_centered,half,1000,52.25598271777051,79.61067484364234,27.354692125871836,0.5234748387301771,True
angle_p50,specter,34,global_centered,half,1000,55.20129488983537,80.10241993685466,24.901125047019292,0.45109675591332055,True
angle_p50,specter,35,global_centered,half,1000,47.218768302465826,67.54488135344701,20.326113050981185,0.4304668203283,True
angle_p50,specter,36,global_centered,half,1000,54.20085262482426,82.05758563851566,27.856733013691404,0.5139537786705016,True
angle_p50,specter2,11,global_centered,half,1000,35.196219368436196,84.62938760945127,49.433168241015075,1.4045022200693096,True
angle_p50,specter2,12,global_centered,half,1000,33.03621521107174,78.3248116983936,45.28859648732186,1.3708772690203284,True
angle_p50,specter2,13,global_centered,half,1000,35.134094998653374,84.41539678996372,49.28130179131035,1.4026631906471252,True
angle_p50,specter2,14,global_centered,half,1000,33.5679699346949,80.03050523786462,46.462535303169716,1.3841330111281873,True
angle_p50,specter2,15,global_centered,half,1000,34.72140322920661,81.90987561544569,47.18847238623908,1.3590600608717778,True
angle_p50,specter2,16,global_centered,half,1000,34.87835805679694,82.4093790250638,47.53102096826686,1.3627654401295481,True
angle_p50,specter2,17,global_centered,half,1000,36.88810403346991,83.56523078303698,46.67712674956707,1.265370719709943,True
angle_p50,specter2,18,global_centered,half,1000,34.699738367561174,84.63675111610843,49.937012748547254,1.4391178463532897,True
angle_p50,specter2,19,global_centered,half,1000,35.40875367902862,81.7479104680053,46.33915678897668,1.308692116334548,True
angle_p50,specter2,20,global_centered,half,1000,33.79959558143837,81.7409984644874,47.94140288304904,1.418401671923462,True
angle_p50,specter2,21,global_centered,half,1000,35.5179063117361,82.55096816211122,47.03306185037512,1.3242070474980137,True
angle_p50,specter2,22,global_centered,half,1000,36.71270800066663,84.24099795491966,47.52828995425303,1.2946004951034942,True
angle_p50,specter2,23,global_centered,half,1000,35.673746732431574,86.32959310286634,50.655846370434766,1.4199755004814991,True
angle_p50,specter2,24,global_centered,half,1000,33.82322500545259,80.75317872028391,46.92995371483132,1.3875067710801028,True
angle_p50,specter2,25,global_centered,half,1000,35.03663512453272,81.23147575733766,46.19484063280494,1.3184725207946473,True
angle_p50,specter2,26,global_centered,half,1000,34.8139431688866,82.06226118297445,47.24831801408785,1.3571665175898233,True
angle_p50,specter2,27,global_centered,half,1000,35.73185962973506,85.3106297532985,49.57877012356344,1.3875228056226148,True
angle_p50,specter2,28,global_centered,half,1000,35.551065530302175,82.55624950533223,47.00518397503006,1.3221877677608536,True
angle_p50,specter2,29,global_centered,half,1000,34.77716828718071,84.78903082098026,50.01186253379955,1.4380659782537424,True
angle_p50,specter2,30,global_centered,half,1000,33.82876342878107,81.81650291416224,47.98773948538117,1.4185484369361792,True
angle_p50,specter2,31,global_centered,half,1000,36.88045648288863,81.75617966324204,44.875723180353404,1.216788713045738,True
angle_p50,specter2,32,global_centered,half,1000,35.13197192609968,81.86489177322315,46.73291984712347,1.3302105542332339,True
angle_p50,specter2,33,global_centered,half,1000,34.17647161136534,81.94012285591953,47.76365124455418,1.3975594610144144,True
angle_p50,specter2,34,global_centered,half,1000,33.696678563793085,80.21123635940623,46.51455779561314,1.3803899902939634,True
angle_p50,specter2,35,global_centered,half,1000,32.37217715384665,74.69614379523749,42.32396664139084,1.3074179855203734,True
angle_p50,specter2,36,global_centered,half,1000,34.49664486534032,84.35866356702174,49.862018701681414,1.4454164715531244,True
angle_p50,scincl,11,global_centered,half,1000,40.69526740032569,79.77913471678784,39.08386731646215,0.96040325603437,True
angle_p50,scincl,12,global_centered,half,1000,39.4647566211312,74.33292901437851,34.868172393247306,0.8835268573423134,True
angle_p50,scincl,13,global_centered,half,1000,43.6171651749204,83.51990095132513,39.902735776404725,0.914840192304578,True
angle_p50,scincl,14,global_centered,half,1000,42.28177868650043,77.98539746292325,35.703618776422815,0.8444209275382762,True
angle_p50,scincl,15,global_centered,half,1000,39.79734893314631,80.1444494758401,40.347100542693795,1.0138137746429037,True
angle_p50,scincl,16,global_centered,half,1000,37.930386839158004,78.68291774194907,40.752530902791065,1.0744032502383967,True
angle_p50,scincl,17,global_centered,half,1000,49.21604530603165,83.7726453505133,34.55660004448165,0.7021409345184949,True
angle_p50,scincl,18,global_centered,half,1000,45.36864722766097,83.98872078309265,38.620073555431674,0.8512502777884297,True
angle_p50,scincl,19,global_centered,half,1000,39.84389515543291,75.94536042580927,36.10146527037636,0.9060726901710499,True
angle_p50,scincl,20,global_centered,half,1000,40.846351200365405,78.46492034941893,37.61856914905353,0.9209774690650213,True
angle_p50,scincl,21,global_centered,half,1000,42.22484276866385,81.12790356590978,38.90306079724593,0.921331099096878,True
angle_p50,scincl,22,global_centered,half,1000,46.694127775028875,84.19041562653821,37.49628785150934,0.8030193439347556,True
angle_p50,scincl,23,global_centered,half,1000,42.30744119645609,83.66802382218549,41.3605826257294,0.9776195736742878,True
angle_p50,scincl,24,global_centered,half,1000,40.74099730894845,77.10966445759122,36.36866714864277,0.892679844650113,True
angle_p50,scincl,25,global_centered,half,1000,39.51845379850268,78.55301339627023,39.034559597767554,0.9877552344734334,True
angle_p50,scincl,26,global_centered,half,1000,42.99878442723032,79.26088201792606,36.262097590695745,0.8433284352971533,True
angle_p50,scincl,27,global_centered,half,1000,44.86375364847078,84.19646799120927,39.3327143427385,0.876714745068577,True
angle_p50,scincl,28,global_centered,half,1000,45.261133429435986,82.13935337891645,36.87821994948047,0.8147878136320904,True
angle_p50,scincl,29,global_centered,half,1000,41.82483789917202,83.08817789844542,41.263339999273406,0.9865750131237274,True
angle_p50,scincl,30,global_centered,half,1000,40.57657915009235,81.18190525844874,40.60532610835639,1.0007084618483413,True
angle_p50,scincl,31,global_centered,half,1000,41.348187992504094,76.7177694026274,35.3695814101233,0.8554082567423599,True
angle_p50,scincl,32,global_centered,half,1000,44.726807017850426,80.30786542881823,35.581058410967806,0.7955197516506698,True
angle_p50,scincl,33,global_centered,half,1000,42.27383142996734,80.72557655308185,38.45174512311451,0.9095874166697037,True
angle_p50,scincl,34,global_centered,half,1000,40.34478722675007,78.93731750619149,38.59253027944142,0.9565679467471118,True
angle_p50,scincl,35,global_centered,half,1000,35.78644299617934,65.77564314182226,29.98920014564292,0.8380044965308413,True
angle_p50,scincl,36,global_centered,half,1000,43.673833317677555,83.10128765682472,39.42745433914717,0.9027706373369426,True
angle_p50,scibert,11,global_centered,half,1000,35.275096012591696,84.89512839289068,49.62003238029899,1.4066590311359255,True
angle_p50,scibert,12,global_centered,half,1000,34.5343273905953,78.13401717656978,43.59968978597448,1.262502937811609,True
angle_p50,scibert,13,global_centered,half,1000,35.277464110978656,85.55055255571206,50.2730884447334,1.4250765952615052,True
angle_p50,scibert,14,global_centered,half,1000,34.15327916966049,82.34748802757481,48.19420885791432,1.4111151265594097,True
angle_p50,scibert,15,global_centered,half,1000,32.842482226210336,82.42131402757795,49.57883180136761,1.5095945385577656,True
angle_p50,scibert,16,global_centered,half,1000,34.8071966476012,81.86940567308356,47.06220902548236,1.3520827173171883,True
angle_p50,scibert,17,global_centered,half,1000,34.04291515710413,83.28868024009827,49.24576508299414,1.4465789682149899,True
angle_p50,scibert,18,global_centered,half,1000,34.3503929933439,85.18729096994262,50.83689797659872,1.479950985901367,True
angle_p50,scibert,19,global_centered,half,1000,34.39705852756168,83.19664431428424,48.79958578672256,1.4187139213552349,True
angle_p50,scibert,20,global_centered,half,1000,34.74738499352073,82.78810371267556,48.04071871915483,1.382570766925709,True
angle_p50,scibert,21,global_centered,half,1000,34.868684162091384,85.65790033543838,50.789216173347,1.456585397293659,True
angle_p50,scibert,22,global_centered,half,1000,34.64656715911553,85.07975468524448,50.433187526128954,1.4556474612481185,True
angle_p50,scibert,23,global_centered,half,1000,35.2695368848853,87.6006045275329,52.3310676426476,1.4837469460812225,True
angle_p50,scibert,24,global_centered,half,1000,34.30429884243353,81.5148112438548,47.21051240142126,1.3762272949599854,True
angle_p50,scibert,25,global_centered,half,1000,33.014021139391886,80.89172934799299,47.877708208601106,1.4502234673701735,True
angle_p50,scibert,26,global_centered,half,1000,35.54414484285916,79.87779759236341,44.333652749504246,1.2472842698988411,True
angle_p50,scibert,27,global_centered,half,1000,35.470235586337736,85.03151042002236,49.56127483368462,1.3972637625438948,True
angle_p50,scibert,28,global_centered,half,1000,34.70501758160655,84.77939588212169,50.07437830051514,1.4428570215464829,True
angle_p50,scibert,29,global_centered,half,1000,35.35910152153083,86.33192879782742,50.972827276296584,1.4415758625896717,True
angle_p50,scibert,30,global_centered,half,1000,35.60411529531138,85.63641920676066,50.03230391144928,1.4052393521497757,True
angle_p50,scibert,31,global_centered,half,1000,34.600411789877974,80.33255402706602,45.73214223718805,1.3217224845447233,True
angle_p50,scibert,32,global_centered,half,1000,34.90338831100612,83.56200401229557,48.658615701289456,1.3940943288289833,True
angle_p50,scibert,33,global_centered,half,1000,35.10155735143556,82.51867443653062,47.41711708509506,1.3508550805981783,True
angle_p50,scibert,34,global_centered,half,1000,34.26212846006678,82.95772179927002,48.695593339203235,1.4212658561466476,True
angle_p50,scibert,35,global_centered,half,1000,32.44234631264522,78.57078122849676,46.128434915851535,1.421858778995643,True
angle_p50,scibert,36,global_centered,half,1000,35.51261632091499,85.21944020930782,49.70682388839283,1.3996947856280089,True
angle_p50,bert,11,global_centered,half,1000,33.4740940608631,82.36361606235886,48.889522001495756,1.4605181521150084,True
angle_p50,bert,12,global_centered,half,1000,37.1720886745113,76.42458798486703,39.25249931035573,1.0559670093887126,True
angle_p50,bert,13,global_centered,half,1000,32.112485836214816,77.84471040462164,45.73222456840682,1.424125955295319,True
angle_p50,bert,14,global_centered,half,1000,33.3223196481663,76.38882856942136,43.066508921255064,1.2924222976063127,True
angle_p50,bert,15,global_centered,half,1000,31.36286344836983,76.6716636813416,45.30880023297177,1.4446640150558963,True
angle_p50,bert,16,global_centered,half,1000,32.26059354639184,70.37318103449455,38.11258748810271,1.1813975906331513,True
angle_p50,bert,17,global_centered,half,1000,33.01678204450554,77.2051456102475,44.18836356574196,1.3383607011179193,True
angle_p50,bert,18,global_centered,half,1000,33.31063359247873,79.43928739277077,46.128653800292035,1.384802653850076,True
angle_p50,bert,19,global_centered,half,1000,33.976661825967014,81.35677070282719,47.38010887686018,1.394489815378197,True
angle_p50,bert,20,global_centered,half,1000,34.412473495954636,78.58885074523779,44.176377249283156,1.2837315299197054,True
angle_p50,bert,21,global_centered,half,1000,34.57694193560855,82.51450089223805,47.937558956629495,1.3864025062106984,True
angle_p50,bert,22,global_centered,half,1000,33.501973471917786,80.38393557085993,46.88196209894215,1.3993791183149198,True
angle_p50,bert,23,global_centered,half,1000,34.658971587745555,86.50630026924013,51.847328681494574,1.4959280759451714,True
angle_p50,bert,24,global_centered,half,1000,29.09761865470987,69.84721164460437,40.7495929898945,1.4004442588053023,True
angle_p50,bert,25,global_centered,half,1000,30.22933590567019,71.95259183737006,41.723255931699875,1.380224033432165,True
angle_p50,bert,26,global_centered,half,1000,34.78369714333313,67.09930108302937,32.315603939696246,0.929044540795459,True
angle_p50,bert,27,global_centered,half,1000,30.96522779724067,77.10800833672737,46.142780539486694,1.4901482670054347,True
angle_p50,bert,28,global_centered,half,1000,31.338052909277412,78.2213922100615,46.88333930078409,1.4960514437993242,True
angle_p50,bert,29,global_centered,half,1000,32.88867661440058,82.82130568007155,49.932629065670966,1.5182316288095201,True
angle_p50,bert,30,global_centered,half,1000,32.29328168181265,79.64871195843199,47.35543027661934,1.4664174035706499,True
angle_p50,bert,31,global_centered,half,1000,31.93778620542843,72.11257523198617,40.17478902655774,1.2579077575429845,True
angle_p50,bert,32,global_centered,half,1000,32.47310703155337,77.31082133416028,44.83771430260691,1.3807645279843146,True
angle_p50,bert,33,global_centered,half,1000,36.62301770095496,78.82791593204723,42.20489823109227,1.1524145436543796,True
angle_p50,bert,34,global_centered,half,1000,30.516835799587295,77.88448848249938,47.36765268291208,1.5521809991700606,True
angle_p50,bert,35,global_centered,half,1000,29.380115873455942,77.11550990998433,47.73539403652838,1.6247517280779646,True
angle_p50,bert,36,global_centered,half,1000,33.746612216865834,80.70394955215941,46.95733733529358,1.391468187488915,True
angle_p50,mpnet,11,global_centered,half,1000,80.66050908843488,84.25897540202224,3.598466313587366,0.0446124919648358,True
angle_p50,mpnet,12,global_centered,half,1000,82.04356010312502,83.60757341482935,1.5640133117043291,0.019063206298439946,True
angle_p50,mpnet,13,global_centered,half,1000,83.78017912703451,85.95816299678778,2.1779838697532625,0.02599640980059044,True
angle_p50,mpnet,14,global_centered,half,1000,80.47086107587131,83.1379890185144,2.6671279426430914,0.033144021413271704,True
angle_p50,mpnet,15,global_centered,half,1000,80.52777240945076,83.22010706128371,2.692334651832951,0.03343361639439784,True
angle_p50,mpnet,16,global_centered,half,1000,78.42969475381686,81.37518166014029,2.945486906323424,0.03755576144429759,True
angle_p50,mpnet,17,global_centered,half,1000,85.87921821300895,86.17293430003835,0.2937160870293951,0.0034201066700547014,True
angle_p50,mpnet,18,global_centered,half,1000,83.9217370455116,86.17698838714054,2.2552513416289344,0.02687326813082871,True
angle_p50,mpnet,19,global_centered,half,1000,81.2537535621697,82.3167936349796,1.0630400728098977,0.013082965724119237,True
angle_p50,mpnet,20,global_centered,half,1000,82.15490140268832,84.11596222647375,1.9610608237854308,0.023870283942928082,True
angle_p50,mpnet,21,global_centered,half,1000,83.19602720998373,85.15049476846531,1.954467558481582,0.02349231837174842,True
angle_p50,mpnet,22,global_centered,half,1000,86.76516607861866,87.31789764407111,0.5527315654524472,0.006370431711634279,True
angle_p50,mpnet,23,global_centered,half,1000,84.3286473550039,86.99665098867722,2.6680036336733224,0.03163816469676847,True
angle_p50,mpnet,24,global_centered,half,1000,80.08772759190877,82.34556712711365,2.25783953520488,0.028192078900150845,True
angle_p50,mpnet,25,global_centered,half,1000,80.72932878044912,82.14989691129796,1.4205681308488352,0.017596679574931207,True
angle_p50,mpnet,26,global_centered,half,1000,86.22015167016032,86.05568269050131,-0.16446897965900575,-0.001907546860833537,True
angle_p50,mpnet,27,global_centered,half,1000,85.05923587477905,87.29538586320736,2.236149988428309,0.026289326084709762,True
angle_p50,mpnet,28,global_centered,half,1000,82.8695582108285,84.50673172109765,1.6371735102691503,0.019756030388191716,True
angle_p50,mpnet,29,global_centered,half,1000,81.42307222801907,85.45353424488755,4.0304620168684835,0.049500244913155377,True
angle_p50,mpnet,30,global_centered,half,1000,78.34159358981749,82.52853128367123,4.186937693853736,0.0534446326912341,True
angle_p50,mpnet,31,global_centered,half,1000,83.8119073737481,82.65561760500778,-1.1562897687403222,-0.01379624691732645,True
angle_p50,mpnet,32,global_centered,half,1000,82.33978329499091,84.45321648696468,2.113433191973769,0.025667218292306806,True
angle_p50,mpnet,33,global_centered,half,1000,82.86483217937851,85.33643980169566,2.4716076223171513,0.029826979157658005,True
angle_p50,mpnet,34,global_centered,half,1000,77.69509742909834,80.93928168125721,3.244184252158874,0.041755327678421356,True
angle_p50,mpnet,35,global_centered,half,1000,69.46167244760322,73.30781793334198,3.8461454857387594,0.05537075843718,True
angle_p50,mpnet,36,global_centered,half,1000,81.35922735947001,84.46950339731092,3.1102760378409045,0.03822892791371717,True
angle_p50,minilm,11,global_centered,half,1000,81.56077860032873,84.68413022884467,3.123351628515934,0.03829477454869889,True
angle_p50,minilm,12,global_centered,half,1000,83.54879345688677,83.82062460385188,0.2718311469651127,0.00325356161014323,True
angle_p50,minilm,13,global_centered,half,1000,84.03357908798132,85.87672794009958,1.8431488521182615,0.021933480307777024,True
angle_p50,minilm,14,global_centered,half,1000,82.38603860233394,83.96703760162076,1.5809989992868196,0.01919013252862034,True
angle_p50,minilm,15,global_centered,half,1000,82.85683034326885,84.67006408377449,1.8132337405056376,0.0218839380289297,True
angle_p50,minilm,16,global_centered,half,1000,80.96575424060119,83.00144196368751,2.035687723086326,0.025142577157213804,True
angle_p50,minilm,17,global_centered,half,1000,87.13767465270382,86.77310842325365,-0.36456622945017614,-0.004183795710675002,True
angle_p50,minilm,18,global_centered,half,1000,85.368983867758,86.74303732415814,1.3740534564001337,0.016095464583819226,True
angle_p50,minilm,19,global_centered,half,1000,81.66237670818991,82.79457799028721,1.1322012820972986,0.01386441746782702,True
angle_p50,minilm,20,global_centered,half,1000,83.41912918601646,84.58000307639361,1.1608738903771467,0.013916159299487675,True
angle_p50,minilm,21,global_centered,half,1000,84.29984893454281,85.80146778720966,1.5016188526668515,0.017812829698340613,True
angle_p50,minilm,22,global_centered,half,1000,87.88485439453436,87.94543682800779,0.060582433473427955,0.0006893387249805313,True
angle_p50,minilm,23,global_centered,half,1000,84.84636724217444,87.05088271054751,2.2045154683730743,0.025982437905453182,True
angle_p50,minilm,24,global_centered,half,1000,80.74535862418988,82.6200277319884,1.8746691077985247,0.023217050982753416,True
angle_p50,minilm,25,global_centered,half,1000,82.9375536756653,83.98697720431247,1.0494235286471678,0.012653176783475337,True
angle_p50,minilm,26,global_centered,half,1000,86.66799208764004,86.24419228185089,-0.42379980578915877,-0.004889922975954095,True
angle_p50,minilm,27,global_centered,half,1000,85.24850248968802,87.1696883196453,1.921185829957281,0.022536300038697745,True
angle_p50,minilm,28,global_centered,half,1000,83.12537637398204,84.56699774837011,1.4416213743880775,0.01734273500191092,True
angle_p50,minilm,29,global_centered,half,1000,83.03150655536929,86.42747836315768,3.395971807788385,0.040899797542801326,True
angle_p50,minilm,30,global_centered,half,1000,80.29830482412173,83.65863724124924,3.360332417127509,0.04184811154466688,True
angle_p50,minilm,31,global_centered,half,1000,84.66405122061525,83.66207822882838,-1.0019729917868716,-0.011834692261252158,True
angle_p50,minilm,32,global_centered,half,1000,83.34973910447133,85.01895977582952,1.6692206713581896,0.020026705413750283,True
angle_p50,minilm,33,global_centered,half,1000,84.94028749834574,85.79759791199673,0.8573104136509926,0.010093095266103134,True
angle_p50,minilm,34,global_centered,half,1000,78.80208006901023,81.42943182064799,2.627351751637761,0.03334114720495805,True
angle_p50,minilm,35,global_centered,half,1000,72.57535824807373,75.68736790066492,3.1120096525911976,0.0428797008752457,True
angle_p50,minilm,36,global_centered,half,1000,83.23853018976034,85.22744806586617,1.9889178761058304,0.023894197453651084,True
angle_p50,pubmedbert,11,global_centered,half,1000,10.151719933374805,83.1557381586762,73.0040182253014,7.191295534591465,True
angle_p50,pubmedbert,12,global_centered,half,1000,10.12042803694397,72.64048394525628,62.52005590831231,6.177609848129632,True
