model,field_id,small_n,large_n,small_gap25,large_gap25,large_gap50,relative_change_fixed_k,relative_change_approximately_fixed_fraction,small_neighbor_fraction,large_neighbor_fraction
simcse,19,500,1000,0.12873065225984595,0.09768331137731003,0.13860663483261068,-0.24118063831344622,0.07671818948629126,0.050100200400801605,0.05005005005005005
simcse,19,1000,2000,0.09768331137731003,0.07840667442467132,0.10466470240116385,-0.19733807833541872,0.07146963923947677,0.025025025025025027,0.02501250625312656
simcse,19,2000,4000,0.07840667442467132,0.05036325016171869,0.0734901098153969,-0.35766628885523205,-0.06270594493837355,0.01250625312656328,0.012503125781445362
simcse,20,500,1000,0.2563819775612857,0.18553191307298011,0.24915405552643005,-0.2763457289870134,-0.028192005162016132,0.050100200400801605,0.05005005005005005
simcse,20,1000,2000,0.18553191307298011,0.14619410980097503,0.19164210281803704,-0.2120271527439666,0.032933362481167544,0.025025025025025027,0.02501250625312656
simcse,20,2000,4000,0.14619410980097503,0.0634814673585916,0.1431781361349299,-0.5657727425201079,-0.020629925994631274,0.01250625312656328,0.012503125781445362
simcse,21,500,1000,0.1619131480478314,0.12132056328593872,0.06174117993513397,-0.25070592012639437,-0.6186771693371389,0.050100200400801605,0.05005005005005005
simcse,21,1000,2000,0.12132056328593872,0.03279913507592104,0.11852951598551746,-0.7296490043603142,-0.023005558372186933,0.025025025025025027,0.02501250625312656
simcse,21,2000,4000,0.03279913507592104,0.0699001998374961,0.0351233170495546,1.1311598514929198,0.07086107509401424,0.01250625312656328,0.012503125781445362
simcse,22,500,1000,0.19110744448033773,0.13800417448942426,0.18702685938208705,-0.2778712788259646,-0.02135230843228882,0.050100200400801605,0.05005005005005005
simcse,22,1000,2000,0.13800417448942426,0.11847280552641316,0.15278609557584427,-0.1415273779599171,0.10711213005772376,0.025025025025025027,0.02501250625312656
simcse,22,2000,4000,0.11847280552641316,0.09837706355911444,0.12409815190428754,-0.16962324710727342,0.047482174097921735,0.01250625312656328,0.012503125781445362
simcse,23,500,1000,0.1723673949871936,0.12785491139781102,0.17314543646337918,-0.2582419000570829,0.004513855281292477,0.050100200400801605,0.05005005005005005
simcse,23,1000,2000,0.12785491139781102,0.10162843645875595,0.13240123806203735,-0.20512684770828513,0.035558482771778505,0.025025025025025027,0.02501250625312656
simcse,23,2000,4000,0.10162843645875595,0.08034077762236895,0.10248022043057135,-0.20946557457888482,0.008381354682762257,0.01250625312656328,0.012503125781445362
simcse,24,500,1000,0.13196436015135354,0.10103803124004335,0.13159749694827755,-0.2343536457558688,-0.0027800172914507373,0.050100200400801605,0.05005005005005005
simcse,24,1000,2000,0.10103803124004335,0.07761750293611104,0.09955766629102904,-0.23179913559766882,-0.014651561702516745,0.025025025025025027,0.02501250625312656
simcse,24,2000,4000,0.07761750293611104,0.06404110448920797,0.07996994185740612,-0.1749141357726769,0.030308098461134896,0.01250625312656328,0.012503125781445362
simcse,25,500,1000,0.24414093104041987,0.19234418112284524,0.2584789968991962,-0.21215922171198398,0.05872864413875159,0.050100200400801605,0.05005005005005005
simcse,25,1000,2000,0.19234418112284524,0.14380984104871156,0.208490748514511,-0.25233069069625796,0.08394622232607787,0.025025025025025027,0.02501250625312656
simcse,25,2000,4000,0.14380984104871156,0.06369038772300119,0.14983894250810822,-0.5571207974464846,0.041924122962867884,0.01250625312656328,0.012503125781445362
simcse,26,500,1000,0.0957602668912089,0.06553779870358023,0.09420342424783647,-0.3156055133175823,-0.016257709944993384,0.050100200400801605,0.05005005005005005
simcse,26,1000,2000,0.06553779870358023,0.04937532439760356,0.06719062194744872,-0.246613017612594,0.02521938906346272,0.025025025025025027,0.02501250625312656
simcse,26,2000,4000,0.04937532439760356,0.07125134699187569,0.05243243071829701,0.44305577454259487,0.06191567059034502,0.01250625312656328,0.012503125781445362
simcse,27,500,1000,0.20666263145412264,0.15440996807144025,0.23081188626025542,-0.25284040474575126,0.11685351452371161,0.050100200400801605,0.05005005005005005
simcse,27,1000,2000,0.15440996807144025,0.12382163448368487,0.17177317830066796,-0.1980981796045913,0.11244876510300386,0.025025025025025027,0.02501250625312656
simcse,27,2000,4000,0.12382163448368487,0.10240240577431015,0.1350760210981038,-0.17298454182654963,0.09089192418875586,0.01250625312656328,0.012503125781445362
simcse,28,500,1000,0.19043728859736528,0.1266653618726842,0.17721269082026897,-0.33487100763922223,-0.06944332107697984,0.050100200400801605,0.05005005005005005
simcse,28,1000,2000,0.1266653618726842,0.09690689934257304,0.1287492353205918,-0.23493765059482036,0.016451801953577178,0.025025025025025027,0.02501250625312656
simcse,28,2000,4000,0.09690689934257304,0.07942222855651779,0.1026704212338418,-0.1804275124338222,0.0594748354386439,0.01250625312656328,0.012503125781445362
simcse,29,500,1000,0.16859042382730974,0.0725561591011447,0.18432082682989706,-0.569630602652347,0.09330543601159852,0.050100200400801605,0.05005005005005005
simcse,29,1000,2000,0.0725561591011447,0.05405734183506075,0.07606291980298943,-0.25495860717070534,0.04833167501267866,0.025025025025025027,0.02501250625312656
simcse,29,2000,4000,0.05405734183506075,0.043369144539609855,0.05954112806709945,-0.19771962387759692,0.1014438750756701,0.01250625312656328,0.012503125781445362
simcse,30,500,1000,0.14307844600489036,0.06847973597031298,0.10804552984748864,-0.5213832839086583,-0.24485110885398012,0.050100200400801605,0.05005005005005005
simcse,30,1000,2000,0.06847973597031298,0.05102686106623827,0.07367205980075503,-0.2548618895324129,0.07582277818204497,0.025025025025025027,0.02501250625312656
simcse,30,2000,4000,0.05102686106623827,0.04419950057996138,0.09340882678509271,-0.13379934300513321,0.8305814787203579,0.01250625312656328,0.012503125781445362
simcse,31,500,1000,0.2050035396161117,0.16318829398625215,0.2151599612843162,-0.20397328606209683,0.04954266490824178,0.050100200400801605,0.05005005005005005
simcse,31,1000,2000,0.16318829398625215,0.12658666340073735,0.16638405177398444,-0.22429078515030199,0.019583253857666513,0.025025025025025027,0.02501250625312656
simcse,31,2000,4000,0.12658666340073735,0.10117447586639679,0.130786137989005,-0.2007493273907758,0.03317470004698144,0.01250625312656328,0.012503125781445362
simcse,32,500,1000,0.21807589750697312,0.17030314840466457,0.22827241719619118,-0.21906478271300472,0.04675674756258664,0.050100200400801605,0.05005005005005005
simcse,32,1000,2000,0.17030314840466457,0.13711412613128426,0.17603744469245775,-0.1948820241098447,0.033671111435753805,0.025025025025025027,0.02501250625312656
simcse,32,2000,4000,0.13711412613128426,0.11138645994759183,0.13942695572908823,-0.1876368752775966,0.0168679162611551,0.01250625312656328,0.012503125781445362
simcse,33,500,1000,0.21248348275045253,0.15279589365352056,0.20382728320840293,-0.2809046064396027,-0.040738223178578656,0.050100200400801605,0.05005005005005005
simcse,33,1000,2000,0.15279589365352056,0.12078295069269052,0.15498409039400313,-0.20951441950018945,0.014321044160025104,0.025025025025025027,0.02501250625312656
simcse,33,2000,4000,0.12078295069269052,0.10131638843762722,0.12888158882893858,-0.1611697854988847,0.06705116980337332,0.01250625312656328,0.012503125781445362
simcse,34,500,1000,0.2110416102045312,0.14448686558602897,0.20572068309924646,-0.3153631388331459,-0.02521269194320469,0.050100200400801605,0.05005005005005005
simcse,34,1000,2000,0.14448686558602897,0.10328501296057427,0.14291376701403535,-0.28515984797886484,-0.010887484932372451,0.025025025025025027,0.02501250625312656
simcse,34,2000,4000,0.10328501296057427,0.07974046345200902,0.10535048192645231,-0.22795707560740316,0.019997760630252052,0.01250625312656328,0.012503125781445362
simcse,35,500,1000,0.16116976734724445,0.12567558014509383,0.17418778833496165,-0.22022856883374078,0.08077210262188653,0.050100200400801605,0.05005005005005005
simcse,35,1000,2000,0.12567558014509383,0.09375668311645877,0.12496012450185581,-0.2539785135010664,-0.005692877187533336,0.025025025025025027,0.02501250625312656
simcse,35,2000,4000,0.09375668311645877,0.07493195523186898,0.09527813100449838,-0.2007827843184989,0.016227620660916094,0.01250625312656328,0.012503125781445362
simcse,36,500,1000,0.17541163363287327,0.15841173869733244,0.20472793205525627,-0.09691429572522342,0.16712858671472372,0.050100200400801605,0.05005005005005005
simcse,36,1000,2000,0.15841173869733244,0.1278176139822406,0.1616318381021529,-0.19313041423998356,0.02032740396198103,0.025025025025025027,0.02501250625312656
simcse,36,2000,4000,0.1278176139822406,0.10425413057007388,0.13160611121251214,-0.1843523961841496,0.02963986818591325,0.01250625312656328,0.012503125781445362
