metric,model,field_id,n,value,reference,relative_to_2000
gap_25,scincl,31,1000,0.07729807539656919,0.05284908151957852,1.462619087673894
gap_25,scincl,31,2000,0.05284908151957852,0.05284908151957852,1.0
gap_25,scincl,31,4000,0.033182441259025176,0.05284908151957852,0.6278716735452134
gap_25,scincl,32,500,0.16899872518662357,0.08171665008909894,2.068106377370554
gap_25,scincl,32,1000,0.11527031844276074,0.08171665008909894,1.4106099346593002
gap_25,scincl,32,2000,0.08171665008909894,0.08171665008909894,1.0
gap_25,scincl,32,4000,0.06351750062161635,0.08171665008909894,0.7772895799370223
gap_25,scincl,33,500,0.1575487326055781,0.10198452641332928,1.5448297712052388
gap_25,scincl,33,1000,0.12321522795579994,0.10198452641332928,1.2081757134060274
gap_25,scincl,33,2000,0.10198452641332928,0.10198452641332928,1.0
gap_25,scincl,33,4000,0.08197761957242816,0.10198452641332928,0.8038240942570457
gap_25,scincl,34,500,0.09657513400259797,0.050413819722167706,1.9156480214121219
gap_25,scincl,34,1000,0.06601987146297186,0.050413819722167706,1.3095590024086579
gap_25,scincl,34,2000,0.050413819722167706,0.050413819722167706,1.0
gap_25,scincl,34,4000,0.03800410581740643,0.050413819722167706,0.7538430142141255
gap_25,scincl,35,500,0.10233271839160511,0.0538637532964239,1.8998438120055616
gap_25,scincl,35,1000,0.06831314733233056,0.0538637532964239,1.2682582098649626
gap_25,scincl,35,2000,0.0538637532964239,0.0538637532964239,1.0
gap_25,scincl,35,4000,0.041026716767135936,0.0538637532964239,0.7616757885652162
gap_25,scincl,36,500,0.22735498186766773,0.08210389139181344,2.7691133515547017
gap_25,scincl,36,1000,0.14376372706242171,0.08210389139181344,1.7509977252644124
gap_25,scincl,36,2000,0.08210389139181344,0.08210389139181344,1.0
gap_25,scincl,36,4000,0.062266567026125146,0.08210389139181344,0.7583875254947262
gap_25,scibert,11,500,0.18410907550211567,0.09695735454158927,1.8988665312969446
gap_25,scibert,11,1000,0.13472095908309253,0.09695735454158927,1.3894867462096936
gap_25,scibert,11,2000,0.09695735454158927,0.09695735454158927,1.0
gap_25,scibert,11,4000,0.07294387819228634,0.09695735454158927,0.752329501327282
gap_25,scibert,12,500,0.16237910711246054,0.04233300824148714,3.8357563957225693
gap_25,scibert,12,1000,0.12365121839497452,0.04233300824148714,2.92091735341865
gap_25,scibert,12,2000,0.04233300824148714,0.04233300824148714,1.0
gap_25,scibert,12,4000,0.03304491636099162,0.04233300824148714,0.7805945699036569
gap_25,scibert,13,500,0.18756623151559243,0.11796477390976111,1.59001899718872
gap_25,scibert,13,1000,0.14554833556947228,0.11796477390976111,1.2338288011369531
gap_25,scibert,13,2000,0.11796477390976111,0.11796477390976111,1.0
gap_25,scibert,13,4000,0.09218573497078748,0.11796477390976111,0.7814683308875437
gap_25,scibert,14,500,0.23126933687409665,0.06040077967920635,3.8289131051351926
gap_25,scibert,14,1000,0.06886428187984793,0.06040077967920635,1.1401223998364252
gap_25,scibert,14,2000,0.06040077967920635,0.06040077967920635,1.0
gap_25,scibert,14,4000,0.050336919846629975,0.06040077967920635,0.83338195490147
gap_25,scibert,15,500,0.13420154340300758,0.07357667795735112,1.8239685064443625
gap_25,scibert,15,1000,0.10114957172711433,0.07357667795735112,1.3747504580968701
gap_25,scibert,15,2000,0.07357667795735112,0.07357667795735112,1.0
gap_25,scibert,15,4000,0.056066478963593014,0.07357667795735112,0.762014275720522
gap_25,scibert,16,500,0.10126546899002972,0.05833119983711031,1.7360429628194383
gap_25,scibert,16,1000,0.07549852811610361,0.05833119983711031,1.294307820290565
gap_25,scibert,16,2000,0.05833119983711031,0.05833119983711031,1.0
gap_25,scibert,16,4000,0.049331099035239113,0.05833119983711031,0.8457069145328067
gap_25,scibert,17,500,0.15279989995392257,0.07701806600049686,1.9839488043355544
gap_25,scibert,17,1000,0.11188453895773985,0.07701806600049686,1.4527051218998157
gap_25,scibert,17,2000,0.07701806600049686,0.07701806600049686,1.0
gap_25,scibert,17,4000,0.06668670029320577,0.07701806600049686,0.8658578922609607
gap_25,scibert,18,500,0.15669994468835807,0.08554684318882094,1.8317443268185407
gap_25,scibert,18,1000,0.14089851112537416,0.08554684318882094,1.6470334365743895
gap_25,scibert,18,2000,0.08554684318882094,0.08554684318882094,1.0
gap_25,scibert,18,4000,0.06530072735297204,0.08554684318882094,0.7633329871546375
gap_25,scibert,19,500,0.14125207150921532,0.06698849706460641,2.1086018898585843
gap_25,scibert,19,1000,0.10265403108946612,0.06698849706460641,1.5324128109705526
gap_25,scibert,19,2000,0.06698849706460641,0.06698849706460641,1.0
gap_25,scibert,19,4000,0.03989110578750527,0.06698849706460641,0.5954918760012287
gap_25,scibert,20,500,0.10545941703265777,0.059016190657669686,1.7869573731789543
gap_25,scibert,20,1000,0.0750755641815292,0.059016190657669686,1.2721180975067299
gap_25,scibert,20,2000,0.059016190657669686,0.059016190657669686,1.0
gap_25,scibert,20,4000,0.04094625936687676,0.059016190657669686,0.6938140010491413
gap_25,scibert,21,500,0.1306018302664374,0.07001430082590142,1.8653593441030543
gap_25,scibert,21,1000,0.08865156211633232,0.07001430082590142,1.2661922074573677
gap_25,scibert,21,2000,0.07001430082590142,0.07001430082590142,1.0
gap_25,scibert,21,4000,0.01686335657573555,0.07001430082590142,0.2408558876802643
gap_25,scibert,22,500,0.17425872115163843,0.10615426219017562,1.6415612294441226
gap_25,scibert,22,1000,0.13025816171808716,0.10615426219017562,1.2270648302818905
gap_25,scibert,22,2000,0.10615426219017562,0.10615426219017562,1.0
gap_25,scibert,22,4000,0.08794292673708168,0.10615426219017562,0.828444613740819
gap_25,scibert,23,500,0.14540024238973606,0.07816118821568613,1.8602614124609196
gap_25,scibert,23,1000,0.10248708152194673,0.07816118821568613,1.3112272709971244
gap_25,scibert,23,2000,0.07816118821568613,0.07816118821568613,1.0
gap_25,scibert,23,4000,0.061222478125479804,0.07816118821568613,0.7832848952671513
gap_25,scibert,24,500,0.15850593368944396,0.08888141262331863,1.783341747291929
gap_25,scibert,24,1000,0.11500465485038325,0.08888141262331863,1.2939111953336688
gap_25,scibert,24,2000,0.08888141262331863,0.08888141262331863,1.0
gap_25,scibert,24,4000,0.06774406769090942,0.08888141262331863,0.7621848673581535
gap_25,scibert,25,500,0.21491511445535583,0.13207872538599374,1.6271743524725628
gap_25,scibert,25,1000,0.16620689972196026,0.13207872538599374,1.2583926687377438
gap_25,scibert,25,2000,0.13207872538599374,0.13207872538599374,1.0
gap_25,scibert,25,4000,0.05465626335168839,0.13207872538599374,0.41381579956921966
gap_25,scibert,26,500,0.16055833971615116,0.04227125811825831,3.798286279224816
gap_25,scibert,26,1000,0.054530130545024764,0.04227125811825831,1.2900049104871911
gap_25,scibert,26,2000,0.04227125811825831,0.04227125811825831,1.0
gap_25,scibert,26,4000,0.03212314739746371,0.04227125811825831,0.7599288222649019
gap_25,scibert,27,500,0.21073462583774435,0.12701585156124057,1.6591206786196986
gap_25,scibert,27,1000,0.15971237893887938,0.12701585156124057,1.257420841381158
gap_25,scibert,27,2000,0.12701585156124057,0.12701585156124057,1.0
gap_25,scibert,27,4000,0.10460765214695773,0.12701585156124057,0.823579504929125
gap_25,scibert,28,500,0.1687070477404773,0.08321424496726232,2.027381823951525
gap_25,scibert,28,1000,0.11022987264730709,0.08321424496726232,1.3246514787302717
gap_25,scibert,28,2000,0.08321424496726232,0.08321424496726232,1.0
gap_25,scibert,28,4000,0.0648189990019647,0.08321424496726232,0.7789411419579114
gap_25,scibert,29,500,0.127821966310693,0.057840662435645465,2.2098980358828006
gap_25,scibert,29,1000,0.08151294877730451,0.057840662435645465,1.4092672065780236
gap_25,scibert,29,2000,0.057840662435645465,0.057840662435645465,1.0
gap_25,scibert,29,4000,0.042008472534662514,0.057840662435645465,0.7262792431086327
gap_25,scibert,30,500,0.10894840516084936,0.03904708114735329,2.7901805195043154
gap_25,scibert,30,1000,0.04582238659825947,0.03904708114735329,1.173516310357181
gap_25,scibert,30,2000,0.03904708114735329,0.03904708114735329,1.0
gap_25,scibert,30,4000,0.03120163566480998,0.03904708114735329,0.7990772869056029
gap_25,scibert,31,500,0.11349122100530057,0.058677837079436204,1.9341411792609147
gap_25,scibert,31,1000,0.07598554408475078,0.058677837079436204,1.294961570957088
gap_25,scibert,31,2000,0.058677837079436204,0.058677837079436204,1.0
gap_25,scibert,31,4000,0.04689668421660641,0.058677837079436204,0.7992231232572387
gap_25,scibert,32,500,0.17492555882268163,0.10736991557610513,1.629185958507085
gap_25,scibert,32,1000,0.13572562949488284,0.10736991557610513,1.2640936594448453
gap_25,scibert,32,2000,0.10736991557610513,0.10736991557610513,1.0
gap_25,scibert,32,4000,0.0856751788067147,0.10736991557610513,0.7979439896829114
gap_25,scibert,33,500,0.12755609092630332,0.07430303424014711,1.7167009696271964
gap_25,scibert,33,1000,0.09567226038398134,0.07430303424014711,1.2875956057833247
gap_25,scibert,33,2000,0.07430303424014711,0.07430303424014711,1.0
gap_25,scibert,33,4000,0.06099878925035955,0.07430303424014711,0.8209461413542238
gap_25,scibert,34,500,0.17677302261586236,0.10258407119977457,1.7232014731761867
gap_25,scibert,34,1000,0.12609250600112273,0.10258407119977457,1.2291626226801557
gap_25,scibert,34,2000,0.10258407119977457,0.10258407119977457,1.0
gap_25,scibert,34,4000,0.08305043546048542,0.10258407119977457,0.8095841244080779
gap_25,scibert,35,500,0.1926925890825519,0.09966563964210513,1.9333903818256963
gap_25,scibert,35,1000,0.1284414684585796,0.09966563964210513,1.2887236656465275
gap_25,scibert,35,2000,0.09966563964210513,0.09966563964210513,1.0
gap_25,scibert,35,4000,0.0762608890409352,0.09966563964210513,0.7651673065540405
gap_25,scibert,36,500,0.1625326461740703,0.09225191185001239,1.7618349898083816
gap_25,scibert,36,1000,0.12573288421735654,0.09225191185001239,1.3629298482374992
gap_25,scibert,36,2000,0.09225191185001239,0.09225191185001239,1.0
gap_25,scibert,36,4000,0.07189143970215978,0.09225191185001239,0.7792948488595484
gap_25,bert,11,500,0.1571283060314955,0.08436254212145403,1.8625364063269092
gap_25,bert,11,1000,0.1163833825408935,0.08436254212145403,1.3795622987906186
gap_25,bert,11,2000,0.08436254212145403,0.08436254212145403,1.0
gap_25,bert,11,4000,0.0670355505048982,0.08436254212145403,0.7946127371125125
gap_25,bert,12,500,0.1562787831908371,0.06125454649958169,2.5513009584015833
gap_25,bert,12,1000,0.11427671733551949,0.06125454649958169,1.8656038427498585
gap_25,bert,12,2000,0.06125454649958169,0.06125454649958169,1.0
gap_25,bert,12,4000,0.04388394037664552,0.06125454649958169,0.7164193171676686
gap_25,bert,13,500,0.15789782678417932,0.0841950486592327,1.8753813828559915
gap_25,bert,13,1000,0.1061708152533334,0.0841950486592327,1.2610102012416957
gap_25,bert,13,2000,0.0841950486592327,0.0841950486592327,1.0
gap_25,bert,13,4000,0.06559867969712518,0.0841950486592327,0.779127522838384
gap_25,bert,14,500,0.18041452447490394,0.11058216778670148,1.6314974474266044
gap_25,bert,14,1000,0.14157162632250775,0.11058216778670148,1.2802392027219152
gap_25,bert,14,2000,0.11058216778670148,0.11058216778670148,1.0
gap_25,bert,14,4000,0.08437694901990363,0.11058216778670148,0.7630249135887417
gap_25,bert,15,500,0.21152203039965325,0.04598940887435906,4.599363974812585
gap_25,bert,15,1000,0.06162018388811483,0.04598940887435906,1.3398777108977051
gap_25,bert,15,2000,0.04598940887435906,0.04598940887435906,1.0
gap_25,bert,15,4000,0.036371569121509864,0.04598940887435906,0.7908683762575708
gap_25,bert,16,500,0.06900998643727826,0.04299924048632427,1.6049117532489117
gap_25,bert,16,1000,0.055353810545134455,0.04299924048632427,1.287320657739048
gap_25,bert,16,2000,0.04299924048632427,0.04299924048632427,1.0
gap_25,bert,16,4000,0.035004498883719724,0.04299924048632427,0.8140724926258351
gap_25,bert,17,500,0.14909268330328157,0.08343313269951737,1.78697213540136
gap_25,bert,17,1000,0.10687417100581756,0.08343313269951737,1.2809559889201643
gap_25,bert,17,2000,0.08343313269951737,0.08343313269951737,1.0
gap_25,bert,17,4000,0.06371730507390978,0.08343313269951737,0.7636930678773178
gap_25,bert,18,500,0.11682340862548544,0.07000107427791381,1.6688802254902628
gap_25,bert,18,1000,0.0885714085512429,0.07000107427791381,1.2652864183141295
gap_25,bert,18,2000,0.07000107427791381,0.07000107427791381,1.0
gap_25,bert,18,4000,0.05648248594601421,0.07000107427791381,0.8068802733193927
gap_25,bert,19,500,0.1255910529358415,0.05556931092953859,2.2600793645811064
gap_25,bert,19,1000,0.08340267737908025,0.05556931092953859,1.5008765806873894
gap_25,bert,19,2000,0.05556931092953859,0.05556931092953859,1.0
gap_25,bert,19,4000,0.04500494020005323,0.05556931092953859,0.8098883978806055
gap_25,bert,20,500,0.17328867940415377,0.0900650451137258,1.9240392228232481
gap_25,bert,20,1000,0.11798574845189948,0.0900650451137258,1.3100059884821909
gap_25,bert,20,2000,0.0900650451137258,0.0900650451137258,1.0
gap_25,bert,20,4000,0.0379497809921737,0.0900650451137258,0.4213597066903617
gap_25,bert,21,500,0.15059309199838108,0.018165184921448342,8.290204181768056
gap_25,bert,21,1000,0.024931683286315048,0.018165184921448342,1.372498182326635
gap_25,bert,21,2000,0.018165184921448342,0.018165184921448342,1.0
gap_25,bert,21,4000,0.015783746628281956,0.018165184921448342,0.8689009606307652
gap_25,bert,22,500,0.15726850387933813,0.09600255877306235,1.6381699184820746
gap_25,bert,22,1000,0.11362123267235497,0.09600255877306235,1.1835229615175247
gap_25,bert,22,2000,0.09600255877306235,0.09600255877306235,1.0
gap_25,bert,22,4000,0.07537403230344936,0.09600255877306235,0.7851252431888178
gap_25,bert,23,500,0.15485709315310606,0.07838559310255018,1.9755810605465454
gap_25,bert,23,1000,0.10051838320790153,0.07838559310255018,1.2823578827348476
gap_25,bert,23,2000,0.07838559310255018,0.07838559310255018,1.0
gap_25,bert,23,4000,0.06179439355997682,0.07838559310255018,0.788338661661111
gap_25,bert,24,500,0.10143322631549334,0.057356434162380815,1.7684716247932617
gap_25,bert,24,1000,0.07326137054224,0.057356434162380815,1.2772999509493737
gap_25,bert,24,2000,0.057356434162380815,0.057356434162380815,1.0
gap_25,bert,24,4000,0.04778584979352976,0.057356434162380815,0.8331384349704178
gap_25,bert,25,500,0.17171206661956315,0.09953382950621235,1.725162866448797
gap_25,bert,25,1000,0.1292324924648751,0.09953382950621235,1.2983775778144766
gap_25,bert,25,2000,0.09953382950621235,0.09953382950621235,1.0
gap_25,bert,25,4000,0.03846488794035527,0.09953382950621235,0.38645039712808904
gap_25,bert,26,500,0.12620305425016753,0.02789319390589982,4.524510698772066
gap_25,bert,26,1000,0.03350837966313922,0.02789319390589982,1.2013102470868962
gap_25,bert,26,2000,0.02789319390589982,0.02789319390589982,1.0
gap_25,bert,26,4000,0.021362229291487216,0.02789319390589982,0.7658581288164634
gap_25,bert,27,500,0.1288412171669627,0.07777010469577514,1.6566933742852734
gap_25,bert,27,1000,0.09746075533744594,0.07777010469577514,1.2531904864818897
gap_25,bert,27,2000,0.07777010469577514,0.07777010469577514,1.0
gap_25,bert,27,4000,0.0636095297219517,0.07777010469577514,0.8179175014715815
gap_25,bert,28,500,0.08907118954788364,0.049525291495031015,1.7984990468318667
gap_25,bert,28,1000,0.06338091355208013,0.049525291495031015,1.2797686119311238
gap_25,bert,28,2000,0.049525291495031015,0.049525291495031015,1.0
gap_25,bert,28,4000,0.041496118696695714,0.049525291495031015,0.8378773237681825
gap_25,bert,29,500,0.13009468260118165,0.0418472283044629,3.1088004599651677
gap_25,bert,29,1000,0.05749523795206554,0.0418472283044629,1.37393180579976
gap_25,bert,29,2000,0.0418472283044629,0.0418472283044629,1.0
gap_25,bert,29,4000,0.032745749194172905,0.0418472283044629,0.782507002756038
gap_25,bert,30,500,0.06587995603398447,0.027257654508499603,2.416934150128049
gap_25,bert,30,1000,0.030622396558729035,0.027257654508499603,1.1234420976749935
gap_25,bert,30,2000,0.027257654508499603,0.027257654508499603,1.0
gap_25,bert,30,4000,0.05294167715174779,0.027257654508499603,1.9422682584533926
gap_25,bert,31,500,0.17992053571954142,0.06541317087358749,2.750524601035503
gap_25,bert,31,1000,0.08806851789030154,0.06541317087358749,1.3463422841937451
gap_25,bert,31,2000,0.06541317087358749,0.06541317087358749,1.0
gap_25,bert,31,4000,0.051480442072088774,0.06541317087358749,0.7870042284232934
gap_25,bert,32,500,0.14347647079425935,0.09736666095300382,1.4735687697405115
gap_25,bert,32,1000,0.11879333350266454,0.09736666095300382,1.2200616960666113
gap_25,bert,32,2000,0.09736666095300382,0.09736666095300382,1.0
gap_25,bert,32,4000,0.07810374470541348,0.09736666095300382,0.8021610676688603
gap_25,bert,33,500,0.16481070967035577,0.10516614249076546,1.5671460963287462
gap_25,bert,33,1000,0.12867621605920387,0.10516614249076546,1.2235517345375944
gap_25,bert,33,2000,0.10516614249076546,0.10516614249076546,1.0
gap_25,bert,33,4000,0.08189234858119136,0.10516614249076546,0.7786949929097404
gap_25,bert,34,500,0.16925659686397684,0.07813021269068893,2.1663398963733758
gap_25,bert,34,1000,0.10994197529554832,0.07813021269068893,1.4071633944067135
gap_25,bert,34,2000,0.07813021269068893,0.07813021269068893,1.0
gap_25,bert,34,4000,0.05995098938617841,0.07813021269068893,0.7673214665819411
gap_25,bert,35,500,0.15822562968848516,0.08188429686057203,1.9323073623982248
gap_25,bert,35,1000,0.10506947108519142,0.08188429686057203,1.283145549434195
gap_25,bert,35,2000,0.08188429686057203,0.08188429686057203,1.0
gap_25,bert,35,4000,0.06520433242771444,0.08188429686057203,0.7962983737741646
gap_25,bert,36,500,0.13881656581766125,0.09049827963474737,1.533913864196395
gap_25,bert,36,1000,0.11683153553659482,0.09049827963474737,1.2909807347513007
gap_25,bert,36,2000,0.09049827963474737,0.09049827963474737,1.0
gap_25,bert,36,4000,0.0745418715473117,0.09049827963474737,0.823682746767828
gap_25,mpnet,11,500,0.1816922223582691,0.0940130591204271,1.9326274887569437
gap_25,mpnet,11,1000,0.12927872069385318,0.0940130591204271,1.3751144990213768
gap_25,mpnet,11,2000,0.0940130591204271,0.0940130591204271,1.0
gap_25,mpnet,11,4000,0.0734571835789685,0.0940130591204271,0.781350849192905
gap_25,mpnet,12,500,0.18945926511594596,0.10367989071020789,1.8273482332798465
gap_25,mpnet,12,1000,0.12987875320554843,0.10367989071020789,1.2526899123434465
gap_25,mpnet,12,2000,0.10367989071020789,0.10367989071020789,1.0
gap_25,mpnet,12,4000,0.07456881821509417,0.10367989071020789,0.7192216128344399
gap_25,mpnet,13,500,0.15451722713805455,0.08732872369794115,1.7693746180524728
gap_25,mpnet,13,1000,0.11733044593886024,0.08732872369794115,1.343549303945987
gap_25,mpnet,13,2000,0.08732872369794115,0.08732872369794115,1.0
gap_25,mpnet,13,4000,0.06909903143938806,0.08732872369794115,0.7912520475896653
gap_25,mpnet,14,500,0.19312009044074502,0.1031748572768745,1.871774728241187
gap_25,mpnet,14,1000,0.1498557181122763,0.1031748572768745,1.4524441522621305
gap_25,mpnet,14,2000,0.1031748572768745,0.1031748572768745,1.0
gap_25,mpnet,14,4000,0.06022359412254045,0.1031748572768745,0.5837041670038626
gap_25,mpnet,15,500,0.0547063687123653,0.027695642724216887,1.9752698739332888
gap_25,mpnet,15,1000,0.0390358856033464,0.027695642724216887,1.4094594587333291
gap_25,mpnet,15,2000,0.027695642724216887,0.027695642724216887,1.0
gap_25,mpnet,15,4000,0.020269690328976523,0.027695642724216887,0.7318728989543485
gap_25,mpnet,16,500,0.15805973641688614,0.0795964030708698,1.9857648124646459
gap_25,mpnet,16,1000,0.10127779038497058,0.0795964030708698,1.2723915463214641
gap_25,mpnet,16,2000,0.0795964030708698,0.0795964030708698,1.0
gap_25,mpnet,16,4000,0.06061194331568837,0.0795964030708698,0.7614909842310544
gap_25,mpnet,17,500,0.16537835474327056,0.08206423433668884,2.0152305822383587
gap_25,mpnet,17,1000,0.10840950035559357,0.08206423433668884,1.321032252745048
gap_25,mpnet,17,2000,0.08206423433668884,0.08206423433668884,1.0
gap_25,mpnet,17,4000,0.062241388081355715,0.08206423433668884,0.7584471918179972
gap_25,mpnet,18,500,0.12951431393507748,0.07290670529842987,1.7764389901441169
gap_25,mpnet,18,1000,0.09570855931718446,0.07290670529842987,1.3127538670883494
gap_25,mpnet,18,2000,0.07290670529842987,0.07290670529842987,1.0
gap_25,mpnet,18,4000,0.05329948660003116,0.07290670529842987,0.73106426057603
gap_25,mpnet,19,500,0.13021222260772522,0.06932397338405893,1.878314474075826
gap_25,mpnet,19,1000,0.09525906065669322,0.06932397338405893,1.3741142638918338
gap_25,mpnet,19,2000,0.06932397338405893,0.06932397338405893,1.0
gap_25,mpnet,19,4000,0.05327065461730429,0.06932397338405893,0.7684304868415678
gap_25,mpnet,20,500,0.14254763031113318,0.0819966730098306,1.73845626997626
gap_25,mpnet,20,1000,0.11692137680215971,0.0819966730098306,1.4259283030683694
gap_25,mpnet,20,2000,0.0819966730098306,0.0819966730098306,1.0
gap_25,mpnet,20,4000,0.04174399172276703,0.0819966730098306,0.5090937252754429
gap_25,mpnet,21,500,0.027834615228844947,0.014507009293693278,1.918701137176886
gap_25,mpnet,21,1000,0.020138448542542882,0.014507009293693278,1.3881874709556983
gap_25,mpnet,21,2000,0.014507009293693278,0.014507009293693278,1.0
gap_25,mpnet,21,4000,0.01139858923317836,0.014507009293693278,0.7857297808538483
gap_25,mpnet,22,500,0.15467852006081656,0.09061228236274048,1.7070370155958012
gap_25,mpnet,22,1000,0.11560670609540355,0.09061228236274048,1.2758392469643907
gap_25,mpnet,22,2000,0.09061228236274048,0.09061228236274048,1.0
gap_25,mpnet,22,4000,0.07057847275783682,0.09061228236274048,0.7789062466752134
gap_25,mpnet,23,500,0.15889261430256607,0.07614591140842497,2.0866860920517634
gap_25,mpnet,23,1000,0.09902127816173628,0.07614591140842497,1.3004149051498557
gap_25,mpnet,23,2000,0.07614591140842497,0.07614591140842497,1.0
gap_25,mpnet,23,4000,0.05989260180451285,0.07614591140842497,0.7865504620893694
gap_25,mpnet,24,500,0.13780285554689223,0.06747400956785006,2.0423101640094674
gap_25,mpnet,24,1000,0.09120166417313887,0.06747400956785006,1.3516562118845021
gap_25,mpnet,24,2000,0.06747400956785006,0.06747400956785006,1.0
gap_25,mpnet,24,4000,0.0474748771643099,0.06747400956785006,0.703602431045252
gap_25,mpnet,25,500,0.20977823647678012,0.10088895973911227,2.0792982405532134
gap_25,mpnet,25,1000,0.13174792512501454,0.10088895973911227,1.305870587482517
gap_25,mpnet,25,2000,0.10088895973911227,0.10088895973911227,1.0
gap_25,mpnet,25,4000,0.0745871701572873,0.10088895973911227,0.7392996255503229
gap_25,mpnet,26,500,0.07330144323271348,0.0320849937783484,2.2846020709587536
gap_25,mpnet,26,1000,0.0421161845315069,0.0320849937783484,1.3126443103731487
gap_25,mpnet,26,2000,0.0320849937783484,0.0320849937783484,1.0
gap_25,mpnet,26,4000,0.023758609519687838,0.0320849937783484,0.7404897655214951
gap_25,mpnet,27,500,0.23542412041737348,0.13849372265734725,1.6998901892459455
gap_25,mpnet,27,1000,0.17481564080171327,0.13849372265734725,1.2622640033601487
gap_25,mpnet,27,2000,0.13849372265734725,0.13849372265734725,1.0
gap_25,mpnet,27,4000,0.10643962113747807,0.13849372265734725,0.7685519538010002
gap_25,mpnet,28,500,0.11401494789751064,0.05918567701416228,1.9263942502546436
gap_25,mpnet,28,1000,0.07748524900044544,0.05918567701416228,1.3091891976145569
gap_25,mpnet,28,2000,0.05918567701416228,0.05918567701416228,1.0
gap_25,mpnet,28,4000,0.046861787417577,0.05918567701416228,0.7917758110017674
gap_25,mpnet,29,500,0.027741411302150774,0.01928494477738255,1.4385009458096036
gap_25,mpnet,29,1000,0.025280240426737183,0.01928494477738255,1.3108795860481768
gap_25,mpnet,29,2000,0.01928494477738255,0.01928494477738255,1.0
gap_25,mpnet,29,4000,0.01585684128984938,0.01928494477738255,0.822239393106603
gap_25,mpnet,30,500,0.0837720001960459,0.044689236932605625,1.8745453255865547
gap_25,mpnet,30,1000,0.05244829495188806,0.044689236932605625,1.1736225219281238
gap_25,mpnet,30,2000,0.044689236932605625,0.044689236932605625,1.0
gap_25,mpnet,30,4000,0.028614045092750215,0.044689236932605625,0.6402894087429176
gap_25,mpnet,31,500,0.12738951314883673,0.057914348910457956,2.199619188429367
gap_25,mpnet,31,1000,0.08659619920126066,0.057914348910457956,1.495246011228548
gap_25,mpnet,31,2000,0.057914348910457956,0.057914348910457956,1.0
gap_25,mpnet,31,4000,0.043616168898009525,0.057914348910457956,0.7531150693836685
gap_25,mpnet,32,500,0.17076149761057483,0.08428817741767736,2.025924665144816
gap_25,mpnet,32,1000,0.118082269692532,0.08428817741767736,1.4009351407302724
gap_25,mpnet,32,2000,0.08428817741767736,0.08428817741767736,1.0
gap_25,mpnet,32,4000,0.06721346158310113,0.08428817741767736,0.7974245456754266
gap_25,mpnet,33,500,0.20775453494736382,0.12503074442437653,1.6616275933078353
gap_25,mpnet,33,1000,0.15458199208663,0.12503074442437653,1.236351849285575
gap_25,mpnet,33,2000,0.12503074442437653,0.12503074442437653,1.0
gap_25,mpnet,33,4000,0.09869442445843206,0.12503074442437653,0.7893612480098948
gap_25,mpnet,34,500,0.07888891433986049,0.03513150022746348,2.245532181349613
gap_25,mpnet,34,1000,0.051805169395052184,0.03513150022746348,1.474607376845078
gap_25,mpnet,34,2000,0.03513150022746348,0.03513150022746348,1.0
gap_25,mpnet,34,4000,0.02405865229231128,0.03513150022746348,0.6848171053482031
gap_25,mpnet,35,500,0.10330939649137738,0.05665370035237354,1.8235242508223768
gap_25,mpnet,35,1000,0.07242253328086651,0.05665370035237354,1.278337210639628
gap_25,mpnet,35,2000,0.05665370035237354,0.05665370035237354,1.0
gap_25,mpnet,35,4000,0.04483819544789818,0.05665370035237354,0.7914433685534127
gap_25,mpnet,36,500,0.23133240776722924,0.0953051838595974,2.4272804311256118
gap_25,mpnet,36,1000,0.13268765653678768,0.0953051838595974,1.3922396575223208
gap_25,mpnet,36,2000,0.0953051838595974,0.0953051838595974,1.0
gap_25,mpnet,36,4000,0.06765781479091755,0.0953051838595974,0.7099069751608721
gap_25,minilm,11,500,0.1959865208032777,0.111671779491931,1.7550228150294584
gap_25,minilm,11,1000,0.13890635451153205,0.111671779491931,1.2438805501578751
gap_25,minilm,11,2000,0.111671779491931,0.111671779491931,1.0
gap_25,minilm,11,4000,0.09026005362210512,0.111671779491931,0.8082619801776061
gap_25,minilm,12,500,0.2182245489022179,0.12240558506043227,1.7827989531235795
gap_25,minilm,12,1000,0.1550219148774618,0.12240558506043227,1.2664611243100279
gap_25,minilm,12,2000,0.12240558506043227,0.12240558506043227,1.0
gap_25,minilm,12,4000,0.09144116791000435,0.12240558506043227,0.7470342784184184
gap_25,minilm,13,500,0.18837604529244337,0.11247758897952354,1.6747873687685206
gap_25,minilm,13,1000,0.14214891042385988,0.11247758897952354,1.2637976303860674
gap_25,minilm,13,2000,0.11247758897952354,0.11247758897952354,1.0
gap_25,minilm,13,4000,0.08881827980201741,0.11247758897952354,0.7896531265280474
gap_25,minilm,14,500,0.23469856540933354,0.1354355045229131,1.7329175701459214
gap_25,minilm,14,1000,0.18283549366084126,0.1354355045229131,1.3499820029090597
gap_25,minilm,14,2000,0.1354355045229131,0.1354355045229131,1.0
gap_25,minilm,14,4000,0.0867393159167042,0.1354355045229131,0.640447393925642
gap_25,minilm,15,500,0.06899333863985746,0.03319233052954962,2.078592781499203
gap_25,minilm,15,1000,0.04777954505620326,0.03319233052954962,1.4394754539355803
gap_25,minilm,15,2000,0.03319233052954962,0.03319233052954962,1.0
gap_25,minilm,15,4000,0.02480215926629012,0.03319233052954962,0.7472256051502587
