recipe,k,field_id,model,n,mean,median,p025,p975,min,max,positive_fraction,negative_fraction
mean,50,14,minilm,50,-0.08375915555555555,-0.08302444444444446,-0.0922470555555556,-0.07585105555555549,-0.09364666666666677,-0.07488000000000006,0.0,1.0
mean,50,14,pubmedbert,50,0.15377684444444445,0.1539133333333334,0.1472573333333333,0.16098794444444448,0.14547333333333334,0.1622133333333332,1.0,0.0
mean,50,14,biobert,50,0.15641817777777778,0.15607,0.14825405555555551,0.16409083333333327,0.1471933333333333,0.16424444444444442,1.0,0.0
mean,50,14,simcse,50,0.08253884444444443,0.0835433333333333,0.07459855555555538,0.09140766666666662,0.0726755555555556,0.09379111111111116,1.0,0.0
cls,25,14,specter,50,-0.10005306666666668,-0.09991111111111106,-0.10946355555555562,-0.08904566666666668,-0.10972000000000004,-0.08802222222222211,0.0,1.0
cls,25,14,specter2,50,-0.13027475555555554,-0.1296977777777778,-0.14190655555555548,-0.11868111111111114,-0.14392000000000005,-0.11793333333333322,0.0,1.0
cls,25,14,scincl,50,-0.1162832,-0.11622444444444441,-0.12626288888888884,-0.10482044444444442,-0.12855555555555565,-0.10185777777777794,0.0,1.0
cls,25,14,scibert,50,0.07841235555555556,0.07827111111111107,0.07114677777777778,0.08414411111111104,0.06928444444444459,0.0848000000000001,1.0,0.0
cls,25,14,bert,50,0.08662755555555554,0.08732666666666672,0.07962577777777788,0.09179233333333336,0.07504888888888872,0.09227555555555544,1.0,0.0
cls,25,14,mpnet,50,-0.1738775111111111,-0.17417555555555558,-0.18189655555555562,-0.16255855555555554,-0.18204888888888893,-0.15543111111111108,0.0,1.0
cls,25,14,minilm,50,-0.11833315555555554,-0.11777333333333334,-0.12870944444444443,-0.11053688888888893,-0.13115555555555547,-0.10698666666666667,0.0,1.0
cls,25,14,pubmedbert,50,0.11792195555555557,0.11782666666666669,0.11177044444444453,0.12308322222222214,0.11063111111111112,0.12448000000000015,1.0,0.0
cls,25,14,biobert,50,0.12029253333333333,0.12063777777777779,0.11569277777777776,0.12417422222222219,0.11548888888888897,0.1244088888888889,1.0,0.0
cls,25,14,simcse,50,0.0316017777777778,0.03173777777777781,0.02226055555555561,0.038651111111111164,0.021484444444444528,0.041648888888888846,1.0,0.0
sep,25,14,specter,50,-0.08115617777777777,-0.08130222222222222,-0.09014022222222225,-0.07040922222222229,-0.09029333333333334,-0.06964000000000004,0.0,1.0
sep,25,14,specter2,50,-0.11085893333333331,-0.11088222222222222,-0.12251144444444434,-0.10020422222222218,-0.1248488888888889,-0.09843999999999997,0.0,1.0
sep,25,14,scincl,50,-0.09796391111111111,-0.0982622222222222,-0.10733844444444447,-0.08669999999999999,-0.11186666666666667,-0.08411111111111125,0.0,1.0
sep,25,14,scibert,50,0.0628376888888889,0.06275111111111115,0.05691777777777783,0.06873933333333339,0.0547777777777777,0.07072444444444437,1.0,0.0
sep,25,14,bert,50,0.06171608888888887,0.06155777777777771,0.055972222222222166,0.06729999999999998,0.055373333333333385,0.07114222222222222,1.0,0.0
sep,25,14,mpnet,50,-0.15219564444444444,-0.15200666666666662,-0.1606737777777777,-0.14088011111111107,-0.16138666666666668,-0.13518666666666668,0.0,1.0
sep,25,14,minilm,50,-0.09601333333333333,-0.0957311111111111,-0.10703766666666677,-0.08626488888888889,-0.10992444444444438,-0.08475111111111111,0.0,1.0
sep,25,14,pubmedbert,50,0.1007854222222222,0.09997555555555548,0.0931352222222222,0.10962899999999996,0.09276000000000006,0.11077333333333328,1.0,0.0
sep,25,14,biobert,50,0.09833164444444442,0.09744888888888886,0.09029344444444447,0.10780500000000003,0.08953777777777772,0.10965333333333338,1.0,0.0
sep,25,14,simcse,50,0.051612622222222224,0.05144444444444446,0.04304555555555555,0.05997933333333329,0.04188444444444439,0.06073777777777778,1.0,0.0
mean,10,15,specter,50,-0.06613755555555556,-0.06640000000000001,-0.07974722222222223,-0.05550388888888896,-0.08055555555555571,-0.05334444444444442,0.0,1.0
mean,10,15,specter2,50,-0.07235622222222222,-0.07097222222222227,-0.08518138888888888,-0.06210499999999998,-0.08867777777777786,-0.061933333333333285,0.0,1.0
mean,10,15,scincl,50,-0.08713688888888889,-0.08828333333333338,-0.09919083333333341,-0.07562527777777785,-0.10297777777777783,-0.06736666666666657,0.0,1.0
mean,10,15,scibert,50,0.1793757777777778,0.17960555555555546,0.16950500000000007,0.18822361111111102,0.16737777777777785,0.18892222222222232,1.0,0.0
mean,10,15,bert,50,0.1464508888888889,0.1458888888888889,0.13817166666666666,0.1555669444444444,0.1354777777777778,0.15823333333333334,1.0,0.0
mean,10,15,mpnet,50,-0.12826444444444443,-0.12850555555555554,-0.1384272222222223,-0.1164480555555557,-0.13885555555555562,-0.11457777777777778,0.0,1.0
mean,10,15,minilm,50,-0.09235822222222217,-0.09221666666666667,-0.10268805555555552,-0.0824116666666666,-0.10355555555555562,-0.08105555555555544,0.0,1.0
mean,10,15,pubmedbert,50,0.15209133333333333,0.15168333333333334,0.14299,0.16027499999999997,0.14273333333333338,0.16470000000000007,1.0,0.0
mean,10,15,biobert,50,0.1587511111111111,0.15922222222222215,0.15013222222222217,0.1669369444444445,0.14941111111111105,0.1694444444444444,1.0,0.0
mean,10,15,simcse,50,0.09576288888888891,0.09613888888888888,0.08903444444444439,0.10462249999999992,0.08747777777777777,0.10523333333333329,1.0,0.0
mean,25,15,specter,50,-0.0774920888888889,-0.07732222222222224,-0.08780266666666657,-0.06818744444444445,-0.08811111111111114,-0.06653333333333333,0.0,1.0
mean,25,15,specter2,50,-0.07902755555555556,-0.07982888888888884,-0.08966544444444456,-0.06533677777777785,-0.09350222222222226,-0.0650088888888889,0.0,1.0
mean,25,15,scincl,50,-0.09652533333333332,-0.09757555555555553,-0.10942722222222218,-0.08548688888888893,-0.11047111111111108,-0.08401333333333338,0.0,1.0
mean,25,15,scibert,50,0.1810487111111111,0.18034000000000006,0.17261355555555566,0.18860399999999986,0.17107555555555565,0.1906888888888889,1.0,0.0
mean,25,15,bert,50,0.14324195555555555,0.14339555555555555,0.13554355555555553,0.15276088888888886,0.13449333333333335,0.15307999999999988,1.0,0.0
mean,25,15,mpnet,50,-0.12884373333333332,-0.1280911111111111,-0.13950655555555563,-0.1200195555555555,-0.14019111111111104,-0.11827555555555558,0.0,1.0
mean,25,15,minilm,50,-0.09272346666666667,-0.09299111111111114,-0.1016328888888888,-0.08087622222222217,-0.10271111111111109,-0.07892888888888883,0.0,1.0
mean,25,15,pubmedbert,50,0.14936471111111113,0.14864888888888889,0.1388742222222222,0.15805044444444438,0.13737333333333324,0.1601555555555556,1.0,0.0
mean,25,15,biobert,50,0.16869057777777777,0.16798444444444438,0.16152733333333333,0.17789544444444444,0.16131555555555555,0.18030222222222214,1.0,0.0
mean,25,15,simcse,50,0.0956512888888889,0.09584222222222222,0.08875322222222229,0.10253999999999992,0.08735555555555552,0.10482222222222215,1.0,0.0
mean,50,15,specter,50,-0.08907657777777779,-0.08846555555555563,-0.09894527777777781,-0.08016205555555553,-0.09973333333333334,-0.07947111111111116,0.0,1.0
mean,50,15,specter2,50,-0.08419355555555555,-0.08431,-0.09580033333333329,-0.0710302222222223,-0.09630666666666665,-0.06938,0.0,1.0
mean,50,15,scincl,50,-0.10304422222222223,-0.10228111111111116,-0.11436405555555558,-0.0936507777777778,-0.1159755555555555,-0.09257111111111116,0.0,1.0
mean,50,15,scibert,50,0.17327160000000003,0.17307888888888878,0.1659773888888889,0.17998011111111112,0.16385777777777788,0.18147555555555572,1.0,0.0
mean,50,15,bert,50,0.131906,0.13230333333333344,0.123808,0.14033266666666677,0.121068888888889,0.1429244444444444,1.0,0.0
mean,50,15,mpnet,50,-0.13124093333333334,-0.13065555555555558,-0.14041444444444437,-0.12416527777777778,-0.14063111111111115,-0.12290222222222213,0.0,1.0
mean,50,15,minilm,50,-0.09564844444444442,-0.09520777777777778,-0.10331594444444442,-0.08956883333333338,-0.10473333333333323,-0.08796888888888887,0.0,1.0
mean,50,15,pubmedbert,50,0.13913804444444444,0.13834666666666667,0.13118744444444444,0.14842472222222225,0.12493333333333345,0.15000222222222226,1.0,0.0
mean,50,15,biobert,50,0.17386844444444446,0.17335555555555554,0.16764916666666665,0.1817060000000001,0.1638977777777778,0.1839666666666666,1.0,0.0
mean,50,15,simcse,50,0.08781404444444442,0.08850111111111114,0.07951616666666664,0.09415144444444436,0.07874222222222227,0.09638444444444438,1.0,0.0
cls,25,15,specter,50,-0.1300719111111111,-0.12945111111111102,-0.1397497777777777,-0.12176222222222216,-0.14058222222222228,-0.12118222222222241,0.0,1.0
cls,25,15,specter2,50,-0.1276978666666667,-0.12824666666666662,-0.13846244444444444,-0.11506011111111113,-0.14271111111111123,-0.11332444444444445,0.0,1.0
cls,25,15,scincl,50,-0.14419146666666666,-0.14520888888888894,-0.15525922222222222,-0.13412266666666675,-0.15652,-0.13407999999999987,0.0,1.0
cls,25,15,scibert,50,0.08627102222222222,0.08617111111111114,0.08157244444444442,0.09134255555555544,0.0793422222222222,0.0919511111111111,1.0,0.0
cls,25,15,bert,50,0.11783671111111113,0.11804222222222227,0.11136655555555555,0.12328766666666661,0.10579555555555564,0.12345777777777778,1.0,0.0
cls,25,15,mpnet,50,-0.1824083555555555,-0.1823933333333333,-0.1930761111111112,-0.17372188888888893,-0.1946444444444444,-0.17317777777777765,0.0,1.0
cls,25,15,minilm,50,-0.14591928888888892,-0.14598,-0.1560952222222222,-0.13471277777777782,-0.15705333333333327,-0.13362666666666656,0.0,1.0
cls,25,15,pubmedbert,50,0.11408915555555556,0.11445777777777777,0.10803666666666674,0.11974277777777773,0.10568888888888894,0.12160000000000004,1.0,0.0
cls,25,15,biobert,50,0.11957786666666666,0.11957777777777773,0.11278255555555557,0.12585344444444457,0.11242222222222209,0.12626666666666664,1.0,0.0
cls,25,15,simcse,50,0.04194853333333334,0.041513333333333347,0.03514044444444443,0.047815444444444445,0.03336444444444442,0.05189777777777782,1.0,0.0
sep,25,15,specter,50,-0.08760044444444443,-0.08702666666666664,-0.09779933333333343,-0.07850599999999998,-0.09845777777777787,-0.07727555555555565,0.0,1.0
sep,25,15,specter2,50,-0.09014293333333333,-0.09059111111111112,-0.1009245555555556,-0.07749144444444442,-0.10380888888888895,-0.07682222222222224,0.0,1.0
sep,25,15,scincl,50,-0.1044247111111111,-0.10516888888888892,-0.11625933333333341,-0.09377411111111121,-0.11809777777777775,-0.0931777777777778,0.0,1.0
sep,25,15,scibert,50,0.0940360888888889,0.09326666666666666,0.08839588888888887,0.1001613333333334,0.0873733333333333,0.10271555555555556,1.0,0.0
sep,25,15,bert,50,0.08713395555555553,0.0870644444444445,0.08154144444444436,0.09602988888888882,0.0811911111111111,0.09877333333333338,1.0,0.0
sep,25,15,mpnet,50,-0.13798115555555554,-0.13752444444444445,-0.148325,-0.12966755555555548,-0.14999555555555555,-0.12930666666666668,0.0,1.0
sep,25,15,minilm,50,-0.10428382222222222,-0.10394666666666669,-0.1140432222222222,-0.09319444444444444,-0.11470666666666673,-0.09310666666666667,0.0,1.0
sep,25,15,pubmedbert,50,0.09893582222222223,0.0992333333333334,0.08918066666666666,0.10804055555555556,0.0887377777777778,0.10999999999999999,1.0,0.0
sep,25,15,biobert,50,0.091,0.0900933333333333,0.08397200000000007,0.10065833333333338,0.0819066666666668,0.10288444444444445,1.0,0.0
sep,25,15,simcse,50,0.06910631111111112,0.06937555555555563,0.06248522222222223,0.07554277777777771,0.061768888888888984,0.07853333333333345,1.0,0.0
mean,10,16,specter,50,-0.10542911111111111,-0.10450000000000004,-0.11846111111111114,-0.09222722222222224,-0.126388888888889,-0.08744444444444455,0.0,1.0
mean,10,16,specter2,50,-0.11909466666666667,-0.11867777777777772,-0.12980472222222225,-0.11020750000000003,-0.132388888888889,-0.10258888888888895,0.0,1.0
mean,10,16,scincl,50,-0.12588688888888888,-0.12720000000000004,-0.13742305555555562,-0.1117697222222222,-0.13773333333333337,-0.10971111111111109,0.0,1.0
mean,10,16,scibert,50,0.1644191111111111,0.16499444444444444,0.15707222222222217,0.17396361111111114,0.15260000000000007,0.17462222222222223,1.0,0.0
mean,10,16,bert,50,0.1237551111111111,0.12323888888888895,0.11509416666666666,0.1312544444444445,0.11468888888888884,0.131711111111111,1.0,0.0
mean,10,16,mpnet,50,-0.15505400000000003,-0.15321111111111113,-0.17495527777777778,-0.14323944444444436,-0.17956666666666665,-0.13445555555555544,0.0,1.0
mean,10,16,minilm,50,-0.09812222222222224,-0.09868888888888894,-0.11148722222222214,-0.08731194444444448,-0.11717777777777794,-0.08171111111111107,0.0,1.0
mean,10,16,pubmedbert,50,0.12024844444444445,0.12046666666666667,0.11331444444444438,0.12973944444444444,0.10997777777777784,0.13232222222222223,1.0,0.0
mean,10,16,biobert,50,0.13007044444444443,0.1300944444444445,0.12111611111111101,0.13794527777777782,0.11703333333333332,0.14060000000000006,1.0,0.0
mean,10,16,simcse,50,0.0765148888888889,0.07614999999999994,0.06810472222222218,0.08626111111111108,0.0679333333333334,0.08662222222222216,1.0,0.0
mean,25,16,specter,50,-0.1132901333333333,-0.11417333333333335,-0.12356266666666668,-0.10048277777777771,-0.13495999999999997,-0.09699999999999998,0.0,1.0
mean,25,16,specter2,50,-0.12990444444444446,-0.13049555555555564,-0.14034788888888894,-0.11824211111111121,-0.14662666666666668,-0.11688444444444446,0.0,1.0
mean,25,16,scincl,50,-0.13471546666666667,-0.1338955555555556,-0.1469377777777778,-0.12434666666666663,-0.14899111111111119,-0.12388444444444446,0.0,1.0
mean,25,16,scibert,50,0.16448631111111112,0.16410888888888886,0.15800588888888895,0.17103377777777784,0.15688000000000002,0.17336444444444454,1.0,0.0
mean,25,16,bert,50,0.12686142222222224,0.12666222222222223,0.11974266666666662,0.13461911111111108,0.11827111111111122,0.13619555555555551,1.0,0.0
mean,25,16,mpnet,50,-0.1502423111111111,-0.14953111111111111,-0.16024844444444447,-0.13860777777777772,-0.16453777777777778,-0.1360622222222222,0.0,1.0
mean,25,16,minilm,50,-0.097304,-0.09644666666666668,-0.10717966666666666,-0.08755911111111098,-0.10976444444444455,-0.08604,0.0,1.0
mean,25,16,pubmedbert,50,0.11856044444444443,0.11804666666666669,0.11182800000000002,0.12839544444444453,0.11068444444444436,0.12945777777777778,1.0,0.0
mean,25,16,biobert,50,0.13406924444444443,0.1340622222222223,0.1279817777777778,0.13956788888888885,0.12748888888888887,0.140168888888889,1.0,0.0
mean,25,16,simcse,50,0.0802687111111111,0.08091555555555552,0.07211433333333336,0.08686422222222222,0.07177333333333336,0.08789333333333338,1.0,0.0
mean,50,16,specter,50,-0.12335702222222221,-0.12408666666666662,-0.1346132777777778,-0.1134920555555555,-0.13815555555555548,-0.10971777777777791,0.0,1.0
mean,50,16,specter2,50,-0.13812795555555557,-0.1382633333333333,-0.15048683333333343,-0.12824950000000002,-0.15397555555555553,-0.12473555555555571,0.0,1.0
mean,50,16,scincl,50,-0.14571777777777778,-0.1445633333333332,-0.1582293333333334,-0.1366804444444444,-0.16274222222222223,-0.13412444444444427,0.0,1.0
mean,50,16,scibert,50,0.1583792888888889,0.15852666666666665,0.15052383333333333,0.16572127777777784,0.14784444444444444,0.16636444444444443,1.0,0.0
mean,50,16,bert,50,0.12001613333333333,0.12065111111111121,0.11121205555555558,0.12806138888888893,0.11082888888888887,0.12844222222222224,1.0,0.0
mean,50,16,mpnet,50,-0.14682062222222222,-0.14737222222222224,-0.15516855555555556,-0.1382492777777778,-0.15802222222222229,-0.13677777777777778,0.0,1.0
mean,50,16,minilm,50,-0.09742453333333334,-0.09667555555555563,-0.10726177777777775,-0.08737894444444437,-0.10810666666666668,-0.08514888888888872,0.0,1.0
mean,50,16,pubmedbert,50,0.11091991111111112,0.10990555555555559,0.10357733333333337,0.11792216666666669,0.10275777777777784,0.12139999999999995,1.0,0.0
mean,50,16,biobert,50,0.12968453333333335,0.12956888888888896,0.12485544444444448,0.13649905555555555,0.12464444444444445,0.13711333333333342,1.0,0.0
mean,50,16,simcse,50,0.07629693333333334,0.07649666666666666,0.06893038888888893,0.08304372222222223,0.0683111111111111,0.08451111111111109,1.0,0.0
cls,25,16,specter,50,-0.1544883555555555,-0.15531555555555554,-0.16450599999999999,-0.14089733333333332,-0.17526666666666657,-0.13871999999999995,0.0,1.0
cls,25,16,specter2,50,-0.16519644444444445,-0.16528444444444446,-0.17503399999999997,-0.15431777777777778,-0.18144888888888888,-0.1524133333333334,0.0,1.0
cls,25,16,scincl,50,-0.1704054222222222,-0.16967111111111116,-0.1827188888888889,-0.161163,-0.1853422222222223,-0.15892000000000006,0.0,1.0
cls,25,16,scibert,50,0.0863206222222222,0.08564666666666654,0.08111733333333322,0.09261333333333334,0.08046222222222232,0.09355999999999998,1.0,0.0
cls,25,16,bert,50,0.0943127111111111,0.09433555555555562,0.08673011111111105,0.09954566666666663,0.08597777777777771,0.09988444444444444,1.0,0.0
cls,25,16,mpnet,50,-0.1911888888888889,-0.19034222222222225,-0.2013103333333333,-0.17901577777777783,-0.2044044444444444,-0.17484444444444447,0.0,1.0
cls,25,16,minilm,50,-0.14028773333333333,-0.13995333333333337,-0.15020477777777783,-0.13159966666666664,-0.1512933333333334,-0.1275911111111111,0.0,1.0
cls,25,16,pubmedbert,50,0.09993946666666666,0.09977999999999998,0.0945054444444444,0.1073596666666667,0.09339999999999993,0.10979555555555542,1.0,0.0
cls,25,16,biobert,50,0.09745573333333332,0.09730000000000005,0.09239522222222218,0.10322322222222219,0.09189333333333338,0.10738222222222216,1.0,0.0
cls,25,16,simcse,50,0.04491031111111111,0.045328888888888974,0.036922555555555445,0.05152677777777785,0.036640000000000006,0.05348888888888892,1.0,0.0
sep,25,16,specter,50,-0.12316017777777778,-0.12423777777777772,-0.13401566666666664,-0.10941855555555556,-0.1441377777777778,-0.10590222222222212,0.0,1.0
sep,25,16,specter2,50,-0.13858097777777778,-0.1390244444444445,-0.1488137777777777,-0.12748611111111108,-0.15487111111111107,-0.12624888888888897,0.0,1.0
sep,25,16,scincl,50,-0.14135066666666668,-0.14049111111111112,-0.1533624444444444,-0.13141455555555556,-0.15458666666666676,-0.13040000000000007,0.0,1.0
sep,25,16,scibert,50,0.07315866666666668,0.07311111111111118,0.06779944444444444,0.07897722222222228,0.0639466666666666,0.07938222222222224,1.0,0.0
sep,25,16,bert,50,0.057442577777777754,0.057275555555555524,0.051306333333333315,0.06449277777777769,0.049435555555555455,0.06515111111111105,1.0,0.0
sep,25,16,mpnet,50,-0.1599297777777778,-0.1590044444444445,-0.1702444444444444,-0.1490614444444444,-0.17378222222222217,-0.14431555555555553,0.0,1.0
sep,25,16,minilm,50,-0.1110863111111111,-0.11042666666666673,-0.12105500000000008,-0.10329022222222213,-0.12232888888888893,-0.09905333333333333,0.0,1.0
