design,grouping,model_a,model_b,n,mean,median,p025,p975,min,max
size512_field,observed,scibert,minilm,50,0.9388947002261828,0.939318141253001,0.9341583694141206,0.9436684841670567,0.9339410635817854,0.9450875074236512
size512_field,observed,scibert,pubmedbert,50,0.9628680348721932,0.9629300298658596,0.9606142424056706,0.9648710653552635,0.9601608690221194,0.9657029459660132
size512_field,observed,scibert,biobert,50,0.9712463293012357,0.9711858895896425,0.969302157207603,0.9736094387657328,0.9692833164800956,0.9737607107986223
size512_field,observed,scibert,simcse,50,0.9834982953937076,0.983553814561394,0.9818278607309442,0.9849212344994638,0.9806984614409392,0.9857419189514992
size512_field,observed,bert,mpnet,50,0.9239361164444282,0.923916704279925,0.9202557255906733,0.9283490727457026,0.9199154289556035,0.9286687007464371
size512_field,observed,bert,minilm,50,0.9138520702121773,0.9142538057519715,0.9097996558874134,0.9180432346843491,0.908082289396529,0.9191513528724582
size512_field,observed,bert,pubmedbert,50,0.9484057847594256,0.9486572085894658,0.9440356952685933,0.9519881078401895,0.9422256253541881,0.9521632130089418
size512_field,observed,bert,biobert,50,0.9615464008160862,0.9616776799663137,0.9584427423499036,0.9635663330971002,0.9583479261471188,0.9637887488903548
size512_field,observed,bert,simcse,50,0.9677401676804779,0.9676655771295442,0.9658904667599343,0.969508205551823,0.9657857910474618,0.9697144626337172
size512_field,observed,mpnet,minilm,50,0.9837432196337543,0.9837924688647348,0.9827186835972653,0.9847982910458261,0.9823648755562688,0.9851760519597719
size512_field,observed,mpnet,pubmedbert,50,0.8777446861455295,0.8773038358858779,0.8702270081834509,0.8851172692239683,0.8683880217696197,0.8853130074525751
size512_field,observed,mpnet,biobert,50,0.9022026711531859,0.9022473798876074,0.8966143820691156,0.9072416368382668,0.8964933784376512,0.9081239976400656
size512_field,observed,mpnet,simcse,50,0.9281000788313014,0.9278315109626818,0.9236697623106619,0.9320459126595221,0.9232043238823886,0.9354177422623348
size512_field,observed,minilm,pubmedbert,50,0.8798385437615073,0.8803655515388998,0.8725981047429393,0.8855029393433236,0.8720493536739271,0.887896731182782
size512_field,observed,minilm,biobert,50,0.9040371412998341,0.9043543529793191,0.8984877912173598,0.9089598042772877,0.8981452263626191,0.9093719418712046
size512_field,observed,minilm,simcse,50,0.9306828660213836,0.9303716252904846,0.9270849038183668,0.9342826461605991,0.9262534598138583,0.9364236593368902
size512_field,observed,pubmedbert,biobert,50,0.9888968221282047,0.9889194455413839,0.9877639607340818,0.9898135167709261,0.9875930925905332,0.9901378714637378
size512_field,observed,pubmedbert,simcse,50,0.9549211037384829,0.9547125015353803,0.9511872499110583,0.9584516884122198,0.9508278292498995,0.9595805524009758
size512_field,observed,biobert,simcse,50,0.9660614362158161,0.9658426605005455,0.9636962950194617,0.9692852001614044,0.9631306577294535,0.9700409709144318
size512_field,random,specter,specter2,50,0.7407953875386332,0.7423731489437018,0.6512873673526188,0.8195673339711853,0.632443066247131,0.8315141734033037
size512_field,random,specter,scincl,50,0.7775824059768945,0.7773574078008916,0.6984017718594323,0.8504187296631092,0.6616590911908398,0.8535661786612946
size512_field,random,specter,scibert,50,0.6295845834433754,0.6253740914833312,0.5100118761274758,0.7461041012415984,0.5046698300581238,0.7497993090525992
size512_field,random,specter,bert,50,0.6206911523304295,0.6328764203682289,0.46844747800320474,0.7245396008497462,0.45517120771266906,0.7442294167639512
size512_field,random,specter,mpnet,50,0.7153272435839697,0.7071412793527795,0.6337893591206237,0.7861942393474635,0.6187877546223485,0.788213375392748
size512_field,random,specter,minilm,50,0.6399854230240609,0.6395590060211331,0.5551039109073361,0.7293809846771241,0.5456003763799545,0.7381315255092681
size512_field,random,specter,pubmedbert,50,0.610563020669408,0.6106540483905092,0.4829439365459941,0.7397230489164777,0.46909861987584733,0.7654878923504904
size512_field,random,specter,biobert,50,0.6259530555560356,0.6256009490625323,0.48817100837170196,0.7486531515689421,0.4585415733386839,0.7970340655338142
size512_field,random,specter,simcse,50,0.5913948681772778,0.5996394183561505,0.45577866504775294,0.7257053581376639,0.43106804672461024,0.7309829097765794
size512_field,random,specter2,scincl,50,0.8018199423792916,0.8039057010112254,0.7055124502771446,0.8611778875487297,0.7017071767246171,0.8695110826182164
size512_field,random,specter2,scibert,50,0.6140849404045422,0.6097339359540672,0.5034932780493429,0.7229784917303296,0.4923592380313019,0.7616385745148362
size512_field,random,specter2,bert,50,0.6250411933510914,0.6255818744581854,0.4903468558374286,0.7345442370346346,0.4844642565366664,0.7635931142229315
size512_field,random,specter2,mpnet,50,0.7099264911255534,0.7130408428381865,0.605721883478467,0.8068639458930891,0.5675977208821613,0.8203526819637961
size512_field,random,specter2,minilm,50,0.6306090537949234,0.6338270011244489,0.5340320779000964,0.7196722194232955,0.4889911412874123,0.7523755946545959
size512_field,random,specter2,pubmedbert,50,0.5921524155574448,0.5797502845777273,0.5062701485869393,0.7173407023058308,0.4709559644472851,0.7421230132786014
size512_field,random,specter2,biobert,50,0.6183937744874212,0.620842579513608,0.49062405903113093,0.7315332987916101,0.4652038849478655,0.7743147692294075
size512_field,random,specter2,simcse,50,0.5830553964593712,0.5825715884239637,0.4528044310330334,0.7174478783468622,0.43714638480304635,0.7343713270257001
size512_field,random,scincl,scibert,50,0.56900218482274,0.5794849635509574,0.4121258636395464,0.6955577388886586,0.39943895820880604,0.7011192710367481
size512_field,random,scincl,bert,50,0.6283747612716365,0.629274461700953,0.505866066378521,0.7422467837188775,0.5055609559218869,0.7589343395511773
size512_field,random,scincl,mpnet,50,0.7226961660280046,0.7259076502381452,0.6137752359628452,0.8011579177376958,0.6000363854493407,0.8254412734927791
size512_field,random,scincl,minilm,50,0.651790106545359,0.6554198790104124,0.5704012981675101,0.7407330680334743,0.4953601472133575,0.7558836263040791
size512_field,random,scincl,pubmedbert,50,0.5607123349920239,0.5569510274914888,0.4475316258900568,0.6843466849439694,0.40222756883004274,0.7098729002160954
size512_field,random,scincl,biobert,50,0.5939055467099322,0.6048322997627322,0.4574853034198165,0.7233539477067646,0.4034013746151405,0.7528251002189011
size512_field,random,scincl,simcse,50,0.5845258620062617,0.5759781561985085,0.4616844046633016,0.7286385965983385,0.3761818773451184,0.7328655056832641
size512_field,random,scibert,bert,50,0.6930530714491903,0.6965721996408292,0.557017987922463,0.7907550547995957,0.5200691955298968,0.801654627634568
size512_field,random,scibert,mpnet,50,0.5412712416328462,0.5308171315528462,0.4036960258746499,0.6752692265506902,0.37300418496408494,0.6937481812423845
size512_field,random,scibert,minilm,50,0.482027304462261,0.4841528979182569,0.33500493598643766,0.6334482539812686,0.32327788663212265,0.6680374938674839
size512_field,random,scibert,pubmedbert,50,0.8605718830037535,0.863592687750733,0.8156744766858318,0.9069379253601509,0.8084995493510659,0.9206697036415159
size512_field,random,scibert,biobert,50,0.8387950403208166,0.8381530044091701,0.7824492287262068,0.884500186611913,0.7745665117804748,0.8940424877773373
size512_field,random,scibert,simcse,50,0.6224581625702887,0.6303634213873917,0.4733167931922421,0.754688990930402,0.45512556741377613,0.7588515438868263
size512_field,random,bert,mpnet,50,0.600616276562312,0.6142204264534084,0.438813446591396,0.7329324273619057,0.425950933349888,0.7557543069414526
size512_field,random,bert,minilm,50,0.5597330136392525,0.573000812603325,0.4140507160616641,0.6674506934407091,0.35254781692933157,0.7253266357286443
size512_field,random,bert,pubmedbert,50,0.7347350366522774,0.7464862112529107,0.6092157985201152,0.8351099299908863,0.5938145214592534,0.8449424149303978
size512_field,random,bert,biobert,50,0.7743480419235825,0.7818766863385136,0.6606125403304104,0.8518413893837893,0.5964246010278981,0.8603661988621569
size512_field,random,bert,simcse,50,0.8065519403834042,0.8083136488514953,0.7227605330170861,0.8693989594794196,0.7113450554805777,0.8812166045372943
size512_field,random,mpnet,minilm,50,0.7645758478281509,0.7637696472176059,0.7089377291824058,0.8331464473441572,0.7075536730724301,0.8570373926845756
size512_field,random,mpnet,pubmedbert,50,0.5314868251627632,0.5215602756869533,0.42073275476026245,0.686494578523509,0.38163738516974344,0.7257374444620079
size512_field,random,mpnet,biobert,50,0.5618706244209465,0.5581558013300096,0.40029538884020616,0.715125570959322,0.3990261398156625,0.7276900914051828
size512_field,random,mpnet,simcse,50,0.578525733932696,0.5837961919420649,0.4244259052596456,0.7135877957193885,0.364956828810005,0.7248049554554913
size512_field,random,minilm,pubmedbert,50,0.467023577785922,0.46249218034241385,0.3393880800538519,0.6212443508416974,0.31323782786581306,0.661797694455696
size512_field,random,minilm,biobert,50,0.5051811064132175,0.5121419736513284,0.3401769383509395,0.6564245387434752,0.33160334227045773,0.6876549973979926
size512_field,random,minilm,simcse,50,0.5558449938262089,0.5621602991981189,0.37841233057796253,0.6677106829347919,0.356234380550298,0.6990381918438047
size512_field,random,pubmedbert,biobert,50,0.8766893558660223,0.8805464761023957,0.8312424004142577,0.9130842111688529,0.8061215194920721,0.9400159587159008
size512_field,random,pubmedbert,simcse,50,0.6501164038392774,0.6576688780246749,0.5111695400300903,0.7917691110530815,0.4943894502991779,0.7985556019873254
size512_field,random,biobert,simcse,50,0.6745568421917016,0.6830283185529193,0.5521200424288895,0.7747670567351038,0.4741690257831244,0.8083100681244951
size512_subfield183,observed,specter,specter2,50,0.9410053025342192,0.9409669714454074,0.9403070592739796,0.9416575812238622,0.9402151325392105,0.9418709415583973
size512_subfield183,observed,specter,scincl,50,0.9572849945842066,0.9572631663648615,0.9568047678556467,0.9577397187075325,0.9566105272090554,0.9577929935349893
size512_subfield183,observed,specter,scibert,50,0.9109048188920613,0.910946265531228,0.9099707243213379,0.9118063787061568,0.9099345362232288,0.9126856771004552
size512_subfield183,observed,specter,bert,50,0.8610417381360864,0.861057670007985,0.8602703232967992,0.8620651214736799,0.859948375055676,0.8629485021055598
size512_subfield183,observed,specter,mpnet,50,0.933319457884902,0.9332861662521476,0.9325033710761454,0.9342913595736281,0.9324298700019176,0.9343581781038477
size512_subfield183,observed,specter,minilm,50,0.9354188030584433,0.9354169721805103,0.9345437207625775,0.9362016931047383,0.9342176051712123,0.9362638893156672
size512_subfield183,observed,specter,pubmedbert,50,0.841395745747392,0.8414208115315861,0.8400450908407304,0.8427675609017511,0.83980645948995,0.843444937257091
size512_subfield183,observed,specter,biobert,50,0.8618667845185083,0.8618207018878902,0.8609304464113222,0.863038324987705,0.8605926597703342,0.8632749406023806
size512_subfield183,observed,specter,simcse,50,0.9006177058173863,0.9005830717618999,0.8998765126941604,0.9014404471154492,0.8994331725266649,0.9023671087401265
size512_subfield183,observed,specter2,scincl,50,0.9664801721720727,0.9664836139235491,0.9661767708828122,0.966750311358612,0.9661112366624187,0.9668501987811328
size512_subfield183,observed,specter2,scibert,50,0.9289563107147114,0.9289508549967267,0.9278859949748767,0.929983813735708,0.927761362370838,0.9300256618504542
size512_subfield183,observed,specter2,bert,50,0.9043050431602125,0.9042724299760243,0.9033813971414945,0.9051610842773811,0.9032921969860762,0.9052180917546196
size512_subfield183,observed,specter2,mpnet,50,0.9418234808899894,0.9417964695035478,0.9412865563346081,0.9423579581330963,0.9412713408419215,0.9424835586396191
size512_subfield183,observed,specter2,minilm,50,0.9340444835578553,0.934102943084682,0.9333550310074499,0.9349011687667405,0.9331551474194117,0.9350497923741967
size512_subfield183,observed,specter2,pubmedbert,50,0.8786184713031236,0.8786876936326876,0.8772414680109683,0.8797573006241223,0.8765985379843283,0.8800470574233011
size512_subfield183,observed,specter2,biobert,50,0.8986019013133963,0.8985924754339605,0.8975357124413437,0.8997634925569411,0.8974284016894277,0.899780460966771
size512_subfield183,observed,specter2,simcse,50,0.9227604951853674,0.9228119011928719,0.9217182152291401,0.9235816778597938,0.9215358121804493,0.923854827209415
size512_subfield183,observed,scincl,scibert,50,0.9213431257763034,0.9212945603141143,0.9205390946986601,0.9222086182356093,0.9203381191105517,0.9222510251940895
size512_subfield183,observed,scincl,bert,50,0.8873188497449594,0.8873562444024585,0.8863208875715773,0.8883110063868347,0.8861358210778535,0.888667367503747
size512_subfield183,observed,scincl,mpnet,50,0.9411645656865821,0.9411493653579575,0.9404831941106677,0.9416899555326592,0.9404559084978223,0.9416957030099371
size512_subfield183,observed,scincl,minilm,50,0.9398758034585929,0.9399162021034244,0.9391760945147711,0.9405720026982212,0.9389158840137106,0.9406563545348842
size512_subfield183,observed,scincl,pubmedbert,50,0.8699172501676813,0.8699214785587771,0.8686574971380763,0.8710022907727398,0.8683394293638105,0.8713233302769945
size512_subfield183,observed,scincl,biobert,50,0.8875705671230193,0.8876037715399336,0.8866908502519667,0.8888258928167652,0.8862296226598496,0.8889632198818331
size512_subfield183,observed,scincl,simcse,50,0.9183093446951063,0.9182783261342823,0.9174126723927324,0.9191815666445162,0.9173496229437134,0.9192759638585124
size512_subfield183,observed,scibert,bert,50,0.9586373611477619,0.9585904314783202,0.9581163081834887,0.9592158660937621,0.9580235151909718,0.9594427657931138
size512_subfield183,observed,scibert,mpnet,50,0.8932542585094169,0.8932982809222882,0.8920204199707981,0.8947698646466203,0.8919058303060449,0.8949199876755435
size512_subfield183,observed,scibert,minilm,50,0.8971655935216067,0.8970733123973862,0.8960477969784918,0.8984934403014024,0.8953943772496022,0.8986933084349678
size512_subfield183,observed,scibert,pubmedbert,50,0.9646275282232847,0.9647090045495121,0.9639483706240236,0.9652139955194136,0.9635493671243986,0.9654052766205343
size512_subfield183,observed,scibert,biobert,50,0.9689240498016092,0.9689313963629713,0.9682347534971557,0.9694724350856323,0.9678440485286268,0.9695644101421336
size512_subfield183,observed,scibert,simcse,50,0.9700046076908849,0.9699916315163288,0.9693569283461255,0.9705912770975103,0.9691849194246114,0.970638913534183
size512_subfield183,observed,bert,mpnet,50,0.8699366785645463,0.869931710770828,0.868960786749908,0.8709695401615573,0.8685605515009979,0.8710000212855185
size512_subfield183,observed,bert,minilm,50,0.859720758970912,0.859673484127391,0.8585633613210603,0.8609922111181749,0.8583871107180404,0.8614710204064296
size512_subfield183,observed,bert,pubmedbert,50,0.9509012737801815,0.9508436475809651,0.9502731483724747,0.9517082824191867,0.950212037658407,0.951714093249201
size512_subfield183,observed,bert,biobert,50,0.9548982104272362,0.9548724907706045,0.9542162392631638,0.9554992961302626,0.954195702410595,0.955931570897879
size512_subfield183,observed,bert,simcse,50,0.9621233159774762,0.962167682342691,0.9613210896271145,0.9625639161792915,0.9612979784636712,0.9629150354406741
size512_subfield183,observed,mpnet,minilm,50,0.9808133811008899,0.9808227300951866,0.980537704280325,0.9810600056374414,0.9804810351364176,0.9811112971533519
size512_subfield183,observed,mpnet,pubmedbert,50,0.8324771151804701,0.8324497631030419,0.8309299422516446,0.8341612307683554,0.8306533078695475,0.8342199144873701
size512_subfield183,observed,mpnet,biobert,50,0.852851232490609,0.8528339344042082,0.8517195231426953,0.8543419363442308,0.8515224791720446,0.8543829461815532
size512_subfield183,observed,mpnet,simcse,50,0.8963405902664424,0.8963537823477588,0.89529039529586,0.8974468945216055,0.8949551518653907,0.8975355816533741
size512_subfield183,observed,minilm,pubmedbert,50,0.8324428680420598,0.832374594257288,0.8309180993091231,0.833814451444067,0.8306656895864845,0.8340267296160137
size512_subfield183,observed,minilm,biobert,50,0.853858524053974,0.8537953457262488,0.8526803537874771,0.8553611651754474,0.8524766312073654,0.8554362521853038
size512_subfield183,observed,minilm,simcse,50,0.897817762222644,0.8977842710974031,0.8969210734466542,0.8989139442615742,0.8968639365726534,0.8989496336403786
size512_subfield183,observed,pubmedbert,biobert,50,0.9850946351599831,0.9850919318118256,0.9848247212649885,0.9854000308426469,0.98479771721101,0.9854696786382657
size512_subfield183,observed,pubmedbert,simcse,50,0.9478495368637898,0.9477990324820692,0.9468131103801682,0.9490875760346577,0.946497028185974,0.9492134858250043
size512_subfield183,observed,biobert,simcse,50,0.9524683724938696,0.9524460895903981,0.9511844963566966,0.9531212332836728,0.950932023582535,0.953649924960962
size512_subfield183,random,specter,specter2,50,0.7558294906248857,0.757519995569996,0.7297621534278006,0.7762663277404025,0.7257610934121066,0.7852239016714727
size512_subfield183,random,specter,scincl,50,0.7834484013614257,0.7831785824188718,0.7617154094325504,0.8042517025978604,0.7574989429590967,0.8063193520606035
size512_subfield183,random,specter,scibert,50,0.6639914150929636,0.6653220572742253,0.6181945199169224,0.6972340301158105,0.6156000324200913,0.7025192832301508
size512_subfield183,random,specter,bert,50,0.6504134166560581,0.6502564221266702,0.6094001473767133,0.6931856794362522,0.6001737381194397,0.6959999406041264
size512_subfield183,random,specter,mpnet,50,0.7209665491372754,0.7201594704656148,0.6910119721605184,0.7510698717603964,0.6847366920119292,0.7599603476935971
size512_subfield183,random,specter,minilm,50,0.6393071893665404,0.637855314688343,0.6086523039576709,0.6693331375302543,0.5947964310778373,0.6923272183324196
size512_subfield183,random,specter,pubmedbert,50,0.6436215458555716,0.6486995526110209,0.6075567056802517,0.6789250430549518,0.6002276967403855,0.6943487710625744
size512_subfield183,random,specter,biobert,50,0.656440698779864,0.6596702435193603,0.6149784780672657,0.6891848637239102,0.6100288696248788,0.6976739723882169
size512_subfield183,random,specter,simcse,50,0.6099711486565556,0.6110059397209642,0.5741212565483473,0.6572996705919631,0.5631303729218428,0.6720061208507037
size512_subfield183,random,specter2,scincl,50,0.8089066005645796,0.8083545102856131,0.7939338281704377,0.824413819440006,0.781569242454722,0.826521585685727
size512_subfield183,random,specter2,scibert,50,0.6318439121663326,0.6333333450951821,0.593069293419568,0.6655461797985412,0.5909716725663088,0.6698653770715415
size512_subfield183,random,specter2,bert,50,0.6335601192018248,0.6336167877192296,0.5943888856322574,0.6774734270672345,0.5922586316008629,0.6809675132890498
size512_subfield183,random,specter2,mpnet,50,0.7196440727074038,0.7205879930234116,0.6934506141072724,0.7450747614506029,0.6922524126072068,0.7475625983075191
size512_subfield183,random,specter2,minilm,50,0.6353460036308527,0.6342395680015621,0.6006832616235404,0.6612126912921308,0.5956140303877416,0.6814954156485932
size512_subfield183,random,specter2,pubmedbert,50,0.6043259684804871,0.6043283426766555,0.5629696953535882,0.6364717094852084,0.5585112751729144,0.6513127059535042
size512_subfield183,random,specter2,biobert,50,0.6327389673786478,0.6334345562664943,0.5971855134522177,0.6679520896710384,0.596056173240069,0.6690098429722808
size512_subfield183,random,specter2,simcse,50,0.5937173975318195,0.5921734610663348,0.5635801642539986,0.6362322205423855,0.5599297235338743,0.6585047760368343
size512_subfield183,random,scincl,scibert,50,0.5897561584899117,0.591169730448203,0.5420796280287405,0.6361757195616208,0.5362489997245893,0.6382120750450377
size512_subfield183,random,scincl,bert,50,0.6490361184115205,0.6481371862653469,0.613686681862271,0.6873066854966141,0.607878298432205,0.6881968730111614
size512_subfield183,random,scincl,mpnet,50,0.7307609128375745,0.7299727155117164,0.7040725863978169,0.7540094024000557,0.7020771169867388,0.7629089741788564
size512_subfield183,random,scincl,minilm,50,0.6614098072529201,0.66049618349835,0.6320236914496647,0.6907428786386898,0.6297127041497436,0.7007497524451888
size512_subfield183,random,scincl,pubmedbert,50,0.5794392834918508,0.5813365790838725,0.5410091251542541,0.6270764838425534,0.5382441109389088,0.6342494482905262
size512_subfield183,random,scincl,biobert,50,0.6140567450049998,0.6179935330732009,0.5748666105447872,0.6558580105839754,0.5732310023329114,0.6606993395066115
size512_subfield183,random,scincl,simcse,50,0.6080191070038776,0.606952706107386,0.5754746417347588,0.6423026682786991,0.5704448151503924,0.6588033239262063
size512_subfield183,random,scibert,bert,50,0.713756407947692,0.7132371261310582,0.685771070365758,0.7420338052452752,0.6761251153107198,0.7586593233216912
size512_subfield183,random,scibert,mpnet,50,0.557570324795522,0.5582877640002968,0.5204704030195969,0.5991148734790354,0.5029089724843944,0.6040773447281255
size512_subfield183,random,scibert,minilm,50,0.47527851405221866,0.4756650387426126,0.436086195281091,0.5211378835840798,0.4243592489968648,0.527109631518885
size512_subfield183,random,scibert,pubmedbert,50,0.886662346628303,0.8856835877875029,0.8702406278831197,0.9017647308079308,0.865739786091885,0.9030258724791412
size512_subfield183,random,scibert,biobert,50,0.8616509476274739,0.8611430571581484,0.84464892167443,0.8787487828085145,0.8433559473173246,0.8847438157516402
size512_subfield183,random,scibert,simcse,50,0.6275911248256297,0.6278613803136397,0.5888661741001652,0.6651530636089819,0.5802511257529757,0.6686845270727131
size512_subfield183,random,bert,mpnet,50,0.607122803848695,0.6066301096817567,0.570309683309605,0.6445147964840932,0.5648133268486318,0.6567496713051347
size512_subfield183,random,bert,minilm,50,0.5587413385582821,0.5570916895757017,0.5200803999208872,0.5961981961732412,0.490883521910881,0.5974688209898249
size512_subfield183,random,bert,pubmedbert,50,0.7491106172278951,0.7495691009659493,0.7156688801038797,0.7864451871021481,0.711862924017447,0.790402281844481
size512_subfield183,random,bert,biobert,50,0.798937019174478,0.7969970203805948,0.7706235157734062,0.8264107153158853,0.7693772451332103,0.8360067290374381
size512_subfield183,random,bert,simcse,50,0.8228020276751488,0.8220613962824892,0.8010956029484076,0.8474824615726808,0.7969792504918288,0.8504769060296011
size512_subfield183,random,mpnet,minilm,50,0.7664341550507533,0.767361164709745,0.7440185886988853,0.7883258373468863,0.7406712918609972,0.7904116684051289
size512_subfield183,random,mpnet,pubmedbert,50,0.5423796109889963,0.5442594268641086,0.5030552108303383,0.5898646597863798,0.481296901307145,0.5932293252614766
size512_subfield183,random,mpnet,biobert,50,0.5749301740572075,0.5743662757240825,0.5391798180726588,0.6121728999712134,0.5250843983026868,0.6252030489404294
size512_subfield183,random,mpnet,simcse,50,0.5914149742623143,0.5903880927452434,0.5611951130328157,0.6380618406244445,0.5508765545578183,0.6432604164919905
size512_subfield183,random,minilm,pubmedbert,50,0.46171416781015273,0.4602819700986676,0.42573117254881143,0.5128293454029238,0.41848016028112567,0.5216425908080603
size512_subfield183,random,minilm,biobert,50,0.5043588373759831,0.5061428513892329,0.4746998448509685,0.5487054703262663,0.45655240152942,0.5522457997365783
size512_subfield183,random,minilm,simcse,50,0.5665588205855062,0.567080863215841,0.5389801946501007,0.6161011248401924,0.523833601849342,0.6195600104114316
size512_subfield183,random,pubmedbert,biobert,50,0.8987678412377317,0.8986721992876203,0.8889889957355402,0.9115012030533867,0.8885447806388435,0.916667425861801
size512_subfield183,random,pubmedbert,simcse,50,0.652065718299946,0.6536842335205266,0.6182008945004415,0.6853671297923344,0.611507857509331,0.713146841563582
size512_subfield183,random,biobert,simcse,50,0.6898300765682466,0.6900342578381844,0.6549421269086724,0.7240454984297698,0.6512932175503063,0.7311632742785492
