representation,metric,cutoff,field_a,field_b,model,direction,smallest_relative_difference,largest_relative_difference
original,angle_p50,0.0,11,28,mpnet,1,0.02076860725548123,0.030179337560111052
original,angle_p50,0.0,11,28,minilm,1,0.014225794996526077,0.023897684917677468
original,angle_p50,0.0,11,28,pubmedbert,-1,-0.0211541854348137,-0.0033040826419503916
original,angle_p50,0.0,11,28,biobert,-1,-0.04298501470361867,-0.023809779606297248
original,angle_p50,0.0,11,28,simcse,-1,-0.049942305312638095,-0.03702615253402446
original,angle_p50,0.0,11,29,specter,1,0.009724471545044683,0.026677803763001204
original,angle_p50,0.0,11,29,specter2,-1,-0.019761269048679517,-0.00994211535547109
original,angle_p50,0.0,11,29,scincl,1,0.02126454145745111,0.035324364026578556
original,angle_p50,0.0,11,29,scibert,0,-0.004960243220996954,0.011274026939998058
original,angle_p50,0.0,11,29,bert,-1,-0.03245699945177933,-0.010213644219447888
original,angle_p50,0.0,11,29,mpnet,0,-0.0008906847455929925,0.009409505063876278
original,angle_p50,0.0,11,29,minilm,1,0.010678526382090069,0.01985434575899284
original,angle_p50,0.0,11,29,pubmedbert,0,-0.016349551550981473,0.0010870915583771471
original,angle_p50,0.0,11,29,biobert,-1,-0.017806088577756306,-0.000299801752226538
original,angle_p50,0.0,11,29,simcse,0,-0.023302587300612194,0.0005448913592208752
original,angle_p50,0.0,11,30,specter,1,0.0018816921242926954,0.01752396400368014
original,angle_p50,0.0,11,30,specter2,-1,-0.053209073584629195,-0.03797658224032413
original,angle_p50,0.0,11,30,scincl,0,-0.015323864084359783,0.001373269688997921
original,angle_p50,0.0,11,30,scibert,1,0.006377474846529526,0.018037487459104065
original,angle_p50,0.0,11,30,bert,-1,-0.053714549924936066,-0.03201350182528932
original,angle_p50,0.0,11,30,mpnet,-1,-0.03990100132413755,-0.028353501883769106
original,angle_p50,0.0,11,30,minilm,-1,-0.023690320124753368,-0.012470973511977297
original,angle_p50,0.0,11,30,pubmedbert,1,0.007462504695187392,0.02283839660191714
original,angle_p50,0.0,11,30,biobert,1,0.00047064393800968644,0.013379681327217039
original,angle_p50,0.0,11,30,simcse,-1,-0.056646399255755306,-0.03273245832315702
original,angle_p50,0.0,11,31,specter,-1,-0.06008155950410315,-0.043404956030235926
original,angle_p50,0.0,11,31,specter2,1,0.037787547137869026,0.04772876205846793
original,angle_p50,0.0,11,31,scincl,1,0.0073791966193981874,0.02809118865553861
original,angle_p50,0.0,11,31,scibert,-1,-0.027817746218177165,-0.008726633329071169
original,angle_p50,0.0,11,31,bert,-1,-0.061115374639169835,-0.029415079743560623
original,angle_p50,0.0,11,31,mpnet,1,0.030661298805615047,0.044149041687114185
original,angle_p50,0.0,11,31,minilm,1,0.03237992592881169,0.04587010101016537
original,angle_p50,0.0,11,31,pubmedbert,0,-0.023425938241561535,0.001293829228803846
original,angle_p50,0.0,11,31,biobert,0,-0.018605135781657293,0.008880315996685753
original,angle_p50,0.0,11,31,simcse,-1,-0.05586477942617439,-0.03251346553273351
original,angle_p50,0.0,11,32,specter,-1,-0.07139075014476151,-0.055547300339573606
original,angle_p50,0.0,11,32,specter2,-1,-0.013695727759835947,-0.0018270750648895894
original,angle_p50,0.0,11,32,scincl,1,0.08532763448728711,0.09654868494100939
original,angle_p50,0.0,11,32,scibert,0,-0.015984514662196598,0.003112764659873156
original,angle_p50,0.0,11,32,bert,-1,-0.041633946841412396,-0.0109118259045795
original,angle_p50,0.0,11,32,mpnet,1,0.010582439434139095,0.020604554531790307
original,angle_p50,0.0,11,32,minilm,1,0.012952772575333513,0.022958770562634682
original,angle_p50,0.0,11,32,pubmedbert,0,-0.015455657014848398,0.010050066494057082
original,angle_p50,0.0,11,32,biobert,1,0.009708771086531646,0.03356110625240108
original,angle_p50,0.0,11,32,simcse,1,0.012088074835883844,0.03997315454786609
original,angle_p50,0.0,11,33,specter,-1,-0.07076673074910898,-0.056602948212243626
original,angle_p50,0.0,11,33,specter2,-1,-0.035522441608404426,-0.0256331316034875
original,angle_p50,0.0,11,33,scincl,1,0.025501109563651838,0.042259036239170225
original,angle_p50,0.0,11,33,scibert,0,-0.01195326078461313,0.0050521170700535386
original,angle_p50,0.0,11,33,bert,1,0.0755298687788176,0.09594445664194093
original,angle_p50,0.0,11,33,mpnet,1,0.021884076386771215,0.028281163788566335
original,angle_p50,0.0,11,33,minilm,1,0.0366386612104003,0.043498255253999404
original,angle_p50,0.0,11,33,pubmedbert,1,0.004235882841806961,0.024022705655281754
original,angle_p50,0.0,11,33,biobert,1,0.06240259850609319,0.08283718282977343
original,angle_p50,0.0,11,33,simcse,1,0.1187379351209852,0.13895023251177543
original,angle_p50,0.0,11,34,specter,-1,-0.01835010362635093,-0.002508151894871238
original,angle_p50,0.0,11,34,specter2,-1,-0.050599481001165895,-0.04228506817513565
original,angle_p50,0.0,11,34,scincl,-1,-0.018886269540339645,-0.0026685227839302337
original,angle_p50,0.0,11,34,scibert,-1,-0.03386551558945078,-0.014530612187555244
original,angle_p50,0.0,11,34,bert,-1,-0.10422844267657222,-0.07679077082309796
original,angle_p50,0.0,11,34,mpnet,-1,-0.04561757664214621,-0.03466175925279289
original,angle_p50,0.0,11,34,minilm,-1,-0.04185545575802314,-0.029401899938392942
original,angle_p50,0.0,11,34,pubmedbert,-1,-0.04366882997268509,-0.024148158445402933
original,angle_p50,0.0,11,34,biobert,-1,-0.05188618969014257,-0.034659674645112507
original,angle_p50,0.0,11,34,simcse,-1,-0.06920684766750863,-0.047540053389471225
original,angle_p50,0.0,11,35,specter,-1,-0.18455301849053152,-0.16303801628713555
original,angle_p50,0.0,11,35,specter2,-1,-0.09286091073198793,-0.08235083726475166
original,angle_p50,0.0,11,35,scincl,-1,-0.14406505271225695,-0.12404463873805208
original,angle_p50,0.0,11,35,scibert,-1,-0.09156108720637843,-0.07862831944887885
original,angle_p50,0.0,11,35,bert,-1,-0.14463893972410272,-0.1218159092737366
original,angle_p50,0.0,11,35,mpnet,-1,-0.15929868228094055,-0.1488254568697833
original,angle_p50,0.0,11,35,minilm,-1,-0.1243307844485148,-0.112667948338654
original,angle_p50,0.0,11,35,pubmedbert,-1,-0.09380862988128716,-0.0788894927669151
original,angle_p50,0.0,11,35,biobert,-1,-0.1000418431399131,-0.07792787714461888
original,angle_p50,0.0,11,35,simcse,-1,-0.1312635198168373,-0.10711428014050885
original,angle_p50,0.0,11,36,specter,-1,-0.03922006716091695,-0.023628114972553
original,angle_p50,0.0,11,36,specter2,-1,-0.030828164497753174,-0.02007592917258312
original,angle_p50,0.0,11,36,scincl,1,0.05801926469440305,0.07261570866690573
original,angle_p50,0.0,11,36,scibert,0,-0.004778466076447071,0.013230432847244055
original,angle_p50,0.0,11,36,bert,0,-0.0054561608382419835,0.017151705413113758
original,angle_p50,0.0,11,36,mpnet,0,-0.0036545404397315523,0.00862510069888672
original,angle_p50,0.0,11,36,minilm,1,0.009591165355788077,0.021375447647241433
original,angle_p50,0.0,11,36,pubmedbert,1,0.0036706739010277075,0.02467302548892849
original,angle_p50,0.0,11,36,biobert,1,0.03171638844342284,0.05506069652334224
original,angle_p50,0.0,11,36,simcse,1,0.04877386115532764,0.07273991674261257
original,angle_p50,0.0,12,13,specter,1,0.16754236376501153,0.19547978958675089
original,angle_p50,0.0,12,13,specter2,1,0.051928156875090226,0.06496587649668081
original,angle_p50,0.0,12,13,scincl,1,0.08305873317184462,0.1006772709560297
original,angle_p50,0.0,12,13,scibert,1,0.00814319561143179,0.025651008626265372
original,angle_p50,0.0,12,13,bert,-1,-0.16240400957892082,-0.13394989567824503
original,angle_p50,0.0,12,13,mpnet,1,0.013581119112058315,0.02588527292740702
original,angle_p50,0.0,12,13,minilm,0,-0.0015989270997955596,0.010358654908895629
original,angle_p50,0.0,12,13,pubmedbert,0,-0.004673800728588272,0.01599699939866588
original,angle_p50,0.0,12,13,biobert,-1,-0.11995809178221757,-0.10208857040309378
original,angle_p50,0.0,12,13,simcse,-1,-0.17791862921020046,-0.1634813338687085
original,angle_p50,0.0,12,14,specter,1,0.08425627448446851,0.10722535923943532
original,angle_p50,0.0,12,14,specter2,1,0.0065540257281140974,0.015967606914171737
original,angle_p50,0.0,12,14,scincl,1,0.050250954381106445,0.07175334084027268
original,angle_p50,0.0,12,14,scibert,-1,-0.030070125071558065,-0.008698913753215885
original,angle_p50,0.0,12,14,bert,-1,-0.12829863965747956,-0.10350455478311274
original,angle_p50,0.0,12,14,mpnet,-1,-0.02501200295116653,-0.016443538267067587
original,angle_p50,0.0,12,14,minilm,-1,-0.020364074879692606,-0.01057813340551618
original,angle_p50,0.0,12,14,pubmedbert,-1,-0.05266010102549235,-0.026356422762692344
original,angle_p50,0.0,12,14,biobert,-1,-0.08093005944909694,-0.05621277602682547
original,angle_p50,0.0,12,14,simcse,-1,-0.11605748350756359,-0.09888543456665039
original,angle_p50,0.0,12,15,specter,1,0.08586934191701394,0.11011561871438093
original,angle_p50,0.0,12,15,specter2,1,0.04378097098569776,0.055722164832845845
original,angle_p50,0.0,12,15,scincl,0,-0.005010340726710085,0.011511763329493638
original,angle_p50,0.0,12,15,scibert,-1,-0.06302226023016175,-0.04761377359623786
original,angle_p50,0.0,12,15,bert,-1,-0.18379417822047434,-0.16305910999712633
original,angle_p50,0.0,12,15,mpnet,-1,-0.024550301035110408,-0.01485022392910344
original,angle_p50,0.0,12,15,minilm,-1,-0.014144627039792712,-0.004221749677066673
original,angle_p50,0.0,12,15,pubmedbert,-1,-0.06936616488471457,-0.04670275890884577
original,angle_p50,0.0,12,15,biobert,-1,-0.1340209350628654,-0.11434162238457772
original,angle_p50,0.0,12,15,simcse,-1,-0.19865978596293665,-0.18613357582757123
original,angle_p50,0.0,12,16,specter,1,0.07901504463306167,0.10596443000431796
original,angle_p50,0.0,12,16,specter2,1,0.04219847190976745,0.05424882339934372
original,angle_p50,0.0,12,16,scincl,-1,-0.07018272695522615,-0.03965028588028832
original,angle_p50,0.0,12,16,scibert,0,-0.0034546778626776743,0.0146067960901683
original,angle_p50,0.0,12,16,bert,-1,-0.15831515035116378,-0.13494985566014236
original,angle_p50,0.0,12,16,mpnet,-1,-0.05779722988041182,-0.04460097770277154
original,angle_p50,0.0,12,16,minilm,-1,-0.04181338460974627,-0.029934988549282237
original,angle_p50,0.0,12,16,pubmedbert,1,0.012785418271589204,0.039313609978080234
original,angle_p50,0.0,12,16,biobert,-1,-0.053226762023761594,-0.028249647241361538
original,angle_p50,0.0,12,16,simcse,-1,-0.22044184773820374,-0.20306226910410424
original,angle_p50,0.0,12,17,specter,1,0.1403319289878048,0.168233516617015
original,angle_p50,0.0,12,17,specter2,1,0.10018840306352451,0.11194388495843255
original,angle_p50,0.0,12,17,scincl,1,0.20565021326865843,0.2199188206013198
original,angle_p50,0.0,12,17,scibert,-1,-0.03268037224638716,-0.010472399612133485
original,angle_p50,0.0,12,17,bert,-1,-0.1299362130901035,-0.10721545685674198
original,angle_p50,0.0,12,17,mpnet,1,0.04083809256065531,0.04865626686304304
original,angle_p50,0.0,12,17,minilm,1,0.038020270122827104,0.043536271154025814
original,angle_p50,0.0,12,17,pubmedbert,-1,-0.046804869480865284,-0.017064077349302088
original,angle_p50,0.0,12,17,biobert,-1,-0.11367686161446154,-0.08613496549388401
original,angle_p50,0.0,12,17,simcse,-1,-0.14411198255941635,-0.12695869109814215
original,angle_p50,0.0,12,18,specter,1,0.08605735358192297,0.1069186160435112
original,angle_p50,0.0,12,18,specter2,1,0.037654251098085796,0.049794588910812405
original,angle_p50,0.0,12,18,scincl,1,0.12157812327652026,0.14051970010744252
original,angle_p50,0.0,12,18,scibert,0,-0.024270018215488694,0.0024234505044324057
original,angle_p50,0.0,12,18,bert,-1,-0.13445121712094807,-0.10066599303941097
original,angle_p50,0.0,12,18,mpnet,1,0.01510263830461219,0.025670703219164155
original,angle_p50,0.0,12,18,minilm,1,0.014484555159605722,0.02499144437571866
original,angle_p50,0.0,12,18,pubmedbert,-1,-0.03349574670088394,-0.002869209671558793
original,angle_p50,0.0,12,18,biobert,-1,-0.07457530110373461,-0.04778725086204152
original,angle_p50,0.0,12,18,simcse,-1,-0.136869400632448,-0.11821944609929957
original,angle_p50,0.0,12,19,specter,1,0.06614927545334842,0.08989941761228568
original,angle_p50,0.0,12,19,specter2,1,0.06179711096866717,0.0761895019610475
original,angle_p50,0.0,12,19,scincl,0,-0.0013859966589150224,0.018311885757499445
original,angle_p50,0.0,12,19,scibert,0,-0.013856415278779533,0.0036280045024420842
original,angle_p50,0.0,12,19,bert,-1,-0.100383208366585,-0.08444189673368624
original,angle_p50,0.0,12,19,mpnet,-1,-0.01124293511565766,-0.0015551765049824817
original,angle_p50,0.0,12,19,minilm,-1,-0.024500282230594885,-0.01549155936643675
original,angle_p50,0.0,12,19,pubmedbert,-1,-0.03919935629574309,-0.017469109422469067
original,angle_p50,0.0,12,19,biobert,-1,-0.09686343321924296,-0.0791581845222804
original,angle_p50,0.0,12,19,simcse,-1,-0.1316487612921352,-0.11921861700131706
original,angle_p50,0.0,12,20,specter,1,0.07240360530282497,0.09835801502937587
original,angle_p50,0.0,12,20,specter2,1,0.01756656583035813,0.02807665444286814
original,angle_p50,0.0,12,20,scincl,1,0.025296907932905708,0.03917271929542418
original,angle_p50,0.0,12,20,scibert,0,-0.007547951598101514,0.009938793223309376
original,angle_p50,0.0,12,20,bert,-1,-0.08885142720153875,-0.06908498478966593
original,angle_p50,0.0,12,20,mpnet,0,-0.00011171605086655984,0.007621412636992693
original,angle_p50,0.0,12,20,minilm,0,-0.0031973647573902914,0.005647011211529391
original,angle_p50,0.0,12,20,pubmedbert,-1,-0.028260694854766857,-0.005962612729977205
original,angle_p50,0.0,12,20,biobert,-1,-0.05709260063412627,-0.039393891756509127
original,angle_p50,0.0,12,20,simcse,-1,-0.0859198630857422,-0.07128651011637148
original,angle_p50,0.0,12,21,specter,1,0.1122172769097184,0.13813257699838027
original,angle_p50,0.0,12,21,specter2,1,0.06171378597284902,0.07250918216292836
original,angle_p50,0.0,12,21,scincl,1,0.05189323929460702,0.07272293369671479
original,angle_p50,0.0,12,21,scibert,0,-0.0014912840108826588,0.01449745060362011
original,angle_p50,0.0,12,21,bert,-1,-0.0779573293784204,-0.05567163057935874
original,angle_p50,0.0,12,21,mpnet,1,0.010983878572581832,0.020401791786779064
original,angle_p50,0.0,12,21,minilm,1,0.005719263527046649,0.015051740302875472
original,angle_p50,0.0,12,21,pubmedbert,0,-0.0035775881681268024,0.018748045813723174
original,angle_p50,0.0,12,21,biobert,-1,-0.08313547771045025,-0.05372980946739468
original,angle_p50,0.0,12,21,simcse,-1,-0.13167974858892545,-0.11119231171655666
original,angle_p50,0.0,12,22,specter,1,0.15398893972149816,0.18269929357026188
original,angle_p50,0.0,12,22,specter2,1,0.09978186510642888,0.1075802944689596
original,angle_p50,0.0,12,22,scincl,1,0.15908716080206006,0.17521688887929873
original,angle_p50,0.0,12,22,scibert,0,-0.009862428756914893,0.00959229156161028
original,angle_p50,0.0,12,22,bert,-1,-0.1321575762413933,-0.1010272392647153
original,angle_p50,0.0,12,22,mpnet,1,0.051046032911894704,0.058284403882479484
original,angle_p50,0.0,12,22,minilm,1,0.04463337854301971,0.05256241213915427
original,angle_p50,0.0,12,22,pubmedbert,0,-0.019720876568400526,0.0024886472932583816
original,angle_p50,0.0,12,22,biobert,-1,-0.09492054160356589,-0.07110080339665832
original,angle_p50,0.0,12,22,simcse,-1,-0.14961643878353578,-0.12615271095235994
original,angle_p50,0.0,12,23,specter,1,0.11199142343064107,0.1344881100308998
original,angle_p50,0.0,12,23,specter2,1,0.06313010054085148,0.07823701097804563
original,angle_p50,0.0,12,23,scincl,1,0.04782072656970672,0.06952692115885611
original,angle_p50,0.0,12,23,scibert,1,0.005425138064417521,0.023059733093267924
original,angle_p50,0.0,12,23,bert,-1,-0.08951934416281206,-0.06563458264658205
original,angle_p50,0.0,12,23,mpnet,1,0.019157666506308013,0.02746957904557428
original,angle_p50,0.0,12,23,minilm,1,0.006633752620528062,0.015411057893837702
original,angle_p50,0.0,12,23,pubmedbert,0,-0.010020342611272564,0.011638979065696414
original,angle_p50,0.0,12,23,biobert,-1,-0.07479657822592914,-0.05341867100263029
original,angle_p50,0.0,12,23,simcse,-1,-0.10469490042973657,-0.08177998860191714
original,angle_p50,0.0,12,24,specter,1,0.13575928147361807,0.16149488977077253
original,angle_p50,0.0,12,24,specter2,1,0.01588501590722927,0.028006700681439078
original,angle_p50,0.0,12,24,scincl,1,0.018226596868224643,0.03449640250306179
original,angle_p50,0.0,12,24,scibert,0,-0.020266992340102815,0.0003309339140535524
original,angle_p50,0.0,12,24,bert,-1,-0.2504353454914633,-0.23282550675063932
original,angle_p50,0.0,12,24,mpnet,-1,-0.026375705630262494,-0.018387260468271334
original,angle_p50,0.0,12,24,minilm,-1,-0.03965383308105285,-0.02720685503563899
original,angle_p50,0.0,12,24,pubmedbert,-1,-0.049970439869384445,-0.026071420408164542
original,angle_p50,0.0,12,24,biobert,-1,-0.1652875391842673,-0.14297702154233444
original,angle_p50,0.0,12,24,simcse,-1,-0.2341121786174251,-0.21374977398942274
original,angle_p50,0.0,12,25,specter,1,0.05300070312415334,0.07740981360088696
original,angle_p50,0.0,12,25,specter2,1,0.05533589027045702,0.06493374251191779
original,angle_p50,0.0,12,25,scincl,0,-0.005532785147449839,0.00912941324063856
original,angle_p50,0.0,12,25,scibert,-1,-0.053927794032338695,-0.03983583992997372
original,angle_p50,0.0,12,25,bert,-1,-0.2176263520155397,-0.1982378570649131
original,angle_p50,0.0,12,25,mpnet,-1,-0.016876876655029693,-0.008798887514645195
original,angle_p50,0.0,12,25,minilm,-1,-0.009484014772642076,-0.001824037552515945
original,angle_p50,0.0,12,25,pubmedbert,-1,-0.052473742327352454,-0.03722891601167967
original,angle_p50,0.0,12,25,biobert,-1,-0.14212908709392827,-0.12508440782272012
original,angle_p50,0.0,12,25,simcse,-1,-0.22775198688988774,-0.21025129358953784
original,angle_p50,0.0,12,26,specter,1,0.009506596647557106,0.039864329923377684
original,angle_p50,0.0,12,26,specter2,1,0.04288524629944186,0.0582796299787805
original,angle_p50,0.0,12,26,scincl,1,0.0656573048782472,0.08864386782084367
original,angle_p50,0.0,12,26,scibert,1,0.01780011526771432,0.03540789050323594
original,angle_p50,0.0,12,26,bert,-1,-0.09031673463885112,-0.06264879568801465
original,angle_p50,0.0,12,26,mpnet,1,0.044380625060886254,0.05285560815559229
original,angle_p50,0.0,12,26,minilm,1,0.031796225305841475,0.03882840610163467
original,angle_p50,0.0,12,26,pubmedbert,1,0.027070520313420967,0.04997488862966174
original,angle_p50,0.0,12,26,biobert,-1,-0.033407153479151165,-0.009703775130060838
original,angle_p50,0.0,12,26,simcse,-1,-0.16271876719345515,-0.14942614472287966
original,angle_p50,0.0,12,27,specter,1,0.1959270076903081,0.2215237830241456
original,angle_p50,0.0,12,27,specter2,1,0.06804198385787785,0.08145004188854454
original,angle_p50,0.0,12,27,scincl,1,0.11431163215962854,0.12804677825041005
original,angle_p50,0.0,12,27,scibert,1,0.01532335552332284,0.03131896430122373
original,angle_p50,0.0,12,27,bert,-1,-0.19624632278359483,-0.1784041137855272
original,angle_p50,0.0,12,27,mpnet,1,0.03026963559721491,0.03724574279064694
original,angle_p50,0.0,12,27,minilm,1,0.014411950151821151,0.021359399810257335
original,angle_p50,0.0,12,27,pubmedbert,0,-0.011807480158971826,0.008030807196858275
original,angle_p50,0.0,12,27,biobert,-1,-0.11035182217675095,-0.09250360618323591
original,angle_p50,0.0,12,27,simcse,-1,-0.20885531971708282,-0.18513189632519544
original,angle_p50,0.0,12,28,specter,1,0.1277521689186209,0.14763084708045923
original,angle_p50,0.0,12,28,specter2,1,0.06587091940365879,0.0774111899623489
original,angle_p50,0.0,12,28,scincl,1,0.12113853442804776,0.13845277176126997
original,angle_p50,0.0,12,28,scibert,0,-0.0015953788690707773,0.011722907344550419
original,angle_p50,0.0,12,28,bert,-1,-0.17584771286452852,-0.1553577358784755
original,angle_p50,0.0,12,28,mpnet,1,0.009253133589472547,0.014105701659592056
original,angle_p50,0.0,12,28,minilm,-1,-0.007275362675619681,-0.0014244710766985092
original,angle_p50,0.0,12,28,pubmedbert,-1,-0.022043424116482153,-0.0038057882469481074
original,angle_p50,0.0,12,28,biobert,-1,-0.11392788637782067,-0.09600352787609182
original,angle_p50,0.0,12,28,simcse,-1,-0.19625730267721375,-0.17876397634208274
original,angle_p50,0.0,12,29,specter,1,0.15811352300304946,0.18672578211768018
original,angle_p50,0.0,12,29,specter2,1,0.04447201272987294,0.05649518810503436
original,angle_p50,0.0,12,29,scincl,1,0.04766016899647253,0.06715958239566955
original,angle_p50,0.0,12,29,scibert,1,0.011399116635345385,0.02964089262770857
original,angle_p50,0.0,12,29,bert,-1,-0.13751027109045375,-0.1186806358995694
original,angle_p50,0.0,12,29,mpnet,-1,-0.014430472835160146,-0.002015099632702938
original,angle_p50,0.0,12,29,minilm,-1,-0.013415520049889742,-0.000953377811556681
original,angle_p50,0.0,12,29,pubmedbert,0,-0.020765811925479754,0.0032595313680792827
original,angle_p50,0.0,12,29,biobert,-1,-0.09370946518564618,-0.06824727092197574
original,angle_p50,0.0,12,29,simcse,-1,-0.16321368227930053,-0.1478795285438901
original,angle_p50,0.0,12,30,specter,1,0.14583721452616716,0.17180475612915483
original,angle_p50,0.0,12,30,specter2,1,0.013694499838138162,0.02728132904100362
original,angle_p50,0.0,12,30,scincl,1,0.011386241233764402,0.03119841973957958
original,angle_p50,0.0,12,30,scibert,1,0.020283308088989357,0.03821165973149587
original,angle_p50,0.0,12,30,bert,-1,-0.15753000401719816,-0.1386321828376125
original,angle_p50,0.0,12,30,mpnet,-1,-0.0534336160048965,-0.040118971110999914
original,angle_p50,0.0,12,30,minilm,-1,-0.04526032636928776,-0.03590598037790824
original,angle_p50,0.0,12,30,pubmedbert,1,0.00030335960935777486,0.02712918484802961
original,angle_p50,0.0,12,30,biobert,-1,-0.08030398727471691,-0.05998913096147014
original,angle_p50,0.0,12,30,simcse,-1,-0.19780432570486425,-0.1776676967245586
original,angle_p50,0.0,12,31,specter,1,0.08587340861787539,0.11140474900354125
original,angle_p50,0.0,12,31,specter2,1,0.10023805248688081,0.11474672101337496
original,angle_p50,0.0,12,31,scincl,1,0.035705432052474735,0.05571005621017102
original,angle_p50,0.0,12,31,scibert,0,-0.010724125070864204,0.0062726385786137295
original,angle_p50,0.0,12,31,bert,-1,-0.16474435710672547,-0.14445666559595322
original,angle_p50,0.0,12,31,mpnet,1,0.01868075085197131,0.02853759430936129
original,angle_p50,0.0,12,31,minilm,1,0.012506771188647067,0.020772880857706955
original,angle_p50,0.0,12,31,pubmedbert,-1,-0.02412956415375791,-0.0019813019098462187
original,angle_p50,0.0,12,31,biobert,-1,-0.09109533802403576,-0.06921862989961652
original,angle_p50,0.0,12,31,simcse,-1,-0.20198685030289165,-0.1796832256217785
original,angle_p50,0.0,12,32,specter,1,0.07466277785039557,0.09916738871775606
original,angle_p50,0.0,12,32,specter2,1,0.05067581578637808,0.061487823075322585
original,angle_p50,0.0,12,32,scincl,1,0.10544555205710308,0.12592655348834195
original,angle_p50,0.0,12,32,scibert,0,-0.0026679785685047395,0.017212317518565064
original,angle_p50,0.0,12,32,bert,-1,-0.15019349294087186,-0.12693857757665158
original,angle_p50,0.0,12,32,mpnet,0,-0.0030253977772366487,0.004611834540460851
original,angle_p50,0.0,12,32,minilm,-1,-0.008545869946895662,-0.0011571378829438313
original,angle_p50,0.0,12,32,pubmedbert,0,-0.017569563699606015,0.004407613440542149
original,angle_p50,0.0,12,32,biobert,-1,-0.06668098093818357,-0.04416210324654959
original,angle_p50,0.0,12,32,simcse,-1,-0.12730514533047899,-0.10993845619899238
original,angle_p50,0.0,12,33,specter,1,0.07449866107649485,0.09992758145817458
original,angle_p50,0.0,12,33,specter2,1,0.028871974101501798,0.04071208717216149
original,angle_p50,0.0,12,33,scincl,1,0.05095474600633035,0.07235644484740994
original,angle_p50,0.0,12,33,scibert,1,0.0043517401922254445,0.02387965505070073
original,angle_p50,0.0,12,33,bert,-1,-0.031225994238637384,-0.011378858650010969
original,angle_p50,0.0,12,33,mpnet,1,0.005645316627767544,0.0172595519906174
original,angle_p50,0.0,12,33,minilm,1,0.013295733286902396,0.022077533948640326
original,angle_p50,0.0,12,33,pubmedbert,1,0.0018766649787201075,0.025524102090097506
original,angle_p50,0.0,12,33,biobert,0,-0.012308829270176435,0.010089757135398936
original,angle_p50,0.0,12,33,simcse,-1,-0.020379141523650546,-0.0062878905738644585
original,angle_p50,0.0,12,34,specter,1,0.12688885053662102,0.1539571445856076
original,angle_p50,0.0,12,34,specter2,1,0.012163365269593773,0.022647591061501864
original,angle_p50,0.0,12,34,scincl,1,0.0074663213121397495,0.02601504356746001
original,angle_p50,0.0,12,34,scibert,0,-0.019090350119817016,0.0048649730839239996
original,angle_p50,0.0,12,34,bert,-1,-0.20755705345706726,-0.17853128365595838
original,angle_p50,0.0,12,34,mpnet,-1,-0.05778754667369196,-0.046504843847511725
original,angle_p50,0.0,12,34,minilm,-1,-0.06270477636259038,-0.051323270040825035
original,angle_p50,0.0,12,34,pubmedbert,-1,-0.04845856245860927,-0.01915351107308485
original,angle_p50,0.0,12,34,biobert,-1,-0.12710304313776385,-0.10594725519503541
original,angle_p50,0.0,12,34,simcse,-1,-0.21386444912096983,-0.19001562308553444
original,angle_p50,0.0,12,35,specter,-1,-0.03850313036755863,-0.004665663883185843
original,angle_p50,0.0,12,35,specter2,-1,-0.028695592413688485,-0.01933025939933992
original,angle_p50,0.0,12,35,scincl,-1,-0.12042906480881693,-0.09438924614501422
original,angle_p50,0.0,12,35,scibert,-1,-0.0835205752398155,-0.0592454016328468
original,angle_p50,0.0,12,35,bert,-1,-0.2518613581831895,-0.22626894393086727
original,angle_p50,0.0,12,35,mpnet,-1,-0.17851402517964968,-0.1612281143778114
original,angle_p50,0.0,12,35,minilm,-1,-0.14986184001159525,-0.13495881244074098
original,angle_p50,0.0,12,35,pubmedbert,-1,-0.0996991673005477,-0.07580009579682735
original,angle_p50,0.0,12,35,biobert,-1,-0.17600350132737214,-0.1563766198823505
original,angle_p50,0.0,12,35,simcse,-1,-0.27894102457176645,-0.2543944127242413
original,angle_p50,0.0,12,36,specter,1,0.10908442018417241,0.13405479022987224
original,angle_p50,0.0,12,36,specter2,1,0.03134478218633437,0.043250934511469934
original,angle_p50,0.0,12,36,scincl,1,0.08357648665609277,0.1013434508067208
original,angle_p50,0.0,12,36,scibert,1,0.010003420084114544,0.028916363808214093
original,angle_p50,0.0,12,36,bert,-1,-0.11467276141432711,-0.09055246570142984
original,angle_p50,0.0,12,36,mpnet,-1,-0.017194159336414067,-0.005941016646318446
original,angle_p50,0.0,12,36,minilm,-1,-0.011907496052764716,-0.00155213176716666
original,angle_p50,0.0,12,36,pubmedbert,1,0.008514638611246034,0.02407776667491081
original,angle_p50,0.0,12,36,biobert,-1,-0.038697209866050054,-0.02212270180131215
original,angle_p50,0.0,12,36,simcse,-1,-0.09284248889512105,-0.07749588706120761
original,angle_p50,0.0,13,14,specter,-1,-0.0956969984398255,-0.07997467231222778
original,angle_p50,0.0,13,14,specter2,-1,-0.05281607956111861,-0.038744353134737
original,angle_p50,0.0,13,14,scincl,-1,-0.04094588416737318,-0.024928835546634085
original,angle_p50,0.0,13,14,scibert,-1,-0.046978448935899184,-0.028113370504657453
original,angle_p50,0.0,13,14,bert,1,0.01172771209764987,0.04551321090916866
original,angle_p50,0.0,13,14,mpnet,-1,-0.04904047453967607,-0.035546867021663556
original,angle_p50,0.0,13,14,minilm,-1,-0.026392469155661454,-0.015412842550674462
