metric,cutoff,field_a,field_b,model_a,model_b,original_direction_a,original_direction_b,centered_direction_a,centered_direction_b,same_directions,both_reversed
angle_p50,0.01,13,17,specter,scincl,-1,1,-1,0,False,False
angle_p50,0.01,13,17,specter,bert,-1,1,-1,0,False,False
angle_p50,0.01,13,17,specter,mpnet,-1,1,-1,0,False,False
angle_p50,0.01,13,17,specter,minilm,-1,1,-1,0,False,False
angle_p50,0.01,13,17,specter,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,17,specter2,scibert,1,-1,0,-1,False,False
angle_p50,0.01,13,17,specter2,pubmedbert,1,-1,0,-1,False,False
angle_p50,0.01,13,17,scincl,scibert,1,-1,0,-1,False,False
angle_p50,0.01,13,17,scincl,pubmedbert,1,-1,0,-1,False,False
angle_p50,0.01,13,17,scibert,bert,-1,1,-1,0,False,False
angle_p50,0.01,13,17,scibert,mpnet,-1,1,-1,0,False,False
angle_p50,0.01,13,17,scibert,minilm,-1,1,-1,0,False,False
angle_p50,0.01,13,17,scibert,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,17,bert,pubmedbert,1,-1,0,-1,False,False
angle_p50,0.01,13,17,mpnet,pubmedbert,1,-1,0,-1,False,False
angle_p50,0.01,13,17,minilm,pubmedbert,1,-1,0,-1,False,False
angle_p50,0.01,13,17,pubmedbert,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,18,specter,scincl,-1,1,-1,0,False,False
angle_p50,0.01,13,18,specter,bert,-1,1,-1,0,False,False
angle_p50,0.01,13,18,specter,minilm,-1,1,-1,0,False,False
angle_p50,0.01,13,18,specter,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,18,specter,simcse,-1,1,-1,0,False,False
angle_p50,0.01,13,18,scincl,scibert,1,-1,0,0,False,False
angle_p50,0.01,13,18,scincl,pubmedbert,1,-1,0,0,False,False
angle_p50,0.01,13,18,scibert,bert,-1,1,0,0,False,False
angle_p50,0.01,13,18,scibert,minilm,-1,1,0,0,False,False
angle_p50,0.01,13,18,scibert,biobert,-1,1,0,0,False,False
angle_p50,0.01,13,18,scibert,simcse,-1,1,0,0,False,False
angle_p50,0.01,13,18,bert,pubmedbert,1,-1,0,0,False,False
angle_p50,0.01,13,18,minilm,pubmedbert,1,-1,0,0,False,False
angle_p50,0.01,13,18,pubmedbert,biobert,-1,1,0,0,False,False
angle_p50,0.01,13,18,pubmedbert,simcse,-1,1,0,0,False,False
angle_p50,0.01,13,19,specter,bert,-1,1,-1,1,True,False
angle_p50,0.01,13,19,specter,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,19,specter,simcse,-1,1,-1,0,False,False
angle_p50,0.01,13,19,scincl,bert,-1,1,-1,1,True,False
angle_p50,0.01,13,19,scincl,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,19,scincl,simcse,-1,1,-1,0,False,False
angle_p50,0.01,13,19,scibert,bert,-1,1,-1,1,True,False
angle_p50,0.01,13,19,scibert,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,19,scibert,simcse,-1,1,-1,0,False,False
angle_p50,0.01,13,19,bert,mpnet,1,-1,1,-1,True,False
angle_p50,0.01,13,19,bert,minilm,1,-1,1,-1,True,False
angle_p50,0.01,13,19,bert,pubmedbert,1,-1,1,-1,True,False
angle_p50,0.01,13,19,mpnet,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,19,mpnet,simcse,-1,1,-1,0,False,False
angle_p50,0.01,13,19,minilm,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,19,minilm,simcse,-1,1,-1,0,False,False
angle_p50,0.01,13,19,pubmedbert,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,19,pubmedbert,simcse,-1,1,-1,0,False,False
angle_p50,0.01,13,20,specter,bert,-1,1,-1,0,False,False
angle_p50,0.01,13,20,specter,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,20,specter,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,20,specter2,bert,-1,1,-1,0,False,False
angle_p50,0.01,13,20,specter2,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,20,specter2,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,20,scincl,bert,-1,1,-1,0,False,False
angle_p50,0.01,13,20,scincl,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,20,scincl,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,20,bert,mpnet,1,-1,0,-1,False,False
angle_p50,0.01,13,20,bert,pubmedbert,1,-1,0,-1,False,False
angle_p50,0.01,13,20,mpnet,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,20,mpnet,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,20,pubmedbert,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,20,pubmedbert,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,21,specter,bert,-1,1,-1,1,True,False
angle_p50,0.01,13,21,specter,biobert,-1,1,-1,1,True,False
angle_p50,0.01,13,21,specter,simcse,-1,1,-1,0,False,False
angle_p50,0.01,13,21,scincl,bert,-1,1,-1,1,True,False
angle_p50,0.01,13,21,scincl,biobert,-1,1,-1,1,True,False
angle_p50,0.01,13,21,scincl,simcse,-1,1,-1,0,False,False
angle_p50,0.01,13,22,specter2,scibert,1,-1,0,0,False,False
angle_p50,0.01,13,22,specter2,pubmedbert,1,-1,0,0,False,False
angle_p50,0.01,13,22,scincl,scibert,1,-1,0,0,False,False
angle_p50,0.01,13,22,scincl,pubmedbert,1,-1,0,0,False,False
angle_p50,0.01,13,22,scibert,bert,-1,1,0,1,False,False
angle_p50,0.01,13,22,scibert,mpnet,-1,1,0,1,False,False
angle_p50,0.01,13,22,scibert,minilm,-1,1,0,1,False,False
angle_p50,0.01,13,22,scibert,biobert,-1,1,0,0,False,False
angle_p50,0.01,13,22,scibert,simcse,-1,1,0,0,False,False
angle_p50,0.01,13,22,bert,pubmedbert,1,-1,1,0,False,False
angle_p50,0.01,13,22,mpnet,pubmedbert,1,-1,1,0,False,False
angle_p50,0.01,13,22,minilm,pubmedbert,1,-1,1,0,False,False
angle_p50,0.01,13,22,pubmedbert,biobert,-1,1,0,0,False,False
angle_p50,0.01,13,22,pubmedbert,simcse,-1,1,0,0,False,False
angle_p50,0.01,13,23,specter,bert,-1,1,-1,1,True,False
angle_p50,0.01,13,23,specter,biobert,-1,1,-1,1,True,False
angle_p50,0.01,13,23,specter,simcse,-1,1,-1,1,True,False
angle_p50,0.01,13,23,scincl,bert,-1,1,0,1,False,False
angle_p50,0.01,13,23,scincl,biobert,-1,1,0,1,False,False
angle_p50,0.01,13,23,scincl,simcse,-1,1,0,1,False,False
angle_p50,0.01,13,26,specter,bert,-1,1,-1,-1,False,False
angle_p50,0.01,13,26,specter,mpnet,-1,1,-1,0,False,False
angle_p50,0.01,13,26,specter,minilm,-1,1,-1,0,False,False
angle_p50,0.01,13,26,specter,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.01,13,26,specter,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,27,specter,bert,1,-1,0,0,False,False
angle_p50,0.01,13,27,specter,simcse,1,-1,0,-1,False,False
angle_p50,0.01,13,27,specter2,bert,1,-1,0,0,False,False
angle_p50,0.01,13,27,specter2,simcse,1,-1,0,-1,False,False
angle_p50,0.01,13,27,scincl,bert,1,-1,0,0,False,False
angle_p50,0.01,13,27,scincl,simcse,1,-1,0,-1,False,False
angle_p50,0.01,13,28,specter,scincl,-1,1,-1,0,False,False
angle_p50,0.01,13,28,scincl,pubmedbert,1,-1,0,0,False,False
angle_p50,0.01,13,29,scincl,biobert,-1,1,0,1,False,False
angle_p50,0.01,13,29,mpnet,biobert,-1,1,0,1,False,False
angle_p50,0.01,13,30,specter,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,30,specter2,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,30,scincl,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,30,mpnet,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,30,minilm,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,31,specter,specter2,-1,1,-1,-1,False,False
angle_p50,0.01,13,31,specter,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,31,specter2,scincl,1,-1,-1,-1,False,False
angle_p50,0.01,13,31,specter2,scibert,1,-1,-1,-1,False,False
angle_p50,0.01,13,31,specter2,simcse,1,-1,-1,-1,False,False
angle_p50,0.01,13,31,scincl,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,31,scibert,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,31,biobert,simcse,1,-1,-1,-1,False,False
angle_p50,0.01,13,32,specter,scincl,-1,1,-1,-1,False,False
angle_p50,0.01,13,32,specter,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,32,specter,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,32,scincl,mpnet,1,-1,-1,-1,False,False
angle_p50,0.01,13,32,mpnet,biobert,-1,1,-1,0,False,False
angle_p50,0.01,13,32,mpnet,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,33,specter,bert,-1,1,-1,0,False,False
angle_p50,0.01,13,33,specter,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,33,specter,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,33,specter2,bert,-1,1,-1,0,False,False
angle_p50,0.01,13,33,specter2,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,33,specter2,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,33,scincl,bert,-1,1,-1,0,False,False
angle_p50,0.01,13,33,scincl,biobert,-1,1,-1,-1,False,False
angle_p50,0.01,13,33,scincl,simcse,-1,1,-1,-1,False,False
angle_p50,0.01,13,36,specter,bert,-1,1,-1,1,True,False
angle_p50,0.01,13,36,specter,biobert,-1,1,-1,1,True,False
angle_p50,0.01,13,36,specter,simcse,-1,1,-1,0,False,False
angle_p50,0.01,13,36,specter2,bert,-1,1,0,1,False,False
angle_p50,0.01,13,36,specter2,biobert,-1,1,0,1,False,False
angle_p50,0.01,13,36,specter2,simcse,-1,1,0,0,False,False
angle_p50,0.01,13,36,bert,mpnet,1,-1,1,-1,True,False
angle_p50,0.01,13,36,mpnet,biobert,-1,1,-1,1,True,False
angle_p50,0.01,13,36,mpnet,simcse,-1,1,-1,0,False,False
angle_p50,0.01,14,15,specter2,scincl,1,-1,1,1,False,False
angle_p50,0.01,14,15,specter2,scibert,1,-1,1,0,False,False
angle_p50,0.01,14,15,specter2,bert,1,-1,1,0,False,False
angle_p50,0.01,14,15,specter2,biobert,1,-1,1,0,False,False
angle_p50,0.01,14,15,specter2,simcse,1,-1,1,0,False,False
angle_p50,0.01,14,16,specter2,scincl,1,-1,1,0,False,False
angle_p50,0.01,14,16,specter2,bert,1,-1,1,-1,True,False
angle_p50,0.01,14,16,specter2,mpnet,1,-1,1,-1,True,False
angle_p50,0.01,14,16,specter2,minilm,1,-1,1,0,False,False
angle_p50,0.01,14,16,specter2,simcse,1,-1,1,-1,True,False
angle_p50,0.01,14,16,scincl,scibert,-1,1,0,0,False,False
angle_p50,0.01,14,16,scincl,pubmedbert,-1,1,0,0,False,False
angle_p50,0.01,14,16,scincl,biobert,-1,1,0,0,False,False
angle_p50,0.01,14,16,scibert,bert,1,-1,0,-1,False,False
angle_p50,0.01,14,16,scibert,mpnet,1,-1,0,-1,False,False
angle_p50,0.01,14,16,scibert,minilm,1,-1,0,0,False,False
angle_p50,0.01,14,16,scibert,simcse,1,-1,0,-1,False,False
angle_p50,0.01,14,16,bert,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.01,14,16,bert,biobert,-1,1,-1,0,False,False
angle_p50,0.01,14,16,mpnet,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.01,14,16,mpnet,biobert,-1,1,-1,0,False,False
angle_p50,0.01,14,16,minilm,pubmedbert,-1,1,0,0,False,False
angle_p50,0.01,14,16,minilm,biobert,-1,1,0,0,False,False
angle_p50,0.01,14,16,pubmedbert,simcse,1,-1,0,-1,False,False
angle_p50,0.01,14,16,biobert,simcse,1,-1,0,-1,False,False
angle_p50,0.01,14,17,specter,biobert,1,-1,1,-1,True,False
angle_p50,0.01,14,17,specter,simcse,1,-1,1,0,False,False
angle_p50,0.01,14,17,specter2,biobert,1,-1,1,-1,True,False
angle_p50,0.01,14,17,specter2,simcse,1,-1,1,0,False,False
angle_p50,0.01,14,17,scincl,biobert,1,-1,1,-1,True,False
angle_p50,0.01,14,17,scincl,simcse,1,-1,1,0,False,False
angle_p50,0.01,14,17,mpnet,biobert,1,-1,1,-1,True,False
angle_p50,0.01,14,17,mpnet,simcse,1,-1,1,0,False,False
angle_p50,0.01,14,17,minilm,biobert,1,-1,1,-1,True,False
angle_p50,0.01,14,17,minilm,simcse,1,-1,1,0,False,False
angle_p50,0.01,14,19,specter,specter2,-1,1,-1,1,True,False
angle_p50,0.01,14,19,specter,bert,-1,1,-1,1,True,False
angle_p50,0.01,14,19,specter2,scincl,1,-1,1,0,False,False
angle_p50,0.01,14,19,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.01,14,19,scincl,bert,-1,1,0,1,False,False
angle_p50,0.01,14,19,bert,simcse,1,-1,1,1,False,False
angle_p50,0.01,14,20,scincl,scibert,-1,1,0,0,False,False
angle_p50,0.01,14,20,scincl,bert,-1,1,0,1,False,False
angle_p50,0.01,14,20,scincl,mpnet,-1,1,0,1,False,False
angle_p50,0.01,14,20,scincl,minilm,-1,1,0,0,False,False
angle_p50,0.01,14,20,scincl,pubmedbert,-1,1,0,0,False,False
angle_p50,0.01,14,20,scincl,biobert,-1,1,0,0,False,False
angle_p50,0.01,14,20,scincl,simcse,-1,1,0,0,False,False
angle_p50,0.01,14,22,specter,simcse,1,-1,1,1,False,False
angle_p50,0.01,14,22,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.01,14,22,scincl,simcse,1,-1,1,1,False,False
